mean 100 episode reward,mean 100 episode reward per step,steps,% time spent exploring,episodes
-10.4,-0.2349956708319738,248600,2,3415
-10.3,-0.2373141626226233,248700,2,3418
-10.3,-0.2336255228881739,248800,2,3420
-10.5,-0.23467539444362065,248900,2,3422
-10.4,-0.23399340760786647,249000,2,3423
-9.9,-0.2347037844755464,249100,2,3426
-10.0,-0.23373643998834395,249200,2,3428
-9.3,-0.23106347038169672,249300,2,3430
-9.3,-0.23106347038169672,249400,2,3430
-9.7,-0.23356373245070228,249500,2,3432
-9.7,-0.23356373245070228,249600,2,3432
-9.7,-0.23356373245070228,249700,2,3432
-10.1,-0.22801578769122702,249800,2,3434
-10.1,-0.2265810442935267,249900,2,3436
-10.1,-0.2265810442935267,250000,2,3436
-10.1,-0.2265810442935267,250100,2,3436
-10.4,-0.22506713536525197,250200,2,3437
-10.4,-0.22506713536525197,250300,2,3437
-10.4,-0.22506713536525197,250400,2,3437
-11.0,-0.22390702932888562,250500,2,3439
-11.0,-0.22389788764956026,250600,2,3442
-11.2,-0.22139101694343047,250700,2,3443
-11.2,-0.22108217499101568,250800,2,3444
-11.4,-0.22486175312156287,250900,2,3445
-11.3,-0.22489231687597502,251000,2,3447
-11.3,-0.22489231687597502,251100,2,3447
-11.5,-0.22678860314828814,251200,2,3450
-11.5,-0.22678860314828814,251300,2,3450
-11.4,-0.2277962982467162,251400,2,3452
-11.4,-0.2277962982467162,251500,2,3452
-11.6,-0.22506159307375737,251600,2,3455
-11.1,-0.22785807161236044,251700,2,3459
-11.1,-0.22597694694351084,251800,2,3460
-11.3,-0.22751188721556662,251900,2,3461
-11.1,-0.22534983853255572,252000,2,3464
-11.2,-0.2261781205441605,252100,2,3467
-11.1,-0.22090167684925258,252200,2,3469
-10.9,-0.2181083026851423,252300,2,3472
-11.0,-0.21959528147060703,252400,2,3473
-11.0,-0.21869379983970358,252500,2,3474
-11.0,-0.21723767268208277,252600,2,3475
-10.9,-0.22322003636882598,252700,2,3480
-10.8,-0.22040311652081676,252800,2,3481
-10.9,-0.21909898839040917,252900,2,3483
-10.7,-0.22035123649823518,253000,2,3486
-10.6,-0.22017130762984993,253100,2,3489
-10.7,-0.22338565412981093,253200,2,3492
-9.8,-0.22944512590923619,253300,2,3497
-9.8,-0.22944512590923619,253400,2,3497
-9.8,-0.22458348157540114,253500,2,3499
-9.9,-0.22332299110730688,253600,2,3500
-9.9,-0.22280465249364734,253700,2,3502
-9.8,-0.21919172151176392,253800,2,3504
-9.8,-0.22274263107493172,253900,2,3507
-9.8,-0.22809937438506034,254000,2,3511
-10.0,-0.23136875790410286,254100,2,3514
-9.9,-0.23300832734259358,254200,2,3517
-9.9,-0.23300832734259358,254300,2,3517
-9.9,-0.23320827946717126,254400,2,3520
-10.0,-0.23229311111428913,254500,2,3521
-9.9,-0.23819669156550607,254600,2,3526
-9.9,-0.24253663958406776,254700,2,3530
-9.1,-0.24502209079022627,254800,2,3533
-8.6,-0.24749497541323098,254900,2,3537
-8.1,-0.24723577794306328,255000,2,3539
-8.1,-0.24506246877874452,255100,2,3540
-8.2,-0.24570591431519884,255200,2,3542
-8.0,-0.24548256600491503,255300,2,3543
-7.9,-0.24548558610251256,255400,2,3545
-7.8,-0.24959987681772522,255500,2,3548
-7.9,-0.24767590029894643,255600,2,3550
-7.7,-0.24905478881736337,255700,2,3554
-7.7,-0.24944672787364952,255800,2,3556
-7.7,-0.2472464539792685,255900,2,3557
-7.5,-0.24593638074079693,256000,2,3561
-7.4,-0.24958086782514155,256100,2,3565
-7.3,-0.25002838720265547,256200,2,3568
-7.4,-0.24945844201712766,256300,2,3570
-7.5,-0.24922296145634273,256400,2,3572
-7.5,-0.24982694102722688,256500,2,3573
-7.5,-0.24982694102722688,256600,2,3573
-7.5,-0.24982694102722688,256700,2,3573
-7.8,-0.25131778885807593,256800,2,3575
-7.8,-0.24855076183009406,256900,2,3577
-7.9,-0.24636937218885357,257000,2,3579
-8.0,-0.24482853954138079,257100,2,3581
-7.8,-0.24817169444898365,257200,2,3584
-8.1,-0.24900853241259585,257300,2,3586
-8.1,-0.2471882990805387,257400,2,3589
-8.2,-0.24550319254826378,257500,2,3590
-8.2,-0.24527795869427751,257600,2,3592
-8.2,-0.23921669279390653,257700,2,3595
-8.3,-0.23793200573844822,257800,2,3596
-8.4,-0.23681866696933762,257900,2,3597
-8.4,-0.24394389784400639,258000,2,3601
-8.5,-0.2490077424031054,258100,2,3604
-8.7,-0.2552908890594761,258200,2,3608
-8.6,-0.2477814990381839,258300,2,3611
-8.5,-0.247355364231017,258400,2,3614
-8.5,-0.24523369716806784,258500,2,3617
-8.6,-0.250873445289695,258600,2,3619
-8.6,-0.250873445289695,258700,2,3619
-8.8,-0.24989260180580644,258800,2,3621
-8.8,-0.24837487540420863,258900,2,3625
-8.7,-0.24457776212919302,259000,2,3627
-8.8,-0.2432264071107088,259100,2,3629
-8.8,-0.24220188820470206,259200,2,3630
-8.8,-0.24206822893130936,259300,2,3635
-8.8,-0.23794992441064317,259400,2,3637
-8.7,-0.24177339842174117,259500,2,3640
-8.8,-0.24578530744804108,259600,2,3641
-8.8,-0.24717813023353505,259700,2,3644
-9.0,-0.24561447437018688,259800,2,3646
-9.0,-0.25107309500500524,259900,2,3650
-9.1,-0.25117874620238745,260000,2,3651
-9.1,-0.2513741104628163,260100,2,3654
-9.0,-0.2536055741719786,260200,2,3659
-9.1,-0.2535115256468804,260300,2,3660
-9.0,-0.25194904023983333,260400,2,3661
-9.2,-0.25192923512447296,260500,2,3663
-9.2,-0.25172222931010824,260600,2,3664
-9.3,-0.24788006512912106,260700,2,3666
-9.3,-0.24788006512912106,260800,2,3666
-9.4,-0.24840976670021722,260900,2,3670
-8.9,-0.2514967733242372,261000,2,3674
-8.8,-0.25538526041521253,261100,2,3677
-8.7,-0.25521967611459184,261200,2,3680
-8.8,-0.25582136935915867,261300,2,3682
-8.8,-0.25582136935915867,261400,2,3682
-8.8,-0.25582136935915867,261500,2,3682
-9.0,-0.2528537858913019,261600,2,3684
-8.8,-0.25132373282340514,261700,2,3686
-8.9,-0.25006058558050476,261800,2,3688
-8.6,-0.24928613074508174,261900,2,3691
-8.6,-0.2504240866015705,262000,2,3694
-8.6,-0.24967220674597215,262100,2,3695
-8.4,-0.2482555534444572,262200,2,3697
-8.4,-0.2482555534444572,262300,2,3697
-8.4,-0.24721003827006713,262400,2,3699
-8.3,-0.2423300811010057,262500,2,3702
-8.3,-0.2389350454619538,262600,2,3706
-8.2,-0.23987117050872162,262700,2,3710
-8.2,-0.24261414457181707,262800,2,3713
-8.2,-0.2406403831707602,262900,2,3716
-8.1,-0.2358482926459859,263000,2,3719
-7.7,-0.23441067389092665,263100,2,3720
-7.7,-0.23441067389092665,263200,2,3720
-7.9,-0.23398388441728848,263300,2,3721
-8.0,-0.23215115399710004,263400,2,3723
-7.9,-0.23780162831312235,263500,2,3728
-7.9,-0.2348919887632943,263600,2,3731
-8.0,-0.23514088882163975,263700,2,3735
-8.1,-0.24261105941024405,263800,2,3739
-8.1,-0.24325267460505226,263900,2,3742
-7.9,-0.2411500995700323,264000,2,3745
-7.9,-0.2411500995700323,264100,2,3745
-7.8,-0.23395316128106852,264200,2,3749
-7.6,-0.23118867085845943,264300,2,3752
-7.6,-0.23140573097118497,264400,2,3753
-7.6,-0.23140573097118497,264500,2,3753
-7.7,-0.2309600964950944,264600,2,3757
-7.8,-0.2302650580036818,264700,2,3760
-7.8,-0.23230061165834734,264800,2,3761
-7.6,-0.232272242354866,264900,2,3765
-7.6,-0.23375861666138964,265000,2,3766
-7.7,-0.2339845973700047,265100,2,3768
-7.6,-0.23234934071591767,265200,2,3770
-7.6,-0.22908951268871497,265300,2,3773
-7.6,-0.22908951268871497,265400,2,3773
-7.6,-0.22861426860691458,265500,2,3778
-7.6,-0.22890989156024033,265600,2,3780
-7.5,-0.22776403866944864,265700,2,3782
-7.3,-0.22599824682987987,265800,2,3784
-7.1,-0.22538841750326857,265900,2,3787
-7.1,-0.23122338319392496,266000,2,3791
-7.3,-0.2332486298281005,266100,2,3794
-7.4,-0.23638007049009627,266200,2,3797
-7.4,-0.24151922301512244,266300,2,3800
-7.5,-0.24316303515007504,266400,2,3803
-7.5,-0.24374971062456663,266500,2,3805
-7.5,-0.24362477620747622,266600,2,3809
-7.6,-0.24040119361190207,266700,2,3810
-7.6,-0.23857254987922905,266800,2,3813
-7.6,-0.24400642089476549,266900,2,3816
-7.7,-0.24652828303055985,267000,2,3818
-7.5,-0.24995611872332385,267100,2,3822
-7.4,-0.2487266354878156,267200,2,3825
-7.4,-0.2487266354878156,267300,2,3825
-7.4,-0.2487266354878156,267400,2,3825
-7.8,-0.2462796912729029,267500,2,3826
-7.8,-0.2480358913614507,267600,2,3829
-7.9,-0.24856088149806865,267700,2,3832
-7.8,-0.24555994270357284,267800,2,3834
-7.8,-0.24306857403118567,267900,2,3835
-7.8,-0.2422690773332971,268000,2,3839
-7.6,-0.23879978553848377,268100,2,3842
-7.7,-0.23985758190832965,268200,2,3844
-7.7,-0.23994213633486702,268300,2,3845
-7.9,-0.24065021503807113,268400,2,3848
-7.9,-0.24000460989468592,268500,2,3849
-7.9,-0.23908341623306792,268600,2,3851
-7.9,-0.23908341623306792,268700,2,3851
-7.9,-0.245529134818279,268800,2,3857
-7.9,-0.24809493791124748,268900,2,3860
-7.8,-0.245706856251279,269000,2,3862
-7.9,-0.2471800497381955,269100,2,3865
-7.8,-0.2494418745495018,269200,2,3868
-7.8,-0.2535637401761194,269300,2,3873
-7.7,-0.2517320265321075,269400,2,3877
-7.8,-0.25267457800171284,269500,2,3880
-7.8,-0.25588431906910036,269600,2,3882
-8.0,-0.26346413733096874,269700,2,3886
-8.1,-0.26068961168493393,269800,2,3888
-8.1,-0.25973888508621146,269900,2,3890
-8.0,-0.25576843272165306,270000,2,3894
-8.0,-0.2560015559308845,270100,2,3898
-7.9,-0.2521577392405108,270200,2,3899
-7.9,-0.25034339134970207,270300,2,3900
-7.9,-0.25034339134970207,270400,2,3900
-7.9,-0.25034339134970207,270500,2,3900
-8.4,-0.24770224457433998,270600,2,3902
-8.3,-0.24714184099117623,270700,2,3905
-8.4,-0.2471805652030845,270800,2,3906
-8.4,-0.2440643492708745,270900,2,3908
-8.4,-0.24705211094047055,271000,2,3910
-8.4,-0.24705211094047055,271100,2,3910
-8.4,-0.24705211094047055,271200,2,3910
-8.9,-0.24897574172869233,271300,2,3914
-8.8,-0.24199716022376738,271400,2,3916
-8.8,-0.24188127154625977,271500,2,3919
-8.8,-0.23716159789933502,271600,2,3922
-8.7,-0.238353204859158,271700,2,3925
-8.2,-0.23750401481140834,271800,2,3930
-8.2,-0.2386715665771755,271900,2,3933
-8.2,-0.2449333017207209,272000,2,3937
-8.2,-0.2413085598668292,272100,2,3940
-8.2,-0.24130876168598317,272200,2,3943
-7.9,-0.24192181040958796,272300,2,3947
-7.9,-0.24692885376548102,272400,2,3950
-7.9,-0.24906256954772754,272500,2,3953
-8.0,-0.24729356627549623,272600,2,3954
-8.0,-0.2417846106748783,272700,2,3958
-8.0,-0.2418995085595812,272800,2,3961
-7.9,-0.23902837395481766,272900,2,3964
-7.9,-0.2358374153227509,273000,2,3966
-7.8,-0.23422689752468653,273100,2,3967
-7.9,-0.2326236910580994,273200,2,3969
-7.9,-0.2295037859049641,273300,2,3972
-7.9,-0.23003419435255718,273400,2,3974
-8.1,-0.2331632690177467,273500,2,3978
-8.1,-0.23299490878610438,273600,2,3980
-7.9,-0.23023555124799658,273700,2,3983
-7.9,-0.22874147418442375,273800,2,3986
-7.9,-0.22733202209628905,273900,2,3988
-7.8,-0.22352095524107185,274000,2,3990
-7.8,-0.22388385428869842,274100,2,3993
-7.8,-0.22514094133973916,274200,2,3997
-7.7,-0.22819357454024267,274300,2,4000
-7.1,-0.22645583825184876,274400,2,4003
-7.1,-0.22516525217223907,274500,2,4004
-7.2,-0.22913373708826845,274600,2,4007
-7.2,-0.22913373708826845,274700,2,4007
-7.5,-0.22826281863456152,274800,2,4008
-6.8,-0.22801293912914194,274900,2,4011
-6.8,-0.22902572571461183,275000,2,4016
-6.9,-0.2335651663293939,275100,2,4019
-6.9,-0.2351383868086148,275200,2,4021
-7.0,-0.23520483337709816,275300,2,4022
-7.1,-0.23342019347060355,275400,2,4024
-7.1,-0.232763381656528,275500,2,4025
-7.1,-0.23114261047329618,275600,2,4026
-7.2,-0.2308793873584622,275700,2,4028
-7.3,-0.22861793162066,275800,2,4030
-7.3,-0.22861793162066,275900,2,4030
-7.3,-0.22468590698303248,276000,2,4031
-7.4,-0.22484486763952435,276100,2,4032
-7.5,-0.22325068854429744,276200,2,4033
-7.5,-0.22153545694564827,276300,2,4036
-7.5,-0.22256403861843246,276400,2,4038
-7.7,-0.22243456941253284,276500,2,4039
-7.7,-0.22171168091859944,276600,2,4041
-7.7,-0.22171168091859944,276700,2,4041
-7.8,-0.21586282158123507,276800,2,4044
-7.8,-0.22085041314756443,276900,2,4047
-7.7,-0.22054180227094455,277000,2,4051
-7.7,-0.21812734627116506,277100,2,4052
-7.8,-0.2166621733132365,277200,2,4053
-7.8,-0.21623764427038933,277300,2,4055
-7.8,-0.21930877439107296,277400,2,4058
-7.9,-0.21850573932680528,277500,2,4061
-7.9,-0.21898445193508034,277600,2,4062
-8.1,-0.2213178440005587,277700,2,4065
-8.1,-0.2237900494301533,277800,2,4068
-8.2,-0.224665780023902,277900,2,4069
-8.2,-0.22412640237111797,278000,2,4070
-8.2,-0.22097825205961688,278100,2,4073
-8.1,-0.22140478235938282,278200,2,4075
-8.2,-0.2198952191934709,278300,2,4077
-8.2,-0.22108957465299947,278400,2,4080
-8.3,-0.21856882926498744,278500,2,4082
-8.3,-0.21841825885417548,278600,2,4084
-8.3,-0.21718138009381055,278700,2,4087
-8.4,-0.22293661601911766,278800,2,4090
-8.4,-0.2206777480361695,278900,2,4092
-8.4,-0.22103046152279404,279000,2,4093
-14.8,-0.25475903642799874,279100,2,4094
-14.7,-0.25417025118897135,279200,2,4095
-14.8,-0.2502250490891121,279300,2,4097
-14.8,-0.24979874851515801,279400,2,4099
-14.7,-0.24746670838151175,279500,2,4102
-14.7,-0.252104742845312,279600,2,4106
-14.4,-0.25153091837966085,279700,2,4109
-14.5,-0.2501727324692927,279800,2,4111
-14.5,-0.24828117656085996,279900,2,4114
-14.5,-0.24455683436725384,280000,2,4117
-14.6,-0.2431688868464828,280100,2,4118
-14.5,-0.24188197748986615,280200,2,4120
-14.4,-0.24674247308177366,280300,2,4124
-14.4,-0.2514107562770463,280400,2,4128
-14.4,-0.2510568555851654,280500,2,4129
-14.1,-0.2569188257634048,280600,2,4133
-14.1,-0.256643778724422,280700,2,4135
-13.9,-0.25632943886227233,280800,2,4139
-13.7,-0.2583879306693992,280900,2,4143
-13.8,-0.2586036448842328,281000,2,4146
-13.8,-0.2586014309773647,281100,2,4149
-13.8,-0.2586014309773647,281200,2,4149
-13.8,-0.25665256001713876,281300,2,4151
-13.7,-0.2584422701982222,281400,2,4155
-13.6,-0.2587867498852578,281500,2,4160
-13.5,-0.26536136496362683,281600,2,4165
-13.3,-0.26364357183133796,281700,2,4169
-13.3,-0.26579108329383855,281800,2,4170
-13.4,-0.2695159543994921,281900,2,4174
-13.3,-0.2719066240447559,282000,2,4176
-13.4,-0.2722382217538271,282100,2,4177
-13.4,-0.26968652290718664,282200,2,4179
-13.3,-0.26693295097314995,282300,2,4181
-13.3,-0.26712895111373436,282400,2,4184
-13.3,-0.27086809812798945,282500,2,4187
-13.4,-0.2692074184862215,282600,2,4188
-13.3,-0.2698168221864149,282700,2,4191
-6.9,-0.24755220249866158,282800,2,4196
-7.0,-0.24837902134186313,282900,2,4198
-7.0,-0.24828242222078423,283000,2,4201
-7.0,-0.2470882487143916,283100,2,4202
-6.9,-0.24505100978402383,283200,2,4205
-7.0,-0.24481004058193626,283300,2,4206
-7.0,-0.24453210407296352,283400,2,4209
-6.9,-0.24693079759405742,283500,2,4211
-7.0,-0.2456158117141904,283600,2,4215
-6.9,-0.24667509437169788,283700,2,4219
-6.8,-0.24545453523193295,283800,2,4221
-6.8,-0.24374950115226554,283900,2,4224
-6.8,-0.24374950115226554,284000,2,4224
-7.1,-0.24095592354392067,284100,2,4226
-7.0,-0.24304522351367805,284200,2,4229
-7.1,-0.24007322761495595,284300,2,4231
-7.2,-0.24028232913844239,284400,2,4235
-7.2,-0.24263839601117623,284500,2,4237
-7.2,-0.24263839601117623,284600,2,4237
-7.4,-0.2406437541887863,284700,2,4238
-7.3,-0.24328796774362538,284800,2,4243
-7.2,-0.2395516683596568,284900,2,4247
-7.1,-0.24381489122158165,285000,2,4250
-7.0,-0.2431433177902845,285100,2,4254
-7.1,-0.24267905496555386,285200,2,4258
-7.0,-0.23911083331020833,285300,2,4262
-7.0,-0.235010916063112,285400,2,4264
-7.0,-0.23313987641804818,285500,2,4265
-7.1,-0.23423249011358938,285600,2,4269
-7.0,-0.23164115361819146,285700,2,4270
-6.8,-0.2281808923031084,285800,2,4275
-6.7,-0.22957715496092007,285900,2,4277
-6.9,-0.23424016364840963,286000,2,4280
-6.9,-0.23415559904435526,286100,2,4282
-6.9,-0.23493214933683618,286200,2,4283
-6.9,-0.231325010224112,286300,2,4285
-6.8,-0.23232785029347658,286400,2,4287
-6.8,-0.23089468535122915,286500,2,4289
-6.8,-0.2312094345681655,286600,2,4290
-6.9,-0.22833921568910365,286700,2,4292
-7.0,-0.22517267879651087,286800,2,4294
-7.0,-0.2238896978851493,286900,2,4295
-7.0,-0.22044696689237697,287000,2,4296
-7.0,-0.21904168048337141,287100,2,4300
-7.1,-0.21877291130839094,287200,2,4301
-7.1,-0.2204125289632443,287300,2,4302
-7.1,-0.218700599061174,287400,2,4304
-7.1,-0.218700599061174,287500,2,4304
-7.2,-0.21646127352693095,287600,2,4307
-7.2,-0.21907937412128728,287700,2,4311
-7.1,-0.21715261593534546,287800,2,4314
-7.2,-0.2230308252090122,287900,2,4316
-7.3,-0.22644520407167612,288000,2,4321
-7.3,-0.22546470952075368,288100,2,4323
-7.0,-0.22606325354418882,288200,2,4325
-7.2,-0.22628134671098526,288300,2,4327
-7.1,-0.22840077027095573,288400,2,4331
-7.0,-0.2289522603965259,288500,2,4333
-7.1,-0.2278539993617347,288600,2,4335
-7.1,-0.22488944528603305,288700,2,4336
-7.0,-0.22297589931301678,288800,2,4341
-7.0,-0.22106518819225496,288900,2,4342
-7.1,-0.22133845731904336,289000,2,4346
-7.1,-0.22133845731904336,289100,2,4346
-7.2,-0.21991700918404622,289200,2,4347
-7.2,-0.21624060948830376,289300,2,4348
-7.3,-0.21887515965273127,289400,2,4350
-7.4,-0.21919736971342238,289500,2,4353
-7.4,-0.21753146476506838,289600,2,4354
-7.5,-0.21398457825474762,289700,2,4357
-7.5,-0.21398457825474762,289800,2,4357
-7.6,-0.21433880188495116,289900,2,4359
-7.6,-0.21487004353202044,290000,2,4363
-7.6,-0.2155091619877962,290100,2,4366
-7.6,-0.21864387291226609,290200,2,4370
-7.6,-0.2176707895856997,290300,2,4371
-7.6,-0.21787380415417482,290400,2,4373
-7.6,-0.21508620273138265,290500,2,4374
-7.8,-0.21531575622492746,290600,2,4377
-7.7,-0.2158655358448506,290700,2,4380
-7.6,-0.21984282344930503,290800,2,4384
-7.7,-0.21846101811245838,290900,2,4387
-7.7,-0.22021473868983232,291000,2,4389
-7.4,-0.22196556779995805,291100,2,4393
-7.5,-0.22465797593207243,291200,2,4396
-7.2,-0.22680857167939777,291300,2,4401
-7.3,-0.22849519080295722,291400,2,4404
-7.1,-0.22964529917274323,291500,2,4405
-7.1,-0.22964529917274323,291600,2,4405
-7.1,-0.22964529917274323,291700,2,4405
-7.6,-0.23038669452403293,291800,2,4409
-7.6,-0.22901156046362664,291900,2,4412
-7.7,-0.2293376404040626,292000,2,4414
-7.5,-0.23074263128400363,292100,2,4419
-7.5,-0.22490712815356823,292200,2,4421
-7.5,-0.22453429717574167,292300,2,4423
-7.5,-0.22453429717574167,292400,2,4423
-7.5,-0.22351597621245506,292500,2,4424
-7.5,-0.22151612620221528,292600,2,4426
-7.4,-0.2183895988881334,292700,2,4430
-7.2,-0.221863107909857,292800,2,4435
-7.2,-0.225003965665511,292900,2,4439
-7.3,-0.22316013457614725,293000,2,4441
-7.2,-0.2253693221623382,293100,2,4444
-7.2,-0.22555425566312878,293200,2,4447
-7.1,-0.22746321267529035,293300,2,4451
-7.1,-0.22835910006836438,293400,2,4453
-7.1,-0.23067507680626853,293500,2,4456
-7.1,-0.23067507680626853,293600,2,4456
-7.2,-0.22975140095199378,293700,2,4458
-7.2,-0.2291351522067143,293800,2,4461
-7.2,-0.23085029983661684,293900,2,4463
-7.2,-0.23317490120585024,294000,2,4467
-7.2,-0.2311799001166317,294100,2,4469
-7.2,-0.23342819649500302,294200,2,4473
-7.0,-0.2388449141201944,294300,2,4478
-7.0,-0.2354665076720065,294400,2,4481
-7.0,-0.2333984875216606,294500,2,4483
-6.9,-0.23336935532756695,294600,2,4486
-7.0,-0.23435333463295754,294700,2,4488
-7.0,-0.2342596018943226,294800,2,4489
-7.0,-0.2309286127839835,294900,2,4492
-6.9,-0.23103760249129274,295000,2,4498
-6.9,-0.23366670479469648,295100,2,4502
-7.1,-0.23433641822116077,295200,2,4504
-7.1,-0.23256190828905038,295300,2,4505
-6.5,-0.23050143695363012,295400,2,4507
-6.5,-0.22876031150349838,295500,2,4511
-6.5,-0.23084130064266867,295600,2,4514
-6.5,-0.2265289135404868,295700,2,4519
-6.4,-0.230024925673222,295800,2,4522
-6.5,-0.23468655858896129,295900,2,4525
-6.5,-0.2344275158027349,296000,2,4529
-6.5,-0.23435568164469572,296100,2,4530
-6.6,-0.2275304648821062,296200,2,4534
-6.7,-0.22905790343488802,296300,2,4537
-6.6,-0.23045230508645495,296400,2,4540
-6.7,-0.23390297466083246,296500,2,4543
-6.7,-0.23188940337772654,296600,2,4545
-6.6,-0.2310119503524302,296700,2,4548
-6.7,-0.22993649050799136,296800,2,4549
-6.6,-0.22684377046741655,296900,2,4554
-6.5,-0.23051695040490988,297000,2,4557
-6.6,-0.23211536156335108,297100,2,4559
-6.6,-0.2329551285630654,297200,2,4562
-6.6,-0.22937642582154136,297300,2,4565
-6.6,-0.22727075252010145,297400,2,4567
-6.7,-0.22688865223786064,297500,2,4570
-6.7,-0.2309485231709727,297600,2,4575
-6.7,-0.22929967549338115,297700,2,4580
-6.6,-0.2277784037111376,297800,2,4581
-6.6,-0.22892996729286083,297900,2,4585
-6.6,-0.23016798074786282,298000,2,4587
-6.5,-0.23052105102054696,298100,2,4591
-6.6,-0.23183157619936015,298200,2,4594
-6.6,-0.23302261703177862,298300,2,4600
-6.6,-0.2287804008669567,298400,2,4603
-6.4,-0.2293821947942673,298500,2,4606
-6.4,-0.23326262109273774,298600,2,4609
-6.4,-0.23253624568005,298700,2,4613
-6.4,-0.23279332632836844,298800,2,4616
-6.5,-0.23192147357023513,298900,2,4619
-6.6,-0.23167180122679804,299000,2,4622
-6.6,-0.23239751237275805,299100,2,4624
-6.6,-0.23239751237275805,299200,2,4624
-6.7,-0.22959398702979686,299300,2,4626
-6.5,-0.2317886632152186,299400,2,4631
-6.6,-0.23331545176277405,299500,2,4634
-6.6,-0.22899958183859698,299600,2,4636
-6.5,-0.22596827677763848,299700,2,4640
-6.5,-0.22536356212976702,299800,2,4642
-6.5,-0.2306513614031421,299900,2,4646
-6.5,-0.2311591826553646,300000,2,4650
-6.5,-0.23071697379868564,300100,2,4652
-6.5,-0.22981171073326048,300200,2,4653
-6.5,-0.22490467433110228,300300,2,4655
-6.6,-0.2237815378396667,300400,2,4657
-6.6,-0.2252505764400389,300500,2,4659
-6.6,-0.22583151695942846,300600,2,4663
-6.6,-0.22702113872943122,300700,2,4664
-6.7,-0.22645615231635996,300800,2,4666
-6.7,-0.22805483489200673,300900,2,4669
-6.8,-0.22920413281538746,301000,2,4670
-6.8,-0.22804536177417092,301100,2,4673
-6.9,-0.22932687941847213,301200,2,4677
-6.8,-0.22720343560788325,301300,2,4679
-7.0,-0.2307671018514434,301400,2,4682
-7.0,-0.22596626626159644,301500,2,4684
-7.0,-0.2256613382538968,301600,2,4685
-7.0,-0.22712848759700888,301700,2,4688
-7.0,-0.22718252842898912,301800,2,4689
-7.1,-0.22520615065655972,301900,2,4691
-7.1,-0.22477671374085273,302000,2,4693
-7.2,-0.22374136884265095,302100,2,4695
-7.4,-0.22582096383458847,302200,2,4699
-7.4,-0.22699645197050344,302300,2,4704
-7.4,-0.2285922414371262,302400,2,4708
-7.5,-0.22894459311047843,302500,2,4711
-7.5,-0.23246861804362495,302600,2,4716
-7.4,-0.23393613157229354,302700,2,4719
-7.1,-0.23538478620337322,302800,2,4724
-7.1,-0.2406819913060931,302900,2,4728
-7.2,-0.24191000769282614,303000,2,4732
-7.2,-0.2444919964613221,303100,2,4735
-7.2,-0.245736169631129,303200,2,4739
-7.1,-0.24719144522449782,303300,2,4742
-7.1,-0.24583658426513635,303400,2,4745
-7.1,-0.2445522731340989,303500,2,4749
-7.1,-0.2433134699775923,303600,2,4750
-7.1,-0.2433134699775923,303700,2,4750
-7.3,-0.2440464968593246,303800,2,4753
-7.2,-0.24465757254323672,303900,2,4755
-7.3,-0.2461296423636954,304000,2,4757
-7.1,-0.24366081678612983,304100,2,4761
-7.1,-0.2456637764862177,304200,2,4762
-7.0,-0.24588668537267552,304300,2,4766
-6.8,-0.24578231312002077,304400,2,4770
-6.9,-0.24913481941487314,304500,2,4773
-6.9,-0.24745136801998552,304600,2,4775
-6.9,-0.24498493860879425,304700,2,4778
-6.8,-0.24154849089771702,304800,2,4781
-6.7,-0.24785919986190091,304900,2,4786
-6.7,-0.24636970794843624,305000,2,4789
-6.6,-0.2526265146814681,305100,2,4793
-6.4,-0.2524991208082301,305200,2,4798
-6.4,-0.2517132667932795,305300,2,4801
-6.5,-0.2521819422932289,305400,2,4805
-6.5,-0.2505073947020447,305500,2,4806
-6.4,-0.24811863952332883,305600,2,4810
-6.4,-0.24739111450857332,305700,2,4814
-6.4,-0.2450550504244704,305800,2,4815
-6.5,-0.24449462422123797,305900,2,4817
-6.5,-0.24117746305925994,306000,2,4821
-6.5,-0.24007793742067401,306100,2,4822
-6.5,-0.2385401365516989,306200,2,4825
-6.6,-0.23630494143285347,306300,2,4828
-6.6,-0.23585355136066125,306400,2,4831
-6.5,-0.23553418391715822,306500,2,4836
-6.5,-0.23572562673176767,306600,2,4840
-6.5,-0.23610200121122202,306700,2,4844
-6.5,-0.2363153074660563,306800,2,4847
-6.4,-0.2382210890230864,306900,2,4851
-6.4,-0.24121372899871063,307000,2,4855
-6.2,-0.2382383109228005,307100,2,4858
-6.1,-0.23682452171520343,307200,2,4863
-6.2,-0.23698503818627345,307300,2,4866
-6.2,-0.23598014218462207,307400,2,4870
-6.0,-0.23882775311725393,307500,2,4877
-6.0,-0.23744970808905083,307600,2,4878
-6.0,-0.24226593732229168,307700,2,4883
-6.0,-0.24152457736380242,307800,2,4887
-6.0,-0.2406297803119537,307900,2,4890
-6.0,-0.23695587672700708,308000,2,4894
-6.0,-0.23568738582261808,308100,2,4899
-6.0,-0.23601382227136916,308200,2,4901
-6.0,-0.23334174944358355,308300,2,4904
-5.8,-0.23183871332998632,308400,2,4907
-5.8,-0.2321518025891485,308500,2,4912
-5.7,-0.23183909828715854,308600,2,4915
-5.7,-0.2330837549919962,308700,2,4918
-5.7,-0.23231723809324906,308800,2,4921
-5.7,-0.23231723809324906,308900,2,4921
-5.9,-0.23607837949639487,309000,2,4924
-6.1,-0.2400801241243185,309100,2,4927
-6.0,-0.23738920164514776,309200,2,4931
-6.0,-0.23612188406971024,309300,2,4933
