ep_rewmean,current_lr,time_elapsed,n_updates,fps,mean 100 episode reward,episodes,total timesteps,eplenmean,ent_coef_loss,qf2_loss,qf1_loss,ent_coef,entropy,value_loss,policy_loss
-379.00791018999996,0.0003,6158,248930,40,-379.0,1168,249030,220.06,0.41416264,20.713423,19.362576,0.10838228,0.60266775,12.873144,175.9856
-379.40415003999993,0.0003,6166,249230,40,-379.4,1169,249330,220.06,-0.49366903,514.36993,538.43823,0.107425414,0.7628224,31.381737,167.71039
-378.89627029999997,0.0003,6174,249530,40,-378.9,1170,249630,220.06,0.878496,16.496422,54.397743,0.10696416,0.88721794,62.549446,155.85306
-373.60997004999996,0.0003,6181,249830,40,-373.6,1171,249930,222.66,-0.23793495,12.272627,14.115004,0.10703776,0.7776495,9.067175,154.86847
-374.34038783000005,0.0003,6187,250069,40,-374.3,1172,250169,224.53,0.95961356,15.018188,21.19077,0.10733356,0.81860805,9.4178505,161.73325
-374.21952916999993,0.0003,6195,250369,40,-374.2,1173,250469,224.53,-0.4878816,142.47556,143.47882,0.10778734,0.9599754,4.415258,148.75963
-367.89767936000004,0.0003,6202,250669,40,-367.9,1174,250769,224.78,-1.6161474,10.631022,8.351137,0.11005997,1.010486,5.0493855,151.48123
-362.39932618000006,0.0003,6210,250969,40,-362.4,1175,251069,226.31,-0.42216456,76.140076,95.20331,0.11010375,0.80779123,15.575806,155.42603
-362.12909632,0.0003,6217,251269,40,-362.1,1176,251369,226.31,-1.5477171,13.161987,9.449158,0.111873925,0.7376716,7.538644,152.25508
-367.44711062999994,0.0003,6222,251432,40,-367.4,1177,251532,224.94,0.28775322,165.53976,146.74994,0.11313835,0.83299804,7.3592396,156.1771
-367.60815684,0.0003,6224,251539,40,-367.6,1178,251639,225.26,0.02143693,26.626913,13.943925,0.113922276,0.9237256,38.5879,149.7846
-366.8855390499999,0.0003,6228,251692,40,-366.9,1179,251792,225.65,0.48901212,151.19673,153.50418,0.11409562,0.6549515,7.714025,145.41687
-372.64853200000005,0.0003,6233,251879,40,-372.6,1180,251979,224.52,0.41821942,119.988075,127.21365,0.1139279,0.7026903,8.598804,167.43814
-367.35016014,0.0003,6240,252179,40,-367.4,1181,252279,226.16,-0.24044621,332.9028,330.7949,0.11344641,1.0301647,13.896406,154.65155
-372.9641788200001,0.0003,6247,252449,40,-373.0,1182,252549,225.86,0.034322172,154.03505,158.50659,0.11135984,0.7939558,7.1800556,166.93777
-372.43546622,0.0003,6254,252749,40,-372.4,1183,252849,225.86,-0.029150605,103.28744,96.60274,0.10984412,0.8720182,13.579167,160.88226
-365.52579991,0.0003,6262,253049,40,-365.5,1184,253149,226.03,-0.3384651,15.510531,15.774582,0.108166106,0.8492061,4.8132076,159.90683
-365.62549017000003,0.0003,6265,253186,40,-365.6,1185,253286,225.92,-0.5197511,115.43924,12.048582,0.107901834,0.535448,95.28357,160.32404
-366.09485845,0.0003,6269,253355,40,-366.1,1186,253455,224.61,0.01314646,77.713196,68.535164,0.10749623,0.9020982,9.235047,171.26208
-371.56415469,0.0003,6274,253551,40,-371.6,1187,253651,223.57,0.7631976,72.78384,43.244102,0.10653401,0.63479346,51.693108,159.25232
-372.60718932,0.0003,6278,253717,40,-372.6,1188,253817,224.74,-0.42465705,36.35511,34.13579,0.10720101,0.66702616,8.555534,157.2958
-372.48393447999996,0.0003,6285,254017,40,-372.5,1189,254117,224.74,0.6618384,16.831856,18.329485,0.10762312,0.755908,10.205136,161.2659
-377.54207341999995,0.0003,6292,254286,40,-377.5,1190,254386,224.43,-1.4445149,28.51923,28.961819,0.10678246,0.767555,11.718928,149.12372
-383.03963661999995,0.0003,6297,254500,40,-383.0,1191,254600,223.57,-0.59783536,6.081615,19.76,0.1074395,0.7141557,5.7096314,158.26575
-383.71332204000004,0.0003,6304,254800,40,-383.7,1192,254900,223.57,0.54179883,48.558907,31.287027,0.10699753,0.6099374,14.857359,174.077
-383.8002238100001,0.0003,6312,255100,40,-383.8,1193,255200,223.57,1.0338442,42.369766,24.302954,0.10804535,0.475754,43.22355,163.47398
-383.5935602500001,0.0003,6319,255400,40,-383.6,1194,255500,223.57,1.5769,18.733416,33.840427,0.10936022,0.5973346,19.973074,169.43178
-380.44806407000004,0.0003,6326,255700,40,-380.4,1195,255800,223.57,-0.7895775,14.034116,24.596966,0.11032076,0.73657525,12.81908,160.41496
-375.17225166,0.0003,6334,256000,40,-375.2,1196,256100,226.04,-0.82566094,9.139705,20.002792,0.11187126,0.6979068,7.563957,155.39961
-375.76884736,0.0003,6341,256300,40,-375.8,1197,256400,226.04,-0.77699643,272.59164,330.61768,0.110838085,0.73891777,20.080708,163.88646
-381.64100653,0.0003,6344,256415,40,-381.6,1198,256515,224.19,0.22545144,121.86795,120.985435,0.11141219,0.8180447,10.668261,161.08597
-376.39111601,0.0003,6351,256715,40,-376.4,1199,256815,226.69,0.5950569,12.61063,12.298236,0.111372694,0.6961916,15.017441,161.5967
-374.62478458,0.0003,6358,257015,40,-374.6,1200,257115,228.33,0.28445932,64.86897,56.04068,0.10997451,0.8452486,35.958183,154.5409
-379.61543072,0.0003,6360,257114,40,-379.6,1201,257214,226.32,-0.6775584,6.875861,9.947739,0.10948184,0.87334985,5.3893375,151.5058
-381.98308715999997,0.0003,6368,257414,40,-382.0,1202,257514,226.32,-0.83427453,26.435146,43.287914,0.10846192,0.5909287,45.408226,164.62929
-381.72299918000004,0.0003,6375,257714,40,-381.7,1203,257814,226.32,0.68046045,14.459361,24.370035,0.10911681,0.8571801,13.3605,165.50732
-387.28354853999997,0.0003,6379,257898,40,-387.3,1204,257998,225.16,0.361416,209.58987,129.17204,0.108465046,0.8934145,43.989555,156.1416
-387.03566150000006,0.0003,6388,258198,40,-387.0,1205,258298,225.16,-0.4189068,15.783418,18.62776,0.107399374,0.8922558,19.932167,161.15268
-391.47958429000005,0.0003,6396,258498,40,-391.5,1206,258598,225.16,-1.26559,17.996613,17.591377,0.1069851,0.94372666,9.489824,154.02335
-391.9484594600001,0.0003,6403,258798,40,-391.9,1207,258898,225.16,-0.1918702,9.868479,25.679056,0.107307665,0.7302948,6.483629,151.41737
-396.18172201,0.0003,6410,259051,40,-396.2,1208,259151,224.69,2.8995128,16.147196,24.61269,0.10912157,0.9402285,8.831949,154.81941
-401.4389099399999,0.0003,6411,259124,40,-401.4,1209,259224,222.42,0.4439458,19.736984,18.017454,0.11011207,0.74143517,29.798706,163.95004
-395.22388396999986,0.0003,6419,259424,40,-395.2,1210,259524,224.55,-0.27104807,32.210846,29.163916,0.11330679,0.8276987,22.690187,159.90889
-395.3866791499999,0.0003,6426,259724,40,-395.4,1211,259824,224.55,0.12180504,133.11105,135.6849,0.11293514,0.7119888,6.2706428,148.74767
-389.53899060999987,0.0003,6434,260024,40,-389.5,1212,260124,226.67,0.16022569,46.227978,30.499004,0.114103265,0.6163695,7.3123045,161.07825
-392.50350658,0.0003,6441,260324,40,-392.5,1213,260424,226.67,0.33740425,15.529577,21.739855,0.11558998,0.92694616,9.609234,152.60204
-387.1526203699999,0.0003,6448,260624,40,-387.2,1214,260724,227.6,-1.1606486,42.14808,29.897434,0.113156855,1.1011837,14.889809,154.13934
-387.3908345599999,0.0003,6455,260924,40,-387.4,1215,261024,227.6,-0.3404442,13.761665,26.154305,0.111165136,1.0463281,15.0493965,153.84042
-390.86393862999995,0.0003,6457,261012,40,-390.9,1216,261112,225.48,-0.47111562,16.569864,15.786423,0.11057372,0.7389925,15.061285,166.811
-390.62199284999997,0.0003,6459,261097,40,-390.6,1217,261197,225.04,-0.92065096,220.07587,229.60233,0.10927794,1.0150558,9.129962,148.80643
-391.78608838,0.0003,6467,261397,40,-391.8,1218,261497,225.04,-0.20285225,56.85257,66.701035,0.10824342,0.8361752,10.878872,149.85802
-391.60338604,0.0003,6475,261697,40,-391.6,1219,261797,225.04,-1.1050203,29.903313,28.961596,0.10839044,0.9198484,18.690159,155.4437
-389.96490077999994,0.0003,6482,261997,40,-390.0,1220,262097,225.04,-0.843554,153.595,171.46417,0.110577986,0.9267529,19.110935,154.51608
-386.1502586400001,0.0003,6490,262297,40,-386.2,1221,262397,227.3,-1.176742,11.081967,12.716332,0.111706436,0.9589839,4.01291,149.12556
-380.15732902,0.0003,6497,262597,40,-380.2,1222,262697,228.08,0.541495,9.156214,9.707186,0.11233096,0.8763138,24.536211,158.10155
-380.30578017000005,0.0003,6504,262897,40,-380.3,1223,262997,228.08,-1.6863391,11.43914,12.664278,0.113830216,0.7968073,28.699669,166.63367
-379.490122,0.0003,6512,263197,40,-379.5,1224,263297,228.08,-0.054481745,17.11785,13.738459,0.11306964,0.9367617,9.783166,150.13565
-374.26859956,0.0003,6520,263497,40,-374.3,1225,263597,230.8,-0.47095263,21.258268,20.053268,0.11127046,0.7677372,12.044331,155.51338
-374.83562393999995,0.0003,6527,263797,40,-374.8,1226,263897,230.8,-0.21824285,63.202274,82.77522,0.10935425,0.93495405,16.233643,154.46188
-369.29470716,0.0003,6535,264097,40,-369.3,1227,264197,232.96,-0.41740596,19.59093,23.255161,0.109252095,0.97003496,12.125126,148.65762
-362.54495301000003,0.0003,6542,264397,40,-362.5,1228,264497,234.38,-0.30646414,24.025755,27.231766,0.10880951,0.80281997,13.731227,154.62157
-357.20986213000003,0.0003,6550,264697,40,-357.2,1229,264797,236.31,-0.6314174,769.0449,845.00385,0.10892794,0.8806677,19.016268,154.38687
-351.91597735999994,0.0003,6557,264997,40,-351.9,1230,265097,237.79,0.887723,963.32227,996.1889,0.10796071,0.7484534,18.164368,162.73657
-346.4362666500001,0.0003,6565,265297,40,-346.4,1231,265397,239.65,-0.347108,126.052795,106.9617,0.107898206,0.49759594,39.46106,156.60373
-340.26751723,0.0003,6573,265597,40,-340.3,1232,265697,240.02,1.0532851,51.326065,61.107666,0.10827679,0.6190596,17.46196,156.37405
-334.83362063999994,0.0003,6580,265897,40,-334.8,1233,265997,242.25,0.2607891,210.01108,207.44997,0.10840192,0.626819,21.81601,154.09613
-334.21296881999996,0.0003,6588,266197,40,-334.2,1234,266297,242.25,0.7654288,97.799484,148.45462,0.10945034,0.6086016,49.49476,153.40645
-334.66260337,0.0003,6594,266438,40,-334.7,1235,266538,243.66,0.4613129,860.6081,658.92096,0.108623326,0.70560104,19.995697,159.04419
-329.18820891,0.0003,6602,266738,40,-329.2,1236,266838,245.7,0.9833398,18.428198,10.578224,0.10696748,0.7146659,8.2913,160.16888
-323.6296805,0.0003,6609,267038,40,-323.6,1237,267138,246.95,-0.9860972,149.81644,155.93433,0.10666409,0.8116307,3.991549,157.3584
-322.51150299,0.0003,6610,267064,40,-322.5,1238,267164,244.68,-0.8946863,30.875591,21.885803,0.106310226,0.6791967,25.265656,153.19998
-317.74798128,0.0003,6617,267364,40,-317.7,1239,267464,246.29,-1.1835868,141.55043,144.15747,0.105181105,0.9776188,6.370652,147.60352
-312.20914081,0.0003,6625,267664,40,-312.2,1240,267764,247.84,0.68672526,24.158953,20.444328,0.10439391,0.6458492,17.31389,150.85248
-311.92760359,0.0003,6633,267964,40,-311.9,1241,268064,247.84,-0.20202853,23.620092,17.143353,0.10433504,0.7894815,6.49148,150.82016
-306.37294789,0.0003,6640,268264,40,-306.4,1242,268364,250.12,-1.5044894,9.964138,19.680851,0.10301533,0.7534665,13.018509,155.28052
-301.2504643,0.0003,6648,268564,40,-301.3,1243,268664,252.45,0.6102947,27.894993,58.122574,0.10241349,0.63558316,10.907773,153.91441
-301.66440165999995,0.0003,6656,268864,40,-301.7,1244,268964,252.45,-0.66052204,13.103343,6.959319,0.10287315,0.81444913,3.1975164,144.71483
-293.35204431,0.0003,6663,269164,40,-293.4,1245,269264,252.51,0.7085856,23.8991,25.58873,0.10230067,0.7000249,15.373627,148.76874
-287.69620275,0.0003,6671,269464,40,-287.7,1246,269564,253.96,1.3260314,24.597553,39.105465,0.10204623,0.732619,10.63703,156.60818
-286.33543546,0.0003,6678,269764,40,-286.3,1247,269864,253.96,-0.78232527,4.978325,10.345964,0.102856494,0.84904134,6.8352737,141.84079
-286.06092309999997,0.0003,6686,270064,40,-286.1,1248,270164,253.96,-1.4186491,195.85168,205.9949,0.10565101,0.69813836,9.355717,143.92378
-292.89643249,0.0003,6693,270337,40,-292.9,1249,270437,253.69,0.37912357,28.838491,29.058176,0.105975375,0.7670745,21.964184,157.10408
-293.08802685,0.0003,6700,270637,40,-293.1,1250,270737,253.69,-0.26796725,12.101017,13.522318,0.10666071,0.66017735,10.312248,158.56256
-290.64955295999994,0.0003,6707,270937,40,-290.6,1251,271037,256.07,0.71576285,7.883603,17.369614,0.10805545,0.8383192,7.901047,146.54413
-289.76006041,0.0003,6715,271237,40,-289.8,1252,271337,256.07,2.0192378,108.44531,101.79544,0.107606575,0.6578742,26.016361,172.76343
-284.58499164,0.0003,6722,271537,40,-284.6,1253,271637,258.53,0.36755785,50.21083,21.137867,0.108027756,0.81042826,14.798548,157.14703
-288.30412235999995,0.0003,6724,271602,40,-288.3,1254,271702,256.18,0.061307788,13.587004,14.407361,0.10856784,0.8637285,8.840061,142.15976
-289.2431862699999,0.0003,6728,271767,40,-289.2,1255,271867,257.52,0.060680687,965.01843,1026.4408,0.108826965,0.624362,6.8935556,152.60356
-289.26552960000004,0.0003,6735,272067,40,-289.3,1256,272167,257.52,-0.4098817,16.474588,12.774229,0.11033981,0.8849431,12.281233,144.58047
-289.14921782,0.0003,6743,272367,40,-289.1,1257,272467,257.52,-0.055431545,284.0043,274.20926,0.10906604,0.83965015,26.043564,159.63382
-284.1365566,0.0003,6751,272667,40,-284.1,1258,272767,260.21,0.04338664,13.99622,12.6672535,0.106350966,0.8628432,7.7646847,146.3905
-284.08019556,0.0003,6758,272967,40,-284.1,1259,273067,260.21,0.07998985,26.82491,18.584518,0.10531181,0.8051944,23.09299,154.27002
-289.12287223000004,0.0003,6761,273106,40,-289.1,1260,273206,258.6,-0.7515445,14.695283,18.994736,0.10477878,0.8572252,11.743104,148.71985
-292.8792325,0.0003,6763,273184,40,-292.9,1261,273284,256.38,0.35651803,383.27338,248.42552,0.10386706,0.7710469,17.259699,163.63043
-292.42650492,0.0003,6771,273484,40,-292.4,1262,273584,256.38,1.1269588,29.041817,33.24707,0.10387162,0.90135956,18.741653,149.37338
-297.47290706,0.0003,6774,273619,40,-297.5,1263,273719,254.73,0.87108195,30.775272,27.16848,0.10334987,0.682755,11.141567,149.79156
-292.06545413000003,0.0003,6782,273919,40,-292.1,1264,274019,255.84,-0.49531135,19.020756,23.370796,0.103265174,0.7690736,15.391676,144.99426
-286.62335925,0.0003,6789,274219,40,-286.6,1265,274319,257.42,-1.0358824,13.314382,16.137276,0.10286508,0.93686086,11.321314,147.62076
-281.49671221,0.0003,6797,274519,40,-281.5,1266,274619,259.43,0.60856545,234.57654,207.93861,0.101854935,0.42899382,20.306013,155.00873
-281.46050872,0.0003,6803,274819,40,-281.5,1267,274919,259.43,-0.67167366,51.11558,49.1076,0.10103526,0.7396814,24.629618,161.63072
-276.78640762,0.0003,6811,275119,40,-276.8,1268,275219,261.89,1.1313618,12.54067,14.972831,0.102903,0.8189752,84.158066,151.45277
-276.2879115,0.0003,6818,275419,40,-276.3,1269,275519,261.89,-0.07260975,680.9366,805.434,0.10409176,0.71390235,20.391361,141.55212
-276.90949729,0.0003,6826,275719,40,-276.9,1270,275819,261.89,-0.29089767,10.82133,13.039437,0.105116904,0.9321325,4.9800806,151.59247
-282.69846584,0.0003,6833,275994,40,-282.7,1271,276094,261.64,0.35961896,1608.867,1486.9049,0.105292276,0.72619843,12.980597,156.33963
-276.82080933000003,0.0003,6841,276294,40,-276.8,1272,276394,262.25,-1.5034091,20.143353,15.841111,0.10412401,0.99792993,5.9068527,138.94751
-283.03121053,0.0003,6847,276545,40,-283.0,1273,276645,261.76,1.095061,8.98271,17.410856,0.10439869,0.86164427,14.82903,149.44022
-283.16709292999997,0.0003,6855,276845,40,-283.2,1274,276945,261.76,-0.6601062,8.018284,5.8631377,0.10390097,0.85394084,5.786499,148.30118
-283.33785539999997,0.0003,6862,277145,40,-283.3,1275,277245,261.76,-0.77186376,8.4733,16.898327,0.10530611,0.81048024,15.63434,148.63657
-283.59728218,0.0003,6869,277445,40,-283.6,1276,277545,261.76,-0.4970659,77.0023,62.957832,0.10642444,1.0073675,5.2601895,141.105
-277.75544628999995,0.0003,6877,277745,40,-277.8,1277,277845,263.13,-0.56179905,11.200453,12.010969,0.104135774,0.9697753,4.517593,139.91995
-272.48617964,0.0003,6885,278045,40,-272.5,1278,278145,265.06,0.20016189,701.737,724.7311,0.1042854,0.84384024,8.428916,151.55232
-272.06906636,0.0003,6886,278088,40,-272.1,1279,278188,263.96,0.043448493,19.717922,20.144333,0.104353175,1.014097,10.254137,157.19066
-266.09580272999995,0.0003,6893,278388,40,-266.1,1280,278488,265.09,1.6059153,73.53094,51.796616,0.105298705,0.7266258,3.5571275,149.57898
-266.22018676,0.0003,6901,278688,40,-266.2,1281,278788,265.09,-0.06486666,48.061634,68.18099,0.10574199,0.92974794,9.832258,146.89508
-260.30093167,0.0003,6907,278988,40,-260.3,1282,279088,265.39,-0.23950264,786.53235,822.59,0.10493196,0.73148227,19.61771,151.12698
-266.17611363,0.0003,6909,279063,40,-266.2,1283,279163,263.14,0.24360035,161.19612,179.26315,0.104391195,0.7047469,15.573757,156.05031
-266.26112543000005,0.0003,6917,279363,40,-266.3,1284,279463,263.14,0.7906419,13.347694,17.354347,0.10559942,0.90711004,5.504755,151.07329
-260.96222997,0.0003,6924,279663,40,-261.0,1285,279763,264.77,0.021654919,25.085651,26.327423,0.10647848,0.9314303,10.782972,146.3659
-255.22908510000002,0.0003,6932,279963,40,-255.2,1286,280063,266.08,0.50506115,130.56342,132.09187,0.106115386,0.5900148,12.450632,147.16498
-249.31456916000002,0.0003,6938,280263,40,-249.3,1287,280363,267.12,0.17207047,15.439488,29.560047,0.10580277,0.75600356,18.397263,150.40677
-243.16309367999997,0.0003,6946,280563,40,-243.2,1288,280663,268.46,0.20584053,10.603329,21.956125,0.106886484,0.75855684,9.084183,149.4408
-242.86766297000003,0.0003,6953,280863,40,-242.9,1289,280963,268.46,-0.6888375,12.007757,12.3232,0.10682524,0.75597006,35.065247,151.66818
-243.04401499,0.0003,6957,281029,40,-243.0,1290,281129,267.43,-0.7398462,36.329033,19.351412,0.106274135,0.7412441,5.9703784,149.3241
-237.44448818,0.0003,6965,281329,40,-237.4,1291,281429,268.29,0.03403294,10.173208,22.80692,0.10487753,0.76428413,5.556738,144.42348
-236.90034819000002,0.0003,6972,281629,40,-236.9,1292,281729,268.29,1.0360929,170.68912,160.06941,0.1051797,0.5563133,12.630217,167.34622
-242.52456288000005,0.0003,6973,281666,40,-242.5,1293,281766,265.66,0.68558276,15.245087,17.581211,0.10517007,0.7902539,10.569523,138.56348
-242.83381275000008,0.0003,6980,281966,40,-242.8,1294,282066,265.66,-0.32946467,129.62442,128.17578,0.103484035,0.72424495,8.921398,145.01196
-242.97868371000004,0.0003,6988,282266,40,-243.0,1295,282366,265.66,-0.93731666,9.347208,14.924346,0.10253983,0.87975526,9.88184,142.11499
-243.21288979000005,0.0003,6994,282566,40,-243.2,1296,282666,265.66,-0.06332739,25.712868,25.548428,0.10265692,0.55202234,35.15762,145.91666
-248.03516226000002,0.0003,6999,282753,40,-248.0,1297,282853,264.53,0.92388046,18.527819,25.419762,0.10082886,0.90923387,9.077206,153.38013
-241.95431819000004,0.0003,7007,283053,40,-242.0,1298,283153,266.38,-0.9024116,7.1958885,12.99071,0.09944429,0.6623105,17.615683,151.65778
-241.96090531000002,0.0003,7014,283353,40,-242.0,1299,283453,266.38,1.7225637,147.85152,94.4015,0.09817074,0.62495714,26.080303,162.46255
-237.99343824,0.0003,7022,283653,40,-238.0,1300,283753,266.38,-0.8326873,10.695531,13.705535,0.09690058,0.7333514,6.034827,137.65479
-232.86115750000002,0.0003,7029,283953,40,-232.9,1301,284053,268.39,-0.4530316,25.136902,17.970177,0.09589351,0.72461575,13.761684,144.10274
-230.46606923,0.0003,7036,284253,40,-230.5,1302,284353,268.39,-0.42706475,8.247438,8.39687,0.09706022,0.66359127,11.683184,142.2079
-230.84433538000002,0.0003,7044,284553,40,-230.8,1303,284653,268.39,0.51550484,10.990519,15.831165,0.098257564,0.7799089,5.5965037,145.70924
-225.33191507,0.0003,7051,284853,40,-225.3,1304,284953,269.55,0.09850304,16.748346,24.066978,0.098508194,0.69556916,7.4180155,141.58165
-230.51960300000002,0.0003,7053,284914,40,-230.5,1305,285014,267.16,-1.623539,6.121543,12.5418625,0.09871787,0.7059774,10.555971,143.76714
-235.24234763,0.0003,7061,285214,40,-235.2,1306,285314,267.16,-0.5495885,120.68983,121.89226,0.10039076,0.7591563,7.948655,136.24792
-234.42512243,0.0003,7068,285514,40,-234.4,1307,285614,267.16,0.17693692,862.21094,853.15436,0.10295228,0.73021936,66.37383,149.63777
-229.27767268,0.0003,7075,285814,40,-229.3,1308,285914,267.63,-0.1652247,23.26161,23.264658,0.10372462,0.6780833,6.434931,158.60406
-223.89736016999996,0.0003,7083,286114,40,-223.9,1309,286214,269.9,0.9175385,26.331154,37.346817,0.106119715,0.61597776,14.782751,147.95973
-224.20943209,0.0003,7090,286414,40,-224.2,1310,286514,269.9,-1.1962194,5.944974,17.761026,0.10621909,0.63311934,6.728698,141.94827
-229.95512393,0.0003,7093,286531,40,-230.0,1311,286631,268.07,-0.00996365,6.074193,7.3072124,0.10684773,0.6821021,4.5453253,143.93121
-230.0728545,0.0003,7101,286831,40,-230.1,1312,286931,268.07,0.31170952,68.380264,75.20981,0.105740175,0.63293713,5.766366,149.25797
-227.03348059,0.0003,7108,287131,40,-227.0,1313,287231,268.07,-0.69553596,14.862949,11.338008,0.10459189,0.69922566,36.993744,144.06
-226.56431755999998,0.0003,7116,287431,40,-226.6,1314,287531,268.07,-0.5654926,16.851753,13.9462185,0.10507891,0.6628233,20.607483,144.23285
-231.4052989,0.0003,7118,287493,40,-231.4,1315,287593,265.69,0.061183184,10.623243,22.075296,0.105396256,0.69051754,20.153965,146.82199
-231.43937923,0.0003,7121,287644,40,-231.4,1316,287744,266.32,0.5043113,30.62768,50.294785,0.105528265,0.70469934,8.434234,138.29532
-231.71452997,0.0003,7125,287805,40,-231.7,1317,287905,267.08,1.1547188,25.540176,28.684969,0.104850054,0.630537,8.120201,148.74019
-230.82025589999998,0.0003,7133,288105,40,-230.8,1318,288205,267.08,-1.1068864,7.4556613,10.116759,0.1028421,0.7077098,23.289501,141.67284
-230.81420813,0.0003,7140,288405,40,-230.8,1319,288505,267.08,-0.14535391,74.42835,61.138996,0.10220683,0.7699869,14.208105,133.32451
-239.70278018999997,0.0003,7147,288705,40,-239.7,1320,288805,267.08,0.92482615,19.089254,29.789307,0.1013627,0.6601851,14.999603,147.26651
-238.90136395000002,0.0003,7155,289005,40,-238.9,1321,289105,267.08,0.55930847,29.797476,24.755959,0.10221371,0.62058824,6.901513,149.55795
-238.40130245,0.0003,7162,289305,40,-238.4,1322,289405,267.08,-0.088633575,7.0479903,8.641193,0.10012858,0.6069022,6.1730986,136.30066
-238.70136279,0.0003,7170,289605,40,-238.7,1323,289705,267.08,1.4330571,37.046734,38.15655,0.10072411,0.6235496,14.424942,158.218
-238.65026206999994,0.0003,7178,289905,40,-238.7,1324,290005,267.08,-0.98497665,167.9532,126.73252,0.101968676,0.87578833,24.38546,142.36032
-238.77210370999998,0.0003,7185,290205,40,-238.8,1325,290305,267.08,-1.6064404,18.522236,20.786076,0.10164442,0.6800263,13.590179,139.06186
-238.82719305999998,0.0003,7193,290505,40,-238.8,1326,290605,267.08,0.19514015,7.820346,9.1658745,0.100264944,0.75530344,7.4605217,135.2507
-244.11437848999998,0.0003,7193,290529,40,-244.1,1327,290629,264.32,0.5952959,38.644024,24.798515,0.10027869,0.7531897,15.478103,151.93344
-244.10049228,0.0003,7201,290829,40,-244.1,1328,290929,264.32,0.22129601,251.079,241.88457,0.099461436,0.6856235,23.64098,138.80882
-244.56427627999997,0.0003,7208,291129,40,-244.6,1329,291229,264.32,-1.4801587,3.7226865,9.228285,0.09791238,0.991236,8.931309,135.4679
-244.10341229000002,0.0003,7216,291429,40,-244.1,1330,291529,264.32,-1.5277412,6.5202675,12.073235,0.0970866,0.8276311,4.164114,137.77985
-244.50104605000004,0.0003,7223,291729,40,-244.5,1331,291829,264.32,1.376852,12.061706,18.08197,0.09508853,0.52127194,5.5692997,144.57742
-244.55510914,0.0003,7231,292029,40,-244.6,1332,292129,264.32,-0.2294113,12.80171,17.032654,0.09597292,0.72201264,14.508417,141.83383
-244.52250941999998,0.0003,7238,292329,40,-244.5,1333,292429,264.32,-0.33784026,14.577293,10.4293,0.09490977,0.61402816,10.723776,138.55563
-244.15565928999996,0.0003,7245,292629,40,-244.2,1334,292729,264.32,-0.34476838,1644.8925,1587.4602,0.09273865,0.72084665,7.5066333,147.3448
-238.63945557999995,0.0003,7253,292929,40,-238.6,1335,293029,264.91,-0.9724124,4.514246,15.070356,0.09224904,0.7693157,6.3131523,136.60886
-238.53827207999996,0.0003,7260,293229,40,-238.5,1336,293329,264.91,-0.16370997,13.384486,28.285114,0.09293981,0.7179759,24.084103,137.90408
-243.95000165999994,0.0003,7262,293302,40,-244.0,1337,293402,262.64,0.027090907,20.292667,28.938316,0.09296237,0.7504896,11.1677475,147.5693
-239.03919740999999,0.0003,7270,293602,40,-239.0,1338,293702,265.38,-0.061562926,5.046701,5.5632114,0.09152073,0.79177976,4.969451,136.07025
-238.14070407,0.0003,7277,293902,40,-238.1,1339,294002,265.38,-0.60893524,110.0063,112.75181,0.090360865,0.66490227,4.7195807,136.18314
-243.54477832,0.0003,7280,294027,40,-243.5,1340,294127,263.63,-0.21396741,7.1795454,6.5180664,0.089444935,0.57289964,3.0917442,130.47739
-249.58356490999998,0.0003,7285,294224,40,-249.6,1341,294324,262.6,-0.44459862,82.960754,48.207573,0.08944312,0.69585603,10.840693,138.6322
-249.59559975,0.0003,7293,294524,40,-249.6,1342,294624,262.6,-0.90293074,7.730524,11.387995,0.08791119,0.6843258,50.616875,135.0087
-249.47292766999996,0.0003,7301,294824,40,-249.5,1343,294924,262.6,1.5412079,106.970245,111.466545,0.088170946,0.68797064,7.588406,133.35535
-254.42493791999996,0.0003,7303,294908,40,-254.4,1344,295008,260.44,0.21212819,114.86273,99.17863,0.08832808,0.6669809,11.361547,140.14006
-260.32740821999994,0.0003,7310,295182,40,-260.3,1345,295282,260.18,0.84760314,177.09828,186.47366,0.08747257,0.5922053,8.45508,140.39767
-265.90150007999995,0.0003,7313,295325,40,-265.9,1346,295425,258.61,-1.2031071,4.4461393,5.568238,0.08716149,0.73975575,7.052843,134.34818
-265.64111898,0.0003,7320,295625,40,-265.6,1347,295725,258.61,-0.71059644,17.379734,17.167152,0.08683605,0.5073497,18.684242,144.33241
-271.72498282,0.0003,7327,295886,40,-271.7,1348,295986,258.22,0.10335706,30.131302,39.363037,0.08647334,0.70572454,43.37727,147.56914
-270.89813913,0.0003,7329,295953,40,-270.9,1349,296053,256.16,1.4385302,302.6764,318.7974,0.08663759,0.6612205,12.849807,137.11157
-270.38095230000005,0.0003,7336,296253,40,-270.4,1350,296353,256.16,-0.26933143,33.549084,11.338086,0.08611897,0.6614036,42.730698,138.97107
-273.07671668,0.0003,7339,296361,40,-273.1,1351,296461,254.24,0.42284006,14.329275,12.495417,0.08574815,0.41689625,6.304671,135.18939
-277.96471124,0.0003,7340,296417,40,-278.0,1352,296517,251.8,-0.1314171,131.83572,145.75711,0.08592689,0.81032264,4.4872313,129.64993
-278.15553107999995,0.0003,7347,296717,40,-278.2,1353,296817,251.8,-0.479854,28.36193,20.522596,0.08677096,0.7418264,10.664476,136.64424
