# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-606.606291,21,426.161191
-609.887093,31,426.929596
-615.462826,44,428.007786
-616.179087,36,428.89815
-621.447868,44,429.942243
-628.976691,76,431.74947
-644.341439,94,433.881085
-605.67795,20,434.336247
-611.721169,31,435.024856
-617.724721,41,435.916482
-612.025347,33,436.641481
-611.09566,31,437.305981
-607.819254,30,437.976294
-606.441144,16,438.338912
-606.214007,22,438.812669
-603.881584,22,439.284441
-122.032422,300,445.786644
-620.225851,57,447.06642
-617.973721,51,448.195498
-654.882998,113,450.620912
-609.536844,32,451.343551
-631.127948,114,453.734187
-603.662415,22,454.228681
-611.364174,42,455.135164
-682.459607,192,459.255146
-661.089825,170,462.869818
-635.629041,110,465.248415
-646.678982,103,467.543739
-633.80987,98,469.62264
-655.872944,100,471.784155
-613.194252,51,472.866323
-602.932602,17,473.249487
-615.360237,38,474.072799
-613.594983,38,474.85637
-607.284633,20,475.303783
-604.658097,21,475.771441
-604.856872,18,476.183475
-616.072112,43,477.070297
-605.204094,19,477.478943
-604.7266,19,477.909114
-613.862249,36,478.69582
-605.581744,26,479.250591
-607.323778,24,479.767577
-607.001211,23,480.269597
-608.894136,27,480.857949
-609.76719,24,481.373104
-602.161321,17,481.734887
-605.44609,21,482.202728
-606.277618,28,482.8244
-638.49055,93,484.817718
-605.623648,17,485.202409
-604.98172,18,485.584002
-603.401329,16,485.92522
-612.02031,59,487.235247
-612.910614,35,488.035006
-629.097569,68,489.479929
-604.352943,16,489.834959
-603.277174,15,490.162625
-607.951624,27,490.724768
-615.818331,55,491.905882
-612.028422,29,492.518129
-629.845462,65,493.939444
-612.64976,46,494.889408
-614.232169,42,495.802948
-622.794867,43,496.704635
-618.582964,55,497.896281
-621.713791,61,499.174656
-608.61036,28,499.798493
-605.981763,21,500.282072
-603.2183,13,500.567543
-644.783978,83,502.401897
-620.091422,39,503.220683
-610.812295,37,504.029023
-637.3551,86,505.858981
-676.953844,223,510.717921
-604.351961,14,511.046897
-633.683333,72,512.560251
