EpIntrinsicRew/step,EpLenMean,EpRew/step,EpThisIter,EpTotalRewMean,EpisodesSoFar,MaxIntrinsicRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain,,,,,,,,,,,,
0,182.3,-4.220855944,6,-298.4578996,1894,0,7771.58066,346112,0,1.090987,1.13E-06,0.000924212,0.01149933,0.01149933,,,,,,,,,,,,
0,187.175,-3.554288012,5,-285.1238888,1899,0,7794.787906,347136,0,1.137367,-2.03E-06,0.00081695,0.011983627,0.011983627,,,,,,,,,,,,
0,204.2,-2.572054037,4,-246.1004563,1903,0,7818.618596,348160,0,1.1154013,3.82E-05,0.000926087,0.013208608,0.013208608,,,,,,,,,,,,
0,197.3,-3.125822602,6,-259.7851002,1909,0,7841.931513,349184,0,1.051557,5.36E-07,0.000857475,0.012663944,0.012663944,,,,,,,,,,,,
0,204.8,-2.578772335,4,-245.911047,1913,0,7865.127008,350208,0,1.0667295,2.80E-06,0.000772914,0.010561368,0.010561368,,,,,,,,,,,,
0,204.8,-2.76865207,5,-230.8169234,1918,0,7889.18768,351232,0,1.1421118,3.58E-07,0.000994456,0.018261576,0.018261576,,,,,,,,,,,,
0,197.3,-3.186691149,6,-213.7593335,1924,0,7912.671109,352256,0,1.1117496,-1.19E-07,0.000860364,0.011251555,0.011251555,,,,,,,,,,,,
0,202.1,-3.013702426,5,-200.6933261,1929,0,7935.819314,353280,0,1.1153954,-1.07E-06,0.000844508,0.009562792,0.009562792,,,,,,,,,,,,
0,204.8,-2.705208168,5,-186.1048619,1934,0,7958.99645,354304,0,1.0758684,-8.34E-07,0.000891025,0.015542294,0.015542294,,,,,,,,,,,,
0,204.85,-2.57782034,4,-170.1420091,1938,0,7982.288664,355328,0,1.0501204,-3.24E-05,0.00090902,0.010492181,0.010492181,,,,,,,,,,,,
0,204.8,-2.857072954,5,-199.1720699,1943,0,8005.408017,356352,0,1.1029335,0.000108778,0.000967504,0.011252956,0.011252956,,,,,,,,,,,,
0,206.775,-2.523520427,4,-185.4139951,1947,0,8027.98434,357376,0,1.0627422,6.20E-06,0.000904945,0.01108763,0.01108763,,,,,,,,,,,,
0,207.9,-2.676017401,5,-200.6886802,1952,0,8051.839583,358400,0,1.0090499,-8.34E-07,0.000841883,0.015156034,0.015156034,,,,,,,,,,,,
0,206.925,-2.749806899,5,-199.7472087,1957,0,8075.080393,359424,0,1.0268981,2.03E-06,0.00085416,0.007573826,0.007573826,,,,,,,,,,,,
0,213.05,-2.209431172,5,-200.6679834,1962,0,8098.04698,360448,0,1.0546749,-1.19E-07,0.000893675,0.009437834,0.009437834,,,,,,,,,,,,
0,207.9,-2.506935327,5,-229.293791,1967,0,8121.858631,361472,0,1.0949214,3.58E-06,0.000868496,0.011022752,0.011022752,,,,,,,,,,,,
0,213.075,-2.354215776,5,-216.4377053,1972,0,8145.199381,362496,0,1.1383194,5.96E-08,0.000732865,0.010805761,0.010805761,,,,,,,,,,,,
0,207.9,-2.663736538,5,-245.8131729,1977,0,8167.893866,363520,0,1.0136948,-2.38E-06,0.000882189,0.01595075,0.01595075,,,,,,,,,,,,
0,213.2,-2.49566777,4,-232.9180298,1981,0,8192.216168,364544,0,1.1185915,2.24E-05,0.000946855,0.012059884,0.012059884,,,,,,,,,,,,
0,207.9,-2.833210363,5,-231.814648,1986,0,8216.04716,365568,0,1.1079183,-1.19E-07,0.000756225,0.016291782,0.016291782,,,,,,,,,,,,
0,212.175,-2.419962325,5,-219.6302906,1991,0,8239.681939,366592,0,1.1550028,-1.19E-07,0.000936156,0.010372547,0.010372547,,,,,,,,,,,,
0,214.575,-1.958531247,4,-204.5287742,1995,0,8263.458335,367616,0,0.9736241,-5.17E-05,0.000914762,0.010164568,0.010164568,,,,,,,,,,,,
0,218.325,-1.882485477,4,-191.9755838,1999,0,8287.278874,368640,0,1.1687868,3.87E-06,0.000986442,0.009841528,0.009841528,,,,,,,,,,,,
0,221.175,-1.778506279,5,-177.1634009,2004,0,8311.318253,369664,0,1.0316343,-5.96E-07,0.000845879,0.014938581,0.014938581,,,,,,,,,,,,
0,215.4,-2.126753292,5,-191.3402227,2009,0,8334.391153,370688,0,1.0598447,-1.07E-06,0.000863626,0.013521429,0.013521429,,,,,,,,,,,,
0,220.45,-2.00057751,5,-177.3966814,2014,0,8358.436829,371712,0,1.0829835,-1.55E-06,0.000890578,0.012393372,0.012393372,,,,,,,,,,,,
0,222.9,-1.849691576,4,-163.1035975,2018,0,8381.839535,372736,0,1.0911344,4.16E-05,0.000849273,0.011939406,0.011939406,,,,,,,,,,,,
0,222.9,-1.851508904,4,-163.6157869,2022,0,8404.9489,373760,0,1.0536289,-2.06E-05,0.000915919,0.011690733,0.011690733,,,,,,,,,,,,
0,227.75,-1.732378951,5,-149.6922963,2027,0,8428.409389,374784,0,1.0880768,3.16E-06,0.00078525,0.009974482,0.009974482,,,,,,,,,,,,
0,222.9,-1.89314227,5,-162.7271819,2032,0,8452.468767,375808,0,1.0277575,-1.31E-06,0.000888855,0.010289865,0.010289865,,,,,,,,,,,,
0,222.9,-1.893176953,4,-162.788243,2036,0,8476.091964,376832,0,1.045543,1.21E-05,0.000868833,0.011832248,0.011832248,,,,,,,,,,,,
0,222.9,-1.891959683,4,-162.339142,2040,0,8499.313585,377856,0,1.1652718,-5.84E-06,0.000852502,0.009483546,0.009483546,,,,,,,,,,,,
0,222.9,-1.834071723,5,-162.9574944,2045,0,8522.595204,378880,0,1.1029383,-5.96E-07,0.00088026,0.017594205,0.017594205,,,,,,,,,,,,
0,222.9,-1.918757203,5,-148.0239567,2050,0,8546.119062,379904,0,1.0863371,7.99E-06,0.000878821,0.011200128,0.011200128,,,,,,,,,,,,
0,230.4,-1.641223472,4,-135.8397155,2054,0,8569.713968,380928,0,1.1133176,7.58E-05,0.000960779,0.01329697,0.01329697,,,,,,,,,,,,
0,230.4,-1.642917232,4,-136.4319757,2058,0,8593.078979,381952,0,1.0685241,0.000126421,0.000854571,0.010083839,0.010083839,,,,,,,,,,,,
0,230.4,-1.63569507,4,-134.4865282,2062,0,8616.793778,382976,0,0.86323285,-1.86E-05,0.00081213,0.008141629,0.008141629,,,,,,,,,,,,
0,232.7,-1.161278719,4,-119.8896642,2066,0,8640.100539,384000,0,1.0158219,3.76E-05,0.000865171,0.010711423,0.010711423,,,,,,,,,,,,
0,233.5,-1.163595729,4,-120.6254763,2070,0,8663.161258,385024,0,1.0396152,1.05E-05,0.000830945,0.013924746,0.013924746,,,,,,,,,,,,
0,241,-0.999817816,4,-107.601181,2074,0,8686.153932,386048,0,1.0417559,3.93E-06,0.000849217,0.009706165,0.009706165,,,,,,,,,,,,
0,230.4,-1.68422829,6,-150.6369657,2080,0,8709.45058,387072,0,1.1002246,1.97E-06,0.000864972,0.012756855,0.012756855,,,,,,,,,,,,
0,231.325,-1.508834116,4,-135.6682919,2084,0,8732.895892,388096,0,0.99156517,0.000145614,0.000891757,0.011299318,0.011299318,,,,,,,,,,,,
0,240.25,-0.999554599,4,-121.8885326,2088,0,8756.503051,389120,0,0.85323477,0.000433266,0.000846274,0.01140682,0.01140682,,,,,,,,,,,,
0,233.5,-1.233679795,5,-133.9602141,2093,0,8779.548515,390144,0,1.1109927,7.75E-07,0.000771632,0.010710884,0.010710884,,,,,,,,,,,,
0,233.5,-1.231145401,4,-133.2287298,2097,0,8803.293996,391168,0,0.96400154,0.000291944,0.000901765,0.014426291,0.014426291,,,,,,,,,,,,
0,230.4,-1.360845807,5,-149.181121,2102,0,8826.388477,392192,0,0.94093287,2.68E-06,0.000937829,0.009265324,0.009265324,,,,,,,,,,,,
0,230.4,-1.361585529,4,-149.1353612,2106,0,8849.665518,393216,0,1.0718731,1.14E-05,0.00095721,0.010804858,0.010804858,,,,,,,,,,,,
0,222.9,-1.967689782,5,-162.218924,2111,0,8872.97134,394240,0,1.0103047,5.11E-05,0.000938957,0.010530984,0.010530984,,,,,,,,,,,,
0,229.2,-1.652578544,4,-149.3765551,2115,0,8896.289464,395264,0,1.059047,0.000101805,0.000804132,0.012578543,0.012578543,,,,,,,,,,,,
0,235.125,-1.28778014,4,-121.1185265,2119,0,8919.792954,396288,0,1.1376657,3.38E-05,0.000913961,0.012497379,0.012497379,,,,,,,,,,,,
0,230.4,-1.508094041,5,-134.758226,2124,0,8942.940666,397312,0,1.0443976,-9.54E-07,0.000901762,0.011441433,0.011441433,,,,,,,,,,,,
0,222.9,-2.002143729,5,-164.1341051,2129,0,8966.586992,398336,0,1.108825,-1.91E-06,0.000846288,0.013016894,0.013016894,,,,,,,,,,,,
0,222.9,-2.020071411,5,-179.5333124,2134,0,8989.648077,399360,0,1.0388443,2.98E-07,0.000933164,0.011826385,0.011826385,,,,,,,,,,,,
0,219.875,-2.098037509,5,-178.5856182,2139,0,9012.995078,400384,0,0.82014644,2.38E-07,0.000898726,0.014876878,0.014876878,,,,,,,,,,,,
0,215.4,-2.322189052,5,-192.2313113,2144,0,9036.320316,401408,0,1.0878317,1.07E-06,0.000930768,0.013507975,0.013507975,,,,,,,,,,,,
0,215.4,-2.321514221,4,-191.8766064,2148,0,9059.969676,402432,0,0.80782783,-3.16E-05,0.000781045,0.008398314,0.008398314,,,,,,,,,,,,
0,222.9,-1.715925894,4,-179.23033,2152,0,9082.606044,403456,0,1.1097524,-1.85E-05,0.00087525,0.01294763,0.01294763,,,,,,,,,,,,
0,215.4,-1.905066224,5,-191.7616453,2157,0,9106.332195,404480,0,1.0793743,-8.34E-07,0.000803382,0.013637547,0.013637547,,,,,,,,,,,,
0,215.4,-1.903548645,4,-191.2369986,2161,0,9129.904886,405504,0,0.9508058,-1.80E-05,0.000937242,0.009981237,0.009981237,,,,,,,,,,,,
0,229,-1.415055289,4,-165.4251427,2165,0,9152.834915,406528,0,1.1025296,-4.77E-06,0.000843628,0.009516027,0.009516027,,,,,,,,,,,,
0,222.9,-1.367600805,5,-162.8336404,2170,0,9176.510816,407552,0,0.9628525,-1.31E-06,0.000987735,0.015628643,0.015628643,,,,,,,,,,,,
0,230.4,-1.111832375,4,-134.9627095,2174,0,9237.693202,408576,0,0.9486475,-6.79E-06,0.000869141,0.012719232,0.012719232,,,,,,,,,,,,
0,231.625,-0.909602308,4,-120.3105555,2178,0,9262.307596,409600,0,1.0631244,8.58E-06,0.000901456,0.010212854,0.010212854,,,,,,,,,,,,
0,239.3,-0.682603913,4,-106.9037139,2182,0,9285.750525,410624,0,0.90478003,0.000110567,0.000969753,0.011744183,0.011744183,,,,,,,,,,,,
0,233.5,-0.861319865,5,-135.2772918,2187,0,9309.732433,411648,0,0.93218195,-5.96E-07,0.000924088,0.0143729,0.0143729,,,,,,,,,,,,
0,233.5,-0.909750551,4,-149.726461,2191,0,9333.716822,412672,0,0.99682444,-4.77E-07,0.000779855,0.012335693,0.012335693,,,,,,,,,,,,
0,231.5,-0.926575402,5,-149.0870389,2196,0,9357.307173,413696,0,0.9410073,-2.03E-06,0.000799976,0.015824188,0.015824188,,,,,,,,,,,,
0,230.4,-1.306622255,5,-179.5658298,2201,0,9380.743824,414720,0,1.0819693,-8.34E-07,0.000881151,0.00994396,0.00994396,,,,,,,,,,,,
0,222.9,-1.487398883,5,-191.8660656,2206,0,9404.166824,415744,0,1.115176,-1.19E-07,0.000882073,0.008911265,0.008911265,,,,,,,,,,,,
0,230.4,-1.310714132,4,-178.9321783,2210,0,9427.874978,416768,0,1.0186503,-5.52E-05,0.000883207,0.009684915,0.009684915,,,,,,,,,,,,
0,230.4,-1.312181053,4,-179.476647,2214,0,9451.218904,417792,0,1.0173345,-4.29E-05,0.000908934,0.012019262,0.012019262,,,,,,,,,,,,
0,230.4,-1.314236023,4,-179.9345173,2218,0,9474.631739,418816,0,1.0888088,2.18E-05,0.000934197,0.012949415,0.012949415,,,,,,,,,,,,
0,222.9,-1.757476394,5,-208.6215313,2223,0,9498.55263,419840,0,1.024116,1.07E-06,0.000821801,0.010884794,0.010884794,,,,,,,,,,,,
0,230.4,-1.581510172,4,-181.1788083,2227,0,9522.043307,420864,0,0.984283,-1.28E-05,0.000920138,0.01296197,0.01296197,,,,,,,,,,,,
0,230.4,-1.527906387,4,-165.3702719,2231,0,9545.18008,421888,0,0.96625614,-1.37E-05,0.00094352,0.011309135,0.011309135,,,,,,,,,,,,
0,231.675,-1.323312933,4,-151.3768084,2235,0,9568.291065,422912,0,1.0896523,-2.74E-06,0.00088332,0.008558868,0.008558868,,,,,,,,,,,,
0,244.475,-0.947150878,4,-125.2897925,2239,0,9592.055048,423936,0,1.0807362,3.39E-05,0.000845422,0.012401704,0.012401704,,,,,,,,,,,,
0,246.425,-0.767519712,4,-111.1294834,2243,0,9615.085052,424960,0,1.1455395,1.73E-05,0.000876821,0.010995781,0.010995781,,,,,,,,,,,,
0,241,-1.152080763,5,-125.5151458,2248,0,9638.161395,425984,0,1.0248015,-2.38E-07,0.000859667,0.012269291,0.012269291,,,,,,,,,,,,
0,241,-1.154012047,4,-125.8056385,2252,0,9661.841488,427008,0,1.1239465,-1.63E-05,0.000865381,0.011484643,0.011484643,,,,,,,,,,,,
0,241,-1.219699888,4,-140.2530268,2256,0,9685.655926,428032,0,1.0848942,9.54E-07,0.000903641,0.013087406,0.013087406,,,,,,,,,,,,
0,247.125,-1.024335976,4,-141.995968,2260,0,9709.55724,429056,0,1.0407498,2.98E-07,0.00085698,0.007761207,0.007761207,,,,,,,,,,,,
0,233.5,-1.672163472,6,-152.3637696,2266,0,9732.961873,430080,0,1.1026088,-1.19E-07,0.000802588,0.013471489,0.013471489,,,,,,,,,,,,
0,233.5,-1.778927739,4,-168.0125024,2270,0,9756.822577,431104,0,1.0429003,9.54E-07,0.000847458,0.009573923,0.009573923,,,,,,,,,,,,
0,233.5,-1.779063836,4,-167.6254222,2274,0,9779.996586,432128,0,1.0600872,-8.46E-06,0.000889933,0.010868977,0.010868977,,,,,,,,,,,,
0,233.5,-1.777960804,4,-167.5435123,2278,0,9803.50209,433152,0,1.0785058,-9.42E-06,0.000874549,0.010383362,0.010383362,,,,,,,,,,,,
0,222.9,-2.32987712,6,-208.521542,2284,0,9826.923171,434176,0,1.1308075,-3.58E-07,0.000799966,0.011713534,0.011713534,,,,,,,,,,,,
0,230.4,-1.948605017,4,-195.6899803,2288,0,9850.263056,435200,0,1.0972033,-5.47E-05,0.001021598,0.010061419,0.010061419,,,,,,,,,,,,
0,230.4,-2.030398079,4,-210.2113328,2292,0,9873.832107,436224,0,1.0392351,6.56E-07,0.000910523,0.014460128,0.014460128,,,,,,,,,,,,
0,230.4,-1.96556571,4,-195.5956263,2296,0,9897.663137,437248,0,1.0494289,4.35E-06,0.000860041,0.010128563,0.010128563,,,,,,,,,,,,
0,222.9,-2.512335973,5,-192.7440884,2301,0,9921.743149,438272,0,1.1038213,-1.19E-07,0.000914853,0.013447824,0.013447824,,,,,,,,,,,,
0,230.4,-1.895870492,5,-180.2358982,2306,0,9944.98377,439296,0,1.1246455,7.75E-07,0.00085393,0.010078426,0.010078426,,,,,,,,,,,,
0,230.4,-1.791376946,4,-165.3673575,2310,0,9969.104012,440320,0,1.0766282,-2.11E-05,0.000811874,0.010738223,0.010738223,,,,,,,,,,,,
0,215.4,-2.72044495,6,-190.9799169,2316,0,9993.387914,441344,0,1.0280762,0,0.000834541,0.013604511,0.013604511,,,,,,,,,,,,
0,225.5,-2.332727952,4,-164.0582722,2320,0,10016.70164,442368,0,1.1056912,9.54E-06,0.000904894,0.011070395,0.011070395,,,,,,,,,,,,
0,215.4,-2.933668787,6,-175.4391048,2326,0,10040.20196,443392,0,1.0756754,1.19E-07,0.000772508,0.012353994,0.012353994,,,,,,,,,,,,
0,218.45,-2.855902897,4,-163.0573414,2330,0,10063.85462,444416,0,1.1573821,1.13E-06,0.000894052,0.013276825,0.013276825,,,,,,,,,,,,
0,215.4,-2.860674782,4,-163.0396387,2334,0,10088.05078,445440,0,1.1537244,2.28E-05,0.000906607,0.010698451,0.010698451,,,,,,,,,,,,
0,207.9,-3.401658972,5,-176.2386144,2339,0,10112.2771,446464,0,1.0798316,2.98E-07,0.000920202,0.015493372,0.015493372,,,,,,,,,,,,
0,206,-3.395489381,6,-175.4498294,2345,0,10136.16608,447488,0,1.0997819,2.38E-07,0.000903797,0.016560838,0.016560838,,,,,,,,,,,,
0,207.9,-3.481485881,4,-191.2398915,2349,0,10160.11948,448512,0,1.1279259,1.01E-06,0.000895412,0.012514667,0.012514667,,,,,,,,,,,,
0,221.225,-2.548399621,4,-164.7814263,2353,0,10183.90818,449536,0,1.0598351,1.43E-06,0.000931899,0.010006228,0.010006228,,,,,,,,,,,,
0,222.9,-2.554028647,4,-165.8048045,2357,0,10208.42267,450560,0,1.152885,2.44E-05,0.000915723,0.015607726,0.015607726,,,,,,,,,,,,
0,215.4,-3.060347383,5,-178.8264172,2362,0,10232.54917,451584,0,1.0854287,-2.38E-07,0.000831177,0.010098329,0.010098329,,,,,,,,,,,,
0,215.4,-2.912464046,6,-177.7950366,2368,0,10256.37174,452608,0,1.06828,-1.43E-06,0.00086874,0.01150963,0.01150963,,,,,,,,,,,,
0,215.4,-2.908597692,4,-176.720494,2372,0,10280.6878,453632,0,0.93776786,-2.01E-05,0.000858208,0.008642699,0.008642699,,,,,,,,,,,,
0,215.4,-3.015195947,4,-191.1656985,2376,0,10304.44227,454656,0,1.1499085,2.38E-07,0.000817835,0.008166053,0.008166053,,,,,,,,,,,,
0,222.9,-2.47501015,4,-178.4161317,2380,0,10328.44083,455680,0,1.0337803,-1.16E-05,0.000878849,0.011158099,0.011158099,,,,,,,,,,,,
0,231.65,-1.657618467,4,-151.509686,2384,0,10352.54697,456704,0,1.1243193,3.34E-05,0.000839605,0.01107363,0.01107363,,,,,,,,,,,,
0,230.4,-1.745275744,5,-150.8310882,2389,0,10376.28895,457728,0,1.0241896,-3.58E-07,0.000767192,0.014101138,0.014101138,,,,,,,,,,,,
0,222.9,-1.935242029,5,-164.3420848,2394,0,10401.23481,458752,0,1.1218802,2.98E-07,0.000920886,0.010288059,0.010288059,,,,,,,,,,,,
0,222.9,-1.982266458,4,-178.9147528,2398,0,10425.23062,459776,0,0.9456491,-1.19E-07,0.000806332,0.011079708,0.011079708,,,,,,,,,,,,
0,229.475,-1.298138638,5,-180.9631914,2403,0,10449.72037,460800,0,1.0951585,7.15E-07,0.00086388,0.01044194,0.01044194,,,,,,,,,,,,
0,230.825,-1.080157083,4,-166.4168141,2407,0,10473.77565,461824,0,1.1005819,-2.07E-05,0.000999089,0.009633404,0.009633404,,,,,,,,,,,,
0,233.5,-1.082388088,4,-167.3453862,2411,0,10497.39408,462848,0,1.043132,4.47E-06,0.000867658,0.012383273,0.012383273,,,,,,,,,,,,
0,237.6,-0.973203557,4,-153.9520957,2415,0,10521.10602,463872,0,1.0301617,-3.10E-06,0.000811232,0.009675322,0.009675322,,,,,,,,,,,,
0,233.5,-1.018720679,4,-165.7226683,2419,0,10545.24471,464896,0,0.9812046,2.38E-07,0.000738969,0.00975959,0.00975959,,,,,,,,,,,,
0,233.5,-1.018915325,4,-165.8033915,2423,0,10569.10536,465920,0,1.1469209,1.32E-05,0.000931498,0.013572945,0.013572945,,,,,,,,,,,,
0,231.325,-0.986518147,5,-164.6583346,2428,0,10593.41853,466944,0,1.0216079,0,0.000866641,0.010745458,0.010745458,,,,,,,,,,,,
0,238.975,-0.795483785,4,-151.4945737,2432,0,10617.71662,467968,0,1.0281204,-7.75E-06,0.000929522,0.00987858,0.00987858,,,,,,,,,,,,
0,241.125,-0.744033236,4,-136.8871344,2436,0,10641.7079,468992,0,0.93225217,-1.41E-05,0.000887811,0.010080877,0.010080877,,,,,,,,,,,,
0,242,-0.745631842,5,-121.1159742,2441,0,10665.60095,470016,0,0.86983395,-3.58E-07,0.000884043,0.012459386,0.012459386,,,,,,,,,,,,
0,241,-0.742876549,4,-120.2091267,2445,0,10689.00149,471040,0,1.0895467,-3.67E-05,0.00091362,0.012059869,0.012059869,,,,,,,,,,,,
0,233.5,-1.136087654,5,-132.4912036,2450,0,10712.94336,472064,0,1.0173782,0,0.0007703,0.012403008,0.012403008,,,,,,,,,,,,
0,233.5,-1.242450605,4,-147.1357071,2454,0,10737.15847,473088,0,0.9732775,0,0.000842013,0.012349022,0.012349022,,,,,,,,,,,,
0,233.95,-1.192414382,4,-133.2835214,2458,0,10760.57213,474112,0,1.0614464,-1.38E-05,0.000866935,0.009393249,0.009393249,,,,,,,,,,,,
0,230.4,-1.452480372,5,-146.7671633,2463,0,10784.57981,475136,0,1.1938686,-7.15E-07,0.000845219,0.009711001,0.009711001,,,,,,,,,,,,
0,230.825,-1.313696883,4,-132.4544599,2467,0,10808.58683,476160,0,1.021737,-6.56E-06,0.000910811,0.00810335,0.00810335,,,,,,,,,,,,
0,233.5,-1.308630112,4,-132.5329507,2471,0,10831.98332,477184,0,1.0425954,-4.77E-07,0.000813308,0.011183074,0.011183074,,,,,,,,,,,,
0,230.4,-1.498183709,5,-147.1298347,2476,0,10855.60882,478208,0,0.9720325,5.96E-08,0.000756999,0.011731998,0.011731998,,,,,,,,,,,,
0,231.9,-1.261245038,4,-133.2515061,2480,0,10879.65074,479232,0,1.1697795,-1.14E-05,0.000953899,0.009582412,0.009582412,,,,,,,,,,,,
0,233.5,-1.349771541,4,-149.9290765,2484,0,10903.34174,480256,0,1.0886087,-1.19E-07,0.00086371,0.006798555,0.006798555,,,,,,,,,,,,
0,233.5,-1.41506275,4,-165.4382976,2488,0,10927.50295,481280,0,1.0834589,1.01E-06,0.000882678,0.014476303,0.014476303,,,,,,,,,,,,
0,237.525,-1.089069168,5,-152.0620728,2493,0,10951.8414,482304,0,1.0749519,5.96E-07,0.000812823,0.010670796,0.010670796,,,,,,,,,,,,
0,233.5,-1.086481257,4,-150.2952881,2497,0,10976.23898,483328,0,0.79144406,-1.50E-05,0.000951957,0.011754574,0.011754574,,,,,,,,,,,,
0,230.4,-1.860153226,6,-164.8692618,2503,0,11000.00176,484352,0,1.0432398,-2.38E-07,0.000857263,0.010752344,0.010752344,,,,,,,,,,,,
0,230.4,-1.857139574,4,-163.8834767,2507,0,11023.89006,485376,0,0.995281,-8.46E-06,0.000874608,0.010648849,0.010648849,,,,,,,,,,,,
0,222.9,-2.218619963,5,-192.0750879,2512,0,11047.96026,486400,0,0.78938675,-1.19E-07,0.000908277,0.007863291,0.007863291,,,,,,,,,,,,
0,222.9,-2.153943133,5,-192.0044077,2517,0,11072.22498,487424,0,1.0153885,-2.03E-06,0.000844481,0.014778769,0.014778769,,,,,,,,,,,,
0,215.4,-2.286523058,5,-203.8375075,2522,0,11096.41926,488448,0,0.9636518,1.19E-07,0.000925339,0.011461833,0.011461833,,,,,,,,,,,,
0,209.475,-2.441816897,5,-185.7714793,2527,0,11121.04461,489472,0,0.9915342,0,0.000671541,0.019027837,0.019027837,,,,,,,,,,,,
0,204.8,-2.990074042,6,-199.5901966,2533,0,11145.45812,490496,0,1.0222346,-9.54E-07,0.000841861,0.011571752,0.011571752,,,,,,,,,,,,
0,204.125,-2.663174199,5,-200.6097894,2538,0,11169.69857,491520,0,1.1695331,4.17E-07,0.001010185,0.01454758,0.01454758,,,,,,,,,,,,
0,206.425,-2.190548093,4,-186.4730624,2542,0,11194.44269,492544,0,1.1321614,-2.86E-06,0.001011013,0.012383175,0.012383175,,,,,,,,,,,,
0,204.8,-2.351827241,5,-201.3848517,2547,0,11218.33839,493568,0,0.9976832,5.96E-08,0.00085679,0.00681062,0.00681062,,,,,,,,,,,,
0,204.8,-2.651981879,5,-186.564429,2552,0,11243.37987,494592,0,1.0811228,0,0.00069498,0.008156624,0.008156624,,,,,,,,,,,,
0,204.8,-3.02799774,5,-185.6042065,2557,0,11267.51852,495616,0,1.2164378,5.96E-08,0.000837631,0.006594027,0.006594027,,,,,,,,,,,,
0,205.15,-2.8931359,4,-171.1867436,2561,0,11292.20843,496640,0,1.0611238,-5.72E-06,0.00083275,0.011573879,0.011573879,,,,,,,,,,,,
0,206.675,-3.188583864,5,-172.0680216,2566,0,11316.69908,497664,0,1.1217196,3.58E-07,0.000930801,0.010748226,0.010748226,,,,,,,,,,,,
0,220.3,-2.531813667,4,-160.09789,2570,0,11340.63307,498688,0,0.8942272,-1.19E-07,0.000821832,0.01469429,0.01469429,,,,,,,,,,,,
0,215.4,-2.743346833,5,-172.8961141,2575,0,11365.07036,499712,0,0.9057357,1.79E-07,0.000760909,0.015072202,0.015072202,,,,,,,,,,,,
0,222.9,-2.51427568,4,-159.4473821,2579,0,11389.41401,500736,0,0.8765203,-8.82E-06,0.000891922,0.007700895,0.007700895,,,,,,,,,,,,
0,220.575,-2.649066843,5,-159.1705436,2584,0,11413.77097,501760,0,1.0162313,0,0.000861772,0.009567228,0.009567228,,,,,,,,,,,,
0,215.4,-2.916158966,5,-185.8311591,2589,0,11438.1916,502784,0,0.89800704,-4.77E-07,0.000734894,0.010018311,0.010018311,,,,,,,,,,,,
0,222.9,-2.370731727,4,-186.9662319,2593,0,11462.68615,503808,0,0.7469466,7.15E-07,0.000842386,0.013323235,0.013323235,,,,,,,,,,,,
0,222.9,-2.424803127,5,-186.4333308,2598,0,11487.18879,504832,0,0.91189337,5.96E-08,0.000843711,0.020743817,0.020743817,,,,,,,,,,,,
0,215.4,-2.993870759,5,-214.6616098,2603,0,11512.24197,505856,0,1.045706,0,0.000882279,0.010416259,0.010416259,,,,,,,,,,,,
0,217.55,-2.521457424,5,-199.9428044,2608,0,11537.52057,506880,0,0.7866038,1.79E-07,0.000845406,0.01304568,0.01304568,,,,,,,,,,,,
0,213.625,-2.493114764,5,-199.6717961,2613,0,11563.1203,507904,0,1.0189004,1.79E-07,0.000872028,0.011550268,0.011550268,,,,,,,,,,,,
0,204.8,-3.194605904,6,-227.6354421,2619,0,11588.09217,508928,0,0.6444484,1.79E-07,0.00082409,0.016097091,0.016097091,,,,,,,,,,,,
0,204.8,-3.198555366,5,-241.7157629,2624,0,11617.65774,509952,0,1.074296,6.56E-07,0.000863281,0.010661311,0.010661311,,,,,,,,,,,,
0,204.8,-3.369334267,5,-243.5656965,2629,0,11642.89515,510976,0,0.960866,6.56E-07,0.000929781,0.010178511,0.010178511,,,,,,,,,,,,
0,204.8,-3.386166504,4,-258.6465845,2633,0,11667.76765,512000,0,0.99623513,4.17E-07,0.000813864,0.009962457,0.009962457,,,,,,,,,,,,
0,207.225,-2.826902182,4,-244.3632833,2637,0,11692.33065,513024,0,0.9534236,-3.56E-05,0.000905642,0.00889647,0.00889647,,,,,,,,,,,,
0,212.05,-2.435723905,5,-229.3299523,2642,0,11717.31716,514048,0,0.9667361,0,0.00081491,0.007607769,0.007607769,,,,,,,,,,,,
0,206.025,-2.984481006,5,-242.5720058,2647,0,11742.91497,515072,0,1.0385643,-1.19E-07,0.0008578,0.014708909,0.014708909,,,,,,,,,,,,
0,213.325,-2.801358198,4,-229.4393597,2651,0,11767.98745,516096,0,1.122944,-1.31E-05,0.000930353,0.012055461,0.012055461,,,,,,,,,,,,
0,214.675,-2.447975001,5,-230.0395029,2656,0,11792.81448,517120,0,1.2186711,-1.19E-07,0.000861595,0.013598681,0.013598681,,,,,,,,,,,,
0,222.9,-2.273048993,4,-218.1135909,2660,0,11817.7263,518144,0,0.8188304,-7.39E-06,0.000858546,0.011716085,0.011716085,,,,,,,,,,,,
0,230.4,-1.969121655,4,-190.0189387,2664,0,11842.48284,519168,0,0.9185982,-2.15E-06,0.000901126,0.008480885,0.008480885,,,,,,,,,,,,
0,230.4,-2.123420957,5,-190.7316668,2669,0,11867.486,520192,0,0.8462068,4.17E-07,0.00085808,0.012195783,0.012195783,,,,,,,,,,,,
