n_updates,mean 100 episode reward,episodes,fps,total timesteps,time_elapsed,mean 100 episode reward per step,current_lr,entropy,value_loss,qf1_loss,policy_loss,qf2_loss,eplenmean,ent_coef,ep_rewmean,ent_coef_loss
448800,-295.3,2042,39,448900,11328,-2.4906113896937314,0.0003,0.49185783,18.57116,82.611595,111.33179,80.125595,247.06,0.03785377,-295.28687354,1.0414568
448900,-295.3,2042,39,449000,11331,-2.4906113896937314,0.0003,0.50197124,10.296859,7.0848575,105.89696,4.429065,247.06,0.03793898,-295.28687354,1.4641846
449000,-295.3,2042,39,449100,11333,-2.4906113896937314,0.0003,0.555795,12.277853,13.89015,112.20413,45.080704,247.06,0.03788201,-295.28687354,0.40358418
449100,-295.1,2043,39,449200,11336,-2.489909354856227,0.0003,1.1209555,14.933802,43.20252,98.15804,61.42289,247.06,0.03762103,-295.07626309,-0.66197914
449200,-295.1,2043,39,449300,11338,-2.489909354856227,0.0003,0.6759739,28.438965,48.738934,103.04961,43.239304,247.06,0.037241597,-295.07626309,-0.9730092
449300,-295.1,2043,39,449400,11341,-2.489909354856227,0.0003,0.9361351,10.61806,162.02563,110.20432,148.31143,247.06,0.03717187,-295.07626309,-0.87919897
449400,-289.3,2044,39,449500,11343,-2.44816056230002,0.0003,0.7422125,29.01741,36.660374,117.74792,20.095846,248.6,0.03680411,-289.32552618,0.7201668
449500,-289.3,2044,39,449600,11346,-2.44816056230002,0.0003,0.6039071,62.395096,214.17574,113.18518,190.22221,248.6,0.03630176,-289.32552618,-0.2012791
449600,-289.3,2044,39,449700,11349,-2.44816056230002,0.0003,0.5083166,15.923908,15.839207,104.61348,10.408379,248.6,0.03589481,-289.32552618,-0.3258108
449700,-285.8,2045,39,449800,11351,-2.3601067012223003,0.0003,0.50978696,6.6350555,7.2225137,107.8638,8.229535,250.96,0.03568854,-285.80559175999997,-1.636168
449800,-285.8,2045,39,449900,11354,-2.3601067012223003,0.0003,0.43693286,4.5562544,7.8966694,98.84869,3.1570005,250.96,0.035990078,-285.80559175999997,-0.8043736
449900,-285.8,2045,39,450000,11356,-2.3601067012223003,0.0003,0.38830042,142.78613,512.2582,114.00537,380.09726,250.96,0.036197267,-285.80559175999997,-0.338786
450000,-285.8,2046,39,450100,11359,-2.3602264189804494,0.0003,0.18601163,13.590969,20.93658,109.12006,15.576466,250.96,0.036292844,-285.84150709,2.297015
450100,-285.8,2046,39,450200,11361,-2.3602264189804494,0.0003,0.74507093,53.579178,34.351147,115.828995,36.741726,250.96,0.036771316,-285.84150709,1.1852484
450200,-285.8,2046,39,450300,11364,-2.3602264189804494,0.0003,0.50291574,12.786953,37.695988,106.69162,70.06219,250.96,0.036591247,-285.84150709,-2.356227
450300,-280.7,2047,39,450400,11366,-2.319947299281477,0.0003,0.8041451,39.0955,15.119606,108.30742,14.977579,252.52,0.036201246,-280.73515433,1.0076075
450400,-280.7,2047,39,450500,11369,-2.319947299281477,0.0003,0.4208967,39.253822,45.715824,110.23569,20.0561,252.52,0.035785113,-280.73515433,0.6282828
450500,-280.7,2047,39,450600,11371,-2.319947299281477,0.0003,0.6388518,17.054169,175.12802,104.7225,150.19485,252.52,0.03555859,-280.73515433,1.1457475
450600,-274.9,2048,39,450700,11374,-2.2925865141801767,0.0003,0.9434422,8.841442,77.51802,100.03096,80.70047,253.3,0.035605527,-274.86843888000004,-1.0127404
450700,-274.9,2048,39,450800,11376,-2.2925865141801767,0.0003,0.74767554,20.562775,21.292799,122.4791,27.118958,253.3,0.035450388,-274.86843888000004,0.6253957
450800,-274.9,2048,39,450900,11379,-2.2925865141801767,0.0003,0.54690325,12.022076,99.60475,100.921326,97.89857,253.3,0.03547612,-274.86843888000004,-2.1946945
450900,-273.8,2049,39,451000,11381,-2.288901230236911,0.0003,0.66190183,8.075569,8.8530655,99.61607,10.771195,253.3,0.03535399,-273.7628537,-1.4692934
451000,-274.2,2050,39,451100,11384,-2.1804688276848267,0.0003,0.6181676,4.8815393,9.011072,105.81279,20.627401,254.46,0.035362825,-274.16988246,-1.7369795
451100,-274.2,2050,39,451200,11386,-2.1804688276848267,0.0003,0.4186106,27.149988,14.524917,104.60387,9.543606,254.46,0.03529586,-274.16988246,-1.0285252
451200,-274.2,2050,39,451300,11389,-2.1804688276848267,0.0003,0.23701316,24.271736,12.4420395,101.60496,8.376705,254.46,0.035054933,-274.16988246,-1.7471354
451300,-269.0,2051,39,451400,11391,-2.1524522425872203,0.0003,0.572464,4.032181,5.227247,100.91771,3.5548668,255.45,0.034902688,-269.00880135000006,-2.104815
451400,-269.0,2051,39,451500,11394,-2.1524522425872203,0.0003,0.55975235,25.2694,205.63416,114.44294,176.71939,255.45,0.03475473,-269.00880135000006,-0.26936832
451500,-269.0,2051,39,451600,11396,-2.1524522425872203,0.0003,0.80985975,16.722834,7.8121758,105.35852,18.349634,255.45,0.034637775,-269.00880135000006,-1.8181893
451600,-269.1,2052,39,451700,11399,-2.1527334490092707,0.0003,0.38319218,6.104696,84.27766,115.08533,102.62589,255.45,0.03442074,-269.09316328,0.52083325
451700,-269.1,2052,39,451800,11402,-2.1527334490092707,0.0003,0.729144,49.056984,10.569352,104.76844,29.418722,255.45,0.034353428,-269.09316328,-0.8784262
451800,-269.1,2052,39,451900,11404,-2.1527334490092707,0.0003,0.2776325,25.344265,60.11198,114.45666,32.889977,255.45,0.03422639,-269.09316328,2.4827013
451900,-270.3,2053,39,452000,11407,-2.1567108061477156,0.0003,0.1983457,30.835888,78.39967,119.314186,138.56079,255.45,0.03401419,-270.28637043,3.477162
452000,-270.3,2053,39,452100,11410,-2.1567108061477156,0.0003,0.34676605,37.27771,133.44373,115.6502,122.68875,255.45,0.033827458,-270.28637043,0.8393903
452100,-275.6,2054,39,452200,11412,-2.192349699064948,0.0003,0.5414594,4.0066314,4.274364,100.1969,7.9092984,254.09,0.03420439,-275.62606055,0.023543656
452200,-275.6,2054,39,452300,11415,-2.192349699064948,0.0003,0.65641665,26.05914,285.78058,103.241165,191.78151,254.09,0.034315355,-275.62606055,-0.79081005
452300,-275.6,2054,39,452400,11417,-2.192349699064948,0.0003,0.83423775,22.326084,10.481704,104.386345,16.119684,254.09,0.034267627,-275.62606055,-0.90010667
452400,-272.1,2055,39,452500,11420,-2.1487543441032195,0.0003,0.46848452,59.93155,204.28763,107.41746,112.91603,255.89,0.033953555,-272.1196895599999,-0.31233352
452500,-272.1,2055,39,452600,11422,-2.1487543441032195,0.0003,0.69944215,57.77385,163.84071,111.702774,28.551943,255.89,0.03403359,-272.1196895599999,-0.8819502
452600,-272.1,2055,39,452700,11425,-2.1487543441032195,0.0003,0.49508622,7.6471524,59.299736,110.635056,272.3086,255.89,0.03394066,-272.1196895599999,1.3775896
452700,-271.8,2056,39,452800,11427,-2.1476459023376133,0.0003,0.44649526,54.31138,12.515108,117.82195,19.289103,255.89,0.03388496,-271.78715702999995,2.4415529
452800,-271.8,2056,39,452900,11430,-2.1476459023376133,0.0003,0.6350242,36.190334,11.162336,108.213486,10.3048315,255.89,0.03392911,-271.78715702999995,-1.19079
452900,-271.8,2056,39,453000,11432,-2.1476459023376133,0.0003,0.541617,33.346878,68.18466,118.76012,50.37941,255.89,0.033333667,-271.78715702999995,0.21710622
453000,-271.7,2057,39,453100,11435,-2.147413730451696,0.0003,0.35756811,22.223698,45.469917,111.79354,17.683025,255.89,0.03360387,-271.71750546,0.58199316
453100,-271.7,2057,39,453200,11437,-2.147413730451696,0.0003,0.7817209,7.9183207,7.5664234,102.109436,4.9999413,255.89,0.03350733,-271.71750546,-0.99149054
453200,-271.7,2057,39,453300,11440,-2.147413730451696,0.0003,0.3149418,24.174503,17.76226,111.5065,18.054945,255.89,0.033364285,-271.71750546,0.057608575
453300,-273.4,2058,39,453400,11442,-2.152971992479496,0.0003,0.49186242,64.266914,23.98349,112.22059,20.09246,255.89,0.033420093,-273.38498407,-0.32037318
453400,-273.4,2058,39,453500,11445,-2.152971992479496,0.0003,0.5599185,13.201895,23.541761,111.84531,16.60575,255.89,0.03328639,-273.38498407,-0.4122911
453500,-273.4,2058,39,453600,11448,-2.152971992479496,0.0003,0.46651357,11.714819,41.237846,109.99176,16.139465,255.89,0.033375263,-273.38498407,1.4482119
453600,-265.6,2059,39,453700,11450,-2.1264767430470637,0.0003,0.71179867,3.9677935,5.9083595,103.65498,13.113961,255.95,0.03323337,-265.60847664,-1.4289069
453700,-265.5,2060,39,453800,11453,-2.143341421214665,0.0003,0.6623958,6.6266494,29.793623,118.395256,9.112208,254.72,0.033159565,-265.52028616,2.1349196
453800,-265.5,2060,39,453900,11455,-2.143341421214665,0.0003,0.6280679,16.009243,25.450743,103.72127,19.139029,254.72,0.03283941,-265.52028616,0.11938983
453900,-265.5,2060,39,454000,11458,-2.143341421214665,0.0003,0.8511022,11.480831,17.210491,117.542564,4.767771,254.72,0.032677215,-265.52028616,3.1408172
454000,-265.4,2061,39,454100,11461,-2.142881257789259,0.0003,0.4720071,11.999339,20.477734,116.77913,24.51848,254.72,0.032456137,-265.38223713,1.7198123
454100,-265.4,2061,39,454200,11463,-2.142881257789259,0.0003,0.46439657,53.843548,425.16513,109.29815,274.69846,254.72,0.03249061,-265.38223713,-0.41051927
454200,-265.4,2061,39,454300,11466,-2.142881257789259,0.0003,0.42182738,8.535866,23.65218,112.42894,27.474133,254.72,0.032683868,-265.38223713,0.1530497
454300,-265.6,2062,39,454400,11468,-2.1435869074597207,0.0003,0.36814198,35.737144,101.06117,104.70363,310.88266,254.72,0.032768533,-265.59393203,-0.10801864
454400,-271.0,2063,39,454500,11471,-2.30710439269348,0.0003,0.7072986,16.767904,432.96732,108.11368,440.5926,252.11,0.032823864,-271.04316217999997,-0.43962103
454500,-271.0,2063,39,454600,11473,-2.30710439269348,0.0003,0.5724045,6.5729685,18.578419,110.5494,7.9810853,252.11,0.032875586,-271.04316217999997,-1.5011575
454600,-271.0,2063,39,454700,11476,-2.30710439269348,0.0003,0.5589215,15.111139,6.674073,110.09273,28.794865,252.11,0.032810442,-271.04316217999997,0.44649076
454700,-272.1,2064,39,454800,11478,-2.3105549459385775,0.0003,0.6904613,19.33173,154.23875,105.08003,168.53049,252.11,0.032935254,-272.07832815,-2.540218
454800,-272.1,2064,39,454900,11481,-2.3105549459385775,0.0003,0.16485155,26.566006,24.694248,122.357025,32.26288,252.11,0.03306339,-272.07832815,1.8422073
454900,-272.1,2064,39,455000,11483,-2.3105549459385775,0.0003,0.22149964,27.456675,89.22934,120.25148,122.29085,252.11,0.033300843,-272.07832815,0.7175057
455000,-272.1,2065,39,455100,11486,-2.31076912447392,0.0003,0.22916469,8.6430645,12.653815,118.419426,21.242874,252.11,0.033634085,-272.14258171,3.1339407
455100,-272.1,2065,39,455200,11488,-2.31076912447392,0.0003,0.83547235,10.839684,85.97099,103.06141,81.54171,252.11,0.03370704,-272.14258171,-1.1751122
455200,-272.1,2065,39,455300,11491,-2.31076912447392,0.0003,0.41808188,27.807732,97.80917,109.07948,17.944965,252.11,0.03372894,-272.14258171,0.764909
455300,-271.9,2066,39,455400,11493,-2.309949703454763,0.0003,0.29455513,11.741472,33.15838,108.89,15.708958,252.11,0.03412219,-271.8967554,0.1091671
455400,-271.9,2066,39,455500,11496,-2.309949703454763,0.0003,0.48883602,9.165091,599.9766,104.40745,602.69775,252.11,0.03413858,-271.8967554,-0.61881065
455500,-271.9,2066,39,455600,11499,-2.309949703454763,0.0003,0.6115439,75.790634,22.95179,122.769,39.11782,252.11,0.033866208,-271.8967554,1.1496773
455600,-277.2,2067,39,455700,11501,-2.327714916485091,0.0003,0.20793293,24.429474,11.630714,113.690125,41.7742,252.11,0.034023263,-277.22631932999997,1.2282757
455700,-277.2,2067,39,455800,11504,-2.327714916485091,0.0003,0.4966438,72.85579,175.48608,111.21859,178.25531,252.11,0.034182258,-277.22631932999997,1.2416738
455800,-277.2,2067,39,455900,11506,-2.327714916485091,0.0003,0.39487922,12.65451,165.75644,129.4558,134.93683,252.11,0.034056984,-277.22631932999997,1.6191192
455900,-277.3,2068,39,456000,11509,-2.3278214852643906,0.0003,0.3853469,20.005493,157.08862,113.01934,85.20956,252.11,0.034449004,-277.25828995999996,1.8790319
456000,-277.3,2068,39,456100,11511,-2.3278214852643906,0.0003,0.40339878,51.43408,117.97518,117.11163,72.94833,252.11,0.03456935,-277.25828995999996,-0.76094866
456100,-277.3,2068,39,456200,11514,-2.3278214852643906,0.0003,0.5287149,99.300316,54.19834,116.17617,99.644165,252.11,0.034846596,-277.25828995999996,0.5638747
456200,-278.8,2069,39,456300,11516,-2.3329342510000273,0.0003,0.50268877,6.3842726,36.3579,103.68537,18.42173,252.11,0.035114802,-278.79211967000003,-0.9299319
456300,-278.8,2069,39,456400,11519,-2.3329342510000273,0.0003,0.341182,56.772476,259.82477,116.27551,87.43332,252.11,0.03512068,-278.79211967000003,0.81422824
456400,-284.6,2070,39,456500,11521,-2.35549853149749,0.0003,0.3392347,12.544456,13.398155,108.95833,12.060247,251.75,0.035164088,-284.57833892,1.2996814
456500,-284.6,2070,39,456600,11524,-2.35549853149749,0.0003,0.26841816,27.438145,12.43124,112.993355,32.362007,251.75,0.03526103,-284.57833892,0.29650432
456600,-284.6,2070,39,456700,11526,-2.35549853149749,0.0003,0.36041558,31.948006,144.20528,113.28595,58.180286,251.75,0.035126768,-284.57833892,0.60241544
456700,-279.0,2071,39,456800,11529,-2.3328402758602103,0.0003,0.39249814,9.836092,26.137203,116.42755,29.978443,252.22,0.03514193,-279.03345089,-0.020676196
456800,-279.0,2071,39,456900,11532,-2.3328402758602103,0.0003,0.53277534,33.279884,29.731972,108.934845,14.98563,252.22,0.034887336,-279.03345089,-1.2555501
456900,-279.0,2071,39,457000,11534,-2.3328402758602103,0.0003,0.17062625,46.938023,26.775394,130.64682,16.039377,252.22,0.0349212,-279.03345089,2.1849625
457000,-280.7,2072,39,457100,11536,-2.3384388133360745,0.0003,0.74712694,8.950798,88.19348,108.6488,85.17793,252.22,0.03443029,-280.71301216,-1.4255261
457100,-280.7,2072,39,457200,11539,-2.3384388133360745,0.0003,0.5453239,21.171955,25.262974,106.11654,13.146768,252.22,0.034065954,-280.71301216,-0.29246342
457200,-280.7,2072,39,457300,11542,-2.3384388133360745,0.0003,0.57576036,33.2776,119.196945,123.33748,141.90149,252.22,0.03409704,-280.71301216,1.5942316
457300,-295.0,2073,39,457400,11544,-2.386565553806488,0.0003,0.38412052,16.994154,1521.4695,108.10545,1555.8147,252.19,0.03405422,-294.9981284699999,-2.4757488
457400,-295.0,2073,39,457500,11547,-2.386565553806488,0.0003,0.3091005,25.556086,26.27359,113.16209,18.215591,252.19,0.033978634,-294.9981284699999,-0.6442682
457500,-295.0,2073,39,457600,11549,-2.386565553806488,0.0003,0.5562961,17.952866,1264.2489,108.05305,1287.3497,252.19,0.03394933,-294.9981284699999,0.086984396
457600,-294.8,2074,39,457700,11551,-2.394954379479457,0.0003,0.480283,28.596275,9.382503,109.647385,12.750618,251.47,0.034196075,-294.82656833999994,0.4265247
457700,-294.8,2074,39,457800,11554,-2.394954379479457,0.0003,-0.08696212,27.11796,724.8555,115.83475,1027.1268,251.47,0.034491174,-294.82656833999994,3.11683
457800,-295.6,2075,39,457900,11557,-2.180489655529489,0.0003,0.89859754,7.297881,1312.8818,112.186646,1331.4078,253.58,0.034549665,-295.56770446999997,-1.4968911
457900,-295.6,2075,39,458000,11559,-2.180489655529489,0.0003,0.10879888,31.356688,36.337,121.31194,51.42665,253.58,0.034690727,-295.56770446999997,1.7537358
458000,-295.6,2075,39,458100,11562,-2.180489655529489,0.0003,0.39880794,35.736115,193.41237,114.355606,188.78221,253.58,0.03476978,-295.56770446999997,0.3126403
458100,-296.8,2076,39,458200,11564,-2.1844544121250813,0.0003,0.35525757,14.741095,44.902237,113.24948,94.26159,253.58,0.034498304,-296.75713145,-1.0850573
458200,-296.8,2076,39,458300,11567,-2.1844544121250813,0.0003,0.3481927,15.052867,12.957413,115.93782,10.114849,253.58,0.034363326,-296.75713145,0.12120411
458300,-296.8,2076,39,458400,11569,-2.1844544121250813,0.0003,0.59847426,25.38499,15.843148,122.663124,7.9067545,253.58,0.03414097,-296.75713145,-0.4007647
458400,-296.9,2077,39,458500,11572,-2.1849265465607544,0.0003,0.22800383,14.93824,18.57941,119.26631,5.986639,253.58,0.033688683,-296.89877178,0.45802122
458500,-296.9,2077,39,458600,11574,-2.1849265465607544,0.0003,0.25360492,21.521439,68.20267,115.94989,150.38565,253.58,0.033296723,-296.89877178,0.25656033
458600,-296.9,2077,39,458700,11577,-2.1849265465607544,0.0003,0.65244985,18.47045,66.3687,117.8977,13.85741,253.58,0.03323378,-296.89877178,1.0682019
458700,-298.3,2078,39,458800,11579,-2.1728211469591656,0.0003,0.32326555,19.742748,44.803886,108.705795,18.318985,254.69,0.032893993,-298.27656554000004,-0.5756803
458800,-298.3,2078,39,458900,11582,-2.1728211469591656,0.0003,0.22222134,37.443413,184.99289,124.113335,132.6294,254.69,0.032819536,-298.27656554000004,2.1587644
458900,-298.3,2078,39,459000,11585,-2.1728211469591656,0.0003,0.432827,67.24338,179.46176,124.68147,231.79962,254.69,0.03249739,-298.27656554000004,0.4456906
459000,-304.3,2080,39,459100,11587,-2.2587777506967233,0.0003,0.67994136,14.054098,35.06067,110.142746,31.203606,252.47,0.032304067,-304.27585991,-0.29909655
459100,-304.3,2080,39,459200,11590,-2.2587777506967233,0.0003,0.37434024,10.306796,94.86379,119.47463,95.20546,252.47,0.032239243,-304.27585991,-0.83748835
459200,-304.3,2080,39,459300,11592,-2.2587777506967233,0.0003,0.17910612,16.618206,28.363033,114.01906,35.330013,252.47,0.032055702,-304.27585991,-0.7261374
459300,-309.9,2081,39,459400,11595,-2.280954513620821,0.0003,0.410112,10.222754,12.794062,109.78981,4.012948,252.08,0.031893075,-309.91968198,-1.2638516
459400,-309.9,2081,39,459500,11597,-2.280954513620821,0.0003,0.17983735,20.81189,50.91414,116.40091,27.21048,252.08,0.031622246,-309.91968198,1.8865498
459500,-309.9,2081,39,459600,11600,-2.280954513620821,0.0003,0.09573935,35.181793,42.99799,120.25237,41.72896,252.08,0.031405963,-309.91968198,0.72965956
459600,-312.9,2082,39,459700,11603,-2.165496190680584,0.0003,0.6405928,49.11721,18.137165,107.904175,14.563827,254.37,0.03136376,-312.87448648,-0.4426781
459700,-312.9,2082,39,459800,11605,-2.165496190680584,0.0003,0.38568127,45.096172,23.823889,129.44676,71.55673,254.37,0.031538535,-312.87448648,1.6897813
459800,-312.9,2082,39,459900,11608,-2.165496190680584,0.0003,0.3810482,3.9026127,7.884055,114.13015,10.341898,254.37,0.031538807,-312.87448648,-0.5925312
459900,-313.5,2083,39,460000,11610,-2.167670824235201,0.0003,0.3912147,18.003754,12.007074,114.351166,6.745295,254.37,0.03187629,-313.52687654,0.11212343
460000,-313.5,2083,39,460100,11613,-2.167670824235201,0.0003,0.43210575,13.823894,18.387022,116.08815,8.787393,254.37,0.031819038,-313.52687654,-0.22285807
460100,-313.5,2083,39,460200,11615,-2.167670824235201,0.0003,0.18507907,87.73518,128.23944,130.3511,224.89728,254.37,0.03200173,-313.52687654,0.88622415
460200,-310.0,2084,39,460300,11618,-2.0614737181205567,0.0003,0.35468274,13.329138,189.09251,116.78386,179.78603,256.76,0.03208614,-309.98631877,1.310034
460300,-316.0,2085,39,460400,11620,-2.124229861835541,0.0003,0.3656456,6.5762568,49.40577,124.894806,22.059532,254.86,0.032744963,-316.00712542,0.6704849
460400,-316.0,2085,39,460500,11623,-2.124229861835541,0.0003,-0.023854747,25.66074,1475.0192,118.13629,1520.2957,254.86,0.033226755,-316.00712542,1.724538
460500,-316.0,2085,39,460600,11625,-2.124229861835541,0.0003,0.41945344,62.41154,73.552345,121.16305,35.873943,254.86,0.0335466,-316.00712542,-0.21389869
460600,-310.8,2086,39,460700,11628,-2.0528409883840184,0.0003,0.2373164,26.513172,67.79788,121.32216,30.915182,257.02,0.033969563,-310.78425951,1.2705806
460700,-310.8,2086,39,460800,11630,-2.0528409883840184,0.0003,-0.074527375,45.267105,21.617386,121.48184,49.22518,257.02,0.034645144,-310.78425951,1.6095624
460800,-310.8,2086,39,460900,11633,-2.0528409883840184,0.0003,-0.102551356,46.44648,35.92336,139.94037,41.416122,257.02,0.035159346,-310.78425951,4.698564
460900,-317.0,2088,39,461000,11636,-2.1877715809426657,0.0003,0.43109488,10.245956,56.4736,112.97641,19.209898,254.54,0.035852484,-317.02849489000005,-0.2946713
461000,-317.0,2088,39,461100,11638,-2.1877715809426657,0.0003,0.3097959,120.597916,194.01575,129.18738,239.26025,254.54,0.03616572,-317.02849489000005,0.38545617
461100,-317.0,2088,39,461200,11641,-2.1877715809426657,0.0003,0.24545436,12.949726,38.660236,119.2159,25.559414,254.54,0.03666316,-317.02849489000005,-0.981809
461200,-316.8,2089,39,461300,11643,-2.1868507484726067,0.0003,0.28823748,45.262962,99.75271,130.07562,96.97366,254.54,0.036963966,-316.75224515,2.2674642
461300,-316.8,2089,39,461400,11646,-2.1868507484726067,0.0003,0.21688387,42.919254,283.1683,134.5755,251.13193,254.54,0.037296385,-316.75224515,2.4100618
461400,-316.8,2089,39,461500,11648,-2.1868507484726067,0.0003,0.37747353,30.504044,21.546402,134.96606,58.280323,254.54,0.03746002,-316.75224515,-1.1083016
461500,-322.5,2090,39,461600,11651,-2.2114645580324144,0.0003,0.20307776,80.64427,159.20282,127.813934,233.46516,253.98,0.037576735,-322.50843229000003,1.288239
461600,-322.5,2090,39,461700,11653,-2.2114645580324144,0.0003,0.35784614,31.722168,465.97546,123.556366,521.55865,253.98,0.03778917,-322.50843229000003,0.8789881
461700,-322.5,2090,39,461800,11656,-2.2114645580324144,0.0003,0.2423954,70.20975,106.31421,129.69841,107.2515,253.98,0.038180325,-322.50843229000003,2.0791628
461800,-317.5,2091,39,461900,11659,-2.135107920515644,0.0003,0.3666046,32.667587,89.72837,128.26839,71.90832,256.2,0.038491044,-317.48415815,0.10934973
461900,-317.5,2091,39,462000,11661,-2.135107920515644,0.0003,0.94078285,5.5844984,17.902712,115.925804,15.27805,256.2,0.03900187,-317.48415815,-2.4778223
462000,-323.2,2092,39,462100,11664,-2.1629245679722873,0.0003,0.34816813,24.285027,22.888498,135.01978,18.141508,255.34,0.03913815,-323.19319535,1.9666762
462100,-328.0,2093,39,462200,11666,-2.203983239814341,0.0003,0.8014306,15.446051,7.5367975,121.03641,4.7592907,253.73,0.03930027,-327.98153391,-1.0995095
462200,-328.0,2093,39,462300,11669,-2.203983239814341,0.0003,0.45013666,40.713104,36.815758,124.85245,46.037094,253.73,0.039306287,-327.98153391,1.0443754
462300,-328.0,2093,39,462400,11671,-2.203983239814341,0.0003,0.7180885,24.827078,30.931732,109.06453,18.189705,253.73,0.039520733,-327.98153391,-0.71448445
462400,-327.7,2094,39,462500,11674,-2.2031705278438323,0.0003,0.5900027,6.6517277,23.30781,124.08805,17.449406,253.73,0.04003465,-327.73772032,-0.23421091
462500,-327.7,2094,39,462600,11676,-2.2031705278438323,0.0003,0.34866878,79.546646,29.989626,126.66914,21.767029,253.73,0.040498253,-327.73772032,2.397372
462600,-327.7,2094,39,462700,11679,-2.2031705278438323,0.0003,0.43164182,26.581718,74.70433,121.20232,24.95743,253.73,0.040939316,-327.73772032,0.0036062151
462700,-327.9,2095,39,462800,11682,-2.203689668280085,0.0003,0.3350463,14.575939,17.25143,120.83595,13.73689,253.73,0.041166,-327.89346244999996,-0.47978348
462800,-327.9,2095,39,462900,11684,-2.203689668280085,0.0003,0.25410452,43.899025,12.427124,126.02752,24.575977,253.73,0.04161518,-327.89346244999996,1.3565907
462900,-327.9,2095,39,463000,11687,-2.203689668280085,0.0003,0.36369795,13.324577,16.228453,120.579254,9.772413,253.73,0.041531693,-327.89346244999996,0.032633424
463000,-326.8,2096,39,463100,11689,-2.1999668469391263,0.0003,0.27674553,77.01796,118.05092,138.20471,62.362633,253.73,0.04171177,-326.77661603999996,0.76403123
463100,-326.8,2096,39,463200,11692,-2.1999668469391263,0.0003,0.66827893,23.518246,211.5925,121.31198,154.87883,253.73,0.041527443,-326.77661603999996,-1.786491
463200,-326.8,2096,39,463300,11694,-2.1999668469391263,0.0003,0.37333143,52.50808,13.199803,130.24155,29.768265,253.73,0.041696537,-326.77661603999996,1.8092861
463300,-321.5,2097,39,463400,11697,-2.1293955062528394,0.0003,0.98894995,5.773641,13.939145,118.74997,11.770146,255.88,0.04167213,-321.47526883,-2.2463398
463400,-321.5,2097,39,463500,11699,-2.1293955062528394,0.0003,0.24852268,37.56115,76.67383,126.60773,215.26451,255.88,0.04167548,-321.47526883,1.8091455
463500,-321.5,2097,39,463600,11702,-2.1293955062528394,0.0003,0.49229276,15.915669,19.568531,119.72265,13.845591,255.88,0.041456684,-321.47526883,1.2073524
463600,-321.5,2098,39,463700,11705,-2.129558293050025,0.0003,0.3315037,24.558464,108.5796,133.4555,111.485054,255.88,0.041172173,-321.52410487000003,1.9706529
463700,-321.5,2098,39,463800,11707,-2.129558293050025,0.0003,0.5582117,13.101175,12.087449,114.38901,14.782161,255.88,0.041038312,-321.52410487000003,-1.5711863
463800,-321.5,2098,39,463900,11709,-2.129558293050025,0.0003,0.6454571,40.39567,161.62619,124.40196,224.8772,255.88,0.041002214,-321.52410487000003,-0.2928666
463900,-315.5,2099,39,464000,11712,-2.0854147508447616,0.0003,0.68392265,25.985168,30.985992,132.83139,18.173239,257.42,0.040831886,-315.52833015,-0.2922076
464000,-315.5,2099,39,464100,11714,-2.0854147508447616,0.0003,0.8789003,23.846321,240.40833,115.82563,240.66167,257.42,0.040872656,-315.52833015,-1.5815094
464100,-315.5,2099,39,464200,11717,-2.0854147508447616,0.0003,0.4477993,182.26889,81.51614,139.56064,29.239359,257.42,0.040965784,-315.52833015,0.91330063
464200,-310.2,2100,39,464300,11719,-2.046829789457704,0.0003,0.43081295,14.369762,14.194601,129.01353,18.119366,258.9,0.04144703,-310.18233986,0.8638416
464300,-310.2,2100,39,464400,11722,-2.046829789457704,0.0003,0.41569164,40.85801,126.615814,123.21483,82.967575,258.9,0.041475814,-310.18233986,-1.8170692
464400,-310.2,2100,39,464500,11725,-2.046829789457704,0.0003,0.39426762,77.20659,335.30988,132.64343,323.2506,258.9,0.04152596,-310.18233986,1.4073448
464500,-310.1,2101,39,464600,11727,-2.0466820322895893,0.0003,0.6275899,19.052776,13.66117,124.38021,24.7909,258.9,0.041510873,-310.13801271,-0.40010467
464600,-310.1,2101,39,464700,11730,-2.0466820322895893,0.0003,0.54251873,31.15215,24.71588,122.43976,11.826756,258.9,0.0417156,-310.13801271,-0.13136935
464700,-310.1,2101,39,464800,11732,-2.0466820322895893,0.0003,0.6709593,5.3034897,57.747017,123.81925,31.445,258.9,0.041961476,-310.13801271,1.7206416
464800,-305.1,2102,39,464900,11735,-1.9042117265599676,0.0003,0.8371688,52.738503,157.67432,125.62162,164.41092,261.48,0.042070083,-305.07594429000005,0.18693197
464900,-305.1,2102,39,465000,11737,-1.9042117265599676,0.0003,0.3560968,134.00243,1110.4297,120.92233,364.66937,261.48,0.042010535,-305.07594429000005,0.08225547
465000,-305.1,2102,39,465100,11740,-1.9042117265599676,0.0003,0.4379384,25.247034,1972.472,139.31659,1963.5837,261.48,0.041768126,-305.07594429000005,0.5127349
465100,-303.4,2103,39,465200,11742,-1.8984928438760542,0.0003,0.6892289,37.560318,43.137512,123.419754,24.64938,261.48,0.042008672,-303.36027948000003,-0.39850396
465200,-303.4,2103,39,465300,11745,-1.8984928438760542,0.0003,0.5595967,18.325245,38.218697,139.61064,38.244656,261.48,0.04227665,-303.36027948000003,1.171722
