mean 100 episode reward,episodes,% time spent exploring,steps,mean 100 episode reward per step
49.9,2412,2,380600,0.293193009956962
49.9,2412,2,380700,0.293193009956962
49.9,2413,2,380800,0.2931814261671541
49.9,2413,2,380900,0.2931814261671541
49.9,2414,2,381000,0.2930490692086663
49.9,2414,2,381100,0.2930490692086663
49.2,2416,2,381200,0.29109363567269386
49.2,2416,2,381300,0.29109363567269386
49.2,2417,2,381400,0.29101373353685045
49.2,2417,2,381500,0.29101373353685045
49.1,2418,2,381600,0.290833955250127
49.1,2418,2,381700,0.290833955250127
49.1,2419,2,381800,0.2907881946739233
49.2,2420,2,381900,0.291237570686632
49.2,2420,2,382000,0.291237570686632
49.2,2421,2,382100,0.29133867605946523
49.2,2421,2,382200,0.29133867605946523
49.3,2422,2,382300,0.291834292477105
48.9,2423,2,382400,0.29111519111378376
48.9,2423,2,382500,0.29111519111378376
49.0,2424,2,382600,0.29142756647968204
49.0,2424,2,382700,0.29142756647968204
48.8,2425,2,382800,0.29082359800652874
48.8,2425,2,382900,0.29082359800652874
49.3,2426,2,383000,0.29172446711089534
49.3,2426,2,383100,0.29172446711089534
49.6,2427,2,383200,0.29208817365986806
49.6,2427,2,383300,0.29208817365986806
49.6,2428,2,383400,0.2921439860466432
49.6,2428,2,383500,0.2921439860466432
50.2,2429,2,383600,0.293630902009354
50.2,2429,2,383700,0.293630902009354
50.1,2430,2,383800,0.29305952905929045
50.1,2430,2,383900,0.29305952905929045
50.1,2431,2,384000,0.2929294839946371
50.1,2431,2,384100,0.2929294839946371
50.2,2433,2,384200,0.2928530195067475
50.1,2434,2,384300,0.29267577493704544
49.5,2435,2,384400,0.29153107096546466
49.5,2435,2,384500,0.29153107096546466
49.4,2436,2,384600,0.2908172377331941
49.4,2436,2,384700,0.2908172377331941
49.5,2437,2,384800,0.29112022211380917
49.5,2437,2,384900,0.29112022211380917
49.5,2438,2,385000,0.29113239909310945
49.5,2438,2,385100,0.29113239909310945
49.5,2439,2,385200,0.29112549829834683
49.5,2439,2,385300,0.29112549829834683
49.5,2440,2,385400,0.29119410263329704
49.5,2440,2,385500,0.29119410263329704
49.7,2441,2,385600,0.29174982472578553
49.7,2441,2,385700,0.29174982472578553
49.7,2442,2,385800,0.292010906781663
49.7,2442,2,385900,0.292010906781663
49.7,2443,2,386000,0.2920343313349168
49.7,2443,2,386100,0.2920343313349168
49.7,2444,2,386200,0.2918018811684407
49.7,2444,2,386300,0.2918018811684407
49.6,2445,2,386400,0.2913015557070867
49.6,2445,2,386500,0.2913015557070867
50.2,2446,2,386600,0.292759121483047
50.3,2447,2,386700,0.2937043299692725
50.3,2447,2,386800,0.2937043299692725
50.8,2448,2,386900,0.29414805819886064
50.8,2448,2,387000,0.29414805819886064
50.9,2449,2,387100,0.29486372065997707
50.9,2449,2,387200,0.29486372065997707
50.9,2450,2,387300,0.29497680587181063
50.9,2450,2,387400,0.29497680587181063
50.9,2451,2,387500,0.29502884127791995
50.9,2451,2,387600,0.29502884127791995
51.4,2452,2,387700,0.29622333258149725
51.4,2452,2,387800,0.29622333258149725
51.4,2453,2,387900,0.2960584990370667
51.4,2453,2,388000,0.2960584990370667
51.6,2454,2,388100,0.2971285500416721
51.6,2454,2,388200,0.2971285500416721
51.6,2455,2,388300,0.29707092574140653
51.6,2455,2,388400,0.29707092574140653
51.5,2456,2,388500,0.296733467563509
51.5,2456,2,388600,0.296733467563509
51.5,2457,2,388700,0.29676519392612805
51.5,2458,2,388800,0.2973415872286807
51.5,2458,2,388900,0.2973415872286807
51.8,2459,2,389000,0.29795272195101896
51.8,2459,2,389100,0.29795272195101896
52.2,2460,2,389200,0.29860070465654553
52.2,2460,2,389300,0.29860070465654553
52.2,2461,2,389400,0.2986573709710593
52.2,2462,2,389500,0.29870297702588455
52.2,2462,2,389600,0.29870297702588455
52.1,2463,2,389700,0.2983054388340433
52.1,2463,2,389800,0.2983054388340433
52.5,2464,2,389900,0.29946689219261236
52.5,2464,2,390000,0.29946689219261236
52.5,2465,2,390100,0.299507693519474
52.5,2465,2,390200,0.299507693519474
52.5,2466,2,390300,0.2995478285558757
52.1,2467,2,390400,0.2966234239601514
52.1,2467,2,390500,0.2966234239601514
52.3,2468,2,390600,0.2971946345263072
52.3,2468,2,390700,0.2971946345263072
52.5,2469,2,390800,0.29628254857352077
52.5,2469,2,390900,0.29628254857352077
52.5,2470,2,391000,0.2962612387475652
52.5,2470,2,391100,0.2962612387475652
52.8,2471,2,391200,0.2970170923187769
52.8,2471,2,391300,0.2970170923187769
52.9,2472,2,391400,0.2971727785015773
52.8,2473,2,391500,0.29695249433648396
52.8,2473,2,391600,0.29695249433648396
52.8,2474,2,391700,0.29685904443462297
52.8,2474,2,391800,0.29685904443462297
52.9,2475,2,391900,0.2971918831365675
52.9,2475,2,392000,0.2971918831365675
52.9,2476,2,392100,0.2972285682328681
52.9,2476,2,392200,0.2972285682328681
52.9,2477,2,392300,0.2972945133205495
52.9,2477,2,392400,0.2972945133205495
52.9,2478,2,392500,0.2972873820781741
53.0,2479,2,392600,0.296739845471787
52.7,2480,2,392700,0.2962976313208437
52.7,2480,2,392800,0.2962976313208437
53.1,2481,2,392900,0.2970975627325032
53.1,2481,2,393000,0.2970975627325032
53.1,2482,2,393100,0.29703890661746374
53.1,2482,2,393200,0.29703890661746374
53.5,2483,2,393300,0.2975823074625014
53.5,2484,2,393400,0.2970491918494118
53.5,2484,2,393500,0.2970491918494118
53.4,2485,2,393600,0.29674250054690043
53.4,2485,2,393700,0.29674250054690043
53.7,2486,2,393800,0.2969457810200685
53.7,2486,2,393900,0.2969457810200685
53.9,2487,2,394000,0.29727525732756904
53.9,2487,2,394100,0.29727525732756904
53.7,2488,2,394200,0.29631910724725324
53.4,2489,2,394300,0.29571570933900426
53.4,2489,2,394400,0.29571570933900426
53.8,2490,2,394500,0.29681266728715566
53.8,2490,2,394600,0.29681266728715566
53.8,2491,2,394700,0.296760115982914
53.3,2493,2,394800,0.2955526001989969
52.9,2494,2,394900,0.2948598149316836
52.9,2494,2,395000,0.2948598149316836
52.9,2495,2,395100,0.29501232392976473
52.4,2496,2,395200,0.29384430040618986
52.4,2496,2,395300,0.29384430040618986
52.6,2497,2,395400,0.29409701992285675
52.6,2498,2,395500,0.2940728896087379
52.5,2499,2,395600,0.29345191135259335
52.5,2499,2,395700,0.29345191135259335
52.5,2500,2,395800,0.2934789000992576
52.5,2500,2,395900,0.2934789000992576
52.6,2501,2,396000,0.2931319842322983
52.2,2502,2,396100,0.29229811995383537
51.6,2503,2,396200,0.2908046335915643
51.6,2503,2,396300,0.2908046335915643
51.1,2505,2,396400,0.2902213969415964
51.1,2505,2,396500,0.2902213969415964
51.6,2506,2,396600,0.29181719358736624
51.6,2506,2,396700,0.29181719358736624
51.7,2507,2,396800,0.2919847229324194
51.3,2508,2,396900,0.2913727052507399
51.4,2509,2,397000,0.2918383508362217
51.4,2509,2,397100,0.2918383508362217
51.6,2510,2,397200,0.2922484796468964
51.6,2510,2,397300,0.2922484796468964
51.6,2511,2,397400,0.2921680553427925
51.6,2511,2,397500,0.2921680553427925
51.6,2512,2,397600,0.29222054987323026
51.0,2513,2,397700,0.290648810518566
51.0,2513,2,397800,0.290648810518566
51.0,2514,2,397900,0.29070074491304615
50.7,2515,2,398000,0.29042373686695533
50.7,2515,2,398100,0.29042373686695533
51.3,2516,2,398200,0.2920850924938517
51.1,2517,2,398300,0.2916336284729191
51.1,2517,2,398400,0.2916336284729191
51.2,2518,2,398500,0.2917286379787432
51.2,2518,2,398600,0.2917286379787432
51.2,2519,2,398700,0.291755759952817
51.1,2520,2,398800,0.2915227810997448
51.1,2520,2,398900,0.2915227810997448
51.0,2521,2,399000,0.2915509564523868
51.0,2521,2,399100,0.2915509564523868
51.0,2522,2,399200,0.2915346168091907
51.0,2522,2,399300,0.2915346168091907
50.9,2524,2,399400,0.2910346881634507
50.9,2524,2,399500,0.2910346881634507
51.0,2525,2,399600,0.291733853168919
51.0,2525,2,399700,0.291733853168919
51.0,2526,2,399800,0.2916850420583011
51.0,2526,2,399900,0.2916850420583011
51.1,2527,2,400000,0.2921655023825544
50.6,2528,2,400100,0.2908717224651699
50.6,2528,2,400200,0.2908717224651699
50.6,2529,2,400300,0.29061062360142453
50.2,2530,2,400400,0.2905019655314254
50.2,2530,2,400500,0.2905019655314254
50.2,2531,2,400600,0.29051797190060263
50.1,2532,2,400700,0.29059075690256697
50.1,2533,2,400800,0.29085679028213024
50.1,2533,2,400900,0.29085679028213024
50.6,2534,2,401000,0.291594040657055
50.6,2534,2,401100,0.291594040657055
51.0,2535,2,401200,0.2923662008883303
51.0,2535,2,401300,0.2923662008883303
51.2,2536,2,401400,0.293408114460181
51.0,2537,2,401500,0.2929933254026596
50.6,2538,2,401600,0.292160723867579
50.1,2539,2,401700,0.29132042349405923
50.1,2539,2,401800,0.29132042349405923
50.1,2540,2,401900,0.29127973231085513
50.1,2540,2,402000,0.29127973231085513
49.6,2542,2,402100,0.2903922745366444
49.6,2542,2,402200,0.2903922745366444
49.5,2543,2,402300,0.29022572454926476
49.5,2543,2,402400,0.29022572454926476
49.6,2544,2,402500,0.2903052323227256
49.2,2545,2,402600,0.28989937256751014
48.6,2546,2,402700,0.2884814442258745
48.6,2546,2,402800,0.2884814442258745
48.6,2547,2,402900,0.2884521544613666
48.6,2547,2,403000,0.2884521544613666
48.8,2548,2,403100,0.28923291400060896
48.8,2548,2,403200,0.28923291400060896
48.7,2549,2,403300,0.28888827833535546
48.7,2549,2,403400,0.28888827833535546
48.6,2550,2,403500,0.2882660066130582
48.6,2550,2,403600,0.2882660066130582
48.6,2551,2,403700,0.28826714369181017
48.2,2552,2,403800,0.28771391788883005
48.2,2552,2,403900,0.28771391788883005
48.2,2553,2,404000,0.2879041883735367
48.2,2553,2,404100,0.2879041883735367
47.8,2555,2,404200,0.28712045096121375
47.8,2555,2,404300,0.28712045096121375
47.9,2556,2,404400,0.2874608848842847
47.9,2556,2,404500,0.2874608848842847
47.9,2557,2,404600,0.2874375082866293
47.8,2558,2,404700,0.28728172573704325
47.8,2558,2,404800,0.28728172573704325
47.7,2559,2,404900,0.28667526898931456
47.7,2559,2,405000,0.28667526898931456
47.7,2560,2,405100,0.2866739101115005
47.2,2561,2,405200,0.2856099364419066
47.2,2561,2,405300,0.2856099364419066
47.6,2562,2,405400,0.2863720796430867
47.6,2562,2,405500,0.2863720796430867
47.8,2563,2,405600,0.2867730350947318
47.8,2563,2,405700,0.2867730350947318
47.7,2564,2,405800,0.2864539131608779
47.7,2564,2,405900,0.2864539131608779
47.2,2566,2,406000,0.2854733715839728
47.2,2566,2,406100,0.2854733715839728
47.9,2567,2,406200,0.28898293784910856
47.9,2567,2,406300,0.28898293784910856
47.8,2568,2,406400,0.288896486437433
47.8,2568,2,406500,0.288896486437433
47.9,2569,2,406600,0.28919774601984594
47.5,2570,2,406700,0.28839254112923457
47.5,2570,2,406800,0.28839254112923457
47.4,2571,2,406900,0.288164172686633
47.0,2572,2,407000,0.28737613406707496
47.0,2572,2,407100,0.28737613406707496
47.1,2573,2,407200,0.2876198907489728
47.1,2573,2,407300,0.2876198907489728
47.0,2574,2,407400,0.2870870478925214
47.0,2574,2,407500,0.2870870478925214
47.0,2575,2,407600,0.28737780770969884
47.0,2575,2,407700,0.28737780770969884
47.0,2576,2,407800,0.28727969785360274
47.0,2576,2,407900,0.28727969785360274
47.2,2577,2,408000,0.28766771669963254
47.1,2578,2,408100,0.2877889336269723
47.1,2578,2,408200,0.2877889336269723
47.3,2579,2,408300,0.2878657405102782
47.2,2580,2,408400,0.2880431251659643
47.1,2581,2,408500,0.2879521847936973
47.1,2581,2,408600,0.2879521847936973
47.2,2582,2,408700,0.28835580801233274
47.2,2582,2,408800,0.28835580801233274
47.3,2583,2,408900,0.2886602337148332
47.3,2583,2,409000,0.2886602337148332
47.6,2584,2,409100,0.28975133651700674
47.6,2584,2,409200,0.28975133651700674
47.6,2585,2,409300,0.29005155444210456
47.6,2585,2,409400,0.29005155444210456
47.6,2586,2,409500,0.2900866837200793
47.6,2586,2,409600,0.2900866837200793
47.5,2587,2,409700,0.28979572503697854
47.3,2588,2,409800,0.2898941849176919
47.5,2589,2,409900,0.2902217917951039
47.5,2589,2,410000,0.2902217917951039
47.5,2590,2,410100,0.29004106916138783
47.5,2590,2,410200,0.29004106916138783
47.5,2591,2,410300,0.2900820047193644
47.5,2591,2,410400,0.2900820047193644
47.8,2592,2,410500,0.2906689066062075
47.8,2592,2,410600,0.2906689066062075
48.4,2593,2,410700,0.29226979374284506
48.2,2594,2,410800,0.29087355780715557
48.1,2595,2,410900,0.2905660994490594
48.1,2595,2,411000,0.2905660994490594
48.5,2596,2,411100,0.291238041003687
48.5,2596,2,411200,0.291238041003687
48.6,2597,2,411300,0.2913493487266409
48.6,2597,2,411400,0.2913493487266409
48.7,2598,2,411500,0.2917503488059616
48.7,2598,2,411600,0.2917503488059616
49.0,2599,2,411700,0.2923738413826486
49.0,2599,2,411800,0.2923738413826486
49.0,2600,2,411900,0.2923767936305359
49.0,2600,2,412000,0.2923767936305359
49.2,2601,2,412100,0.29307950388486614
49.2,2601,2,412200,0.29307950388486614
49.6,2602,2,412300,0.29353131495554424
49.6,2602,2,412400,0.29353131495554424
50.0,2603,2,412500,0.2945893181399025
50.0,2603,2,412600,0.2945893181399025
49.9,2604,2,412700,0.2937508386764797
49.9,2604,2,412800,0.2937508386764797
50.3,2605,2,412900,0.2940973352710417
50.3,2605,2,413000,0.2940973352710417
50.3,2606,2,413100,0.29413089891641414
50.1,2607,2,413200,0.29348031807134767
50.1,2607,2,413300,0.29348031807134767
50.4,2608,2,413400,0.29414853122328355
50.4,2608,2,413500,0.29414853122328355
50.7,2609,2,413600,0.29442778271947423
50.7,2609,2,413700,0.29442778271947423
50.7,2610,2,413800,0.29426294886541915
50.7,2610,2,413900,0.29426294886541915
50.7,2611,2,414000,0.29431743808180444
50.7,2611,2,414100,0.29431743808180444
50.7,2612,2,414200,0.294293186180414
50.7,2612,2,414300,0.294293186180414
51.3,2613,2,414400,0.29590774979123524
50.9,2614,2,414500,0.29502048458980057
50.9,2614,2,414600,0.29502048458980057
51.2,2615,2,414700,0.2957157395817087
51.2,2615,2,414800,0.2957157395817087
51.0,2617,2,414900,0.2954383028436214
51.0,2617,2,415000,0.2954383028436214
51.0,2618,2,415100,0.29560876534925784
51.0,2618,2,415200,0.29560876534925784
51.0,2619,2,415300,0.295568188417509
51.0,2619,2,415400,0.295568188417509
51.5,2620,2,415500,0.2963415247410917
51.5,2620,2,415600,0.2963415247410917
51.6,2621,2,415700,0.2967476094678393
51.1,2622,2,415800,0.2957874126062089
51.1,2622,2,415900,0.2957874126062089
51.2,2623,2,416000,0.29626446793706995
51.2,2623,2,416100,0.29626446793706995
51.7,2624,2,416200,0.2969393816281378
51.2,2625,2,416300,0.2957926730306349
50.9,2626,2,416400,0.2952484122398907
50.9,2626,2,416500,0.2952484122398907
50.9,2627,2,416600,0.29527163214941926
50.9,2627,2,416700,0.29527163214941926
51.4,2628,2,416800,0.29660269826635316
50.9,2629,2,416900,0.29538229884572337
50.9,2629,2,417000,0.29538229884572337
51.4,2630,2,417100,0.2960310039789293
51.4,2630,2,417200,0.2960310039789293
51.4,2631,2,417300,0.29608825421200036
51.4,2631,2,417400,0.29608825421200036
51.5,2632,2,417500,0.29640431386027055
51.3,2634,2,417600,0.2969840584283284
51.3,2634,2,417700,0.2969840584283284
51.5,2635,2,417800,0.29733931001478064
51.5,2635,2,417900,0.29733931001478064
51.5,2636,2,418000,0.29733436525666723
51.5,2636,2,418100,0.29733436525666723
51.4,2637,2,418200,0.2973358831345255
51.4,2637,2,418300,0.2973358831345255
51.8,2638,2,418400,0.29817874637700287
51.9,2639,2,418500,0.29855645816522725
51.4,2640,2,418600,0.29693261156423356
51.4,2640,2,418700,0.29693261156423356
51.4,2641,2,418800,0.29687711488958596
51.4,2641,2,418900,0.29687711488958596
52.0,2642,2,419000,0.2979592684520293
52.0,2642,2,419100,0.2979592684520293
52.0,2643,2,419200,0.2981618930907299
52.0,2643,2,419300,0.2981618930907299
51.9,2645,2,419400,0.29738172823488995
52.0,2646,2,419500,0.2978966025383959
52.0,2646,2,419600,0.2978966025383959
52.1,2647,2,419700,0.2979211374915953
52.1,2647,2,419800,0.2979211374915953
52.1,2648,2,419900,0.29790951240732577
52.1,2648,2,420000,0.29790951240732577
52.1,2649,2,420100,0.2982847633108234
52.1,2649,2,420200,0.2982847633108234
52.2,2650,2,420300,0.2987754053320668
52.2,2650,2,420400,0.2987754053320668
52.2,2651,2,420500,0.29872516772019975
52.0,2652,2,420600,0.29664119995917926
51.7,2653,2,420700,0.2961834668966279
51.4,2654,2,420800,0.29559733480232436
50.8,2656,2,420900,0.2946039125372778
50.8,2656,2,421000,0.2946039125372778
50.8,2657,2,421100,0.2946761471544942
50.8,2657,2,421200,0.2946761471544942
51.2,2658,2,421300,0.2952850421553634
51.2,2658,2,421400,0.2952850421553634
51.3,2659,2,421500,0.29575534323852615
51.3,2659,2,421600,0.29575534323852615
51.3,2660,2,421700,0.29537651302709056
51.3,2660,2,421800,0.29537651302709056
51.8,2661,2,421900,0.2963862167755913
51.8,2661,2,422000,0.2963862167755913
51.8,2662,2,422100,0.29650265453883484
51.8,2662,2,422200,0.29650265453883484
51.7,2663,2,422300,0.29622258806803237
51.7,2663,2,422400,0.29622258806803237
51.5,2664,2,422500,0.29601408264454804
51.5,2664,2,422600,0.29601408264454804
51.5,2665,2,422700,0.2959926965087347
51.5,2665,2,422800,0.2959926965087347
51.5,2667,2,422900,0.2954319212082151
51.5,2667,2,423000,0.2954319212082151
51.5,2668,2,423100,0.29548729662386797
51.5,2668,2,423200,0.29548729662386797
51.2,2669,2,423300,0.29492172213748247
51.2,2669,2,423400,0.29492172213748247
51.2,2671,2,423500,0.2946379764647279
51.2,2671,2,423600,0.2946379764647279
51.5,2672,2,423700,0.29459201512275845
51.5,2672,2,423800,0.29459201512275845
51.5,2673,2,423900,0.2945458466922648
51.5,2673,2,424000,0.2945458466922648
51.2,2674,2,424100,0.294567431002199
51.2,2674,2,424200,0.294567431002199
51.2,2675,2,424300,0.29428642280449496
51.2,2675,2,424400,0.29428642280449496
50.9,2677,2,424500,0.29400728016609734
50.9,2677,2,424600,0.29400728016609734
51.1,2678,2,424700,0.29399189577836926
51.1,2678,2,424800,0.29399189577836926
51.3,2679,2,424900,0.2950617588494516
51.3,2679,2,425000,0.2950617588494516
51.7,2680,2,425100,0.2957377809214499
51.7,2680,2,425200,0.2957377809214499
52.0,2681,2,425300,0.2962962208053581
52.0,2681,2,425400,0.2962962208053581
52.0,2682,2,425500,0.2962848530278007
52.0,2682,2,425600,0.2962848530278007
52.0,2683,2,425700,0.2963432432804342
52.0,2683,2,425800,0.2963432432804342
52.0,2684,2,425900,0.29640853957574914
52.0,2684,2,426000,0.29640853957574914
52.0,2685,2,426100,0.2965288749739418
52.0,2685,2,426200,0.2965288749739418
52.1,2686,2,426300,0.2964726058551776
52.1,2686,2,426400,0.2964726058551776
52.1,2687,2,426500,0.2968006868004588
52.1,2688,2,426600,0.2968962180027625
52.1,2688,2,426700,0.2968962180027625
52.2,2689,2,426800,0.29714886193046985
52.2,2689,2,426900,0.29714886193046985
52.3,2690,2,427000,0.297520183733189
52.3,2690,2,427100,0.297520183733189
52.3,2691,2,427200,0.29744907776666335
51.9,2692,2,427300,0.2967884050319424
51.9,2692,2,427400,0.2967884050319424
52.0,2694,2,427500,0.2980395880787575
52.0,2694,2,427600,0.2980395880787575
52.3,2695,2,427700,0.2986605286708186
52.3,2695,2,427800,0.2986605286708186
52.1,2696,2,427900,0.2977798970850942
52.1,2696,2,428000,0.2977798970850942
52.2,2697,2,428100,0.2981080671727062
52.2,2697,2,428200,0.2981080671727062
52.1,2698,2,428300,0.2976763940490903
51.8,2699,2,428400,0.29686882052969077
51.8,2699,2,428500,0.29686882052969077
51.2,2701,2,428600,0.29531893462305037
50.6,2702,2,428700,0.29411447727947093
50.3,2703,2,428800,0.2934634185963691
50.3,2703,2,428900,0.2934634185963691
50.3,2704,2,429000,0.29378920146630394
50.3,2704,2,429100,0.29378920146630394
49.8,2706,2,429200,0.2931215776979846
49.8,2706,2,429300,0.2931215776979846
50.1,2707,2,429400,0.293662875721066
50.1,2707,2,429500,0.293662875721066
50.1,2708,2,429600,0.2935712431074824
50.1,2708,2,429700,0.2935712431074824
49.8,2709,2,429800,0.2931892921513423
49.8,2709,2,429900,0.2931892921513423
49.9,2710,2,430000,0.2932923678220331
49.6,2711,2,430100,0.292788288741521
48.9,2712,2,430200,0.28906714471163636
48.9,2712,2,430300,0.28906714471163636
48.9,2713,2,430400,0.28904942787193205
48.9,2713,2,430500,0.28904942787193205
49.4,2714,2,430600,0.28999783288715003
49.4,2714,2,430700,0.28999783288715003
49.4,2715,2,430800,0.28993198924818897
49.4,2715,2,430900,0.28993198924818897
49.4,2716,2,431000,0.2899581805899245
48.9,2718,2,431100,0.28789387805505223
48.9,2718,2,431200,0.28789387805505223
48.9,2719,2,431300,0.287974740197946
48.9,2719,2,431400,0.287974740197946
48.8,2720,2,431500,0.2876591219879382
48.4,2721,2,431600,0.2872572530923958
48.4,2721,2,431700,0.2872572530923958
49.0,2722,2,431800,0.28826642714286504
48.6,2723,2,431900,0.2878437519881139
48.6,2723,2,432000,0.2878437519881139
48.7,2724,2,432100,0.28807893583955735
48.7,2724,2,432200,0.28807893583955735
49.1,2725,2,432300,0.28919017971291344
49.1,2725,2,432400,0.28919017971291344
49.4,2726,2,432500,0.2895400234532993
49.4,2726,2,432600,0.2895400234532993
49.4,2727,2,432700,0.2895106065099364
49.4,2727,2,432800,0.2895106065099364
49.4,2728,2,432900,0.28979668918596074
49.4,2729,2,433000,0.28858763429476425
49.4,2729,2,433100,0.28858763429476425
49.4,2730,2,433200,0.2885788385436673
49.4,2730,2,433300,0.2885788385436673
49.4,2731,2,433400,0.2886158483202913
49.4,2731,2,433500,0.2886158483202913
49.5,2732,2,433600,0.2887651455442278
49.3,2733,2,433700,0.2877905302347068
49.3,2733,2,433800,0.2877905302347068
49.8,2734,2,433900,0.28845707642725654
49.8,2734,2,434000,0.28845707642725654
49.2,2736,2,434100,0.28673780660320614
49.2,2736,2,434200,0.28673780660320614
49.5,2737,2,434300,0.28730637333726583
49.5,2737,2,434400,0.28730637333726583
49.5,2738,2,434500,0.28726555595120273
49.5,2738,2,434600,0.28726555595120273
49.8,2739,2,434700,0.28771239295040485
49.8,2739,2,434800,0.28771239295040485
50.3,2740,2,434900,0.2891219711596132
50.3,2740,2,435000,0.2891219711596132
50.2,2741,2,435100,0.28902008610815383
50.2,2741,2,435200,0.28902008610815383
50.3,2742,2,435300,0.2895411761236586
50.3,2742,2,435400,0.2895411761236586
50.3,2743,2,435500,0.28950198960088414
49.9,2745,2,435600,0.2888357267130493
49.9,2745,2,435700,0.2888357267130493
50.2,2746,2,435800,0.28941142504830764
50.2,2746,2,435900,0.28941142504830764
50.2,2747,2,436000,0.2894294668448484
50.2,2747,2,436100,0.2894294668448484
50.2,2748,2,436200,0.28944599736170956
49.9,2749,2,436300,0.28881711819097616
49.9,2749,2,436400,0.28881711819097616
49.9,2750,2,436500,0.28882049894336115
49.4,2751,2,436600,0.28818879483087634
49.4,2751,2,436700,0.28818879483087634
50.1,2752,2,436800,0.29095922726658413
50.1,2752,2,436900,0.29095922726658413
50.3,2753,2,437000,0.2913862022920833
50.2,2754,2,437100,0.29104508268927665
50.2,2754,2,437200,0.29104508268927665
50.8,2755,2,437300,0.2927725636234916
50.8,2755,2,437400,0.2927725636234916
51.3,2756,2,437500,0.29347184029858764
51.1,2757,2,437600,0.29313773456537207
51.1,2757,2,437700,0.29313773456537207
51.2,2758,2,437800,0.2934386922085955
51.2,2758,2,437900,0.2934386922085955
51.1,2759,2,438000,0.2931081014920604
51.1,2759,2,438100,0.2931081014920604
51.2,2760,2,438200,0.29346912029610006
51.2,2760,2,438300,0.29346912029610006
51.2,2761,2,438400,0.29351585626067067
51.2,2761,2,438500,0.29351585626067067
51.2,2762,2,438600,0.2934079349387062
51.2,2762,2,438700,0.2934079349387062
51.2,2763,2,438800,0.29368980776410836
51.2,2763,2,438900,0.29368980776410836
51.3,2764,2,439000,0.2932616824600604
51.3,2764,2,439100,0.2932616824600604
51.1,2765,2,439200,0.2927554468625831
50.8,2766,2,439300,0.2923580158306758
50.8,2766,2,439400,0.2923580158306758
51.4,2767,2,439500,0.29403146270198444
51.4,2767,2,439600,0.29403146270198444
51.4,2768,2,439700,0.29398348668163127
51.4,2768,2,439800,0.29398348668163127
51.7,2769,2,439900,0.29506566996420924
51.3,2770,2,440000,0.2943633927519319
51.3,2770,2,440100,0.2943633927519319
51.9,2771,2,440200,0.2958749036031202
51.5,2772,2,440300,0.29550410841558167
51.5,2772,2,440400,0.29550410841558167
51.5,2773,2,440500,0.29552745111407186
50.8,2775,2,440600,0.2935166763373493
50.4,2776,2,440700,0.2926265561035396
50.4,2776,2,440800,0.2926265561035396
50.7,2777,2,440900,0.29306792489176453
50.5,2778,2,441000,0.29227222175283646
50.1,2779,2,441100,0.29165462140719256
50.1,2779,2,441200,0.29165462140719256
50.1,2780,2,441300,0.29195222588370484
49.6,2781,2,441400,0.290991792121282
49.5,2782,2,441500,0.2911717565325096
49.5,2782,2,441600,0.2911717565325096
49.5,2783,2,441700,0.2908778591344668
49.5,2783,2,441800,0.2908778591344668
49.4,2784,2,441900,0.2907910024574194
49.4,2784,2,442000,0.2907910024574194
49.4,2785,2,442100,0.2907800339253244
49.2,2786,2,442200,0.2902834855790677
48.7,2787,2,442300,0.28961263263145304
48.7,2787,2,442400,0.28961263263145304
49.1,2788,2,442500,0.2900221902618067
48.6,2789,2,442600,0.2892216828262504
48.6,2789,2,442700,0.2892216828262504
48.6,2790,2,442800,0.28908252336422735
48.6,2790,2,442900,0.28908252336422735
48.6,2791,2,443000,0.28915431813917997
48.6,2791,2,443100,0.28915431813917997
49.0,2792,2,443200,0.2897401544290131
49.0,2792,2,443300,0.2897401544290131
49.0,2793,2,443400,0.2897305220541857
48.5,2795,2,443500,0.28871033528730095
48.2,2796,2,443600,0.2885364241177211
47.8,2797,2,443700,0.28786119913800423
47.6,2798,2,443800,0.28769365411727216
47.6,2798,2,443900,0.28769365411727216
48.1,2799,2,444000,0.2889008999074866
47.7,2800,2,444100,0.2880918059172774
47.7,2800,2,444200,0.2880918059172774
48.3,2801,2,444300,0.28934244985429525
48.5,2802,2,444400,0.29038272230775974
48.5,2802,2,444500,0.29038272230775974
48.8,2803,2,444600,0.2906486939509432
48.8,2803,2,444700,0.2906486939509432
49.0,2804,2,444800,0.2910881297801581
48.4,2806,2,444900,0.2894473635925948
48.4,2806,2,445000,0.2894473635925948
48.4,2807,2,445100,0.28953099928627757
48.4,2807,2,445200,0.28953099928627757
48.4,2808,2,445300,0.2895568465706203
48.4,2808,2,445400,0.2895568465706203
48.7,2809,2,445500,0.29024788029378795
48.2,2810,2,445600,0.28874708813982475
48.2,2810,2,445700,0.28874708813982475
48.4,2811,2,445800,0.2892755753505131
48.8,2812,2,445900,0.2924211815253961
48.8,2812,2,446000,0.2924211815253961
48.8,2813,2,446100,0.29245158844468544
48.8,2813,2,446200,0.29245158844468544
48.8,2814,2,446300,0.2923964972681824
48.4,2815,2,446400,0.2916904555738094
48.4,2815,2,446500,0.2916904555738094
48.1,2816,2,446600,0.2904449698269149
48.1,2816,2,446700,0.2904449698269149
48.6,2817,2,446800,0.2920563100998631
48.8,2818,2,446900,0.2929312040440402
48.8,2818,2,447000,0.2929312040440402
48.8,2819,2,447100,0.292925850107461
48.8,2819,2,447200,0.292925850107461
