mean 100 episode reward per step,time_elapsed,total timesteps,eplenmean,mean 100 episode reward,ep_rewmean,current_lr,fps,episodes,n_updates,ent_coef,ent_coef_loss,policy_loss,entropy,qf2_loss,value_loss,qf1_loss
-2.486134585557975,3918,201000,242.27,-315.6,-315.63120323000004,0.0003,51,1275,200900,0.046003606,-0.67306733,116.290115,0.6881591,40.24658,16.049444,55.50627
-2.486242432830083,3920,201100,242.27,-315.7,-315.66355741,0.0003,51,1276,201000,0.046265665,-0.93583,106.93233,0.89075875,2.6727698,1.8642069,4.471189
-2.486242432830083,3922,201200,242.27,-315.7,-315.66355741,0.0003,51,1276,201100,0.046071175,0.51445997,106.47181,0.77950794,3.347293,3.5927107,10.433107
-2.486242432830083,3924,201300,242.27,-315.7,-315.66355741,0.0003,51,1276,201200,0.046799168,2.8680227,111.97546,0.7472327,15.645174,17.613756,15.470127
-2.4341281146659726,3926,201400,244.14,-310.6,-310.5956164,0.0003,51,1277,201300,0.047495194,0.98739815,109.42064,0.8232709,23.675058,20.647589,40.99171
-2.4341281146659726,3928,201500,244.14,-310.6,-310.5956164,0.0003,51,1277,201400,0.047870226,-1.2002451,112.051025,0.9136855,18.964432,6.432832,18.985565
-2.4341281146659726,3930,201600,244.14,-310.6,-310.5956164,0.0003,51,1277,201500,0.047794558,-1.0180314,117.10992,0.784889,7.3898287,7.7427454,21.110712
-2.4360318895195197,3932,201700,244.14,-311.2,-311.16674885,0.0003,51,1278,201600,0.047914483,-1.3048916,108.87859,0.8314977,91.49341,3.9290013,88.110085
-2.4560277718891808,3934,201800,242.75,-311.1,-311.13240549,0.0003,51,1279,201700,0.047591157,0.6824701,115.68597,0.71236664,64.12518,11.694571,21.80053
-2.5006108859588987,3936,201900,242.59,-311.0,-310.96358144000004,0.0003,51,1280,201800,0.047601312,0.92013323,115.197296,0.72434735,14.574406,5.7484045,5.6066723
-2.5006108859588987,3938,202000,242.59,-311.0,-310.96358144000004,0.0003,51,1280,201900,0.04841114,1.4217238,112.48198,0.6815609,205.37366,13.786836,213.07419
-2.5006108859588987,3940,202100,242.59,-311.0,-310.96358144000004,0.0003,51,1280,202000,0.04873507,1.0235714,107.7558,0.8281758,17.592424,2.3823314,41.753258
-2.5577230081725704,3942,202200,241.13,-311.9,-311.919656,0.0003,51,1282,202100,0.048874937,0.07196981,107.57825,0.93062353,8.04382,1.6205229,17.709335
-2.5577230081725704,3944,202300,241.13,-311.9,-311.919656,0.0003,51,1282,202200,0.0490752,1.9330812,112.19322,0.6115402,16.570847,13.263452,25.124775
-2.5577230081725704,3946,202400,241.13,-311.9,-311.919656,0.0003,51,1282,202300,0.049012702,0.92556906,116.60724,0.78811795,48.91423,26.059109,38.25655
-2.5171477353044653,3948,202500,242.71,-306.9,-306.93216448,0.0003,51,1283,202400,0.048662446,0.60115075,111.588524,0.47659093,96.1563,37.50158,86.93005
-2.5171477353044653,3950,202600,242.71,-306.9,-306.93216448,0.0003,51,1283,202500,0.048738208,1.8113506,117.98299,0.8959497,121.944405,9.588762,118.17549
-2.5171477353044653,3952,202700,242.71,-306.9,-306.93216448,0.0003,51,1283,202600,0.048372544,0.63179046,109.748184,0.7644534,14.137749,11.513916,10.075903
-2.5172134801728827,3954,202800,242.71,-307.0,-306.95188794999996,0.0003,51,1284,202700,0.048548326,-1.5092165,111.18884,1.0798042,1553.0155,7.4577456,1591.3853
-2.5172134801728827,3956,202900,242.71,-307.0,-306.95188794999996,0.0003,51,1284,202800,0.04817385,1.2847159,122.0636,0.8986075,67.66922,7.4906826,117.68762
-2.5172134801728827,3958,203000,242.71,-307.0,-306.95188794999996,0.0003,51,1284,202900,0.04792376,-0.78532875,109.81957,0.7086767,13.468621,3.675427,9.836001
-2.5190453532410966,3960,203100,242.71,-307.5,-307.50144987,0.0003,51,1285,203000,0.04781872,-0.86095387,108.11478,0.7525989,5.5516915,4.804517,5.319451
-2.5784375282586574,3961,203200,240.7,-312.6,-312.56915756,0.0003,51,1286,203100,0.047393434,-1.182371,111.343704,1.1795659,89.56306,1.4690294,100.08948
-2.6349003632629797,3963,203300,238.77,-318.1,-318.07662509,0.0003,51,1287,203200,0.047449138,-0.3343698,103.98653,0.96054506,3.3619905,1.1024989,2.8349733
-2.6349003632629797,3965,203400,238.77,-318.1,-318.07662509,0.0003,51,1287,203300,0.04762364,1.9779791,107.006615,0.8399119,94.23487,10.8803005,91.68504
-2.6323148755662853,3967,203500,238.84,-318.1,-318.06044068,0.0003,51,1288,203400,0.04753993,0.20374715,108.690125,0.7945533,35.03214,1.5773823,62.239025
-2.6323148755662853,3969,203600,238.84,-318.1,-318.06044068,0.0003,51,1288,203500,0.047487278,0.3463863,117.32225,0.80315715,28.301075,9.400305,23.151604
-2.6323148755662853,3971,203700,238.84,-318.1,-318.06044068,0.0003,51,1288,203600,0.048070155,3.189619,116.75199,0.8307034,215.10637,9.334442,231.78772
-2.6012665932113235,3973,203800,239.92,-312.5,-312.52988428000003,0.0003,51,1289,203700,0.047779907,1.1599238,107.69751,0.9087647,6.224483,2.314149,11.82846
-2.6012665932113235,3975,203900,239.92,-312.5,-312.52988428000003,0.0003,51,1289,203800,0.04796473,-1.3072548,106.89458,0.9201299,1444.6154,3.366143,1301.7175
-2.6012665932113235,3977,204000,239.92,-312.5,-312.52988428000003,0.0003,51,1289,203900,0.048011843,-0.72058964,105.71983,0.9356643,9.134016,6.2200646,5.7805758
-2.580612484529297,3979,204100,239.92,-306.3,-306.33365166,0.0003,51,1290,204000,0.047752585,-0.5709014,109.54369,0.84932256,631.6856,19.983398,659.2577
-2.65876338500771,3981,204200,237.67,-311.1,-311.07057731,0.0003,51,1291,204100,0.047597114,0.42551178,112.144066,0.6690016,6.0905676,13.894518,5.7822247
-2.65876338500771,3983,204300,237.67,-311.1,-311.07057731,0.0003,51,1291,204200,0.047895283,-0.9510395,112.06825,0.8316436,10.848208,2.5597231,8.835486
-2.65876338500771,3985,204400,237.67,-311.1,-311.07057731,0.0003,51,1291,204300,0.047791984,-0.27220476,110.443405,0.69638467,14.678554,9.199546,19.563625
-2.6597288382936823,3987,204500,237.67,-311.4,-311.36021328999993,0.0003,51,1292,204400,0.047524747,0.80149984,113.47301,0.8506989,6.9714317,4.1911235,12.236357
-2.6597288382936823,3989,204600,237.67,-311.4,-311.36021328999993,0.0003,51,1292,204500,0.047786914,1.0049129,111.18639,0.7949095,8.473845,42.818283,27.492908
-2.6597288382936823,3991,204700,237.67,-311.4,-311.36021328999993,0.0003,51,1292,204600,0.04812904,-1.6389196,107.87325,0.9372506,170.78996,5.545983,183.09879
-2.6639257524176747,3993,204800,237.67,-312.6,-312.61928752,0.0003,51,1293,204700,0.048197195,-1.9194672,105.23742,1.1234236,86.42105,6.8113575,87.470184
-2.6639257524176747,3995,204900,237.67,-312.6,-312.61928752,0.0003,51,1293,204800,0.047783747,0.12463701,108.871994,0.8256479,257.25235,17.184774,214.59183
-2.6639257524176747,3997,205000,237.67,-312.6,-312.61928752,0.0003,51,1293,204900,0.048067886,0.13394389,116.287476,0.52987,23.996624,19.14741,42.578682
-2.637332960084609,3999,205100,237.91,-312.6,-312.56143776,0.0003,51,1295,205000,0.048324153,2.4035225,110.20659,0.8035654,30.292797,4.194116,23.534687
-2.637332960084609,4001,205200,237.91,-312.6,-312.56143776,0.0003,51,1295,205100,0.04859257,-0.78925467,108.41498,0.76825243,3.3428836,2.1415539,4.260504
-2.637332960084609,4003,205300,237.91,-312.6,-312.56143776,0.0003,51,1295,205200,0.04854485,-0.24715728,111.87508,0.6668078,86.65021,2.4620278,91.90156
-2.637691052077742,4005,205400,237.91,-312.7,-312.66886536,0.0003,51,1296,205300,0.049113628,-1.140162,106.540245,0.92515177,3.34796,1.6113893,4.1985536
-2.637691052077742,4007,205500,237.91,-312.7,-312.66886536,0.0003,51,1296,205400,0.049242053,-1.9808785,109.68354,0.81632066,31.342493,6.323677,37.408863
-2.637691052077742,4009,205600,237.91,-312.7,-312.66886536,0.0003,51,1296,205500,0.04952812,0.048502505,110.94168,0.94288677,1860.4983,7.5243683,1823.8003
-2.619877212697471,4011,205700,238.95,-312.9,-312.89745866,0.0003,51,1297,205600,0.049507353,-0.29400444,105.66921,1.0897585,101.97968,13.386042,98.31869
-2.619877212697471,4013,205800,238.95,-312.9,-312.89745866,0.0003,51,1297,205700,0.049619768,0.16223985,113.301056,0.76067346,548.5064,2.8863764,480.42804
-2.619877212697471,4015,205900,238.95,-312.9,-312.89745866,0.0003,51,1297,205800,0.049483728,-1.7191296,109.677956,0.96241206,37.67348,19.950577,18.43266
-2.5808125342455916,4017,206000,240.67,-313.3,-313.26209906,0.0003,51,1298,205900,0.049134266,0.14146647,110.24982,0.7275053,129.88727,8.655303,133.60092
-2.5808125342455916,4019,206100,240.67,-313.3,-313.26209906,0.0003,51,1298,206000,0.049266748,1.4564048,113.773155,0.53766096,8.384334,10.064351,17.135117
-2.5808125342455916,4021,206200,240.67,-313.3,-313.26209906,0.0003,51,1298,206100,0.049388975,-1.5992789,104.0558,0.9377005,6.138136,1.9714603,5.862754
-2.5819065528171676,4023,206300,240.67,-313.6,-313.59030463,0.0003,51,1299,206200,0.04908949,0.92159206,114.16325,0.7640485,82.07939,12.043224,79.08893
-2.5819065528171676,4025,206400,240.67,-313.6,-313.59030463,0.0003,51,1299,206300,0.048799254,-1.0799649,111.76514,0.8507434,297.6461,25.586334,270.25912
-2.5819065528171676,4027,206500,240.67,-313.6,-313.59030463,0.0003,51,1299,206400,0.048400186,0.49349743,111.63801,0.8380578,18.09893,8.346609,11.585624
-2.5869835614728345,4029,206600,240.67,-315.1,-315.11340724,0.0003,51,1300,206500,0.048208043,-1.7632351,109.36358,1.0582618,5.7712173,5.559679,9.980366
-2.5869835614728345,4031,206700,240.67,-315.1,-315.11340724,0.0003,51,1300,206600,0.047923543,1.5867283,106.503296,0.6240498,4.504074,6.155642,4.858319
-2.5869835614728345,4033,206800,240.67,-315.1,-315.11340724,0.0003,51,1300,206700,0.047788803,-0.45413134,108.171394,0.89285195,2.6716368,1.9136627,2.394536
-2.589540344000599,4035,206900,240.67,-315.9,-315.88044199,0.0003,51,1301,206800,0.04804402,-0.5776122,104.956696,0.6549834,2.521906,2.4615636,3.7946641
-2.589540344000599,4036,207000,240.67,-315.9,-315.88044199,0.0003,51,1301,206900,0.048475135,0.22000301,109.17652,0.89054227,81.18649,1.992176,79.07074
-2.589540344000599,4038,207100,240.67,-315.9,-315.88044199,0.0003,51,1301,207000,0.04826391,-0.3799228,107.13587,0.8484572,8.558622,2.553172,5.888139
-2.5893499155245636,4040,207200,240.67,-315.8,-315.82331345,0.0003,51,1302,207100,0.047870386,-0.85938346,107.27707,0.8313124,16.016878,1.1966888,36.253376
-2.5893499155245636,4042,207300,240.67,-315.8,-315.82331345,0.0003,51,1302,207200,0.047441345,-1.5003912,103.47547,0.89301085,1.1849436,1.3390341,2.069458
-2.4843618317664125,4044,207400,242.28,-316.3,-316.31677641,0.0003,51,1303,207300,0.047245145,-0.33165497,109.25275,1.0271138,5.5107203,5.2184362,5.837075
-2.4843618317664125,4046,207500,242.28,-316.3,-316.31677641,0.0003,51,1303,207400,0.047633056,-0.81615114,104.04391,0.9468758,2.0363703,0.7547203,2.936057
-2.4843618317664125,4048,207600,242.28,-316.3,-316.31677641,0.0003,51,1303,207500,0.04746249,-1.7993039,107.1035,0.8099413,4.9076324,3.3950512,4.6901627
-2.485589619035071,4050,207700,242.28,-316.7,-316.68511259,0.0003,51,1304,207600,0.04759438,-0.10303068,107.31108,0.858685,7.6951733,2.6201506,8.167305
-2.485589619035071,4052,207800,242.28,-316.7,-316.68511259,0.0003,51,1304,207700,0.04762656,1.2539465,109.36725,0.7152306,9.515449,3.0479918,7.614147
-2.485589619035071,4054,207900,242.28,-316.7,-316.68511259,0.0003,51,1304,207800,0.048044227,-0.66792333,108.059204,0.9956435,21.79608,18.100063,63.10844
-2.493882259202049,4056,208000,242.28,-319.2,-319.17290463999996,0.0003,51,1305,207900,0.048109744,0.11645299,104.95962,1.0181879,10.795332,2.169317,2.3514287
-2.535901132639417,4058,208100,240.7,-324.5,-324.50319929,0.0003,51,1306,208000,0.047950674,0.08197564,104.70502,0.6107756,10.381995,6.206587,5.778298
-2.535901132639417,4060,208200,240.7,-324.5,-324.50319929,0.0003,51,1306,208100,0.048324406,-0.053241134,107.22975,0.8978878,3.8026633,4.307004,7.280754
-2.535901132639417,4062,208300,240.7,-324.5,-324.50319929,0.0003,51,1306,208200,0.048506163,-1.3527752,114.80498,0.8457793,1928.5721,5.7805557,1933.4741
-2.4281210208144026,4064,208400,243.15,-319.6,-319.59285165999995,0.0003,51,1307,208300,0.048699528,1.2372509,118.24274,0.9864337,17.618835,14.920127,31.381432
-2.4281210208144026,4066,208500,243.15,-319.6,-319.59285165999995,0.0003,51,1307,208400,0.04882999,-1.1169975,105.76397,0.8984295,9.056503,3.0194511,20.552567
-2.4281210208144026,4068,208600,243.15,-319.6,-319.59285165999995,0.0003,51,1307,208500,0.048581857,-0.6876029,102.811,0.8591742,4.421363,2.067967,3.37143
-2.421513568220162,4070,208700,243.15,-317.6,-317.61061587999995,0.0003,51,1308,208600,0.048755188,0.15597397,106.87857,0.65625346,26.924671,9.127582,21.67421
-2.421513568220162,4072,208800,243.15,-317.6,-317.61061587999995,0.0003,51,1308,208700,0.04909912,1.3197998,115.79938,0.6635897,406.45734,50.585556,314.11847
-2.421513568220162,4074,208900,243.15,-317.6,-317.61061587999995,0.0003,51,1308,208800,0.049471624,-0.76577544,106.78431,0.8506286,5.9537425,1.7468343,2.4677122
-2.4211524151505266,4076,209000,243.15,-317.5,-317.50226996,0.0003,51,1309,208900,0.049187478,-0.5100316,104.43833,0.85978794,3.1568272,4.099658,2.918461
-2.4211524151505266,4078,209100,243.15,-317.5,-317.50226996,0.0003,51,1309,209000,0.049161382,-0.7713572,110.77327,0.80292493,16.762848,3.6020546,11.705528
-2.4211524151505266,4080,209200,243.15,-317.5,-317.50226996,0.0003,51,1309,209100,0.049200743,-0.6643578,110.50248,0.7616112,16.08573,12.500204,24.543692
-2.296377768106757,4082,209300,245.67,-312.2,-312.24409922,0.0003,51,1310,209200,0.04944091,0.7827428,107.14704,0.45496055,27.405602,16.8014,20.443222
-2.296377768106757,4083,209400,245.67,-312.2,-312.24409922,0.0003,51,1310,209300,0.050094213,1.480109,116.57402,0.35617158,16.470596,17.19089,52.62085
-2.296377768106757,4085,209500,245.67,-312.2,-312.24409922,0.0003,51,1310,209400,0.050428234,-1.3543886,107.323456,0.95103633,3.6002655,4.7266874,3.9851727
-2.21578223034742,4087,209600,247.93,-307.2,-307.17806808,0.0003,51,1311,209500,0.0502367,-0.4219622,111.280304,0.9108825,5.491169,17.992123,27.033167
-2.2582332527755677,4089,209700,246.27,-312.1,-312.10605668,0.0003,51,1312,209600,0.05002313,-0.45846808,103.83933,0.85487145,1.40629,3.3429487,4.463075
-2.2582332527755677,4091,209800,246.27,-312.1,-312.10605668,0.0003,51,1312,209700,0.049650572,1.1015575,105.635284,0.63846654,1893.5583,2.895084,1914.5386
-2.2582332527755677,4093,209900,246.27,-312.1,-312.10605668,0.0003,51,1312,209800,0.049788207,1.4922353,114.15564,0.5380454,11.181564,28.322289,16.227592
-2.2220954650635787,4095,210000,247.64,-312.4,-312.44461215,0.0003,51,1313,209900,0.05016711,0.27268913,108.98656,0.67006016,40.840195,5.674515,76.720856
-2.2220954650635787,4097,210100,247.64,-312.4,-312.44461215,0.0003,51,1313,210000,0.05052346,0.52178323,107.38792,0.6828946,5.455936,8.384989,8.708698
-2.2220954650635787,4099,210200,247.64,-312.4,-312.44461215,0.0003,51,1313,210100,0.051046684,1.5512438,108.141754,0.72309875,46.1553,7.323762,107.44557
-2.221520514605221,4101,210300,247.64,-312.3,-312.27212701,0.0003,51,1314,210200,0.051110752,0.14494747,105.481186,0.80473614,10.631358,2.6772513,9.358553
-2.221520514605221,4103,210400,247.64,-312.3,-312.27212701,0.0003,51,1314,210300,0.051483195,0.7591756,106.61292,0.6196939,334.3564,5.5041094,343.20367
-2.2199390093891695,4105,210500,248.41,-315.4,-315.41390588999997,0.0003,51,1315,210400,0.052120302,-0.4589518,107.63066,0.77475506,10.256355,16.692486,10.3347
-2.2199390093891695,4107,210600,248.41,-315.4,-315.41390588999997,0.0003,51,1315,210500,0.052560717,1.8590838,109.13685,0.48290712,57.22065,35.488968,44.639465
-2.2557029259120562,4109,210700,246.99,-320.4,-320.42626465999996,0.0003,51,1316,210600,0.05255215,-0.5043819,104.69296,0.88478196,1640.1616,4.7284155,1516.2432
-2.2557029259120562,4111,210800,246.99,-320.4,-320.42626465999996,0.0003,51,1316,210700,0.053114485,-0.1382169,112.14761,0.8339962,112.84215,16.060112,107.64688
-2.2557029259120562,4113,210900,246.99,-320.4,-320.42626465999996,0.0003,51,1316,210800,0.052997693,-0.026883513,106.795616,0.7174679,21.455074,9.713428,28.4308
-2.201419371652094,4115,211000,248.85,-314.8,-314.80612825,0.0003,51,1317,210900,0.053628933,0.14209497,107.73467,0.7378907,16.41109,5.104368,19.283487
-2.201419371652094,4117,211100,248.85,-314.8,-314.80612825,0.0003,51,1317,211000,0.053911377,0.72730935,105.728516,0.61406827,23.877419,3.3418217,30.223148
-2.201419371652094,4119,211200,248.85,-314.8,-314.80612825,0.0003,51,1317,211100,0.053754523,0.15450665,106.432144,0.65780574,37.39871,9.933429,23.924723
-2.147641050653107,4121,211300,250.74,-309.6,-309.627188,0.0003,51,1318,211200,0.053486086,-0.6909362,104.9065,0.82138187,87.662056,6.825768,93.68151
-2.147641050653107,4123,211400,250.74,-309.6,-309.627188,0.0003,51,1318,211300,0.052877992,-0.10237676,106.37667,0.6278722,13.569435,7.752244,12.244642
-2.147641050653107,4125,211500,250.74,-309.6,-309.627188,0.0003,51,1318,211400,0.052430116,-0.6728612,104.55405,0.9435411,4.4750037,3.9141386,8.939075
-2.1483214920425886,4127,211600,250.74,-309.8,-309.83132042,0.0003,51,1319,211500,0.05213094,-1.0485773,109.109024,0.711015,102.821884,18.741837,76.07213
-2.1540808868889965,4129,211700,250.26,-309.4,-309.42384889,0.0003,51,1320,211600,0.05149756,0.59202653,110.03638,0.62039256,5.095962,3.2545795,8.65472
-2.1540808868889965,4130,211800,250.26,-309.4,-309.42384889,0.0003,51,1320,211700,0.051311653,-0.7764975,103.072235,0.85198474,3.3136296,1.6380342,4.5558167
-2.1540808868889965,4132,211900,250.26,-309.4,-309.42384889,0.0003,51,1320,211800,0.051058903,1.0569283,108.79361,0.67802536,13.956339,7.151332,11.713434
-2.153148783718294,4134,212000,250.26,-309.1,-309.14421793,0.0003,51,1321,211900,0.0508016,-1.7430265,105.24441,0.90487814,5.6014013,3.297813,4.6383266
-2.153148783718294,4136,212100,250.26,-309.1,-309.14421793,0.0003,51,1321,212000,0.050432175,-0.8937611,102.24186,0.8025663,13.47965,1.2678653,14.59667
-2.153148783718294,4138,212200,250.26,-309.1,-309.14421793,0.0003,51,1321,212100,0.050194807,0.4986886,111.39517,0.79311347,28.815718,18.466492,19.251402
-2.121171063686508,4140,212300,251.97,-309.9,-309.86784379,0.0003,51,1322,212200,0.05051757,-0.9554181,101.66425,0.80357385,1886.2153,9.754011,1899.0607
-2.121171063686508,4142,212400,251.97,-309.9,-309.86784379,0.0003,51,1322,212300,0.050895095,0.87982666,106.383286,0.8009285,4.5217085,2.2723978,2.2401357
-2.121171063686508,4144,212500,251.97,-309.9,-309.86784379,0.0003,51,1322,212400,0.050882526,-0.07433075,107.12324,0.6270737,34.466248,6.494606,18.879827
-2.135249848891395,4146,212600,251.97,-314.1,-314.09147935000004,0.0003,51,1323,212500,0.050895825,-0.6856428,104.68878,0.74976647,5.6637316,5.2496705,9.237166
-2.135249848891395,4148,212700,251.97,-314.1,-314.09147935000004,0.0003,51,1323,212600,0.050967332,-2.101446,115.556595,0.86685133,256.2945,106.04227,320.25925
-2.135249848891395,4150,212800,251.97,-314.1,-314.09147935000004,0.0003,51,1323,212700,0.050805017,0.36046067,104.96126,0.9576434,2.020472,2.668634,1.8155231
-2.1357169225048005,4152,212900,251.97,-314.2,-314.23160142999996,0.0003,51,1324,212800,0.05099129,-0.04849656,106.15163,0.6912216,2.2987096,9.428147,2.6150973
-2.1357169225048005,4154,213000,251.97,-314.2,-314.23160142999996,0.0003,51,1324,212900,0.05094548,0.04612577,106.999275,0.8805678,45.374847,26.066635,19.69526
-2.1357169225048005,4156,213100,251.97,-314.2,-314.23160142999996,0.0003,51,1324,213000,0.050903674,-1.122107,105.464005,0.6997982,81.56173,7.9480777,84.37637
-2.134769282526868,4158,213200,251.97,-313.9,-313.94730943,0.0003,51,1325,213100,0.051360402,0.7737005,109.795555,0.6589985,439.28625,7.156763,443.45074
-2.134769282526868,4160,213300,251.97,-313.9,-313.94730943,0.0003,51,1325,213200,0.051557228,-0.14666536,105.562874,0.9489818,14.385071,7.646078,9.167992
-2.1638317438439505,4162,213400,250.95,-319.2,-319.21281681,0.0003,51,1326,213300,0.051450912,-0.49305925,103.17271,0.61791015,7.2407923,2.2226853,4.7296457
-2.1638317438439505,4164,213500,250.95,-319.2,-319.21281681,0.0003,51,1326,213400,0.051297437,0.040001824,108.648735,0.91251737,77.550385,11.634505,82.920364
-2.1638317438439505,4166,213600,250.95,-319.2,-319.21281681,0.0003,51,1326,213500,0.05107041,0.40094852,105.98526,0.93388814,6.3523407,2.4584808,2.2210398
-2.090727523967951,4168,213700,253.13,-314.2,-314.24764430000005,0.0003,51,1327,213600,0.050812323,-0.40890247,117.33235,0.5712428,116.28672,8.04455,105.87088
-2.090727523967951,4170,213800,253.13,-314.2,-314.24764430000005,0.0003,51,1327,213700,0.05054922,-1.0922557,103.98527,0.97060084,30.675026,11.742913,18.073647
-2.090727523967951,4172,213900,253.13,-314.2,-314.24764430000005,0.0003,51,1327,213800,0.049870122,-0.3872447,106.428535,0.91369617,6.365464,3.4745646,12.764949
-2.0903828788244025,4173,214000,253.13,-314.1,-314.14425076000003,0.0003,51,1328,213900,0.049474858,0.34397924,105.17409,0.59262836,20.564243,11.253332,11.8161335
-2.0903828788244025,4175,214100,253.13,-314.1,-314.14425076000003,0.0003,51,1328,214000,0.049021583,-1.8163733,105.01483,0.9021591,8.741237,3.7989936,2.9852653
-2.0903828788244025,4177,214200,253.13,-314.1,-314.14425076000003,0.0003,51,1328,214100,0.04891995,1.1691116,120.76486,0.8067461,41.44817,34.977676,31.380241
-2.071743356332013,4179,214300,253.13,-308.6,-308.55239399,0.0003,51,1329,214200,0.048606858,-1.6517744,111.89026,0.9505553,31.146652,12.73266,46.66626
-2.071743356332013,4181,214400,253.13,-308.6,-308.55239399,0.0003,51,1329,214300,0.048312128,0.3444768,106.16704,0.56644136,87.435616,23.255268,47.593132
-2.071743356332013,4183,214500,253.13,-308.6,-308.55239399,0.0003,51,1329,214400,0.048569046,-0.81308067,110.32236,0.7918425,23.7326,16.184471,15.917742
-2.0975166835981898,4185,214600,253.13,-316.3,-316.28439215000003,0.0003,51,1330,214500,0.049092885,-1.9397197,102.56522,0.8897654,1.9215704,15.467403,20.737333
-2.0975166835981898,4187,214700,253.13,-316.3,-316.28439215000003,0.0003,51,1330,214600,0.04927952,-0.16056713,105.12047,0.8287362,10.030501,4.0016003,25.7978
-2.1337220500557232,4189,214800,251.73,-321.5,-321.48707562000004,0.0003,51,1331,214700,0.049241524,0.8161297,107.750656,0.85742396,7.609327,11.238005,9.288023
-2.1337220500557232,4191,214900,251.73,-321.5,-321.48707562000004,0.0003,51,1331,214800,0.049458545,-0.48998564,106.094795,0.71038926,33.621494,75.532684,101.494026
-2.1337220500557232,4193,215000,251.73,-321.5,-321.48707562000004,0.0003,51,1331,214900,0.049172867,-0.16280237,103.31053,0.77645063,10.295502,3.5633264,5.364148
-2.1318844751321877,4195,215100,251.73,-320.9,-320.9358031500001,0.0003,51,1332,215000,0.049044486,0.64752495,110.63561,0.84353137,2065.9346,57.732586,2082.3796
-2.1318844751321877,4197,215200,251.73,-320.9,-320.9358031500001,0.0003,51,1332,215100,0.048941202,-1.3983982,108.8015,0.6644705,2135.9592,1.8122439,2166.808
-2.1318844751321877,4199,215300,251.73,-320.9,-320.9358031500001,0.0003,51,1332,215200,0.04876235,-1.1012387,102.85312,0.7914647,7.518407,12.96652,4.7773438
-2.132772535441181,4201,215400,251.73,-321.2,-321.20222124000003,0.0003,51,1333,215300,0.04904914,-0.7639939,107.13725,0.7997005,7.8097095,8.913036,6.060323
-2.132772535441181,4203,215500,251.73,-321.2,-321.20222124000003,0.0003,51,1333,215400,0.048995096,-0.20646602,107.72521,0.8373202,793.26184,6.916292,539.4591
-2.132772535441181,4205,215600,251.73,-321.2,-321.20222124000003,0.0003,51,1333,215500,0.049256437,1.7989519,116.56412,0.7328339,123.888145,56.427055,74.04732
-2.0579897680364367,4207,215700,253.92,-316.0,-315.98602930000004,0.0003,51,1334,215600,0.04930341,0.79512006,104.82823,0.87649256,9.481314,2.2124414,7.7666764
-2.0579897680364367,4209,215800,253.92,-316.0,-315.98602930000004,0.0003,51,1334,215700,0.049662493,-0.18284324,105.465706,0.96944165,17.049109,3.946744,8.931564
-2.0579897680364367,4211,215900,253.92,-316.0,-315.98602930000004,0.0003,51,1334,215800,0.049872026,-0.19759762,107.76503,0.82721055,6.510477,3.3385012,7.3483405
-2.0358955923341777,4213,216000,254.27,-310.2,-310.24794705000005,0.0003,51,1335,215900,0.049674418,-0.4560971,106.88107,0.574723,3569.1887,14.476479,3314.5938
-2.1014504178850713,4215,216100,253.44,-311.1,-311.08216146,0.0003,51,1336,216000,0.04988267,-1.1698773,110.129,0.8529296,4.8144846,2.172678,5.316472
-2.1014504178850713,4217,216200,253.44,-311.1,-311.08216146,0.0003,51,1336,216100,0.049741674,0.67966354,108.60507,0.99926436,45.623955,28.547218,20.524563
-2.1014504178850713,4219,216300,253.44,-311.1,-311.08216146,0.0003,51,1336,216200,0.049668696,0.5344857,103.38384,0.6745123,173.36884,12.310387,203.66333
-2.1011991952522457,4221,216400,253.44,-311.0,-311.00679467,0.0003,51,1337,216300,0.04979488,0.14095712,103.587494,0.9231033,3.910293,3.6596045,2.8359084
-2.1322139755394947,4223,216500,252.34,-316.5,-316.53410868000003,0.0003,51,1338,216400,0.050391432,-0.84192336,107.889175,0.88269985,18.039167,15.768842,8.052506
-2.1322139755394947,4225,216600,252.34,-316.5,-316.53410868000003,0.0003,51,1338,216500,0.050859287,-1.4152889,112.78035,0.6391437,163.61238,7.051175,145.68404
-2.1322139755394947,4227,216700,252.34,-316.5,-316.53410868000003,0.0003,51,1338,216600,0.05057907,2.1335385,115.47491,0.6681839,35.64167,11.627278,31.07719
-2.131709165013024,4229,216800,252.34,-316.4,-316.38266552000005,0.0003,51,1339,216700,0.050901152,-0.8980243,113.10765,0.86001974,9.865391,15.121445,28.540462
-2.131709165013024,4231,216900,252.34,-316.4,-316.38266552000005,0.0003,51,1339,216800,0.050830644,1.0698223,118.62055,0.752997,42.1135,24.794006,34.464874
-2.131709165013024,4233,217000,252.34,-316.4,-316.38266552000005,0.0003,51,1339,216900,0.050476264,-1.1223177,119.40911,0.75115216,18.69327,3.716251,11.248123
-2.1314873762957145,4235,217100,252.34,-316.3,-316.3161289,0.0003,51,1340,217000,0.050783716,0.9435435,105.84574,0.9167725,15.290882,3.2796695,7.193771
-2.2439491854055156,4237,217200,249.86,-320.9,-320.93315387,0.0003,51,1341,217100,0.050663747,0.8802344,106.64783,0.9403758,101.83521,3.3932586,89.02527
-2.2439491854055156,4239,217300,249.86,-320.9,-320.93315387,0.0003,51,1341,217200,0.050398532,-0.90208447,104.70824,0.9464233,11.935291,51.69866,25.137447
