total timesteps,time_elapsed,eplenmean,n_updates,fps,ep_rewmean,current_lr,mean 100 episode reward per step,mean 100 episode reward,episodes,policy_loss,entropy,qf2_loss,qf1_loss,ent_coef_loss,value_loss,ent_coef
16000,403,124.9,15900,39,-666.1593976800001,0.0003,-10.865743401113775,-666.2,178,158.30927,1.7271185,42.377945,34.37649,-1.5787736,62.47021,0.06824695
16100,406,127.68,16000,39,-662.64256617,0.0003,-10.591040328818483,-662.6,179,156.06992,1.5629537,1620.044,1626.723,-1.6767442,10.016453,0.06774377
16200,408,127.68,16100,39,-662.64256617,0.0003,-10.591040328818483,-662.6,179,163.08698,1.7227848,805.94147,781.2329,3.808261,29.500223,0.06716231
16300,411,127.68,16200,39,-662.64256617,0.0003,-10.591040328818483,-662.6,179,164.25298,1.7470324,22.87564,30.047857,2.724736,9.932417,0.06750697
16400,413,129.78,16300,39,-663.3165222200001,0.0003,-10.3449808713619,-663.3,180,154.63051,1.5410818,6.3111496,5.4431353,0.8687707,3.9283762,0.06859219
16500,416,129.78,16400,39,-663.3165222200001,0.0003,-10.3449808713619,-663.3,180,159.2263,1.7169929,25.225182,29.982605,1.2334032,6.008767,0.06989932
16600,418,129.78,16500,39,-663.3165222200001,0.0003,-10.3449808713619,-663.3,180,155.95514,1.6089468,34.525764,26.70755,-0.07473157,5.2614303,0.06980179
16700,421,132.56,16600,39,-666.0315992,0.0003,-10.071107521350228,-666.0,181,163.24042,1.9280971,916.4368,907.1238,-0.5431439,47.716232,0.070720084
16800,423,132.56,16700,39,-666.0315992,0.0003,-10.071107521350228,-666.0,181,161.89954,1.3643597,745.19977,754.69476,1.065489,6.1032276,0.07119676
16900,426,132.56,16800,39,-666.0315992,0.0003,-10.071107521350228,-666.0,181,156.07602,1.8969556,7.1523266,17.786013,-1.702343,1.0953586,0.07042027
17000,428,135.17,16900,39,-681.3094001000001,0.0003,-9.975785446219264,-681.3,182,169.92758,1.6407336,686.7374,681.72046,2.5711293,33.68448,0.07059875
17100,431,136.03,17000,39,-685.7243014300002,0.0003,-9.787169326117434,-685.7,184,161.31348,1.6039109,20.6246,16.810244,-1.309804,8.370729,0.07061357
17200,433,136.03,17100,39,-685.7243014300002,0.0003,-9.787169326117434,-685.7,184,163.69827,1.2582954,775.21826,763.2566,1.0926561,28.20258,0.06960508
17300,436,136.03,17200,39,-685.7243014300002,0.0003,-9.787169326117434,-685.7,184,164.47435,1.3915877,685.4555,681.69763,-0.33430597,14.221589,0.069524
17400,438,137.84,17300,39,-701.64907938,0.0003,-9.748366233655911,-701.6,185,159.6568,1.1058184,11.638798,12.728668,-0.8381285,2.062821,0.06974128
17500,441,138.73,17400,39,-703.6461517700002,0.0003,-9.62732943135908,-703.6,186,170.22739,1.2497663,85.8399,81.89102,1.8389673,66.89902,0.06910414
17600,443,139.29,17500,39,-710.34909619,0.0003,-9.618797656889715,-710.3,187,162.85385,1.14704,2279.7502,2306.5212,0.6457661,40.84531,0.06846021
17700,446,140.07,17600,39,-710.38598389,0.0003,-9.547379767924609,-710.4,188,159.51778,1.2808132,19.05383,19.962116,2.0647368,9.872087,0.0683495
17800,448,140.68,17700,39,-711.1592078599999,0.0003,-9.479489451067048,-711.2,189,164.39783,1.2509868,21.33572,21.51012,3.3442283,18.350716,0.0684774
17900,451,141.33,17800,39,-712.4906245499999,0.0003,-9.412712118260115,-712.5,190,164.73082,1.1274803,15.652296,15.084147,0.85283977,14.023745,0.069129325
18000,453,141.33,17900,39,-712.4906245499999,0.0003,-9.412712118260115,-712.5,190,165.20908,1.3721287,12.548462,14.050002,-0.32489085,14.994337,0.07019579
18100,456,142.24,18000,39,-715.1337782899999,0.0003,-9.349746139515732,-715.1,191,169.84193,1.5138328,1265.3969,1256.8226,-1.0443746,14.254515,0.07050902
18200,458,142.21,18100,39,-713.8721932399999,0.0003,-9.339394253699167,-713.9,192,165.93646,1.4477855,634.5856,628.84906,1.0166602,7.996319,0.07090449
18300,461,142.21,18200,39,-713.8721932399999,0.0003,-9.339394253699167,-713.9,192,166.94266,1.6710466,1914.3014,1913.4462,-0.22548401,7.7936535,0.07123211
18400,463,142.21,18300,39,-713.8721932399999,0.0003,-9.339394253699167,-713.9,192,164.06924,1.4961138,631.52515,625.5394,-0.8178388,1.8394626,0.07192754
18500,466,144.9,18400,39,-721.8990999499999,0.0003,-9.179469122124855,-721.9,193,165.57993,1.7697833,11.501791,27.186777,-0.06822431,22.331955,0.07181768
18600,468,144.9,18500,39,-721.8990999499999,0.0003,-9.179469122124855,-721.9,193,166.13065,1.6348405,1279.8779,1266.757,0.46474254,4.0130415,0.07213482
18700,471,146.81,18600,39,-722.9770816399999,0.0003,-8.978667117297206,-723.0,194,166.51225,1.4522547,32.846478,21.8082,1.1308594,14.376594,0.072336465
18800,473,146.81,18700,39,-722.9770816399999,0.0003,-8.978667117297206,-723.0,194,167.13318,1.3350737,187.05316,184.46008,-1.4899817,3.6836824,0.07121713
18900,475,148.36,18800,39,-725.0293079999999,0.0003,-8.825549150864973,-725.0,195,167.21303,1.2783949,1361.6187,1346.8591,1.4173473,13.314482,0.070476495
19000,478,149.44,18900,39,-729.9584828799999,0.0003,-8.706416619256109,-730.0,196,167.16696,1.3509777,8.904951,19.524096,-0.25453007,2.9226303,0.07087471
19100,480,149.44,19000,39,-729.9584828799999,0.0003,-8.706416619256109,-730.0,196,172.10986,1.5112674,10.680645,16.402939,-0.49816364,6.2841177,0.070347145
19200,483,149.44,19100,39,-729.9584828799999,0.0003,-8.706416619256109,-730.0,196,166.9158,1.55937,9.212702,16.36658,-0.4491238,2.5389543,0.06987096
19300,485,152.07,19200,39,-730.4077819700001,0.0003,-8.555968341150123,-730.4,197,172.65485,1.4935123,26.271608,21.818775,1.587462,13.310802,0.06991192
19400,488,152.07,19300,39,-730.4077819700001,0.0003,-8.555968341150123,-730.4,197,173.31725,1.5407166,1177.9442,1171.3213,0.26629913,10.537186,0.07105037
19500,490,153.66,19400,39,-731.4946318200001,0.0003,-8.43636479576656,-731.5,198,169.34512,1.5299499,11.822002,9.864115,-0.17814727,8.840807,0.07256721
19600,493,153.66,19500,39,-731.4946318200001,0.0003,-8.43636479576656,-731.5,198,178.27214,1.6129272,25.838863,37.305714,1.2157028,29.204842,0.074505694
19700,495,153.66,19600,39,-731.4946318200001,0.0003,-8.43636479576656,-731.5,198,174.453,1.5048103,1887.2119,1909.205,0.35216808,5.430922,0.07711464
19800,498,156.21,19700,39,-726.79534623,0.0003,-8.301244270280785,-726.8,199,170.94238,1.4702053,212.10603,213.98485,-1.1164901,7.765336,0.077333815
19900,500,156.21,19800,39,-726.79534623,0.0003,-8.301244270280785,-726.8,199,180.72926,1.4416685,644.18353,631.04974,1.5106497,59.593353,0.075989425
20000,503,156.99,19900,39,-726.85066675,0.0003,-8.316952418928306,-726.9,201,170.71097,1.6143746,944.5169,949.3771,-1.1199548,4.19587,0.07572544
20100,505,156.99,20000,39,-726.85066675,0.0003,-8.316952418928306,-726.9,201,172.03677,1.4347544,1460.8948,1450.5646,0.65187216,7.6319804,0.07573265
20200,508,156.99,20100,39,-726.85066675,0.0003,-8.316952418928306,-726.9,201,170.23335,1.7062024,14.019107,13.877536,-0.8035731,11.014363,0.07528502
20300,510,159.74,20200,39,-726.1492176699999,0.0003,-8.08142165103948,-726.1,202,177.69415,1.3969858,715.36566,712.7382,2.458675,17.785866,0.07596177
20400,513,159.74,20300,39,-726.1492176699999,0.0003,-8.08142165103948,-726.1,202,174.06744,1.602946,34.11744,23.828568,0.44239637,6.9124937,0.07829528
20500,515,159.74,20400,39,-726.1492176699999,0.0003,-8.08142165103948,-726.1,202,179.23087,1.6536853,553.95087,560.1684,0.5501288,29.590601,0.080109075
20600,518,159.13,20500,39,-726.84305844,0.0003,-8.092972643027828,-726.8,203,178.35495,1.5047143,564.1354,616.6779,0.06259629,57.73427,0.079956576
20700,520,160.2,20600,39,-726.8398872100001,0.0003,-8.00122963429452,-726.8,204,178.26483,1.4080873,1348.4054,1353.5537,-0.15746632,12.855501,0.07975208
20800,523,160.2,20700,39,-726.8398872100001,0.0003,-8.00122963429452,-726.8,204,176.98488,1.7200779,549.23083,553.7916,1.0448151,17.860794,0.08073825
20900,525,160.2,20800,39,-726.8398872100001,0.0003,-8.00122963429452,-726.8,204,180.15599,1.3827373,559.298,558.3292,-1.607201,9.308191,0.0821003
21000,527,162.61,20900,39,-721.88746996,0.0003,-7.9006697546234905,-721.9,205,175.27219,2.1093645,757.30457,763.7474,-0.5483059,11.116476,0.082786135
21100,530,162.61,21000,39,-721.88746996,0.0003,-7.9006697546234905,-721.9,205,174.52301,1.6362126,51.64717,34.42626,-1.9440377,14.760828,0.084608376
21200,532,162.61,21100,39,-721.88746996,0.0003,-7.9006697546234905,-721.9,205,184.73808,1.5957806,259.221,263.0166,0.38274986,14.944244,0.085456096
21300,535,165.29,21200,39,-720.85795464,0.0003,-7.7192477093803324,-720.9,206,188.58313,1.367538,29.673643,26.352427,0.82364154,18.491753,0.08655931
21400,537,165.29,21300,39,-720.85795464,0.0003,-7.7192477093803324,-720.9,206,176.87546,1.6949522,728.6014,787.97504,1.4101055,22.419853,0.08709618
21500,540,165.29,21400,39,-720.85795464,0.0003,-7.7192477093803324,-720.9,206,174.15192,1.5266988,39.689198,40.01835,-0.1516809,9.107134,0.086327516
21600,542,167.67,21500,39,-715.4056033,0.0003,-7.618339737781019,-715.4,207,176.13043,1.4565319,515.937,513.07556,-0.035975486,5.599773,0.08789164
21700,545,167.67,21600,39,-715.4056033,0.0003,-7.618339737781019,-715.4,207,179.18225,1.4539983,21.934586,31.4038,-0.21888158,5.2641544,0.08808014
21800,547,167.67,21700,39,-715.4056033,0.0003,-7.618339737781019,-715.4,207,183.9021,1.5448396,17.82904,17.408394,1.6721822,4.0595016,0.08828546
21900,550,170.34,21800,39,-709.50945482,0.0003,-7.40915516454148,-709.5,208,182.8088,1.479414,30.660934,32.205204,1.9828732,16.752863,0.08993554
22000,553,170.34,21900,39,-709.50945482,0.0003,-7.40915516454148,-709.5,208,182.03378,1.6878603,227.61586,229.2524,3.4052052,5.913153,0.09155617
22100,555,170.34,22000,39,-709.50945482,0.0003,-7.40915516454148,-709.5,208,176.17543,1.4515421,8.901825,10.848686,0.4815298,20.86221,0.092298105
22200,557,173.14,22100,39,-704.51804544,0.0003,-7.08535138701541,-704.5,209,175.49823,1.4272587,13.703365,12.534472,1.4408926,9.980207,0.09279089
22300,560,173.14,22200,39,-704.51804544,0.0003,-7.08535138701541,-704.5,209,179.11218,1.6039178,18.494892,17.04082,0.1851736,4.0371876,0.09455655
22400,563,173.14,22300,39,-704.51804544,0.0003,-7.08535138701541,-704.5,209,179.97604,1.5629499,8.299883,8.219772,-0.61118954,6.2158127,0.09609001
22500,565,175.55,22400,39,-699.83004037,0.0003,-6.986588093976444,-699.8,210,184.92368,1.6026263,48.86999,40.004215,0.656807,60.120285,0.09683562
22600,567,175.55,22500,39,-699.83004037,0.0003,-6.986588093976444,-699.8,210,184.82996,1.649215,492.67517,493.48874,1.6622322,16.296738,0.09694858
22700,570,175.55,22600,39,-699.83004037,0.0003,-6.986588093976444,-699.8,210,180.50958,1.4155768,1384.567,1384.8643,-0.21414122,9.393628,0.098248504
22800,572,178.27,22700,39,-695.2818361400001,0.0003,-6.773840573884244,-695.3,211,181.29306,1.5186768,18.125248,13.988915,0.48760375,12.441206,0.09972089
22900,575,177.84,22800,39,-693.87621262,0.0003,-6.781634224926625,-693.9,212,179.52538,1.7103437,502.86725,502.5285,-1.0749893,7.1417093,0.101160094
23000,577,178.06,22900,39,-694.0433167300001,0.0003,-6.763031675762494,-694.0,213,183.57053,1.4677391,12.16917,9.69767,0.994745,3.2544577,0.10177092
23100,580,178.06,23000,39,-694.0433167300001,0.0003,-6.763031675762494,-694.0,213,183.23662,1.4546549,1875.4006,1870.2004,1.0531516,11.453526,0.10232809
23200,582,178.06,23100,39,-694.0433167300001,0.0003,-6.763031675762494,-694.0,213,190.78058,1.4934108,487.3098,486.9046,-0.37576604,18.951393,0.10255301
23300,585,178.06,23200,39,-688.38638861,0.0003,-6.744175248650272,-688.4,214,188.6227,1.4611703,23.208164,19.747122,1.3674619,23.133526,0.10507198
23400,587,178.06,23300,39,-688.38638861,0.0003,-6.744175248650272,-688.4,214,183.08803,1.4917843,1444.032,1432.1826,1.1230743,5.9078956,0.10684498
23500,590,178.06,23400,39,-688.38638861,0.0003,-6.744175248650272,-688.4,214,190.97278,1.5153196,987.05096,968.46545,2.3863916,18.018839,0.10670842
23600,592,178.06,23500,39,-683.0376085400001,0.0003,-6.726345981723625,-683.0,215,179.64062,1.6129194,6.9433336,6.492375,-0.32712582,2.9999785,0.10803834
23700,594,178.06,23600,39,-683.0376085400001,0.0003,-6.726345981723625,-683.0,215,177.31644,1.4147543,13.182295,12.281719,-0.40240496,2.9179761,0.10827785
23800,597,178.06,23700,39,-683.0376085400001,0.0003,-6.726345981723625,-683.0,215,188.5998,1.4109333,1599.6323,1574.7671,1.0667077,17.928759,0.107903354
23900,599,178.92,23800,39,-676.7974479,0.0003,-6.6956050643892,-676.8,216,180.6661,1.720006,11.170374,10.820829,-0.86112875,6.324018,0.107458256
24000,602,178.2,23900,39,-676.7426264100001,0.0003,-6.75436032224126,-676.7,217,184.59811,1.5943449,464.08017,459.56866,0.18630101,6.993278,0.10763313
24100,604,178.2,24000,39,-676.7426264100001,0.0003,-6.75436032224126,-676.7,217,183.55157,1.5922627,14.443346,11.269959,0.79863864,12.413621,0.10878824
24200,606,179.78,24100,39,-677.2718524200001,0.0003,-6.641542983261678,-677.3,218,183.37906,1.4553835,489.66238,471.79398,-0.008948624,27.685009,0.11231998
24300,609,179.78,24200,39,-677.2718524200001,0.0003,-6.641542983261678,-677.3,218,181.70277,1.6521013,10.486683,9.997305,1.004629,8.260796,0.112328574
24400,612,179.78,24300,39,-677.2718524200001,0.0003,-6.641542983261678,-677.3,218,183.3675,1.7199147,1243.6766,1267.8102,-0.32371598,9.309502,0.113829345
24500,614,179.63,24400,39,-677.3281799799998,0.0003,-6.663342026566199,-677.3,220,184.57774,1.7318543,263.72314,259.22537,-0.49600944,7.499998,0.111561224
24600,616,179.63,24500,39,-677.3281799799998,0.0003,-6.663342026566199,-677.3,220,185.93121,1.2928525,15.711891,16.6097,2.470122,32.351936,0.11116948
24700,619,179.63,24600,39,-677.3281799799998,0.0003,-6.663342026566199,-677.3,220,181.22156,1.5272906,233.71417,233.44365,-0.4108995,2.9402807,0.10966019
24800,621,181.89,24700,39,-671.9348857199999,0.0003,-6.5809440190130735,-671.9,221,179.92203,1.3689488,8.041597,9.242872,-0.36634493,3.1773016,0.1085988
24900,624,181.89,24800,39,-671.9348857199999,0.0003,-6.5809440190130735,-671.9,221,186.09521,1.2718016,1971.9772,1987.0422,0.8220458,49.618343,0.106954545
25000,626,181.89,24900,39,-671.9348857199999,0.0003,-6.5809440190130735,-671.9,221,182.76295,1.5141759,13.470228,8.341321,-0.92272013,2.8348765,0.10636268
25100,628,183.82,25000,39,-667.0186900199998,0.0003,-6.526457242189596,-667.0,222,182.3457,1.5327685,6.0198,6.723507,-2.128645,2.4618497,0.10381032
25200,631,183.82,25100,39,-667.0186900199998,0.0003,-6.526457242189596,-667.0,222,191.46959,1.5480071,704.69684,701.6293,-0.3816308,26.964672,0.10308292
25300,633,183.82,25200,39,-667.0186900199998,0.0003,-6.526457242189596,-667.0,222,180.7852,1.5091677,244.34576,245.81676,-0.7576593,2.5510821,0.10407889
25400,636,185.35,25300,39,-661.7595228799998,0.0003,-6.486611178225572,-661.8,223,185.71077,1.6389915,9.326092,11.704672,0.48576048,7.4163046,0.10340225
25500,638,185.35,25400,39,-661.7595228799998,0.0003,-6.486611178225572,-661.8,223,190.23253,1.6680515,1819.2908,1808.3528,-1.3134248,14.706148,0.10344949
25600,640,185.39,25500,39,-661.7686943199999,0.0003,-6.485380445302816,-661.8,224,180.66068,1.2886763,18.704327,14.732502,0.45456856,10.180352,0.10196991
25700,643,183.15,25600,39,-666.93937468,0.0003,-6.563728557010547,-666.9,225,195.37918,1.7134008,840.51575,832.32874,0.34735614,17.054043,0.1049971
25800,645,183.15,25700,39,-666.93937468,0.0003,-6.563728557010547,-666.9,225,184.95267,1.7633,1370.9047,1390.4733,-2.2957265,9.984932,0.10454839
25900,648,183.15,25800,39,-666.93937468,0.0003,-6.563728557010547,-666.9,225,183.73422,1.5870875,2785.828,2777.8208,0.14535093,6.1723385,0.10554875
26000,650,184.59,25900,39,-661.8416296299999,0.0003,-6.526088862837639,-661.8,226,186.71634,1.6802166,23.545774,27.436646,-0.87211823,16.995272,0.10695603
26100,653,184.59,26000,39,-661.8416296299999,0.0003,-6.526088862837639,-661.8,226,186.11838,1.6856419,10.792579,11.313709,1.2962676,3.4243913,0.108836465
26200,655,184.59,26100,39,-661.8416296299999,0.0003,-6.526088862837639,-661.8,226,198.71832,1.4785879,1749.9406,1745.1256,0.63344,24.624626,0.11036109
26300,658,184.93,26200,39,-662.11034592,0.0003,-6.396327092431713,-662.1,228,184.2249,1.6925339,270.1849,272.61548,-1.5177183,105.40271,0.11096524
26400,660,182.96,26300,39,-661.44861422,0.0003,-6.5207012737225885,-661.4,229,188.45192,1.3771466,29.85401,27.36526,0.16624767,10.324329,0.10937772
26500,663,182.96,26400,39,-661.5796530399999,0.0003,-6.521758038349525,-661.6,230,188.36176,1.7416208,546.76465,682.9091,0.6835446,47.71386,0.10894381
26600,665,182.96,26500,39,-661.5796530399999,0.0003,-6.521758038349525,-661.6,230,186.02905,1.7009373,11.128645,11.421962,-1.7888048,13.027133,0.10909376
26700,668,182.96,26600,39,-661.5796530399999,0.0003,-6.521758038349525,-661.6,230,188.73389,1.6087298,19.029968,21.634787,0.9659444,13.733398,0.10875144
26800,670,182.96,26700,39,-661.73017706,0.0003,-6.5222597850733255,-661.7,231,184.61319,1.7090734,1658.5885,1653.3652,-0.15831691,11.105088,0.10839814
26900,673,181.29,26800,39,-666.1930613699999,0.0003,-6.564100029998998,-666.2,232,188.66827,1.6072307,391.3319,386.6549,-0.20492977,7.5370393,0.10756299
27000,675,181.29,26900,39,-666.1930613699999,0.0003,-6.564100029998998,-666.2,232,189.58069,1.7021406,10.483266,12.139879,0.6319189,9.891346,0.107890874
27100,678,181.29,27000,39,-666.1930613699999,0.0003,-6.564100029998998,-666.2,232,188.37152,1.5759714,18.29367,19.045444,-0.3548942,14.30941,0.10714658
27200,680,182.66,27100,39,-660.87015283,0.0003,-6.527712189478958,-660.9,233,183.53146,1.5863031,24.9979,52.859135,-1.3040497,17.90195,0.10685244
27300,682,182.0,27200,39,-659.67505243,0.0003,-6.543011028876353,-659.7,234,185.7552,1.4161798,6.2459264,9.138661,-0.015400559,2.9069467,0.106623285
27400,685,182.0,27300,39,-659.67505243,0.0003,-6.543011028876353,-659.7,234,184.37161,1.4879702,8.680055,10.3030205,0.95007753,7.197589,0.107111484
27500,687,182.0,27400,39,-659.67505243,0.0003,-6.543011028876353,-659.7,234,186.03757,1.7108378,671.8847,654.9486,-0.17158625,2.1921237,0.10865761
27600,690,182.0,27500,39,-649.6834812100001,0.0003,-6.509705791408021,-649.7,235,187.36847,1.5598966,601.63477,601.6438,0.057719886,8.9446335,0.10798782
27700,692,182.0,27600,39,-649.6834812100001,0.0003,-6.509705791408021,-649.7,235,186.76965,1.5430349,16.25731,14.620994,0.69131565,31.216255,0.107838
27800,695,181.04,27700,39,-650.18824174,0.0003,-6.521861759480447,-650.2,236,185.7941,1.6473849,446.78326,454.18274,-0.025948241,38.03672,0.10860227
27900,697,181.04,27800,39,-650.18824174,0.0003,-6.521861759480447,-650.2,236,182.71455,1.6940234,241.12451,240.65659,1.0121094,11.220795,0.10879773
28000,700,181.04,27900,39,-650.18824174,0.0003,-6.521861759480447,-650.2,236,188.94804,1.6152103,17.168142,15.636677,-0.6275301,29.357744,0.107192725
28100,702,181.04,28000,39,-649.07195,0.0003,-6.518140787005037,-649.1,237,186.52733,1.5389075,1410.4897,1401.1129,0.30633613,3.7740612,0.10582759
28200,705,180.78,28100,39,-648.9441598400001,0.0003,-6.576497260588878,-648.9,238,186.495,1.6552924,6.6006017,5.5869913,-0.6661974,3.7689888,0.10620385
28300,707,180.78,28200,39,-648.9441598400001,0.0003,-6.576497260588878,-648.9,238,185.93216,1.7695563,28.396572,19.236418,0.4255081,23.095451,0.10550246
28400,710,180.78,28300,39,-648.9441598400001,0.0003,-6.576497260588878,-648.9,238,185.48999,1.6465558,422.0585,455.90967,-0.54481816,45.922653,0.104083575
28500,712,182.57,28400,39,-643.8457664900001,0.0003,-6.528324416865997,-643.8,239,185.52203,1.7605886,595.6986,598.0919,-1.9249328,7.7613955,0.10320566
28600,715,182.57,28500,39,-643.8457664900001,0.0003,-6.528324416865997,-643.8,239,185.3988,1.4359323,13.365997,14.152237,-0.7199044,4.106595,0.10102873
28700,717,182.57,28600,39,-643.8457664900001,0.0003,-6.528324416865997,-643.8,239,183.25926,1.5305793,11.037773,14.301075,-1.1763115,5.6261835,0.10040386
28800,720,184.8,28700,39,-637.62702792,0.0003,-6.437419545531449,-637.6,240,187.37704,1.4309102,13.002932,14.08493,-0.97483826,3.7815297,0.09811542
28900,722,184.8,28800,39,-637.62702792,0.0003,-6.437419545531449,-637.6,240,189.19685,1.7248881,268.23984,269.44012,0.43589354,7.4116626,0.09686531
29000,725,184.8,28900,39,-637.62702792,0.0003,-6.437419545531449,-637.6,240,193.41457,1.4941797,28.13039,12.182457,0.5707737,14.864563,0.096887946
29100,727,185.83,29000,39,-627.32276858,0.0003,-6.395868460138876,-627.3,242,185.30667,1.5485616,1658.9371,1659.1973,-1.3782387,10.508125,0.09603195
29200,730,185.83,29100,39,-627.32276858,0.0003,-6.395868460138876,-627.3,242,182.64462,1.5670357,267.50998,285.6679,0.71952444,6.3894873,0.096260585
29300,732,184.86,29200,39,-623.4690472200001,0.0003,-6.393690751387584,-623.5,243,182.75185,1.4602008,261.22983,262.16025,0.3996953,21.44334,0.0978287
29400,735,184.86,29300,39,-623.4690472200001,0.0003,-6.393690751387584,-623.5,243,191.17987,1.6231339,10.981023,13.134141,0.65069455,10.174398,0.097432345
29500,737,185.51,29400,39,-621.43318847,0.0003,-6.3645487406674155,-621.4,244,187.31108,1.7932808,3655.4333,3619.3113,-0.5927222,15.702423,0.09921661
29600,740,185.51,29500,39,-621.43318847,0.0003,-6.3645487406674155,-621.4,244,183.99814,1.441209,29.326534,23.147217,0.4098094,6.5283527,0.100005835
29700,742,185.51,29600,39,-621.43318847,0.0003,-6.3645487406674155,-621.4,244,188.90689,1.4230149,19.543297,14.4563465,0.5100943,13.000477,0.100617975
29800,745,187.99,29700,39,-618.0595335300001,0.0003,-6.254661550654209,-618.1,245,180.11633,1.6679026,10.914882,10.425641,-1.6123507,6.5308747,0.1014184
29900,747,187.99,29800,39,-618.0595335300001,0.0003,-6.254661550654209,-618.1,245,183.02557,1.2923894,7.0558395,8.3184395,1.138386,1.3629491,0.100807376
