% time spent exploring,episodes,mean 100 episode reward,mean 100 episode reward per step,steps
2,2294,-558.7,-13.798125550929427,120700
2,2295,-558.6,-13.826751666702501,120800
2,2295,-558.6,-13.826751666702501,120900
2,2295,-558.6,-13.826751666702501,121000
2,2298,-558.9,-13.940936223232042,121100
2,2298,-558.9,-13.940936223232042,121200
2,2298,-558.9,-13.940936223232042,121300
2,2299,-553.2,-13.693392831387845,121400
2,2303,-564.6,-14.588466965136924,121500
2,2305,-564.6,-14.580076568025158,121600
2,2307,-564.7,-14.582532791263482,121700
2,2309,-564.9,-13.9230276109606,121800
2,2313,-564.9,-13.948198884251358,121900
2,2316,-564.8,-14.206188420369411,122000
2,2317,-570.5,-14.390570669302923,122100
2,2317,-570.5,-14.390570669302923,122200
2,2320,-576.1,-14.916776322443138,122300
2,2320,-576.1,-14.916776322443138,122400
2,2321,-576.4,-14.921260586947707,122500
2,2322,-576.4,-14.79705893151145,122600
2,2322,-576.4,-14.79705893151145,122700
2,2322,-576.4,-14.79705893151145,122800
2,2324,-570.4,-14.742173269435428,122900
2,2324,-570.4,-14.742173269435428,123000
2,2326,-570.3,-14.674334044471758,123100
2,2327,-570.4,-14.530184388486733,123200
2,2329,-570.3,-14.591364926402626,123300
2,2332,-575.4,-15.125877073487102,123400
2,2333,-575.4,-14.98397929779748,123500
2,2333,-575.4,-14.98397929779748,123600
2,2333,-575.4,-14.98397929779748,123700
2,2334,-569.8,-14.800868259460747,123800
2,2335,-569.8,-14.736190685641038,123900
2,2335,-569.8,-14.736190685641038,124000
2,2336,-570.0,-14.676587944109205,124100
2,2338,-569.9,-14.614416041149164,124200
2,2340,-569.9,-14.633660352057623,124300
2,2342,-569.9,-14.66478054061831,124400
2,2344,-569.9,-14.79553875185313,124500
2,2345,-570.0,-14.71203891277184,124600
2,2346,-570.1,-14.510308474420185,124700
2,2348,-570.3,-14.578174309327881,124800
2,2350,-570.4,-14.736628086275086,124900
2,2353,-575.7,-15.051310367719259,125000
2,2355,-581.1,-15.21589736073173,125100
2,2356,-580.8,-15.280299335662196,125200
2,2359,-580.5,-15.424897253341612,125300
2,2360,-580.7,-15.1897086608833,125400
2,2362,-580.7,-14.995728495126572,125500
2,2365,-580.6,-15.215918289678838,125600
2,2369,-580.3,-15.479071226442006,125700
2,2370,-580.3,-15.24270121426197,125800
2,2373,-580.2,-15.358701638844138,125900
2,2373,-580.2,-15.358701638844138,126000
2,2374,-580.6,-15.053367346155655,126100
2,2376,-580.7,-15.178164462119536,126200
2,2377,-580.7,-15.27660038194891,126300
2,2377,-580.7,-15.27660038194891,126400
2,2377,-580.7,-15.27660038194891,126500
2,2378,-574.9,-14.974745637130528,126600
2,2378,-574.9,-14.974745637130528,126700
2,2378,-574.9,-14.974745637130528,126800
2,2380,-569.4,-14.821137685364928,126900
2,2381,-569.4,-14.729538159959263,127000
2,2383,-569.4,-14.499275650631368,127100
2,2384,-569.4,-14.38964507703121,127200
2,2387,-569.4,-14.747460929007813,127300
2,2388,-569.4,-14.794682352485534,127400
2,2391,-569.6,-14.870501674550301,127500
2,2395,-580.6,-15.995047646003508,127600
2,2397,-580.4,-16.002617960638222,127700
2,2398,-580.5,-16.026286006377138,127800
2,2399,-586.4,-16.236275261010825,127900
2,2401,-586.8,-15.909828954280863,128000
2,2401,-586.8,-15.909828954280863,128100
2,2401,-586.8,-15.909828954280863,128200
2,2404,-586.8,-15.872070642548264,128300
2,2405,-587.0,-15.535122095474842,128400
2,2406,-586.7,-15.535952574623254,128500
2,2406,-586.7,-15.535952574623254,128600
2,2406,-586.7,-15.535952574623254,128700
2,2408,-587.1,-15.363412220246216,128800
2,2409,-587.2,-15.269992994944728,128900
2,2410,-587.0,-15.216098638523029,129000
2,2412,-587.2,-14.83977899214686,129100
2,2414,-587.1,-14.934359200152114,129200
2,2414,-587.1,-14.934359200152114,129300
2,2416,-587.1,-14.824175083997316,129400
2,2419,-586.9,-15.142005341708334,129500
2,2421,-586.5,-15.094745417877517,129600
2,2422,-586.5,-15.29078511543349,129700
2,2425,-592.1,-15.60583864008021,129800
2,2427,-591.9,-15.700951915389123,129900
2,2428,-591.7,-15.896041902175543,130000
2,2429,-592.0,-15.62523123270736,130100
2,2430,-592.0,-15.727935914129501,130200
2,2432,-592.2,-15.348969268405463,130300
2,2433,-592.3,-15.303448665474914,130400
2,2437,-597.6,-16.407119698753135,130500
2,2441,-597.6,-16.520205184710953,130600
2,2443,-597.7,-16.638371417339535,130700
2,2447,-597.3,-17.101972479503214,130800
2,2449,-597.3,-17.172019017414964,130900
2,2453,-597.3,-17.40460058104514,131000
2,2457,-597.5,-17.91831443608107,131100
2,2460,-597.4,-18.479468138645927,131200
2,2462,-597.6,-18.440339033596533,131300
2,2464,-597.5,-18.43725686975473,131400
2,2466,-597.4,-18.318447372318303,131500
2,2467,-597.5,-18.07148633054725,131600
2,2469,-597.5,-17.87376717422924,131700
2,2471,-597.4,-18.02533576648765,131800
2,2472,-597.5,-17.92274177659051,131900
2,2474,-597.3,-17.885517106478243,132000
2,2476,-597.3,-17.881949420678534,132100
2,2476,-597.3,-17.881949420678534,132200
2,2476,-597.3,-17.881949420678534,132300
2,2477,-597.8,-17.75958731031039,132400
2,2479,-609.2,-18.279208092580394,132500
2,2480,-609.2,-18.16021548943239,132600
2,2482,-609.3,-18.253498256992614,132700
2,2485,-609.2,-18.90089831246098,132800
2,2488,-609.3,-18.620063692510016,132900
2,2491,-609.1,-18.99289090768414,133000
2,2495,-609.2,-18.614529093119444,133100
2,2496,-609.3,-18.589713490399742,133200
2,2500,-608.8,-19.215604308285478,133300
2,2502,-608.7,-19.316325963674192,133400
2,2503,-608.9,-19.110252214291645,133500
2,2505,-609.0,-19.076032093107518,133600
2,2506,-609.1,-19.07947975609444,133700
2,2507,-608.5,-19.1289493051797,133800
2,2508,-608.6,-18.909695904934914,133900
2,2510,-608.5,-19.11019325820549,134000
2,2512,-608.5,-19.303014664862353,134100
2,2512,-608.5,-19.303014664862353,134200
2,2513,-608.6,-19.21423537522237,134300
2,2514,-608.7,-18.94826665122304,134400
2,2514,-608.7,-18.94826665122304,134500
2,2514,-608.7,-18.94826665122304,134600
2,2517,-603.1,-18.650223952004946,134700
2,2517,-603.1,-18.650223952004946,134800
2,2517,-603.1,-18.650223952004946,134900
2,2518,-597.6,-18.408702113045855,135000
2,2519,-597.7,-18.19398860839404,135100
2,2519,-597.7,-18.19398860839404,135200
2,2519,-597.7,-18.19398860839404,135300
2,2521,-592.4,-17.919209358768704,135400
2,2521,-592.4,-17.919209358768704,135500
2,2523,-592.5,-17.86857498051949,135600
2,2526,-592.6,-17.938643067674906,135700
2,2529,-592.5,-18.00579840676982,135800
2,2532,-592.5,-18.269675749089288,135900
2,2537,-592.4,-18.932471167498907,136000
2,2541,-592.4,-19.17318973764205,136100
2,2544,-592.4,-19.15590850666758,136200
2,2546,-592.7,-18.767825477719015,136300
2,2549,-592.6,-18.77052912511922,136400
2,2551,-592.7,-18.760653092221315,136500
2,2552,-592.9,-18.494658948466732,136600
2,2552,-592.9,-18.494658948466732,136700
2,2552,-592.9,-18.494658948466732,136800
2,2553,-593.4,-18.273120853614376,136900
2,2553,-593.4,-18.273120853614376,137000
2,2553,-593.4,-18.273120853614376,137100
2,2554,-588.1,-17.927360252933035,137200
2,2554,-588.1,-17.927360252933035,137300
2,2554,-588.1,-17.927360252933035,137400
2,2555,-583.0,-17.537405608844068,137500
2,2555,-583.0,-17.537405608844068,137600
2,2556,-583.2,-17.220622931198715,137700
2,2559,-583.2,-17.16693024029972,137800
2,2560,-583.3,-16.922714281607195,137900
2,2562,-583.4,-17.004573632638426,138000
2,2564,-583.6,-16.894301500977274,138100
2,2566,-583.8,-16.81331574394917,138200
2,2567,-583.8,-16.904006191762655,138300
2,2569,-584.0,-16.90060742791036,138400
2,2570,-584.1,-16.7974430836771,138500
2,2573,-583.9,-16.82938073996418,138600
2,2574,-584.1,-16.767928478231376,138700
2,2576,-583.9,-16.72899960207612,138800
2,2577,-583.5,-16.798199694460827,138900
2,2579,-583.3,-16.7622658142572,139000
2,2580,-583.3,-16.904452708580582,139100
2,2581,-583.5,-16.90282540798058,139200
2,2582,-583.5,-16.81276275606005,139300
2,2583,-583.5,-16.726969718824215,139400
2,2583,-583.5,-16.726969718824215,139500
2,2583,-583.5,-16.726969718824215,139600
2,2584,-577.8,-16.30978489078276,139700
2,2585,-578.1,-15.910288070869921,139800
2,2588,-577.9,-16.095621129841298,139900
2,2588,-577.9,-16.095621129841298,140000
2,2588,-577.9,-16.095621129841298,140100
2,2590,-578.8,-16.097909842018236,140200
2,2593,-578.7,-16.311398899069133,140300
2,2597,-578.6,-16.513999127241753,140400
2,2600,-578.7,-16.11684269930358,140500
2,2602,-578.6,-16.18696274116304,140600
2,2604,-578.5,-16.285801956658617,140700
2,2604,-578.5,-16.285801956658617,140800
2,2606,-578.4,-16.27624486170237,140900
2,2608,-578.3,-16.557598750604026,141000
2,2610,-578.4,-16.454307659441255,141100
2,2610,-578.4,-16.454307659441255,141200
2,2610,-578.4,-16.454307659441255,141300
2,2611,-572.7,-16.257212899810703,141400
2,2611,-572.7,-16.257212899810703,141500
2,2611,-572.7,-16.257212899810703,141600
2,2612,-567.4,-15.840255848505784,141700
2,2612,-567.4,-15.840255848505784,141800
2,2613,-567.5,-15.83861167306175,141900
2,2614,-567.5,-15.851272176135232,142000
2,2615,-573.2,-16.035964716468815,142100
2,2616,-573.2,-15.93779409001855,142200
2,2616,-573.2,-15.93779409001855,142300
2,2616,-573.2,-15.93779409001855,142400
2,2617,-573.6,-15.764274604512545,142500
2,2618,-579.2,-15.945319239211134,142600
2,2619,-579.2,-15.906304505769763,142700
2,2619,-579.2,-15.906304505769763,142800
2,2621,-584.8,-16.115816989453414,142900
2,2621,-584.8,-16.115816989453414,143000
2,2622,-584.9,-16.094810537380365,143100
2,2623,-584.9,-16.014809725522312,143200
2,2623,-584.9,-16.014809725522312,143300
2,2623,-584.9,-16.014809725522312,143400
2,2624,-579.2,-15.816477897733927,143500
2,2625,-579.2,-15.562668056769395,143600
2,2625,-579.2,-15.562668056769395,143700
2,2625,-579.2,-15.562668056769395,143800
2,2626,-573.4,-15.290225016174887,143900
2,2627,-573.6,-15.138034202753534,144000
2,2627,-573.6,-15.138034202753534,144100
2,2627,-573.6,-15.138034202753534,144200
2,2629,-567.9,-14.926147610064579,144300
2,2631,-567.9,-14.599888112156588,144400
2,2631,-567.9,-14.599888112156588,144500
2,2631,-567.9,-14.599888112156588,144600
2,2632,-568.1,-14.485342776332441,144700
2,2632,-568.1,-14.485342776332441,144800
2,2632,-568.1,-14.485342776332441,144900
2,2633,-563.0,-14.117662375224143,145000
2,2635,-563.0,-13.620105415008075,145100
2,2635,-563.0,-13.620105415008075,145200
2,2636,-563.3,-13.194716859985784,145300
2,2637,-563.5,-12.878152381703616,145400
2,2637,-563.5,-12.878152381703616,145500
2,2637,-563.5,-12.878152381703616,145600
2,2639,-563.8,-12.507626476886443,145700
2,2642,-563.7,-12.428418403646242,145800
2,2644,-563.7,-12.25276247670619,145900
2,2648,-563.5,-12.55866150028216,146000
2,2651,-563.4,-12.719693872816318,146100
2,2654,-568.1,-13.28763077608124,146200
2,2654,-568.1,-13.28763077608124,146300
2,2656,-573.1,-13.759640706886985,146400
2,2657,-573.0,-13.75541191136133,146500
2,2659,-572.9,-13.563732771308677,146600
2,2659,-572.9,-13.563732771308677,146700
2,2660,-573.1,-13.452909687568814,146800
2,2660,-573.1,-13.452909687568814,146900
2,2660,-573.1,-13.452909687568814,147000
2,2661,-567.2,-13.29519102694078,147100
2,2661,-567.2,-13.29519102694078,147200
2,2661,-567.2,-13.29519102694078,147300
2,2662,-561.8,-12.93333613211257,147400
2,2662,-561.8,-12.93333613211257,147500
2,2662,-561.8,-12.93333613211257,147600
2,2663,-562.2,-12.864862750597727,147700
2,2665,-562.2,-12.813668409389674,147800
2,2665,-562.2,-12.813668409389674,147900
2,2667,-562.0,-12.765417019076876,148000
2,2668,-561.9,-12.75759386572447,148100
2,2668,-561.9,-12.75759386572447,148200
2,2670,-561.9,-12.596400514755736,148300
2,2671,-561.9,-12.5783325342981,148400
2,2672,-562.0,-12.593607436671638,148500
2,2673,-562.1,-12.495848058209317,148600
2,2675,-562.1,-12.396028455821442,148700
2,2675,-562.1,-12.396028455821442,148800
2,2675,-562.1,-12.396028455821442,148900
2,2677,-562.3,-12.297928935742204,149000
2,2678,-562.4,-12.316420862478742,149100
2,2682,-562.3,-12.7743871838764,149200
2,2686,-567.7,-13.562636308328658,149300
2,2688,-567.7,-13.492942128314896,149400
2,2692,-566.6,-13.94833185770656,149500
2,2692,-566.6,-13.94833185770656,149600
2,2692,-566.6,-13.94833185770656,149700
2,2694,-561.3,-13.442943194547267,149800
2,2694,-561.3,-13.442943194547267,149900
2,2695,-561.4,-13.300888955784494,150000
2,2695,-561.4,-13.300888955784494,150100
2,2696,-561.7,-12.931953844104509,150200
2,2697,-561.7,-12.835926669993071,150300
2,2697,-561.7,-12.835926669993071,150400
2,2697,-561.7,-12.835926669993071,150500
2,2698,-556.4,-12.56455351674736,150600
2,2698,-556.4,-12.56455351674736,150700
2,2698,-556.4,-12.56455351674736,150800
2,2699,-550.8,-12.306321370423294,150900
2,2701,-550.7,-12.337556228805184,151000
2,2702,-550.8,-12.228222747548262,151100
2,2704,-550.7,-12.198043033570652,151200
2,2705,-550.6,-12.529964261322112,151300
2,2705,-550.6,-12.529964261322112,151400
2,2705,-550.6,-12.529964261322112,151500
2,2710,-545.6,-12.7592061834319,151600
2,2713,-556.5,-13.609984119240552,151700
2,2717,-555.9,-14.445552278790487,151800
2,2719,-555.9,-14.600805781520371,151900
2,2722,-555.6,-14.869557202139575,152000
2,2724,-561.1,-15.301834174269528,152100
2,2725,-561.1,-15.284452703881188,152200
2,2726,-566.9,-15.487287716360798,152300
2,2726,-566.9,-15.487287716360798,152400
2,2728,-572.5,-15.689833490912372,152500
2,2728,-572.5,-15.689833490912372,152600
2,2728,-572.5,-15.689833490912372,152700
2,2729,-567.0,-15.339277418251037,152800
2,2729,-567.0,-15.339277418251037,152900
2,2729,-567.0,-15.339277418251037,153000
2,2730,-561.8,-15.100627796962915,153100
2,2731,-561.8,-15.155373902506952,153200
2,2733,-566.7,-15.506270959689322,153300
2,2736,-566.5,-15.881962498385207,153400
2,2737,-566.4,-15.88314379458805,153500
2,2739,-566.0,-16.1809077839229,153600
2,2741,-566.0,-15.845238736488042,153700
2,2743,-566.0,-15.908558948286789,153800
2,2746,-565.9,-15.884639724826965,153900
2,2748,-565.8,-15.753443906304604,154000
2,2750,-565.8,-15.410145372373695,154100
2,2751,-565.8,-15.350722845755424,154200
2,2753,-565.8,-15.179544593303255,154300
2,2756,-565.6,-15.40035318299795,154400
2,2760,-565.3,-15.751520416200218,154500
2,2762,-576.4,-16.238814895046463,154600
2,2763,-575.9,-16.321707677208504,154700
2,2764,-575.9,-16.089355999488827,154800
2,2766,-575.7,-16.36364852449326,154900
2,2767,-575.9,-16.317439148541077,155000
2,2768,-575.9,-16.310807928477125,155100
2,2769,-575.9,-16.305453071240073,155200
2,2770,-575.9,-16.294005856334202,155300
2,2770,-575.9,-16.294005856334202,155400
2,2770,-575.9,-16.294005856334202,155500
2,2771,-570.5,-16.099756601047083,155600
2,2772,-570.4,-16.07954226534997,155700
2,2772,-570.4,-16.07954226534997,155800
2,2772,-570.4,-16.07954226534997,155900
2,2775,-564.8,-15.950280404872156,156000
2,2777,-564.5,-16.201772810893644,156100
2,2779,-564.5,-16.319743165028612,156200
2,2781,-564.5,-16.148349770477058,156300
2,2783,-564.7,-15.751818135913243,156400
2,2785,-564.9,-15.635440096512436,156500
2,2788,-564.9,-15.513423926534621,156600
2,2790,-564.9,-15.239757401769586,156700
2,2792,-564.9,-14.733332191446795,156800
2,2793,-570.2,-14.905496772356907,156900
2,2794,-570.4,-14.794202874162238,157000
2,2796,-570.0,-15.175422371675747,157100
2,2797,-570.0,-15.205011887791263,157200
2,2801,-580.9,-16.092726146649504,157300
2,2803,-580.9,-16.264113663947732,157400
2,2806,-586.2,-16.397523587112737,157500
2,2808,-586.3,-16.11583143941593,157600
2,2810,-586.5,-15.929018290829225,157700
2,2814,-586.5,-16.01915772208975,157800
2,2815,-586.5,-15.825837695130682,157900
2,2817,-586.5,-15.449332271760609,158000
2,2818,-586.5,-15.308317369281168,158100
2,2819,-586.4,-15.26591814779352,158200
2,2819,-586.4,-15.26591814779352,158300
2,2819,-586.4,-15.26591814779352,158400
2,2820,-586.5,-15.18461380367885,158500
2,2820,-586.5,-15.18461380367885,158600
2,2820,-586.5,-15.18461380367885,158700
2,2821,-581.1,-14.849757102278828,158800
2,2821,-581.1,-14.849757102278828,158900
2,2821,-581.1,-14.849757102278828,159000
2,2823,-575.4,-14.415939487802232,159100
2,2825,-575.6,-14.581525877094379,159200
2,2830,-586.2,-16.07090194699742,159300
2,2833,-586.1,-16.335219067363493,159400
2,2838,-585.9,-17.173845069671472,159500
2,2843,-586.0,-18.077251472994323,159600
2,2846,-586.2,-17.889750405355855,159700
2,2849,-586.2,-18.49944994705462,159800
2,2851,-586.3,-18.494081835032812,159900
2,2853,-586.4,-18.421383718549073,160000
2,2854,-586.3,-18.430983395229767,160100
2,2855,-586.4,-18.10308618249735,160200
2,2855,-586.4,-18.10308618249735,160300
2,2855,-586.4,-18.10308618249735,160400
2,2857,-580.9,-17.897193769478307,160500
2,2857,-580.9,-17.897193769478307,160600
2,2857,-580.9,-17.897193769478307,160700
2,2858,-575.3,-17.405391981009213,160800
2,2859,-575.4,-17.325146517799027,160900
2,2860,-575.5,-17.254990617143005,161000
2,2861,-575.5,-17.172957564457775,161100
2,2862,-575.6,-17.131391026622374,161200
2,2863,-575.6,-17.090184883273192,161300
2,2864,-575.7,-17.09348566523815,161400
2,2864,-575.7,-17.09348566523815,161500
2,2864,-575.7,-17.09348566523815,161600
2,2865,-570.1,-16.734234166528804,161700
2,2866,-570.2,-16.62778794175377,161800
2,2868,-569.8,-16.950752474499375,161900
2,2869,-569.9,-16.94930094692385,162000
2,2873,-580.8,-18.081641983667414,162100
2,2876,-580.8,-18.01481807283007,162200
2,2877,-581.0,-18.004472585910552,162300
2,2878,-581.0,-17.866770409363276,162400
2,2880,-581.1,-17.889391466832297,162500
2,2882,-581.0,-17.966013925911255,162600
2,2883,-581.0,-17.971619801528153,162700
2,2884,-581.0,-17.851363392092008,162800
2,2884,-581.0,-17.851363392092008,162900
2,2884,-581.0,-17.851363392092008,163000
2,2886,-575.8,-17.55578054962136,163100
2,2886,-575.8,-17.55578054962136,163200
2,2886,-575.8,-17.55578054962136,163300
2,2887,-570.2,-17.292737760271386,163400
2,2889,-570.2,-17.016041550097775,163500
2,2890,-570.2,-17.043229008029982,163600
2,2890,-570.2,-17.043229008029982,163700
2,2891,-570.4,-17.004906985459915,163800
2,2893,-570.5,-17.202034338115908,163900
2,2896,-570.6,-17.16299063523967,164000
2,2900,-570.4,-17.4443217481316,164100
2,2901,-570.6,-17.385318801856453,164200
2,2904,-570.6,-17.374208251613315,164300
2,2908,-570.4,-17.605562538057995,164400
2,2908,-570.4,-17.605562538057995,164500
2,2908,-570.4,-17.605562538057995,164600
2,2909,-564.5,-17.367905258382397,164700
2,2910,-564.4,-17.33076417092656,164800
2,2910,-564.4,-17.33076417092656,164900
2,2911,-564.5,-17.20150929543116,165000
2,2913,-564.5,-16.86433417498678,165100
2,2914,-564.6,-16.76467605167973,165200
2,2914,-564.6,-16.76467605167973,165300
2,2915,-564.6,-16.63676008773258,165400
2,2916,-564.6,-16.62417310452351,165500
2,2917,-564.8,-16.575320357358805,165600
2,2917,-564.8,-16.575320357358805,165700
2,2918,-565.0,-16.554924811174352,165800
2,2921,-570.2,-17.09872136977096,165900
2,2924,-575.9,-17.722607934635306,166000
2,2926,-575.7,-17.759682555457378,166100
2,2926,-575.7,-17.759682555457378,166200
2,2930,-575.7,-17.49266637710194,166300
2,2933,-575.7,-17.30437013706796,166400
2,2934,-575.7,-17.18802623826189,166500
2,2935,-575.8,-16.86432620627909,166600
2,2935,-575.8,-16.86432620627909,166700
2,2935,-575.8,-16.86432620627909,166800
2,2936,-570.1,-16.381003427148123,166900
2,2936,-570.1,-16.381003427148123,167000
2,2938,-570.7,-15.90509161916259,167100
2,2938,-570.7,-15.90509161916259,167200
2,2938,-570.7,-15.90509161916259,167300
2,2939,-565.4,-15.630008126483462,167400
2,2939,-565.4,-15.630008126483462,167500
2,2939,-565.4,-15.630008126483462,167600
2,2940,-560.2,-15.104839074438601,167700
2,2940,-560.2,-15.104839074438601,167800
2,2940,-560.2,-15.104839074438601,167900
2,2941,-555.0,-14.61293437815616,168000
2,2941,-555.0,-14.61293437815616,168100
2,2941,-555.0,-14.61293437815616,168200
2,2942,-549.6,-14.239060678220692,168300
2,2942,-549.6,-14.239060678220692,168400
2,2942,-549.6,-14.239060678220692,168500
2,2943,-543.9,-13.692244669755395,168600
2,2944,-543.8,-13.625717260324617,168700
2,2946,-543.6,-13.574775685090016,168800
2,2948,-543.6,-13.403897501872594,168900
2,2948,-543.6,-13.403897501872594,169000
2,2950,-543.8,-12.94277303494527,169100
2,2952,-543.6,-12.991315863874522,169200
2,2953,-543.7,-12.961977862429537,169300
2,2953,-543.7,-12.961977862429537,169400
2,2953,-543.7,-12.961977862429537,169500
2,2954,-538.1,-12.603216781153964,169600
2,2955,-538.1,-12.662692891347104,169700
2,2956,-543.5,-12.861855819939386,169800
2,2957,-543.7,-12.63927522595217,169900
2,2959,-549.4,-12.791297387433888,170000
2,2960,-549.5,-12.79890480321036,170100
2,2960,-549.5,-12.79890480321036,170200
2,2961,-549.7,-12.79190054700746,170300
2,2961,-549.7,-12.79190054700746,170400
2,2961,-549.7,-12.79190054700746,170500
2,2962,-544.0,-12.633674268002174,170600
2,2964,-543.8,-12.690053640736306,170700
2,2964,-543.8,-12.690053640736306,170800
2,2965,-549.6,-12.848687990771705,170900
2,2965,-549.6,-12.848687990771705,171000
2,2966,-550.0,-12.818813098776808,171100
2,2966,-550.0,-12.818813098776808,171200
2,2967,-550.4,-12.729971071570194,171300
2,2968,-550.5,-12.51442914308374,171400
2,2969,-550.4,-12.525137281117315,171500
2,2971,-550.4,-12.42623276990567,171600
2,2972,-550.4,-12.208659975432877,171700
2,2974,-550.6,-11.998137089205011,171800
2,2976,-550.8,-11.839200681643321,171900
2,2979,-550.6,-12.189242366964807,172000
2,2982,-550.5,-12.289935994050474,172100
2,2985,-555.6,-12.868294747005805,172200
2,2987,-561.4,-13.088159810597286,172300
2,2989,-561.5,-13.18886528126943,172400
2,2992,-561.2,-13.535245686870502,172500
2,2994,-561.2,-13.325968980385127,172600
2,2995,-561.2,-13.251471874882947,172700
2,2997,-561.2,-13.042943963557661,172800
2,3000,-561.2,-12.772607949124163,172900
2,3003,-560.8,-13.313625843391842,173000
2,3006,-560.8,-13.04837839053385,173100
2,3009,-566.5,-13.215075996950056,173200
2,3010,-566.6,-13.181586638236272,173300
2,3011,-566.5,-13.58772962384758,173400
2,3012,-566.5,-13.497343305321253,173500
2,3014,-566.3,-13.47349338904692,173600
2,3015,-566.4,-13.502925326106755,173700
2,3015,-566.4,-13.502925326106755,173800
2,3015,-566.4,-13.502925326106755,173900
2,3016,-560.7,-13.32202262987094,174000
2,3016,-560.7,-13.32202262987094,174100
2,3016,-560.7,-13.32202262987094,174200
2,3017,-555.2,-13.153302906264415,174300
2,3018,-555.1,-13.20111391348716,174400
2,3018,-555.1,-13.20111391348716,174500
2,3018,-555.1,-13.20111391348716,174600
2,3019,-549.8,-13.041112139590375,174700
2,3019,-549.8,-13.041112139590375,174800
2,3019,-549.8,-13.041112139590375,174900
2,3020,-544.6,-12.648322153455037,175000
2,3020,-544.6,-12.648322153455037,175100
2,3020,-544.6,-12.648322153455037,175200
2,3021,-539.1,-12.41010507438988,175300
2,3023,-539.1,-12.054280935272628,175400
2,3024,-539.1,-12.008946115890168,175500
2,3024,-539.1,-12.008946115890168,175600
2,3025,-539.1,-11.9721858029452,175700
2,3025,-539.1,-11.9721858029452,175800
2,3026,-539.2,-11.583740961666868,175900
2,3026,-539.2,-11.583740961666868,176000
2,3027,-539.2,-11.573108817762273,176100
2,3028,-539.3,-11.34986774448751,176200
2,3030,-539.4,-11.009220477257369,176300
2,3032,-539.4,-11.181477613313714,176400
2,3035,-539.3,-11.275631913604615,176500
2,3036,-545.0,-11.461222678076577,176600
2,3038,-544.5,-11.452355772033433,176700
2,3038,-544.5,-11.452355772033433,176800
2,3038,-544.5,-11.452355772033433,176900
2,3039,-544.6,-11.454054267638805,177000
2,3040,-549.8,-11.642163949475336,177100
2,3041,-555.1,-11.790543038172826,177200
2,3042,-560.6,-11.968527017079332,177300
2,3043,-566.3,-12.116888035247838,177400
2,3043,-566.3,-12.116888035247838,177500
2,3044,-566.5,-12.092053464783422,177600
2,3044,-566.5,-12.092053464783422,177700
2,3046,-566.8,-11.954698069580195,177800
2,3047,-566.8,-12.02911816839386,177900
2,3048,-566.9,-11.860421009653384,178000
2,3049,-566.8,-11.864363797086842,178100
2,3049,-566.8,-11.864363797086842,178200
2,3052,-566.9,-11.811224100475314,178300
2,3055,-572.5,-12.394604363921456,178400
2,3057,-572.5,-12.579862145037122,178500
2,3059,-572.4,-12.638577426917767,178600
2,3060,-572.4,-12.862319064083866,178700
2,3061,-572.1,-12.880661400710629,178800
2,3061,-572.1,-12.880661400710629,178900
2,3061,-572.1,-12.880661400710629,179000
2,3063,-572.3,-12.950368904317514,179100
2,3064,-572.5,-12.92771773011467,179200
2,3064,-572.5,-12.92771773011467,179300
2,3066,-572.0,-12.9756610219921,179400
2,3067,-571.7,-13.042132033689027,179500
2,3067,-571.7,-13.042132033689027,179600
2,3067,-571.7,-13.042132033689027,179700
2,3068,-566.1,-12.821857332171465,179800
2,3069,-566.2,-12.810290749977444,179900
2,3069,-566.2,-12.810290749977444,180000
2,3070,-566.7,-12.757257954927853,180100
2,3071,-566.6,-12.617784110406719,180200
2,3075,-566.3,-13.253069744569618,180300
2,3077,-566.3,-13.096457009681908,180400
2,3079,-566.2,-12.982319312782007,180500
2,3082,-566.3,-12.949594083185259,180600
2,3085,-566.3,-12.855462461796472,180700
2,3090,-565.9,-13.940040136587376,180800
2,3092,-566.0,-13.94955483280491,180900
2,3094,-566.2,-13.865180419833004,181000
2,3098,-566.2,-14.45072245383638,181100
2,3101,-566.3,-14.080903142719515,181200
2,3103,-566.3,-14.032419691068764,181300
2,3103,-566.3,-14.032419691068764,181400
2,3105,-566.4,-13.810095240991886,181500
2,3106,-566.5,-13.736887645625124,181600
2,3106,-566.5,-13.736887645625124,181700
2,3107,-566.6,-13.592846236181565,181800
2,3107,-566.6,-13.592846236181565,181900
2,3107,-566.6,-13.592846236181565,182000
2,3108,-561.1,-13.25455629212042,182100
2,3108,-561.1,-13.25455629212042,182200
2,3108,-561.1,-13.25455629212042,182300
2,3109,-555.6,-13.008197084379042,182400
2,3110,-555.5,-13.018141205619342,182500
2,3111,-555.5,-12.63684491756223,182600
2,3111,-555.5,-12.63684491756223,182700
2,3114,-555.6,-12.82015004695645,182800
2,3116,-561.2,-13.178335015360222,182900
2,3119,-571.9,-13.781828242893459,183000
2,3121,-582.7,-14.359254178966786,183100
2,3123,-582.8,-14.393102552938755,183200
2,3125,-582.8,-14.544910425464145,183300
2,3128,-582.7,-14.869117655970719,183400
2,3129,-582.6,-14.875011350454605,183500
2,3132,-582.5,-14.676048808016153,183600
2,3132,-582.5,-14.676048808016153,183700
2,3132,-582.5,-14.676048808016153,183800
2,3133,-577.2,-14.463424985947535,183900
2,3135,-577.1,-14.359721505443208,184000
