episodes,mean 100 episode reward per step,% time spent exploring,steps,mean 100 episode reward
2538,-6.241310519702396,2,384300,-462.0
2539,-6.147790724480402,2,384400,-456.4
2539,-6.147790724480402,2,384500,-456.4
2539,-6.147790724480402,2,384600,-456.4
2540,-6.148951934415837,2,384700,-456.2
2540,-6.148951934415837,2,384800,-456.2
2541,-6.09475953111016,2,384900,-456.2
2541,-6.09475953111016,2,385000,-456.2
2542,-6.092356836298746,2,385100,-456.1
2542,-6.092356836298746,2,385200,-456.1
2542,-6.092356836298746,2,385300,-456.1
2543,-6.026269519958284,2,385400,-450.4
2543,-6.026269519958284,2,385500,-450.4
2544,-5.9121180223367045,2,385600,-450.4
2545,-5.81891922905612,2,385700,-450.4
2545,-5.81891922905612,2,385800,-450.4
2546,-5.817238124113894,2,385900,-450.3
2546,-5.817238124113894,2,386000,-450.3
2546,-5.817238124113894,2,386100,-450.3
2547,-5.817410679011489,2,386200,-450.4
2547,-5.817410679011489,2,386300,-450.4
2548,-5.838055103217236,2,386400,-456.3
2549,-5.8912436711285565,2,386500,-456.2
2549,-5.8912436711285565,2,386600,-456.2
2549,-5.8912436711285565,2,386700,-456.2
2550,-5.660064887728535,2,386800,-450.5
2550,-5.660064887728535,2,386900,-450.5
2551,-5.695388746638951,2,387000,-456.3
2551,-5.695388746638951,2,387100,-456.3
2551,-5.695388746638951,2,387200,-456.3
2552,-5.695452121812221,2,387300,-456.4
2552,-5.695452121812221,2,387400,-456.4
2552,-5.695452121812221,2,387500,-456.4
2553,-5.639193147686923,2,387600,-450.6
2553,-5.639193147686923,2,387700,-450.6
2553,-5.639193147686923,2,387800,-450.6
2554,-5.605283046160221,2,387900,-444.8
2554,-5.605283046160221,2,388000,-444.8
2554,-5.605283046160221,2,388100,-444.8
2555,-5.564907101849522,2,388200,-439.0
2555,-5.564907101849522,2,388300,-439.0
2555,-5.564907101849522,2,388400,-439.0
2557,-5.678553356051705,2,388500,-433.2
2558,-5.717164517847541,2,388600,-438.7
2558,-5.717164517847541,2,388700,-438.7
2558,-5.717164517847541,2,388800,-438.7
2559,-5.670811528299474,2,388900,-433.0
2560,-5.651798544542313,2,389000,-433.1
2561,-5.564683710597477,2,389100,-433.1
2561,-5.564683710597477,2,389200,-433.1
2562,-5.572077244727586,2,389300,-433.0
2562,-5.572077244727586,2,389400,-433.0
2564,-5.697355174816182,2,389500,-438.6
2564,-5.697355174816182,2,389600,-438.6
2565,-5.599368530661557,2,389700,-438.5
2565,-5.599368530661557,2,389800,-438.5
2566,-5.607691404182608,2,389900,-438.4
2568,-5.6889649442723655,2,390000,-438.2
2569,-5.962603154515906,2,390100,-438.0
2569,-5.962603154515906,2,390200,-438.0
2570,-5.7443071942033,2,390300,-438.2
2572,-6.114271609643742,2,390400,-437.9
2572,-6.114271609643742,2,390500,-437.9
2574,-6.147711285852137,2,390600,-437.8
2575,-6.115473683215551,2,390700,-437.9
2576,-6.1605918183562345,2,390800,-437.8
2576,-6.1605918183562345,2,390900,-437.8
2578,-6.213890097528959,2,391000,-443.7
2579,-6.27681762251541,2,391100,-443.6
2579,-6.27681762251541,2,391200,-443.6
2579,-6.27681762251541,2,391300,-443.6
2580,-6.229990326745768,2,391400,-437.9
2581,-6.276262311157054,2,391500,-443.6
2582,-6.222377525720782,2,391600,-443.6
2582,-6.222377525720782,2,391700,-443.6
2582,-6.222377525720782,2,391800,-443.6
2583,-6.222094957474586,2,391900,-443.5
2583,-6.222094957474586,2,392000,-443.5
2583,-6.222094957474586,2,392100,-443.5
2584,-5.961597010375413,2,392200,-437.7
2584,-5.961597010375413,2,392300,-437.7
2584,-5.961597010375413,2,392400,-437.7
2585,-5.960614037786944,2,392500,-437.4
2587,-5.957097746066112,2,392600,-437.3
2587,-5.957097746066112,2,392700,-437.3
2588,-5.985585510976777,2,392800,-443.3
2589,-6.072310455178968,2,392900,-443.2
2589,-6.072310455178968,2,393000,-443.2
2589,-6.072310455178968,2,393100,-443.2
2590,-6.072322535804603,2,393200,-443.2
2591,-6.065859349674687,2,393300,-443.2
2591,-6.065859349674687,2,393400,-443.2
2591,-6.065859349674687,2,393500,-443.2
2592,-5.989035042485731,2,393600,-437.3
2592,-5.989035042485731,2,393700,-437.3
2592,-5.989035042485731,2,393800,-437.3
2593,-6.012038510920393,2,393900,-443.2
2594,-6.021594448841907,2,394000,-443.1
2594,-6.021594448841907,2,394100,-443.1
2594,-6.021594448841907,2,394200,-443.1
2595,-5.95529772961898,2,394300,-437.4
2595,-5.95529772961898,2,394400,-437.4
2596,-5.939080998877938,2,394500,-437.5
2596,-5.939080998877938,2,394600,-437.5
2597,-5.923295240307401,2,394700,-437.4
2597,-5.923295240307401,2,394800,-437.4
2597,-5.923295240307401,2,394900,-437.4
2598,-5.923653691209191,2,395000,-437.5
2598,-5.923653691209191,2,395100,-437.5
2598,-5.923653691209191,2,395200,-437.5
2599,-5.922890606070255,2,395300,-437.3
2600,-5.975020571332198,2,395400,-443.0
2601,-6.005774454639987,2,395500,-443.0
2601,-6.005774454639987,2,395600,-443.0
2601,-6.005774454639987,2,395700,-443.0
2602,-5.877300215154679,2,395800,-437.2
2604,-5.576535899853293,2,395900,-437.4
2606,-5.92958590066261,2,396000,-442.5
2606,-5.92958590066261,2,396100,-442.5
2606,-5.92958590066261,2,396200,-442.5
2608,-6.138929289045271,2,396300,-436.8
2609,-6.2106648324076845,2,396400,-442.5
2610,-6.220776826585861,2,396500,-442.3
2610,-6.220776826585861,2,396600,-442.3
2611,-6.223469485873912,2,396700,-442.2
2611,-6.223469485873912,2,396800,-442.2
2611,-6.223469485873912,2,396900,-442.2
2612,-6.181934965599992,2,397000,-436.4
2613,-6.145181012080334,2,397100,-436.6
2614,-6.075067271314679,2,397200,-436.7
2615,-6.2057117458914295,2,397300,-436.6
2616,-6.205073687787092,2,397400,-436.6
2617,-6.205445320620141,2,397500,-436.5
2617,-6.205445320620141,2,397600,-436.5
2618,-6.190224602539598,2,397700,-436.7
2619,-6.138893577783676,2,397800,-436.8
2620,-6.289043814762132,2,397900,-442.5
2620,-6.289043814762132,2,398000,-442.5
2620,-6.289043814762132,2,398100,-442.5
2621,-6.288336079150602,2,398200,-442.3
2621,-6.288336079150602,2,398300,-442.3
2621,-6.288336079150602,2,398400,-442.3
2622,-6.26047135525746,2,398500,-436.0
2622,-6.26047135525746,2,398600,-436.0
2622,-6.26047135525746,2,398700,-436.0
2624,-6.1185501969197835,2,398800,-430.3
2624,-6.1185501969197835,2,398900,-430.3
2624,-6.1185501969197835,2,399000,-430.3
2625,-6.1184255162054315,2,399100,-430.3
2625,-6.1184255162054315,2,399200,-430.3
2625,-6.1184255162054315,2,399300,-430.3
2626,-6.0728521513367335,2,399400,-424.5
2628,-6.1140883137193756,2,399500,-424.1
2629,-6.246906530416389,2,399600,-429.5
2630,-6.2864942981951675,2,399700,-429.5
2632,-6.48329043944286,2,399800,-435.2
2632,-6.48329043944286,2,399900,-435.2
2632,-6.48329043944286,2,400000,-435.2
2633,-6.483297758525968,2,400100,-435.2
2633,-6.483297758525968,2,400200,-435.2
2633,-6.483297758525968,2,400300,-435.2
2634,-6.475154635846029,2,400400,-435.2
2634,-6.475154635846029,2,400500,-435.2
2634,-6.475154635846029,2,400600,-435.2
2635,-6.474993819293473,2,400700,-435.2
2635,-6.474993819293473,2,400800,-435.2
2637,-6.585255832069405,2,400900,-440.9
2638,-6.63558405686307,2,401000,-446.8
2639,-6.711613519214824,2,401100,-452.5
2639,-6.711613519214824,2,401200,-452.5
2639,-6.711613519214824,2,401300,-452.5
2640,-6.690023199141623,2,401400,-446.9
2642,-6.93697136361731,2,401500,-446.8
2643,-7.002274224419956,2,401600,-452.4
2643,-7.002274224419956,2,401700,-452.4
2643,-7.002274224419956,2,401800,-452.4
2644,-6.966832295022833,2,401900,-446.8
2645,-7.072742384502187,2,402000,-446.8
2646,-7.075629451255652,2,402100,-446.8
2649,-7.483736362360036,2,402200,-452.2
2649,-7.483736362360036,2,402300,-452.2
2650,-7.51890325239332,2,402400,-458.2
2650,-7.51890325239332,2,402500,-458.2
2653,-7.953397872045781,2,402600,-469.3
2655,-8.268531263442815,2,402700,-480.7
2655,-8.268531263442815,2,402800,-480.7
2656,-8.3016353493643,2,402900,-486.5
2657,-8.247977465221137,2,403000,-486.6
2658,-8.243256671100035,2,403100,-486.6
2659,-8.330085194119889,2,403200,-492.3
2659,-8.330085194119889,2,403300,-492.3
2660,-8.276619796945038,2,403400,-492.4
2661,-8.263188864866155,2,403500,-492.4
2661,-8.263188864866155,2,403600,-492.4
2662,-8.260732910178444,2,403700,-492.6
2662,-8.260732910178444,2,403800,-492.6
2662,-8.260732910178444,2,403900,-492.6
2663,-8.235619801746516,2,404000,-486.8
2663,-8.235619801746516,2,404100,-486.8
2663,-8.235619801746516,2,404200,-486.8
2665,-8.150288062835731,2,404300,-481.1
2665,-8.150288062835731,2,404400,-481.1
2667,-8.198841236068459,2,404500,-481.0
2667,-8.198841236068459,2,404600,-481.0
2667,-8.198841236068459,2,404700,-481.0
2668,-8.098996021461861,2,404800,-475.0
2669,-7.865335951872144,2,404900,-475.3
2669,-7.865335951872144,2,405000,-475.3
2669,-7.865335951872144,2,405100,-475.3
2670,-7.84267635378602,2,405200,-469.3
2670,-7.84267635378602,2,405300,-469.3
2670,-7.84267635378602,2,405400,-469.3
2671,-7.654595052644572,2,405500,-463.7
2672,-7.402511455403632,2,405600,-463.7
2672,-7.402511455403632,2,405700,-463.7
2672,-7.402511455403632,2,405800,-463.7
2673,-7.374819469731799,2,405900,-458.1
2673,-7.374819469731799,2,406000,-458.1
2675,-7.318527640856998,2,406100,-458.2
2675,-7.318527640856998,2,406200,-458.2
2675,-7.318527640856998,2,406300,-458.2
2677,-7.482749850154218,2,406400,-458.0
2677,-7.482749850154218,2,406500,-458.0
2677,-7.482749850154218,2,406600,-458.0
2678,-7.377625949170015,2,406700,-452.5
2678,-7.377625949170015,2,406800,-452.5
2680,-7.382095891207157,2,406900,-458.3
2680,-7.382095891207157,2,407000,-458.3
2680,-7.382095891207157,2,407100,-458.3
2681,-7.357644546057736,2,407200,-458.6
2681,-7.357644546057736,2,407300,-458.6
2681,-7.357644546057736,2,407400,-458.6
2682,-7.29747822392768,2,407500,-452.9
2683,-7.347582521034195,2,407600,-458.5
2685,-7.670338121176213,2,407700,-470.3
2686,-7.762243211141632,2,407800,-470.2
2686,-7.762243211141632,2,407900,-470.2
2686,-7.762243211141632,2,408000,-470.2
2687,-7.555385507040126,2,408100,-464.7
2689,-7.457400123778125,2,408200,-464.8
2690,-7.607581734626372,2,408300,-470.4
2690,-7.607581734626372,2,408400,-470.4
2691,-7.585342287644874,2,408500,-470.5
2691,-7.585342287644874,2,408600,-470.5
2691,-7.585342287644874,2,408700,-470.5
2692,-7.586085146840485,2,408800,-470.8
2694,-7.82151534307544,2,408900,-470.6
2694,-7.82151534307544,2,409000,-470.6
2694,-7.82151534307544,2,409100,-470.6
2695,-7.820754298855632,2,409200,-470.3
2695,-7.820754298855632,2,409300,-470.3
2695,-7.820754298855632,2,409400,-470.3
2696,-7.8202292717439335,2,409500,-470.2
2696,-7.8202292717439335,2,409600,-470.2
2696,-7.8202292717439335,2,409700,-470.2
2698,-8.021126178853432,2,409800,-469.8
2698,-8.021126178853432,2,409900,-469.8
2698,-8.021126178853432,2,410000,-469.8
2700,-8.219776585789528,2,410100,-469.9
2701,-8.260815055789594,2,410200,-469.9
2701,-8.260815055789594,2,410300,-469.9
2702,-8.286770032392818,2,410400,-475.8
2702,-8.286770032392818,2,410500,-475.8
2702,-8.286770032392818,2,410600,-475.8
2703,-8.224381707401674,2,410700,-470.1
2703,-8.224381707401674,2,410800,-470.1
2703,-8.224381707401674,2,410900,-470.1
2704,-7.971434433384263,2,411000,-464.2
2705,-7.822806422893649,2,411100,-464.3
2706,-7.7854423191222155,2,411200,-464.3
2707,-7.842505884658046,2,411300,-469.8
2708,-7.605462029291911,2,411400,-469.9
2708,-7.605462029291911,2,411500,-469.9
2710,-7.713963329833637,2,411600,-470.1
2711,-7.725120909537943,2,411700,-470.1
2712,-7.766418942783603,2,411800,-475.7
2712,-7.766418942783603,2,411900,-475.7
2712,-7.766418942783603,2,412000,-475.7
2713,-7.731145512635312,2,412100,-470.2
2714,-7.758648279474488,2,412200,-470.1
2715,-7.719676997118628,2,412300,-470.0
2715,-7.719676997118628,2,412400,-470.0
2716,-7.671946963257382,2,412500,-470.2
2716,-7.671946963257382,2,412600,-470.2
2717,-7.639728556213485,2,412700,-470.4
2717,-7.639728556213485,2,412800,-470.4
2718,-7.647779073593547,2,412900,-470.2
2718,-7.647779073593547,2,413000,-470.2
2720,-7.6008054077101335,2,413100,-470.2
2721,-7.653123427737907,2,413200,-476.1
2722,-7.720671727070128,2,413300,-482.2
2722,-7.720671727070128,2,413400,-482.2
2722,-7.720671727070128,2,413500,-482.2
2723,-7.719842077011739,2,413600,-482.0
2724,-7.641262280838301,2,413700,-482.0
2724,-7.641262280838301,2,413800,-482.0
2726,-7.771610009022611,2,413900,-493.8
2727,-7.753619144533146,2,414000,-493.8
2728,-7.738142908668161,2,414100,-493.9
2728,-7.738142908668161,2,414200,-493.9
2728,-7.738142908668161,2,414300,-493.9
2729,-7.604039062942141,2,414400,-488.1
2729,-7.604039062942141,2,414500,-488.1
2729,-7.604039062942141,2,414600,-488.1
2730,-7.532515838760449,2,414700,-482.3
2730,-7.532515838760449,2,414800,-482.3
2730,-7.532515838760449,2,414900,-482.3
2731,-7.48408446862455,2,415000,-476.7
2732,-7.3904869833739895,2,415100,-476.9
2732,-7.3904869833739895,2,415200,-476.9
2732,-7.3904869833739895,2,415300,-476.9
2733,-7.412275632397503,2,415400,-482.9
2734,-7.436919411065938,2,415500,-482.6
2734,-7.436919411065938,2,415600,-482.6
2734,-7.436919411065938,2,415700,-482.6
2735,-7.437472446461256,2,415800,-482.8
2735,-7.437472446461256,2,415900,-482.8
2736,-7.430316862345913,2,416000,-482.8
2736,-7.430316862345913,2,416100,-482.8
2736,-7.430316862345913,2,416200,-482.8
2737,-7.306789836423381,2,416300,-477.0
2737,-7.306789836423381,2,416400,-477.0
2737,-7.306789836423381,2,416500,-477.0
2738,-7.257117072742727,2,416600,-471.3
2739,-7.388458399430252,2,416700,-471.3
2740,-7.454252722003596,2,416800,-476.7
2741,-7.429526436091462,2,416900,-476.8
2742,-7.253155612164988,2,417000,-477.0
2743,-7.251581670619463,2,417100,-477.0
2743,-7.251581670619463,2,417200,-477.0
2743,-7.251581670619463,2,417300,-477.0
2745,-7.426660289583309,2,417400,-477.0
2746,-7.495702569951792,2,417500,-477.0
2747,-7.337891480863002,2,417600,-477.1
2749,-7.249472832450687,2,417700,-477.1
2750,-7.381787033213321,2,417800,-476.9
2751,-7.383643946394477,2,417900,-476.9
2752,-7.321308593236844,2,418000,-476.9
2753,-7.213242249902579,2,418100,-477.3
2753,-7.213242249902579,2,418200,-477.3
2753,-7.213242249902579,2,418300,-477.3
2754,-7.138083870398255,2,418400,-471.5
2755,-6.960597812191236,2,418500,-471.7
2756,-7.010661308063151,2,418600,-471.6
2758,-7.187436054864529,2,418700,-471.7
2759,-7.364683184339764,2,418800,-471.7
2759,-7.364683184339764,2,418900,-471.7
2760,-7.350894358644236,2,419000,-471.8
2762,-7.673401348601731,2,419100,-471.3
2763,-7.708966333241867,2,419200,-477.0
2763,-7.708966333241867,2,419300,-477.0
2764,-7.738819391664037,2,419400,-483.0
2765,-7.688022570238221,2,419500,-483.0
2766,-7.691533920544532,2,419600,-482.9
2766,-7.691533920544532,2,419700,-482.9
2766,-7.691533920544532,2,419800,-482.9
2767,-7.605901757943387,2,419900,-477.2
2768,-7.67678637406789,2,420000,-483.2
2768,-7.67678637406789,2,420100,-483.2
2769,-7.6007307776430375,2,420200,-483.2
2769,-7.6007307776430375,2,420300,-483.2
2769,-7.6007307776430375,2,420400,-483.2
2770,-7.601244881390616,2,420500,-483.4
2770,-7.601244881390616,2,420600,-483.4
2772,-7.867475667796635,2,420700,-489.1
2773,-7.925610100435409,2,420800,-494.5
2774,-7.957068165113391,2,420900,-494.6
2775,-7.909857389704796,2,421000,-494.6
2777,-7.804345062995282,2,421100,-494.7
2777,-7.804345062995282,2,421200,-494.7
2777,-7.804345062995282,2,421300,-494.7
2778,-7.8036077382437385,2,421400,-494.4
2779,-7.827317786137478,2,421500,-494.3
2779,-7.827317786137478,2,421600,-494.3
2779,-7.827317786137478,2,421700,-494.3
2780,-7.719837767115603,2,421800,-488.4
2780,-7.719837767115603,2,421900,-488.4
2780,-7.719837767115603,2,422000,-488.4
2781,-7.698052054975843,2,422100,-482.5
2782,-7.764316487317082,2,422200,-488.3
2782,-7.764316487317082,2,422300,-488.3
2784,-7.935287932303583,2,422400,-488.2
2785,-7.733669827428957,2,422500,-488.4
2785,-7.733669827428957,2,422600,-488.4
2785,-7.733669827428957,2,422700,-488.4
2786,-7.582936031382717,2,422800,-482.7
2786,-7.582936031382717,2,422900,-482.7
2787,-7.61303738640329,2,423000,-488.4
2787,-7.61303738640329,2,423100,-488.4
2788,-7.594974138894989,2,423200,-488.4
2788,-7.594974138894989,2,423300,-488.4
2789,-7.554816863500345,2,423400,-488.3
2791,-7.51858736160958,2,423500,-488.2
2791,-7.51858736160958,2,423600,-488.2
2792,-7.551443057486691,2,423700,-494.1
2793,-7.453971798878786,2,423800,-494.1
2793,-7.453971798878786,2,423900,-494.1
2795,-7.449886245608248,2,424000,-500.1
2795,-7.449886245608248,2,424100,-500.1
2796,-7.459853262022957,2,424200,-500.1
2797,-7.577795648256921,2,424300,-505.9
2797,-7.577795648256921,2,424400,-505.9
2798,-7.369512409728788,2,424500,-506.2
2799,-7.539961389476861,2,424600,-512.0
2800,-7.333595720375926,2,424700,-512.1
2801,-7.274663669879933,2,424800,-512.2
2801,-7.274663669879933,2,424900,-512.2
2802,-7.291556264106511,2,425000,-512.2
2802,-7.291556264106511,2,425100,-512.2
2803,-7.320003174897763,2,425200,-518.0
2804,-7.373299141682901,2,425300,-523.9
2805,-7.380461250683542,2,425400,-523.9
2805,-7.380461250683542,2,425500,-523.9
2805,-7.380461250683542,2,425600,-523.9
2806,-7.209758785048372,2,425700,-518.3
2806,-7.209758785048372,2,425800,-518.3
2806,-7.209758785048372,2,425900,-518.3
2807,-7.151980411254942,2,426000,-512.5
2808,-7.226194922076968,2,426100,-512.5
2809,-7.236175332784063,2,426200,-512.1
2809,-7.236175332784063,2,426300,-512.1
2810,-7.087763169960136,2,426400,-512.3
2810,-7.087763169960136,2,426500,-512.3
2810,-7.087763169960136,2,426600,-512.3
2811,-7.019554619652103,2,426700,-506.6
2811,-7.019554619652103,2,426800,-506.6
2811,-7.019554619652103,2,426900,-506.6
2814,-7.253226203469589,2,427000,-506.0
2814,-7.253226203469589,2,427100,-506.0
2814,-7.253226203469589,2,427200,-506.0
2815,-7.140629798946145,2,427300,-500.4
2815,-7.140629798946145,2,427400,-500.4
2816,-7.159915277536378,2,427500,-500.3
2816,-7.159915277536378,2,427600,-500.3
2817,-7.159292866477152,2,427700,-500.5
2818,-7.252968567370425,2,427800,-500.3
2818,-7.252968567370425,2,427900,-500.3
2818,-7.252968567370425,2,428000,-500.3
2819,-7.2150011763851865,2,428100,-494.5
2819,-7.2150011763851865,2,428200,-494.5
2819,-7.2150011763851865,2,428300,-494.5
2820,-7.104283946895763,2,428400,-488.9
2820,-7.104283946895763,2,428500,-488.9
2820,-7.104283946895763,2,428600,-488.9
2822,-7.075312743284529,2,428700,-483.0
2822,-7.075312743284529,2,428800,-483.0
2823,-7.122885411513829,2,428900,-489.0
2823,-7.122885411513829,2,429000,-489.0
2823,-7.122885411513829,2,429100,-489.0
2824,-7.071786362878637,2,429200,-483.6
2825,-7.087217209037935,2,429300,-483.3
2825,-7.087217209037935,2,429400,-483.3
2825,-7.087217209037935,2,429500,-483.3
2828,-7.14724218389664,2,429600,-477.6
2828,-7.14724218389664,2,429700,-477.6
2828,-7.14724218389664,2,429800,-477.6
2829,-7.148282576321209,2,429900,-477.9
2829,-7.148282576321209,2,430000,-477.9
2829,-7.148282576321209,2,430100,-477.9
2831,-7.29344721276797,2,430200,-489.2
2832,-7.263956580706793,2,430300,-489.3
2833,-7.291112641222001,2,430400,-488.8
2833,-7.291112641222001,2,430500,-488.8
2833,-7.291112641222001,2,430600,-488.8
2834,-7.243782557832719,2,430700,-483.2
2834,-7.243782557832719,2,430800,-483.2
2835,-7.2760405005279924,2,430900,-489.0
2837,-7.7596835048437525,2,431000,-494.3
2838,-7.867707999037818,2,431100,-500.0
2838,-7.867707999037818,2,431200,-500.0
2838,-7.867707999037818,2,431300,-500.0
2839,-7.660640186392625,2,431400,-494.5
2840,-7.637954741995252,2,431500,-494.7
2841,-7.639621547313989,2,431600,-494.8
2841,-7.639621547313989,2,431700,-494.8
2842,-7.616645466389982,2,431800,-494.9
2842,-7.616645466389982,2,431900,-494.9
2843,-7.58475982360658,2,432000,-495.2
2843,-7.58475982360658,2,432100,-495.2
2843,-7.58475982360658,2,432200,-495.2
2844,-7.58441753160357,2,432300,-495.0
2844,-7.58441753160357,2,432400,-495.0
2844,-7.58441753160357,2,432500,-495.0
2846,-7.482215280541156,2,432600,-495.4
2846,-7.482215280541156,2,432700,-495.4
2846,-7.482215280541156,2,432800,-495.4
2847,-7.439373302808947,2,432900,-489.5
2847,-7.439373302808947,2,433000,-489.5
2848,-7.411636270830986,2,433100,-489.6
2849,-7.243744710057053,2,433200,-489.6
2849,-7.243744710057053,2,433300,-489.6
2849,-7.243744710057053,2,433400,-489.6
2850,-7.076667575329705,2,433500,-484.0
2850,-7.076667575329705,2,433600,-484.0
2851,-7.067895933343945,2,433700,-484.1
2851,-7.067895933343945,2,433800,-484.1
2851,-7.067895933343945,2,433900,-484.1
2852,-6.84518656607745,2,434000,-478.5
2853,-6.849698392852601,2,434100,-478.3
2853,-6.849698392852601,2,434200,-478.3
2854,-6.895709491080513,2,434300,-484.2
2854,-6.895709491080513,2,434400,-484.2
2855,-6.856600883011858,2,434500,-484.3
2856,-6.834232696821326,2,434600,-484.5
2857,-6.85131108459549,2,434700,-484.3
2857,-6.85131108459549,2,434800,-484.3
2858,-6.4907056935840055,2,434900,-484.5
2859,-6.27482537608779,2,435000,-484.6
2860,-6.303612318400394,2,435100,-484.7
2860,-6.303612318400394,2,435200,-484.7
2861,-6.180056894453039,2,435300,-485.0
2862,-6.024379659248095,2,435400,-485.2
2862,-6.024379659248095,2,435500,-485.2
2863,-6.0140425431116435,2,435600,-485.3
2865,-6.238687886949223,2,435700,-485.0
2865,-6.238687886949223,2,435800,-485.0
2865,-6.238687886949223,2,435900,-485.0
2866,-6.191426084144996,2,436000,-479.3
2867,-6.245657185813091,2,436100,-485.0
2868,-6.226671845516123,2,436200,-485.1
2868,-6.226671845516123,2,436300,-485.1
2869,-6.2160959985367095,2,436400,-485.2
2869,-6.2160959985367095,2,436500,-485.2
2869,-6.2160959985367095,2,436600,-485.2
2870,-6.215481983220352,2,436700,-485.0
2871,-6.286345559217652,2,436800,-484.8
2872,-6.032121200633805,2,436900,-484.9
2872,-6.032121200633805,2,437000,-484.9
2873,-5.997790947432909,2,437100,-485.1
2874,-6.0058673053303435,2,437200,-485.0
2875,-6.000751858861019,2,437300,-485.0
2875,-6.000751858861019,2,437400,-485.0
2876,-5.968267913160125,2,437500,-485.1
2877,-5.8933809940723085,2,437600,-485.2
2878,-5.970741237071663,2,437700,-491.0
2878,-5.970741237071663,2,437800,-491.0
2879,-5.9375352771102925,2,437900,-491.2
2880,-6.1088676380223275,2,438000,-496.9
2881,-6.154953000417152,2,438100,-502.7
2881,-6.154953000417152,2,438200,-502.7
2881,-6.154953000417152,2,438300,-502.7
2882,-6.088724490197454,2,438400,-496.9
2882,-6.088724490197454,2,438500,-496.9
2884,-5.937930934347592,2,438600,-496.9
2885,-5.95462942068177,2,438700,-496.9
2885,-5.95462942068177,2,438800,-496.9
2885,-5.95462942068177,2,438900,-496.9
2886,-5.954171812303302,2,439000,-496.7
2886,-5.954171812303302,2,439100,-496.7
2886,-5.954171812303302,2,439200,-496.7
2887,-5.923580019392241,2,439300,-490.9
2887,-5.923580019392241,2,439400,-490.9
2890,-6.326436143260231,2,439500,-490.7
2891,-6.335299739809012,2,439600,-490.6
2892,-6.363572547204749,2,439700,-490.5
2893,-6.345329482839779,2,439800,-490.5
2895,-7.08015621653222,2,439900,-490.2
2896,-7.101957345426591,2,440000,-490.3
2898,-7.145730840567856,2,440100,-490.1
2899,-7.073987985639584,2,440200,-490.1
2900,-7.086090727797214,2,440300,-490.0
2900,-7.086090727797214,2,440400,-490.0
2901,-7.058022289572896,2,440500,-490.0
2902,-7.077443114073165,2,440600,-489.9
2904,-7.47160253013577,2,440700,-489.6
2904,-7.47160253013577,2,440800,-489.6
2906,-7.709440423294068,2,440900,-495.3
2907,-7.7500713337106015,2,441000,-501.2
2907,-7.7500713337106015,2,441100,-501.2
2909,-7.7064203589263345,2,441200,-501.4
2909,-7.7064203589263345,2,441300,-501.4
2909,-7.7064203589263345,2,441400,-501.4
2910,-7.66822024852419,2,441500,-495.7
2910,-7.66822024852419,2,441600,-495.7
2910,-7.66822024852419,2,441700,-495.7
2911,-7.692298606788248,2,441800,-501.6
2912,-7.739110076831865,2,441900,-507.5
2913,-7.536487007756311,2,442000,-507.7
2913,-7.536487007756311,2,442100,-507.7
2913,-7.536487007756311,2,442200,-507.7
2914,-7.443187813313297,2,442300,-502.0
2914,-7.443187813313297,2,442400,-502.0
2915,-7.480802283775835,2,442500,-507.8
2915,-7.480802283775835,2,442600,-507.8
2915,-7.480802283775835,2,442700,-507.8
2917,-7.600850561838301,2,442800,-501.5
2919,-7.761026617983951,2,442900,-507.3
2919,-7.761026617983951,2,443000,-507.3
2919,-7.761026617983951,2,443100,-507.3
2921,-7.983309915307494,2,443200,-513.0
2921,-7.983309915307494,2,443300,-513.0
2922,-7.930373735094791,2,443400,-513.1
2922,-7.930373735094791,2,443500,-513.1
2923,-7.905949192720964,2,443600,-513.3
2923,-7.905949192720964,2,443700,-513.3
2923,-7.905949192720964,2,443800,-513.3
2924,-7.90462569720616,2,443900,-512.9
2926,-8.149766084963357,2,444000,-518.4
2926,-8.149766084963357,2,444100,-518.4
2927,-8.011832487621545,2,444200,-518.6
2928,-7.957376141457953,2,444300,-518.9
2928,-7.957376141457953,2,444400,-518.9
2928,-7.957376141457953,2,444500,-518.9
2930,-8.065754282009264,2,444600,-524.7
2931,-8.060911522534163,2,444700,-524.7
2931,-8.060911522534163,2,444800,-524.7
2932,-8.030407752712128,2,444900,-524.8
2932,-8.030407752712128,2,445000,-524.8
2933,-8.011888454330512,2,445100,-524.9
2933,-8.011888454330512,2,445200,-524.9
2934,-8.034181190877051,2,445300,-530.6
2934,-8.034181190877051,2,445400,-530.6
2934,-8.034181190877051,2,445500,-530.6
2935,-8.00135281992576,2,445600,-524.7
2936,-8.005181611791285,2,445700,-524.9
2936,-8.005181611791285,2,445800,-524.9
2937,-7.604555394930591,2,445900,-525.4
2937,-7.604555394930591,2,446000,-525.4
2939,-7.788333172340615,2,446100,-531.1
2941,-8.046877726503071,2,446200,-530.5
2942,-8.071293671864463,2,446300,-530.3
2943,-8.104187483659535,2,446400,-530.2
2943,-8.104187483659535,2,446500,-530.2
2943,-8.104187483659535,2,446600,-530.2
2944,-8.103817397584349,2,446700,-530.1
2944,-8.103817397584349,2,446800,-530.1
2944,-8.103817397584349,2,446900,-530.1
2945,-8.082611604645752,2,447000,-523.9
2945,-8.082611604645752,2,447100,-523.9
2945,-8.082611604645752,2,447200,-523.9
2946,-7.751243207730347,2,447300,-518.6
2946,-7.751243207730347,2,447400,-518.6
