entloss,EpLenMean,TimeElapsed,EpisodesSoFar,entropy,EpRew/step,TimestepsSoFar,meankl,surrgain,explained_variance_tdlam_before,EpThisIter,EpRewMean,optimgain
0.0,178.875,47357.402024030685,1947,0.49373528,-0.21115400099284817,303104,0.01067535,0.035686273,0.33100438117980957,5,-28.232423125000004,0.035686273
0.0,175.7,47512.29171729088,1953,0.54003865,-0.2140765353834552,304128,0.011357261,0.040099572,-0.012708663940429688,6,-27.56914385,0.040099572
0.0,187.6,47670.737243413925,1957,0.5424913,-0.20927175983359003,305152,0.013563953,0.041995235,0.22688859701156616,4,-29.132304725,0.041995235
0.0,166.5,47829.568549871445,1968,0.56581306,-0.21526082451302356,306176,0.009929366,0.033808604,0.6079908311367035,11,-26.378655150000004,0.033808604
0.0,177.625,47985.57586431503,1973,0.6204892,-0.20290936737097084,307200,0.0111158155,0.028077632,0.4848741888999939,5,-27.32767685,0.028077632
0.0,178.1,48142.231745004654,1979,0.6576122,-0.19674207208631567,308224,0.011233045,0.030805703,0.4493345022201538,6,-26.028837899999996,0.030805703
0.0,169.525,48348.197961091995,1984,0.41128966,-0.20356226973826405,309248,0.013158207,0.035557214,0.042378783226013184,5,-26.313404249999998,0.035557214
0.0,169.675,48503.03829789162,1989,0.515264,-0.2057847739538456,310272,0.010521315,0.03743071,0.26773619651794434,5,-27.2342435,0.03743071
0.0,155.2,48700.58977198601,1997,0.585542,-0.2124762946318503,311296,0.011721397,0.037502054,0.2028566598892212,8,-25.443302425,0.037502054
0.0,167.55,48856.344593048096,2003,0.61945343,-0.2100487220011981,312320,0.009106725,0.037069134,0.3233293294906616,6,-27.421573624999997,0.037069134
0.0,177.9,49014.47324562073,2008,0.36091256,-0.1980318142786818,313344,0.011003978,0.037210196,0.11624866724014282,5,-28.647750599999995,0.037210196
0.0,174.625,49170.03581786156,2014,0.36523238,-0.20128678647881776,314368,0.010208324,0.040716186,0.2576746344566345,6,-28.387825,0.040716186
0.0,172.125,49326.93209385872,2021,0.53716916,-0.20563237363125228,315392,0.009141058,0.027937274,0.20953255891799927,7,-28.349751375,0.027937274
0.0,152.65,49483.46770238876,2029,0.51879734,-0.21417532451508015,316416,0.00867068,0.028056903,0.32599198818206787,8,-25.381445274999997,0.028056903
0.0,156.9,49685.989470005035,2036,0.5140509,-0.2172073952266273,317440,0.014502661,0.041745488,0.44371992349624634,7,-26.301617750000002,0.041745488
0.0,155.275,49843.44678926468,2043,0.56977654,-0.22448903338208864,318464,0.010895269,0.034680568,0.03904455900192261,7,-25.27397315,0.034680568
0.0,144.275,49999.90281891823,2049,0.52314734,-0.24311642703796643,319488,0.010261897,0.02766433,-0.3410114049911499,6,-24.6992026,0.02766433
0.0,153.65,50194.75562310219,2054,0.5849882,-0.2412599468778105,320512,0.012012996,0.031144219,0.029678404331207275,5,-25.981172725,0.031144219
0.0,164.275,50351.73125720024,2059,0.5343498,-0.2332219305932905,321536,0.00967406,0.029607965,-0.381449818611145,5,-25.997143675,0.029607965
0.0,174.925,50553.698798418045,2062,0.45699129,-0.2326063281477267,322560,0.0121327825,0.027759852,0.3679423928260803,3,-28.35764775,0.027759852
0.0,181.25,50707.52890110016,2068,0.49252194,-0.2361043729677334,323584,0.008027932,0.02838558,0.41389548778533936,6,-29.427700875,0.02838558
0.0,179.225,50863.68776130676,2075,0.5075619,-0.23343494126992487,324608,0.0109957205,0.049612083,0.3559618592262268,7,-29.190444975,0.049612083
0.0,187.75,51021.12601518631,2081,0.52845776,-0.22008400897023014,325632,0.010244867,0.025114276,0.5860092341899872,6,-30.3890078,0.025114276
0.0,197.5,51183.88677430153,2087,0.4855126,-0.20409759895122498,326656,0.0044589294,0.021691587,0.233187735080719,6,-31.691026550000004,0.021691587
0.0,178.5,51338.01938724518,2094,0.59250903,-0.2065386310313099,327680,0.010601794,0.03221208,0.27332717180252075,7,-28.69091085,0.03221208
0.0,184.175,51493.44574856758,2098,0.39031863,-0.20161089980020952,328704,0.01011979,0.037715383,-0.179864764213562,4,-30.123849474999997,0.037715383
0.0,170.475,51652.59364962578,2103,0.52050126,-0.20302036871873774,329728,0.010688286,0.025530627,-0.13806486129760742,5,-27.19164595,0.025530627
0.0,173.925,51809.51930832863,2109,0.5326458,-0.19846365851997821,330752,0.009129132,0.022905696,0.22100239992141724,6,-26.801045150000004,0.022905696
0.0,164.85,52004.98939371109,2118,0.5046083,-0.21370149096985291,331776,0.011161987,0.030179987,0.3197726011276245,9,-26.43372425,0.030179987
0.0,160.2,52161.50233697891,2124,0.521803,-0.2151596878799713,332800,0.011543262,0.05294378,0.15225279331207275,6,-25.33935365,0.05294378
0.0,156.9,52319.39770770073,2132,0.57396936,-0.23134859934055768,333824,0.013621806,0.027139757,0.06034427881240845,8,-25.23159575,0.027139757
0.0,161.8,52477.435220479965,2137,0.38863933,-0.23156219658676794,334848,0.012051842,0.04055377,0.11504119634628296,5,-25.491210225,0.04055377
0.0,160.65,52632.73091721535,2142,0.4629987,-0.2279846294007825,335872,0.011980856,0.034023635,0.16818243265151978,5,-23.921569025000004,0.034023635
0.0,152.475,52789.32382440567,2149,0.40371707,-0.23670119204356888,336896,0.01271531,0.029218264,0.27011948823928833,7,-23.573431199999998,0.029218264
0.0,155.9,52980.16231608391,2155,0.59152246,-0.23154082885881566,337920,0.013622807,0.034710072,0.49509531259536743,6,-23.618950075,0.034710072
0.0,167.35,53138.291053295135,2162,0.567083,-0.22162999916178086,338944,0.010054984,0.024230324,0.20177054405212402,7,-26.120760424999997,0.024230324
0.0,162.825,53303.69205880165,2168,0.5532793,-0.22540962351644178,339968,0.009982526,0.035204656,0.28443074226379395,6,-26.772299250000003,0.035204656
0.0,180.25,53463.86026906967,2172,0.4827197,-0.20847623321253198,340992,0.0067303637,0.011631247,0.3511189818382263,4,-28.285457824999998,0.011631247
0.0,172.925,53623.19639778137,2178,0.4555053,-0.2147483325552967,342016,0.012778323,0.03685692,0.24645835161209106,6,-28.544310925,0.03685692
0.0,171.6,53784.21497344971,2183,0.5542076,-0.21520672701696783,343040,0.014165331,0.06280346,0.35726916790008545,5,-28.721749750000004,0.06280346
0.0,181.95,53944.934198856354,2187,0.6302924,-0.20080395060896103,344064,0.009734984,0.030531742,0.08489066362380981,4,-29.066470600000002,0.030531742
0.0,182.1,54102.85702896118,2193,0.61863285,-0.19923862917381774,345088,0.0038818815,0.016305104,0.2929112911224365,6,-28.23846685,0.016305104
0.0,182.625,54260.455630779266,2201,0.6002653,-0.19316962060794945,346112,0.010120571,0.03409026,0.36792492866516113,8,-27.320058024999998,0.03409026
0.0,172.125,54422.61076068878,2209,0.42029864,-0.20617021384740547,347136,0.010547011,0.032947674,0.5036823749542236,8,-26.28145285,0.032947674
0.0,172.775,54623.25619125366,2212,0.43740797,-0.20470691443129713,348160,0.013617961,0.033213235,-1.2843635082244873,3,-26.106199975000003,0.033213235
0.0,171.175,54780.52954649925,2220,0.5012492,-0.20292709891356972,349184,0.008693717,0.030044591,0.37666571140289307,8,-25.666465375,0.030044591
0.0,172.6,54938.9200925827,2224,0.46056002,-0.20500788862610647,350208,0.0124974,0.02792624,0.18637919425964355,4,-26.562419175000002,0.02792624
0.0,159.35,55116.207696676254,2232,0.5812046,-0.2193360522277446,351232,0.011960225,0.034972064,0.44693630933761597,8,-26.131649425,0.034972064
0.0,169.0,55278.11747837067,2236,0.652848,-0.2138551992779223,352256,0.011525601,0.034807086,0.4433513879776001,4,-27.33614635,0.034807086
0.0,173.0,55437.38929128647,2242,0.5229385,-0.20724573842502564,353280,0.011516651,0.026696283,0.3512323498725891,6,-27.289932750000002,0.026696283
0.0,176.875,55592.96839976311,2247,0.59223104,-0.20155335280840428,354304,0.013151716,0.04025546,0.613335907459259,5,-25.590524375,0.04025546
0.0,175.475,55750.00378394127,2254,0.4604683,-0.20234995909049885,355328,0.0096467985,0.030339755,0.3807852268218994,7,-26.82815145,0.030339755
0.0,175.975,55908.31621336937,2261,0.43034527,-0.2041010608081768,356352,0.010116054,0.022069598,0.458046019077301,7,-26.296784025,0.022069598
0.0,172.7,56064.074937582016,2266,0.4952641,-0.2089665549958022,357376,0.010901185,0.03182883,0.3313480019569397,5,-26.082329800000004,0.03182883
0.0,176.275,56219.416268110275,2272,0.3368637,-0.20176690915273338,358400,0.011129066,0.029547034,0.319055438041687,6,-26.014966175,0.029547034
0.0,158.7,56375.95768451691,2280,0.41660538,-0.21008965459517123,359424,0.014406435,0.026877861,0.5763268172740936,8,-24.496946275,0.026877861
0.0,147.425,56532.679995536804,2289,0.44619092,-0.21635992051915193,360448,0.004808277,0.01822804,0.03939300775527954,9,-23.832262125000003,0.01822804
0.0,150.225,56725.063935518265,2295,0.4189259,-0.21404608615762055,361472,0.010802532,0.038147077,0.4486711621284485,6,-23.86548625,0.038147077
0.0,141.75,56885.61938047409,2302,0.46700323,-0.21437338531455027,362496,0.004912997,0.021746673,-0.014333844184875488,7,-22.843139025,0.021746673
0.0,132.55,57042.12124919891,2311,0.3988227,-0.22305927997831237,363520,0.012843591,0.04280806,0.4589567184448242,9,-23.088827249999998,0.04280806
0.0,142.625,57198.94277667999,2316,0.3805387,-0.21516003030999328,364544,0.010896295,0.030578203,0.4337564706802368,5,-24.358059175,0.030578203
0.0,137.05,57357.51147150993,2325,0.47717607,-0.22252907073004374,365568,0.009175656,0.036036998,0.3256262540817261,9,-23.307765075000002,0.036036998
0.0,138.85,57515.99739027023,2333,0.40598303,-0.2221242734167829,366592,0.009207415,0.034008164,0.49184703826904297,8,-22.67838615,0.034008164
0.0,131.325,57673.18818950653,2341,0.45864877,-0.22918281849278815,367616,0.009735661,0.033788133,0.17142319679260254,8,-22.280787249999996,0.033788133
0.0,141.575,57828.548025131226,2345,0.5693624,-0.2223945097861526,368640,0.0077191247,0.02500915,-0.15410518646240234,4,-23.8597688,0.02500915
0.0,152.55,57983.21983408928,2351,0.4884578,-0.21792585211488963,369664,0.014195941,0.030645544,0.1385064721107483,6,-24.407686599999998,0.030645544
0.0,152.025,58138.188907146454,2356,0.586646,-0.2186195261686636,370688,0.010657628,0.034335542,0.10317230224609375,5,-23.624919074999998,0.034335542
0.0,156.975,58296.05627942085,2364,0.4980384,-0.22514606571761245,371712,0.009915533,0.032706246,0.6759287714958191,8,-25.17193165,0.032706246
0.0,162.1,58452.520879268646,2369,0.54377687,-0.22238081169409152,372736,0.013538601,0.043329008,0.4509422183036804,5,-24.8415681,0.043329008
0.0,169.375,58645.522080659866,2374,0.5635619,-0.21322614086486052,373760,0.009535508,0.027296811,0.14949417114257812,5,-25.820752549999998,0.027296811
0.0,181.15,58801.13700079918,2381,0.42260128,-0.20256988474691365,374784,0.012006949,0.029483639,0.2529858946800232,7,-26.476615575,0.029483639
0.0,161.65,58964.00259542465,2389,0.4414494,-0.21517398894525291,375808,0.009171743,0.028112866,0.4404780864715576,8,-24.333450075000002,0.028112866
0.0,160.85,59172.72118997574,2393,0.3715799,-0.21584861238091008,376832,0.011575659,0.026171643,0.2551376223564148,4,-25.4857771,0.026171643
0.0,164.725,59328.12405991554,2401,0.4917779,-0.19500192125794671,377856,0.011489926,0.028473623,0.24018079042434692,8,-25.864891775,0.028473623
0.0,167.275,59488.99556469917,2406,0.41173294,-0.19863438269362224,378880,0.012046853,0.03295846,0.46728742122650146,5,-27.410107975,0.03295846
0.0,163.075,59645.07911276817,2411,0.32940358,-0.20047403370344638,379904,0.0037801869,0.014773227,0.25621384382247925,5,-26.976542224999996,0.014773227
0.0,167.15,59805.156297683716,2418,0.55038166,-0.19694911830249012,380928,0.003791564,0.020623542,0.3830401301383972,7,-28.02291275,0.020623542
0.0,154.775,59962.29167294502,2428,0.48623645,-0.20413814249848947,381952,0.010208204,0.03257937,0.04202866554260254,10,-27.0684087,0.03257937
0.0,145.875,60123.95969390869,2435,0.48072404,-0.2182639728609468,382976,0.012033583,0.028438926,-0.11171483993530273,7,-25.74162905,0.028438926
0.0,149.2,60280.461602211,2442,0.48573548,-0.22791066968790422,384000,0.011104566,0.03115151,0.4862769842147827,7,-26.0827226,0.03115151
0.0,149.225,60439.34591817856,2449,0.39226115,-0.22893545300890028,385024,0.00951854,0.022338152,0.17943108081817627,7,-25.937183475,0.022338152
0.0,135.65,60642.7982404232,2456,0.5297575,-0.2440401313110895,386048,0.011349749,0.029994773,0.553331047296524,7,-23.835124,0.029994773
0.0,134.175,60805.69327235222,2463,0.49650788,-0.25913328111259143,387072,0.014141396,0.038701043,0.09851622581481934,7,-24.002475125,0.038701043
0.0,132.25,60963.29999256134,2471,0.4235979,-0.25932400590045424,388096,0.012787145,0.030651316,0.5093594491481781,8,-23.71146865,0.030651316
0.0,147.0,61125.61837410927,2476,0.5295033,-0.24266267299633268,389120,0.013135262,0.059363246,0.5794215202331543,5,-25.344338099999998,0.059363246
0.0,155.7,61284.69889616966,2482,0.5851965,-0.22860855569292796,390144,0.010797896,0.040055953,0.6140196621417999,6,-24.471245125000003,0.040055953
0.0,162.15,61448.92730641365,2487,0.3547905,-0.2264478467366946,391168,0.013053762,0.020513011,0.278542697429657,5,-25.26642105,0.020513011
0.0,166.05,61616.46576309204,2492,0.50954866,-0.21740248834376272,392192,0.010675825,0.039181024,0.47764021158218384,5,-24.82104265,0.039181024
0.0,176.1,61778.37324500084,2496,0.5515419,-0.2076849465310001,393216,0.013336288,0.061378125,0.3159933090209961,4,-25.982945674999996,0.061378125
0.0,184.975,61939.063353061676,2501,0.48139104,-0.19383715363522072,394240,0.011274738,0.02645889,0.022513270378112793,5,-27.1917188,0.02645889
0.0,197.2,62097.78769826889,2507,0.53087366,-0.18275146489451125,395264,0.009653325,0.024773235,0.42597299814224243,6,-27.822005375000003,0.024773235
0.0,205.3,62258.74741959572,2511,0.62427074,-0.1722585835977233,396288,0.012363952,0.029281879,0.4131966233253479,4,-27.36815085,0.029281879
0.0,198.1,62426.109838724136,2518,0.6158206,-0.17669631836877803,397312,0.010768203,0.025978433,0.288516104221344,7,-26.619434375000004,0.025978433
0.0,178.4,62587.7945766449,2526,0.5913509,-0.18745760787984916,398336,0.01043101,0.029030014,0.5206688642501831,8,-24.364838900000002,0.029030014
0.0,161.425,62748.29027891159,2535,0.6177618,-0.19376039832553635,399360,0.013142437,0.045349732,0.3438602089881897,9,-23.765130725,0.045349732
0.0,156.775,62902.04885292053,2540,0.54263866,-0.1895772028797266,400384,0.010247025,0.04087698,0.3524581789970398,5,-22.161401324999996,0.04087698
0.0,153.4,63056.388971328735,2546,0.5246401,-0.18700739764483582,401408,0.012176314,0.04011198,0.3157494068145752,6,-20.831820875,0.04011198
0.0,156.15,63229.95433998108,2551,0.5323203,-0.1909007620753113,402432,0.009738462,0.029872179,0.3895866870880127,5,-22.0492658,0.029872179
0.0,156.6,63399.857167482376,2556,0.6792229,-0.19243385026105073,403456,0.009252491,0.055516005,0.27124476432800293,5,-22.172539775,0.055516005
0.0,167.075,63569.61416935921,2560,0.5918954,-0.19462973628203506,404480,0.011408566,0.03526645,-0.06677365303039551,4,-23.12976175,0.03526645
0.0,176.725,63739.20553731918,2565,0.54241365,-0.18444146792345495,405504,0.012339842,0.028265651,0.4867958426475525,5,-24.079832975,0.028265651
0.0,188.925,63904.0677921772,2572,0.45228073,-0.1799213474905184,406528,0.012024735,0.023440363,0.3751147985458374,7,-24.75809485,0.023440363
0.0,190.775,64067.98572278023,2578,0.42418504,-0.18188085182107558,407552,0.0114885,0.036020666,0.12224805355072021,6,-25.057311075,0.036020666
0.0,183.875,64224.43455696106,2585,0.546621,-0.1906600120808873,408576,0.012268865,0.03667627,0.5409626364707947,7,-25.418562275000006,0.03667627
0.0,180.975,64387.0519528389,2590,0.6443725,-0.1912888046221899,409600,0.010734904,0.017946474,0.46298515796661377,5,-24.52830365,0.017946474
0.0,146.275,64550.7151761055,2602,0.52464664,-0.21196951679584802,410624,0.009674742,0.038219005,0.3422893285751343,12,-21.8482753,0.038219005
0.0,143.775,64714.400608062744,2607,0.63395774,-0.2162271528954339,411648,0.011260353,0.037927337,0.6675971150398254,5,-22.084338199999998,0.037927337
0.0,150.425,64881.460252285004,2611,0.62596285,-0.21414758353929114,412672,0.009753327,0.03153462,0.528284341096878,4,-22.524297124999997,0.03153462
0.0,160.075,65050.69334053993,2616,0.47995397,-0.20067015414345696,413696,0.011207904,0.049698174,0.29319775104522705,5,-22.939753675000002,0.049698174
0.0,167.45,65215.535043001175,2622,0.5623255,-0.19322557689130115,414720,0.010404198,0.039699808,0.30750739574432373,6,-23.462389475000002,0.039699808
0.0,147.4,65388.00346517563,2631,0.6131278,-0.21732430604132516,415744,0.01257382,0.038253658,0.36651432514190674,9,-23.294165500000002,0.038253658
0.0,169.75,65552.31529664993,2636,0.6791235,-0.20341033701249192,416768,0.010246251,0.03134659,0.5006747543811798,5,-25.837182974999997,0.03134659
0.0,179.1,65702.96120285988,2642,0.55245453,-0.1992051384182611,417792,0.010295484,0.030351274,0.18421810865402222,6,-27.2964114,0.030351274
0.0,177.525,65855.10639476776,2647,0.4933889,-0.20277602946303133,418816,0.0117104575,0.030963775,0.08154946565628052,5,-27.7016192,0.030963775
0.0,178.075,66010.9967353344,2651,0.5400417,-0.19840791344105785,419840,0.011372907,0.034904383,0.06866425275802612,4,-27.03167425,0.034904383
0.0,187.7,66165.2230591774,2655,0.49155802,-0.19562850071627466,420864,0.014136216,0.02655401,0.4903806447982788,4,-28.299136324999996,0.02655401
0.0,172.4,66319.01435947418,2663,0.55386996,-0.20690901022647323,421888,0.010059986,0.03562685,0.4147148132324219,8,-27.11141675,0.03562685
0.0,191.6,66462.16984701157,2668,0.5626783,-0.18747040883002253,422912,0.00993691,0.026420802,0.431238055229187,5,-29.521592675,0.026420802
0.0,181.975,66593.69563817978,2674,0.5142845,-0.1917238405540251,423936,0.011015791,0.0322865,0.28319084644317627,6,-27.189067875,0.0322865
0.0,187.4,66723.73668551445,2681,0.6074285,-0.19468270568103188,424960,0.0053637503,0.02327399,0.42233413457870483,7,-28.5451234,0.02327399
0.0,184.225,66852.66105413437,2685,0.6767537,-0.1935433252710393,425984,0.009825051,0.03070756,0.32888346910476685,4,-28.063919350000003,0.03070756
0.0,182.975,66979.94188261032,2690,0.5825864,-0.19121647670981728,427008,0.012102284,0.036000863,0.48145776987075806,5,-28.113796825,0.036000863
0.0,170.725,67108.46368479729,2696,0.49405643,-0.2029428647764783,428032,0.011375494,0.03145404,0.4609178304672241,6,-27.480502149999996,0.03145404
0.0,180.8,67237.59804749489,2702,0.4951652,-0.19929942340592482,429056,0.009812666,0.023510879,0.6866605281829834,6,-27.448555225,0.023510879
0.0,173.225,67365.93466639519,2710,0.5485016,-0.21237011380958873,430080,0.011531107,0.028030895,0.5335271656513214,8,-26.555949424999994,0.028030895
0.0,165.375,67495.6790561676,2717,0.44157043,-0.20504718953917975,431104,0.014340702,0.033484943,0.5195581614971161,7,-25.035775899999997,0.033484943
0.0,167.6,67624.1169655323,2723,0.52638453,-0.20311222442542914,432128,0.010496211,0.05574579,0.35937774181365967,6,-24.680004725,0.05574579
0.0,165.375,67753.10623931885,2728,0.5563545,-0.20315845324740436,433152,0.011705335,0.025187362,0.4873226284980774,5,-24.167385024999998,0.025187362
0.0,166.75,67880.57079768181,2733,0.5230188,-0.20016838345506996,434176,0.011010259,0.03619924,0.08817720413208008,5,-23.77652355,0.03619924
0.0,172.65,68011.61454105377,2737,0.30160022,-0.20237462597258435,435200,0.010254396,0.024703119,0.06876993179321289,4,-25.523062850000002,0.024703119
0.0,166.3,68146.60662674904,2747,0.551547,-0.20181215298358862,436224,0.0066801887,0.016110525,0.440130352973938,10,-25.0319836,0.016110525
0.0,170.2,68283.74055743217,2752,0.5494509,-0.1961747437829413,437248,0.010437823,0.026793372,0.16099035739898682,5,-25.019588300000002,0.026793372
0.0,156.725,68421.3052098751,2762,0.39424142,-0.22122131212585944,438272,0.010500524,0.031851962,0.14593398571014404,10,-24.682314275,0.031851962
0.0,142.825,68558.9929254055,2770,0.46902445,-0.2420924124275065,439296,0.010147461,0.027796235,0.16327214241027832,8,-25.349778599999997,0.027796235
0.0,126.525,68696.75945353508,2778,0.4563143,-0.24627378692329635,440320,0.008889508,0.025629593,0.13181817531585693,8,-21.959121575,0.025629593
0.0,120.8,68820.23679232597,2788,0.52004695,-0.24977745315518135,441344,0.0127386935,0.0321133,0.4056817293167114,10,-21.45390015,0.0321133
0.0,118.75,68945.15016651154,2794,0.57832533,-0.2557997675310585,442368,0.0038826244,0.016309254,0.5455778241157532,6,-20.930949700000003,0.016309254
0.0,142.425,69067.58971881866,2800,0.5404935,-0.2369519366231067,443392,0.011596584,0.031204686,0.2887513041496277,6,-23.83362855,0.031204686
0.0,147.075,69184.26331567764,2806,0.5047557,-0.23881783811615015,444416,0.006918008,0.017823566,-0.05360424518585205,6,-24.009885325,0.017823566
0.0,151.525,69300.1332950592,2810,0.46748817,-0.23903090099021207,445440,0.010345036,0.03089386,0.28177571296691895,4,-24.372291325,0.03089386
0.0,150.4,69418.45205879211,2817,0.33241424,-0.23888765825564953,446464,0.010169461,0.031914078,0.24272090196609497,7,-24.163422675,0.031914078
0.0,150.975,69537.31944012642,2827,0.30114356,-0.24970572209507863,447488,0.009448854,0.028329287,0.2960294485092163,10,-24.337611675,0.028329287
0.0,156.45,69654.21414232254,2834,0.40841186,-0.23060983568671775,448512,0.010820122,0.028332517,-0.0002720355987548828,7,-25.10405505,0.028332517
0.0,147.1,69772.05561089516,2840,0.4387795,-0.23457386757396553,449536,0.004645742,0.022724561,0.44902878999710083,6,-23.47250535,0.022724561
0.0,153.05,69888.94467759132,2845,0.23529793,-0.2236993731365569,450560,0.011940864,0.0453395,0.50743368268013,5,-23.528723075,0.0453395
0.0,147.15,70005.23803687096,2851,0.42160708,-0.22199030555380012,451584,0.010926083,0.029583964,0.536375105381012,6,-23.1859122,0.029583964
0.0,148.55,70121.58102440834,2859,0.34333313,-0.2215238230048314,452608,0.011405826,0.034855086,-0.18962252140045166,8,-24.2722947,0.034855086
0.0,157.575,70250.4564216137,2865,0.379319,-0.20860856431683716,453632,0.009192773,0.028092269,0.1960858702659607,6,-25.5059481,0.028092269
0.0,159.9,70366.98141717911,2872,0.23215444,-0.2077955982444168,454656,0.010557014,0.024687715,0.35796093940734863,7,-25.1949681,0.024687715
0.0,165.85,70485.62797188759,2876,0.27536708,-0.2056243005557347,455680,0.002869202,0.012138274,0.3214368224143982,4,-26.491761200000003,0.012138274
0.0,174.4,70604.84743881226,2881,0.30504838,-0.19349020326737443,456704,0.012312326,0.023218159,0.38654476404190063,5,-26.42678835,0.023218159
0.0,162.475,70714.91502308846,2889,0.35887092,-0.20883735394633013,457728,0.014354261,0.03232065,0.3803277611732483,8,-25.549740050000004,0.03232065
0.0,168.225,70824.76028704643,2894,0.40230328,-0.2004540408820504,458752,0.010499561,0.026430313,-0.4459373950958252,5,-25.71831545,0.026430313
0.0,163.8,70929.85286641121,2902,0.23444459,-0.2020128956177749,459776,0.012309663,0.030088909,0.28762638568878174,8,-24.9323993,0.030088909
0.0,163.25,71035.13624477386,2910,0.41286898,-0.20913644691877945,460800,0.014001509,0.040318914,0.5351282060146332,8,-23.668169150000004,0.040318914
0.0,154.55,71139.78390789032,2916,0.5272881,-0.216741333492456,461824,0.010858255,0.039121132,0.30139005184173584,6,-22.707039400000003,0.039121132
0.0,143.65,71244.4324388504,2922,0.41825628,-0.2287930824421199,462848,0.010581555,0.027916392,0.4323718547821045,6,-22.274873324999998,0.027916392
0.0,157.025,71350.94563651085,2926,0.2481937,-0.21963844368757016,463872,0.0118016,0.024561463,0.4613957405090332,4,-23.076234575,0.024561463
0.0,170.125,71457.51947712898,2931,0.31540242,-0.2039485335085276,464896,0.011939848,0.022159882,0.23312705755233765,5,-23.29184885,0.022159882
0.0,171.7,71562.93534708023,2937,0.28527945,-0.20503467688233315,465920,0.0057563684,0.019710377,0.4945593476295471,6,-22.956143824999998,0.019710377
0.0,185.025,71667.32108640671,2941,0.18904603,-0.19280206117850282,466944,0.013642091,0.035875946,0.38790613412857056,4,-23.83935015,0.035875946
0.0,188.6,71772.46951365471,2946,0.2309572,-0.18879756567931533,467968,0.009798197,0.029169345,0.4020387530326843,5,-24.640667625,0.029169345
0.0,192.05,71877.1180267334,2953,0.2641593,-0.1848520122179957,468992,0.009510296,0.018907633,0.10064536333084106,7,-25.229161750000003,0.018907633
0.0,195.875,71982.34040212631,2958,0.29537183,-0.17812150122320985,470016,0.010549176,0.029003544,0.4652233123779297,5,-25.869602774999997,0.029003544
0.0,186.45,72087.03335309029,2965,0.30559683,-0.18431520422291317,471040,0.0046732966,0.0132255405,0.3788226842880249,7,-25.271040024999998,0.0132255405
0.0,182.2,72193.29305434227,2971,0.41144603,-0.19119939847172582,472064,0.012606244,0.029498536,0.2795473337173462,6,-24.919384025,0.029498536
0.0,173.325,72299.90700745583,2976,0.3480385,-0.19822698092858976,473088,0.010451065,0.029871741,-0.15652775764465332,5,-24.775268949999997,0.029871741
0.0,181.75,72405.44085144997,2981,0.34119743,-0.19201120160891297,474112,0.0037145484,0.01415536,0.1717051863670349,5,-25.999230075000003,0.01415536
0.0,174.1,72509.90984272957,2988,0.2952622,-0.1955959072846433,475136,0.014079322,0.06343971,0.36522263288497925,7,-25.9976607,0.06343971
0.0,173.675,72614.13560318947,2994,0.33616266,-0.19365540410079166,476160,0.005749549,0.017225651,0.2886291742324829,6,-25.832282199999998,0.017225651
0.0,174.225,72718.70907139778,2999,0.31687889,-0.19919844641953985,477184,0.010390564,0.033596717,0.44851112365722656,5,-26.389456525000003,0.033596717
0.0,172.9,72827.2630443573,3007,0.29433808,-0.20251028820501663,478208,0.0122498805,0.03172849,0.32286667823791504,8,-26.027952875000004,0.03172849
0.0,175.5,72931.06613516808,3012,0.30623144,-0.2026982566276839,479232,0.010883485,0.044678956,0.524262934923172,5,-26.569263224999997,0.044678956
0.0,171.4,73036.2687485218,3018,0.22795051,-0.20020340451010324,480256,0.004081862,0.0154397525,0.28577548265457153,6,-26.040203975000004,0.0154397525
0.0,174.325,73142.99302220345,3022,0.114461005,-0.19420518887095956,481280,0.00426634,0.01681482,0.18873029947280884,4,-25.373757575000003,0.01681482
0.0,177.475,73248.07898640633,3028,0.2613242,-0.19087486349631438,482304,0.012948304,0.029187787,0.499797523021698,6,-25.305275975,0.029187787
0.0,179.625,73352.61336159706,3034,0.2491161,-0.18332907979842397,483328,0.0048111184,0.018439252,0.15692639350891113,6,-25.189527500000004,0.018439252
0.0,169.85,73457.74656558037,3041,0.21796179,-0.1828105324921115,484352,0.010530062,0.027996283,0.555519700050354,7,-24.1940263,0.027996283
0.0,151.55,73562.30831623077,3053,0.26046395,-0.18524706959876674,485376,0.014463352,0.04649747,0.5567070245742798,12,-22.352681999999998,0.04649747
0.0,159.775,73668.19802689552,3056,0.2572978,-0.1815327635241344,486400,0.01266773,0.022071771,0.052047550678253174,3,-23.580296600000004,0.022071771
0.0,152.175,73776.68312573433,3062,0.28668526,-0.19492495864323242,487424,0.003911215,0.013674302,0.188299298286438,6,-24.10074495,0.013674302
0.0,151.325,73887.67506623268,3068,0.281736,-0.2013474107617541,488448,0.011285229,0.03217219,0.3637964725494385,6,-23.8778279,0.03217219
0.0,148.25,73999.2065281868,3075,0.29113308,-0.2072196013577869,489472,0.012794705,0.027229592,0.15913677215576172,7,-23.59961505,0.027229592
0.0,147.975,74110.87221336365,3082,0.22371773,-0.2155754676637463,490496,0.0037090431,0.015056074,0.34216469526290894,7,-24.331096625,0.015056074
0.0,158.625,74221.43653917313,3090,0.28667572,-0.2199765630861116,491520,0.011529971,0.046161473,0.4394611716270447,8,-25.695324425000003,0.046161473
