EpisodesSoFar,TimeElapsed,entloss,EpRewMean,surrgain,EpThisIter,explained_variance_tdlam_before,entropy,optimgain,EpLenMean,EpRew/step,TimestepsSoFar,meankl
2393,59103.246240377426,0.0,-41.83674395,0.030610947,8,-0.016541481018066406,4.694155,0.030610947,143.625,-0.35174117489615564,377856,0.0087847
2398,59264.63267493248,0.0,-46.180297925,0.03359854,5,0.01800823211669922,4.6675744,0.03359854,162.6,-0.3325824029353964,378880,0.009314113
2402,59422.908472537994,0.0,-48.473303125,0.030721795,4,0.016093134880065918,4.708465,0.030721795,175.25,-0.32189856854935694,379904,0.010401715
2407,59580.49705314636,0.0,-47.488464975,0.03577955,5,-0.0032253265380859375,4.7123547,0.03577955,172.125,-0.3195738034707179,380928,0.008990961
2413,59738.26088261604,0.0,-47.154082025,0.03794291,6,-0.060581326484680176,4.6993337,0.03794291,176.35,-0.3126562799501974,381952,0.008541772
2419,59896.243032217026,0.0,-49.25418705,0.025296468,6,-1.264702558517456,4.6987224,0.025296468,184.925,-0.30630221137021296,382976,0.008502059
2423,60099.24963283539,0.0,-52.758432000000006,0.02453105,4,0.006054043769836426,4.6973286,0.02453105,193.975,-0.30352825146094525,384000,0.007946506
2429,60255.60050582886,0.0,-52.0693947,0.031740874,6,0.02091848850250244,4.689964,0.031740874,188.5,-0.30428085897361185,385024,0.009913877
2434,60447.36810922623,0.0,-53.315680625000006,0.024132207,5,0.01942741870880127,4.692367,0.024132207,196.825,-0.3004217286153986,386048,0.0104053775
2438,60606.84034824371,0.0,-53.972102975000006,0.024659801,4,0.019971191883087158,4.711823,0.024659801,201.0,-0.3006918917634422,387072,0.011569802
2444,60769.92292833328,0.0,-53.20052882499999,0.026989337,6,-0.020227670669555664,4.7147007,0.026989337,195.2,-0.3041027704716903,388096,0.01020731
2447,60927.7733168602,0.0,-54.4916471,0.022256302,3,0.010276734828948975,4.727616,0.022256302,201.25,-0.3023929869803733,389120,0.008928327
2456,61089.564363479614,0.0,-51.964784475,0.02587371,9,0.0016155838966369629,4.7213573,0.02587371,186.025,-0.30955174372731353,390144,0.010070223
2462,61253.3280339241,0.0,-49.4095617,0.030282147,6,-0.014731407165527344,4.7735,0.030282147,185.95,-0.3018576818162387,391168,0.008363973
2465,61419.30836892128,0.0,-51.36802215,0.026187446,3,0.016546130180358887,4.7402043,0.026187446,194.9,-0.2998597351793132,392192,0.009190123
2471,61585.99656152725,0.0,-51.4059472,0.032511767,6,0.2756975293159485,4.7779174,0.032511767,192.75,-0.30474891142825056,393216,0.010507082
2480,61750.80165052414,0.0,-46.553246375,0.039336294,9,-0.14201033115386963,4.791958,0.039336294,170.575,-0.31614625739878593,394240,0.009417349
2486,61910.02728223801,0.0,-45.861647149999996,0.034636375,6,0.013829290866851807,4.8086133,0.034636375,163.6,-0.3219392472729338,395264,0.009130112
2491,62068.2186665535,0.0,-47.26753185,0.0818872,5,-0.2112576961517334,4.842941,0.0818872,169.025,-0.32024368857767194,396288,0.008347242
2500,62230.30472564697,0.0,-44.5613393,0.053183854,9,-0.06160545349121094,4.860351,0.053183854,155.425,-0.3263872174525281,397312,0.007287318
2504,62397.19822573662,0.0,-46.219406250000006,0.027621727,4,0.013379454612731934,4.8330293,0.027621727,159.8,-0.32347545234614655,398336,0.009029435
2510,62557.04396533966,0.0,-48.068149125000005,0.027772157,6,0.014943838119506836,4.8341985,0.027772157,164.575,-0.3228574981288188,399360,0.0117033925
2516,62719.43023920059,0.0,-48.38226055,0.030959878,6,-0.022371888160705566,4.85561,0.030959878,163.5,-0.3187425706629706,400384,0.009671067
2521,62875.14889860153,0.0,-68.359439475,0.038889237,5,0.01361072063446045,4.8471813,0.038889237,171.875,-0.38421377868954887,401408,0.009346162
2526,63031.40106892586,0.0,-70.86196942500001,0.02944152,5,-0.009766340255737305,4.851094,0.02944152,177.45,-0.3860755716374928,402432,0.008878825
2532,63201.67127227783,0.0,-69.6660352,0.030975021,6,0.01792067289352417,4.8333964,0.030975021,173.3,-0.38422225448359276,403456,0.00968785
2539,63376.85402917862,0.0,-72.05947119999999,0.062505394,7,-1.8590445518493652,4.831524,0.062505394,178.475,-0.387337314561084,404480,0.013092833
2548,63593.41850948334,0.0,-66.994997375,0.033003416,9,-1.1972074508666992,4.8356833,0.033003416,160.95,-0.3947200550991871,405504,0.009618833
2553,63758.33058786392,0.0,-76.845365825,0.031685874,5,0.28495359420776367,4.8768024,0.031685874,164.2,-0.4237820070927672,406528,0.008486329
2557,63926.74466300011,0.0,-79.41743265,0.02760141,4,-0.008676886558532715,4.865017,0.02760141,177.55,-0.4211181909108503,407552,0.008326404
2562,64088.60312247276,0.0,-60.57987269999999,0.027069245,5,-0.01765429973602295,4.8772464,0.027069245,176.4,-0.350040421050458,408576,0.008971998
2566,64246.55525255203,0.0,-61.5008337,0.026522167,4,-0.006098031997680664,4.879375,0.026522167,179.975,-0.3505076498116958,409600,0.010119726
2570,64408.44863200188,0.0,-62.63098670000001,0.030363662,4,0.010437488555908203,4.899032,0.030363662,186.475,-0.3479106722703481,410624,0.010515703
2576,64571.18868756294,0.0,-66.5255019,0.022596814,6,-3.0833635330200195,4.897947,0.022596814,193.85,-0.3605920094788253,411648,0.009280884
2580,64735.937569856644,0.0,-69.394067625,0.029811248,4,0.013351798057556152,4.8931255,0.029811248,201.75,-0.36007712109037676,412672,0.010152962
2584,64904.1907658577,0.0,-71.547228875,0.033144772,4,-1.6619772911071777,4.909516,0.033144772,213.15,-0.3519118426949831,413696,0.009169245
2589,65068.86807513237,0.0,-74.904352275,0.020826899,5,-1.2786693572998047,4.867952,0.020826899,226.425,-0.3467850865351446,414720,0.010139842
2596,65282.25074648857,0.0,-62.97103489999999,0.06477547,7,-1.8024568557739258,4.8648663,0.06477547,207.975,-0.3360215183549896,415744,0.008778514
2601,65450.74397778511,0.0,-63.01436114999999,0.022236474,5,-6.655200958251953,4.892674,0.022236474,208.025,-0.3387165283718815,416768,0.008788581
2604,65606.78669857979,0.0,-62.706172650000006,0.037009165,3,-0.6236371994018555,4.885454,0.037009165,209.925,-0.33331777108103183,417792,0.009765555
2609,65757.94093227386,0.0,-62.0596769,0.029572636,5,-0.6752874851226807,4.875849,0.029572636,207.85,-0.33576965397710856,418816,0.009834315
2614,65951.58847928047,0.0,-63.583141175,0.030936167,5,-0.7902847528457642,4.8884673,0.030936167,209.675,-0.33484099305165393,419840,0.008416492
2620,66105.33842158318,0.0,-60.674964875,0.024301987,6,0.00028139352798461914,4.852737,0.024301987,206.575,-0.330077194103415,420864,0.00947275
2627,66260.60045266151,0.0,-56.79211532500001,0.02476713,7,-0.0076323747634887695,4.8578663,0.02476713,193.075,-0.339058787931762,421888,0.008948036
2634,66406.05992650986,0.0,-54.470239925,0.027738597,7,-0.0015604496002197266,4.8152676,0.027738597,188.8,-0.3323809376213266,422912,0.009549159
2639,66541.8099219799,0.0,-52.409543774999996,0.025650516,5,-0.001439809799194336,4.8328743,0.025650516,182.475,-0.33607877971782446,423936,0.009684318
2647,66680.47070932388,0.0,-47.6284852,0.027364254,8,5.46574592590332e-05,4.8315625,0.027364254,166.5,-0.33820454060380173,424960,0.008703233
2650,66809.58847951889,0.0,-49.254890625,0.03438869,3,-0.11377036571502686,4.845062,0.03438869,172.75,-0.3318344786871351,425984,0.010650397
2656,66939.47261548042,0.0,-48.143753625,0.022889398,6,-0.0001112222671508789,4.847397,0.022889398,174.6,-0.32644343212719507,427008,0.008737262
2661,67068.32260656357,0.0,-46.826181299999995,0.02559492,5,0.3024910092353821,4.849955,0.02559492,169.8,-0.3299875055054883,428032,0.009883079
2668,67197.13383674622,0.0,-49.097516774999995,0.031078056,7,-0.018582940101623535,4.870777,0.031078056,176.425,-0.3238730502341517,429056,0.009329957
2674,67325.82164788246,0.0,-49.30543675,0.027398944,6,-0.19002079963684082,4.8613687,0.027398944,178.65,-0.32119312930505883,430080,0.009325175
2680,67456.12589979172,0.0,-48.882124775,0.030148476,6,0.00027501583099365234,4.873341,0.030148476,177.35,-0.3221451597836572,431104,0.00914149
2689,67585.45963954926,0.0,-47.82742175,0.028759904,9,-0.0031098127365112305,4.888954,0.028759904,164.575,-0.3456025187782775,432128,0.0085021425
2693,67723.23270511627,0.0,-46.9447831,0.027699556,4,0.13234251737594604,4.8714275,0.027699556,158.325,-0.34737158301058174,433152,0.009988899
2699,67851.18887853622,0.0,-50.347652950000004,0.025245316,6,0.0006174445152282715,4.8784423,0.025245316,169.225,-0.34835637741421904,434176,0.012177392
2704,68010.25032901764,0.0,-48.906990725,0.030093474,5,-0.00027763843536376953,4.868419,0.030093474,172.3,-0.33844052677661063,435200,0.010130833
2709,68144.8425219059,0.0,-48.6154132,0.022501696,5,0.00023877620697021484,4.8744926,0.022501696,166.9,-0.3479120659983537,436224,0.008644574
2714,68297.74968266487,0.0,-53.381647375,0.02217665,5,-0.0024088621139526367,4.8430667,0.02217665,178.775,-0.34635272866799127,437248,0.009258209
2719,68434.20073246956,0.0,-54.632625575,0.023683935,5,0.0009049773216247559,4.844748,0.023683935,177.825,-0.35234919476546056,438272,0.008638343
2724,68579.54532146454,0.0,-56.65754085,0.026110666,5,-0.0018526315689086914,4.8398113,0.026110666,189.825,-0.33791504472805356,439296,0.003347442
2728,68713.68057322502,0.0,-61.097844824999996,0.02344352,4,0.0012214183807373047,4.8429813,0.02344352,205.325,-0.3284865282900103,440320,0.008154465
2733,68835.7788631916,0.0,-64.650478425,0.051329516,5,0.6170457303524017,4.829269,0.051329516,202.975,-0.38384961006754326,441344,0.009589835
2737,68960.85357260704,0.0,-63.809468800000005,0.029604308,4,0.0004222393035888672,4.866775,0.029604308,203.625,-0.3772024627461147,442368,0.013041716
2742,69081.95021104813,0.0,-65.826747475,0.031929106,5,0.0012824535369873047,4.8855824,0.031929106,211.05,-0.3690214856143814,443392,0.008175704
2750,69199.72410559654,0.0,-65.52832020000001,0.027569821,8,-0.018521904945373535,4.878166,0.027569821,203.55,-0.3773148271105954,444416,0.00846814
2758,69316.39186406136,0.0,-59.945152050000004,0.032603793,8,0.0005350112915039062,4.898851,0.032603793,189.8,-0.3758828244046194,445440,0.00855376
2765,69434.18555641174,0.0,-53.18371979999999,0.028334761,7,0.0021957755088806152,4.9136806,0.028334761,170.75,-0.3750142967428876,446464,0.009516167
2771,69552.58073925972,0.0,-52.016113250000004,0.034205846,6,-0.28631591796875,4.9107738,0.034205846,165.975,-0.38053427481787255,447488,0.008563152
2779,69669.91716742516,0.0,-44.14357905000001,0.031679317,8,-0.13884258270263672,4.8913264,0.031679317,147.075,-0.3440998270935667,448512,0.01007479
2783,69792.31785154343,0.0,-44.5441289,0.028265145,4,-0.0004361867904663086,4.894659,0.028265145,147.775,-0.344507805434393,449536,0.010830492
2788,69908.95655918121,0.0,-47.841986175,0.034554306,5,0.000644981861114502,4.8805504,0.034554306,164.475,-0.33452721636429816,450560,0.008906924
2791,70026.41579270363,0.0,-49.312092425,0.038101036,3,-12.403234481811523,4.8683896,0.038101036,174.25,-0.3293765635787058,451584,0.010308556
2797,70141.98080945015,0.0,-50.032135849999996,0.024620876,6,-0.01908862590789795,4.8535647,0.024620876,180.9,-0.3252425313708203,452608,0.010460339
2802,70259.265873909,0.0,-52.3882878,0.026542392,5,-0.00013458728790283203,4.8177834,0.026542392,189.975,-0.32097259355593666,453632,0.012061493
2808,70375.04921269417,0.0,-50.8043659,0.027739676,6,-0.03091275691986084,4.819332,0.027739676,190.15,-0.31826600734783883,454656,0.0087099895
2813,70492.67089653015,0.0,-50.499410624999996,0.02281829,5,-0.0001354217529296875,4.816746,0.02281829,188.8,-0.3175311594138561,455680,0.010291016
2817,70610.17858982086,0.0,-53.224577024999995,0.03623672,4,0.00029408931732177734,4.819423,0.03623672,206.575,-0.3039672477538493,456704,0.009494957
2825,70719.13925480843,0.0,-51.759416099999996,0.030226745,8,-0.018232345581054688,4.8254128,0.030226745,194.325,-0.32187743953825326,457728,0.008134527
2831,70825.30341267586,0.0,-49.012000175000004,0.024274549,6,0.0001640915870666504,4.8208427,0.024274549,182.075,-0.3256065777177469,458752,0.0072390027
2835,70929.8015267849,0.0,-48.334239525,0.027351791,4,-0.00014281272888183594,4.839782,0.027351791,184.65,-0.3198435956829912,459776,0.0088952305
2841,71034.27455496788,0.0,-46.3197598,0.023976479,6,0.00039011240005493164,4.8477407,0.023976479,179.275,-0.3178347320665742,460800,0.009933213
2844,71138.66721224785,0.0,-54.596587324999994,0.022953305,3,-0.004007577896118164,4.8446655,0.022953305,188.825,-0.3311250623077125,461824,0.0032579016
2848,71243.17341637611,0.0,-56.980476275,0.025348123,4,7.081031799316406e-05,4.859135,0.025348123,199.575,-0.32268454942533714,462848,0.008164455
2854,71348.93911457062,0.0,-57.412086724999995,0.023846097,6,-3.0875205993652344e-05,4.8361163,0.023846097,197.5,-0.3293413372436403,463872,0.010295955
2859,71455.43911790848,0.0,-56.73424082500001,0.027257003,5,-0.011979103088378906,4.810241,0.027257003,193.375,-0.33272389013023135,464896,0.010118993
2866,71565.84191846848,0.0,-55.82749640000001,0.031000689,7,0.0001170039176940918,4.7868447,0.031000689,199.225,-0.3164020403301484,465920,0.011668065
2872,71671.59558820724,0.0,-56.97031065,0.022107063,6,3.212690353393555e-05,4.7865086,0.022107063,197.875,-0.3259723190058195,466944,0.008833753
2878,71775.91634345055,0.0,-55.29718305,0.028186642,6,-7.18832015991211e-05,4.7583156,0.028186642,188.5,-0.3308691362832551,467968,0.008111676
2884,71880.25078940392,0.0,-48.77672985,0.024741825,6,-0.03913438320159912,4.7566648,0.024741825,184.6,-0.3135341357433281,468992,0.008314444
2890,71984.61327981949,0.0,-46.533981000000004,0.025667913,6,-1.990795135498047e-05,4.7131352,0.025667913,172.875,-0.3179876726048899,470016,0.009413179
2897,72089.8287537098,0.0,-44.32098365,0.021364352,7,4.76837158203125e-06,4.717419,0.021364352,163.55,-0.3220744831833834,471040,0.008371489
2901,72195.51480555534,0.0,-45.604382225,0.030357078,4,-0.000102996826171875,4.7356515,0.030357078,171.325,-0.3130885277369616,472064,0.00888552
2908,72301.23866057396,0.0,-45.345239225,0.014660217,7,0.0001417994499206543,4.718855,0.014660217,163.2,-0.31663517501004995,473088,0.0028509758
2916,72406.969404459,0.0,-46.847774225,0.031535637,8,-0.058315157890319824,4.703873,0.031535637,168.775,-0.3122342711855325,474112,0.009147588
2923,72510.95475625992,0.0,-44.08671292500001,0.02236572,7,-2.3126602172851562e-05,4.71952,0.02236572,159.175,-0.317130081959495,475136,0.008590142
2930,72615.45243954659,0.0,-42.69389925,0.025702171,7,-0.01579105854034424,4.687483,0.025702171,155.4,-0.31717514793581747,476160,0.008066706
2936,72719.59838795662,0.0,-44.228559774999994,0.02314163,6,-0.010507345199584961,4.720682,0.02314163,160.575,-0.3143966430318074,477184,0.0071609765
2942,72824.37646651268,0.0,-42.637868475000005,0.01517419,6,-4.1484832763671875e-05,4.729234,0.01517419,149.525,-0.32528692715069774,478208,0.005549672
2949,72929.75639033318,0.0,-40.90115975,0.011854831,7,-3.325939178466797e-05,4.71584,0.011854831,146.7,-0.32806981267788504,479232,0.0027233856
2956,73053.28799366951,0.0,-42.7142418,0.027025092,7,9.530782699584961e-05,4.718785,0.027025092,153.675,-0.3260414088825213,480256,0.00949078
2963,73158.13438081741,0.0,-42.586544875,0.030045517,7,-0.024097919464111328,4.711502,0.030045517,149.75,-0.3342769420742071,481280,0.011139976
2973,73263.22840285301,0.0,-38.8319449,0.016451865,10,2.676248550415039e-05,4.721205,0.016451865,133.5,-0.3431001580565972,482304,0.0060362276
2981,73367.97485160828,0.0,-40.204759325,0.048622586,8,-0.00021183490753173828,4.7165875,0.048622586,130.0,-0.3526952067129113,483328,0.010722341
2986,73472.58153700829,0.0,-59.939724225,0.018228332,5,-2.1576881408691406e-05,4.6818824,0.018228332,137.125,-0.6463938695302907,484352,0.013487102
2993,73576.63682627678,0.0,-58.32681349999999,0.026352532,7,0.002537846565246582,4.6765857,0.026352532,134.9,-0.6500980030726575,485376,0.0077847736
3001,73683.24010014534,0.0,-58.23590227499999,0.01897692,8,1.0073184967041016e-05,4.6761475,0.01897692,136.05,-0.6407928129562561,486400,0.00820124
3007,73793.11537671089,0.0,-57.14803967499999,0.024954814,6,-0.008470773696899414,4.6517386,0.024954814,134.675,-0.638627875852834,487424,0.009474252
3014,73903.48588895798,0.0,-61.226714075000004,0.023701947,7,0.0019802451133728027,4.6343894,0.023701947,151.45,-0.6322011788615909,488448,0.0102992505
3021,74015.01256299019,0.0,-91.74624349999999,0.01465217,7,1.9669532775878906e-06,4.6280556,0.01465217,154.025,-1.1539532632880558,489472,0.003205956
3031,74125.90914940834,0.0,-89.056758075,0.043645278,10,2.384185791015625e-07,4.653454,0.043645278,142.1,-1.2919663365829543,490496,0.011725739
3036,74235.83379435539,0.0,-89.0079738,0.026367376,5,-0.006896376609802246,4.664362,0.026367376,139.65,-1.2988729155220564,491520,0.009653124
3042,74345.71095252037,0.0,-90.73638185,0.02616974,6,-4.374980926513672e-05,4.6406217,0.02616974,150.35,-1.2918101650891298,492544,0.010992827
3053,74452.99755501747,0.0,-88.226867275,0.021823188,11,3.9577484130859375e-05,4.675389,0.021823188,129.925,-1.3170218291168527,493568,0.009683332
3059,74559.23811411858,0.0,-61.07476132500001,0.027366789,6,-5.0187110900878906e-05,4.6748657,0.027366789,131.85,-0.7899044684750558,494592,0.0037141126
3067,74676.54769825935,0.0,-50.844733075,0.017191336,8,6.0617923736572266e-05,4.666521,0.017191336,136.875,-0.3751598348637153,495616,0.009055083
3073,74784.85818004608,0.0,-51.65375494999999,0.023650885,6,-9.393692016601562e-05,4.7126384,0.023650885,138.65,-0.3802110363532839,496640,0.009299915
3080,74893.88930344582,0.0,-53.505189275,0.03377039,7,-1.7881393432617188e-06,4.709416,0.03377039,139.575,-0.3885937414729728,497664,0.00798944
3086,75007.3346953392,0.0,-54.5500631,0.0272304,6,-0.00011396408081054688,4.7318387,0.0272304,143.85,-0.38310034637372575,498688,0.0081195785
3095,75113.3553340435,0.0,-59.160924875,0.012174644,9,4.827976226806641e-06,4.7374873,0.012174644,142.9,-0.43812628967872314,499712,0.0032860623
3105,75216.9404566288,0.0,-47.314064200000004,0.02088932,10,-3.6954879760742188e-06,4.7749896,0.02088932,133.75,-0.41072667974740434,500736,0.0076364754
