total timesteps,episodes,current_lr,n_updates,eplenmean,fps,time_elapsed,mean 100 episode reward,ep_rewmean,value_loss,qf2_loss,ent_coef_loss,entropy,ent_coef,qf1_loss,policy_loss
7323,175,0.0003,7223,38.85,42,174,-663.1,-663.14276165,4.949397,1411.0792,-1.2844551,1.7299078,0.14105485,1407.0172,155.05939
7344,176,0.0003,7244,38.75,42,174,-662.9,-662.8614017600001,4.8957453,1418.1154,-2.069605,1.6298304,0.14072652,1413.3904,151.08089
7359,177,0.0003,7259,38.64,42,174,-662.7,-662.7156276799999,5.8939447,1417.9689,-2.4234812,1.7200907,0.14046408,1413.7374,153.51625
7395,178,0.0003,7295,38.49,41,176,-662.5,-662.4764954699999,3.3128266,4188.778,-2.0200586,1.6361718,0.13972406,4175.094,157.8001
7425,179,0.0003,7325,38.63,41,176,-662.4,-662.4323928199999,2.6557746,71.39694,-1.9712372,1.4420966,0.13887718,69.33753,152.08304
7440,180,0.0003,7340,38.08,41,177,-662.6,-662.64213634,3.417473,1413.9241,-2.3298688,1.6729059,0.13847035,1408.4583,154.40741
7457,181,0.0003,7357,38.01,41,177,-662.6,-662.55458304,4.427253,1403.859,-2.5619826,1.675992,0.13801302,1401.107,153.16914
7489,182,0.0003,7389,37.8,42,178,-662.2,-662.1608091400001,3.9983878,23.581364,-2.893146,1.665154,0.1370093,19.76242,160.74197
7520,183,0.0003,7420,37.9,41,179,-662.3,-662.2899799,4.12338,2865.143,-1.511482,1.6454139,0.13608426,2815.2104,153.48587
7550,184,0.0003,7450,37.93,41,180,-662.3,-662.3039077400001,4.058812,2752.7031,-2.665442,1.6296649,0.13547705,2744.7278,156.57782
7581,185,0.0003,7481,37.78,41,180,-662.2,-662.18285342,7.054942,9.483135,-2.334501,1.595279,0.13459983,10.61655,153.40189
7597,186,0.0003,7497,37.2,41,181,-662.1,-662.0507022299998,3.8813877,1381.4075,-2.4052126,1.5286689,0.13411118,1380.1218,153.88954
7624,187,0.0003,7524,37.1,41,181,-660.9,-660.91551635,4.1257763,2733.148,-2.0863583,1.5201863,0.13327119,2725.955,161.02003
7647,188,0.0003,7547,36.99,41,182,-661.0,-661.0074419,2.8282685,31.254513,-3.1848612,1.774656,0.13240613,31.116919,156.26189
7684,189,0.0003,7584,37.04,41,183,-660.9,-660.93046256,7.6304874,4022.3237,-4.029772,1.5013438,0.13088605,4010.1582,154.4851
7711,190,0.0003,7611,36.78,41,184,-661.0,-660.99022156,4.186519,13.671558,-3.5084975,1.3735937,0.12975131,13.16379,157.09177
7754,191,0.0003,7654,36.9,41,185,-661.0,-661.0058351600002,7.9928117,4006.4524,-2.887198,1.5809631,0.12817699,3996.441,155.39238
7844,192,0.0003,7744,37.54,41,187,-661.0,-660.9907301200001,5.2748165,1346.8765,-2.0875697,1.5303704,0.12593284,1341.988,155.12958
7910,193,0.0003,7810,37.97,41,189,-661.2,-661.16370242,14.533357,1314.6421,-1.8287911,1.5395336,0.12462422,1309.6136,161.5965
8019,194,0.0003,7919,38.77,41,192,-660.6,-660.5577530300001,8.245696,1306.641,-2.8286195,1.4636457,0.12204867,1304.7633,162.9865
8051,195,0.0003,7951,38.83,41,192,-660.5,-660.51133281,4.9205,28.255058,-1.6289951,1.1372366,0.12107483,25.852324,159.00558
8102,196,0.0003,8002,38.55,41,194,-660.7,-660.72658982,14.893216,1493.6171,-2.3982832,1.4182839,0.11995431,1496.198,162.17197
8402,197,0.0003,8302,41.18,41,201,-655.6,-655.5655189600001,5.901664,53.608555,-0.5295844,1.1505778,0.11302762,50.695957,156.9233
8702,198,0.0003,8602,43.9,41,209,-650.7,-650.6866875199999,9.635398,1199.658,-1.1395824,1.1399176,0.1080087,1194.6624,168.62045
8801,199,0.0003,8701,44.27,41,212,-650.5,-650.5426586099999,7.5551653,1187.1963,-0.24026787,1.338449,0.10667442,1182.8423,168.25072
9098,200,0.0003,8998,46.91,41,220,-652.4,-652.41014922,6.7668433,35.940063,0.9098022,1.4062487,0.103312895,37.232494,168.53163
9333,201,0.0003,9233,48.94,41,225,-653.1,-653.05851612,10.047433,2204.9414,0.21940172,1.2487388,0.102153264,2200.567,175.84763
9516,202,0.0003,9416,50.59,41,230,-653.3,-653.25823243,11.412856,2160.4043,0.27015013,1.5270534,0.101158984,2156.3296,168.8552
9816,203,0.0003,9716,53.24,41,238,-648.9,-648.90545989,8.799159,2558.016,0.16901442,1.4196386,0.10128228,2557.1025,165.30385
10116,204,0.0003,10016,56.04,41,246,-643.8,-643.81958186,10.095487,2011.8429,-1.2480052,1.629904,0.10573143,2004.4073,171.12766
10416,205,0.0003,10316,58.44,40,254,-638.0,-638.0445924799999,5.239608,1008.1669,1.1401707,1.3923861,0.106066875,1004.10974,170.88742
10716,206,0.0003,10616,61.15,40,262,-632.4,-632.4006757299999,15.060779,946.1811,-0.87625575,1.4884892,0.103450455,943.3031,178.06201
11016,207,0.0003,10916,63.98,40,270,-627.6,-627.60135185,9.763454,3294.5645,0.06212169,1.4531105,0.09799622,3293.7886,175.25995
11316,208,0.0003,11216,66.68,40,278,-622.6,-622.62022848,10.746815,6.655974,-0.56717575,1.4919448,0.0974959,6.3309827,167.5274
11616,209,0.0003,11516,69.51,40,286,-617.6,-617.59777634,8.989094,25.09623,-1.6847662,1.6138,0.09190713,22.33363,172.20055
11916,210,0.0003,11816,71.82,40,293,-610.5,-610.5355177299999,13.876226,2296.7131,-2.2056613,1.8357047,0.08445508,2292.7354,184.72202
12216,211,0.0003,12116,74.21,40,301,-605.2,-605.15281537,19.472092,803.48267,-0.54673684,1.5386,0.07625278,805.3259,179.3275
12516,212,0.0003,12416,76.84,40,309,-600.2,-600.2047620699999,36.021847,799.39655,-0.9407547,1.4747528,0.07332113,797.99414,185.24065
12816,213,0.0003,12716,79.56,40,316,-595.0,-595.0107354099999,27.025002,1492.0835,-0.78651065,1.6461211,0.066890486,1487.4907,182.94731
13063,214,0.0003,12963,81.7,40,322,-595.3,-595.32822544,13.200182,16.647638,-0.117754236,1.3459787,0.06535781,18.936272,178.73366
13246,215,0.0003,13146,82.93,40,327,-595.9,-595.8736420999999,12.764447,1414.2161,0.036552668,1.4679726,0.06489104,1409.3953,181.9162
13336,216,0.0003,13236,83.45,40,330,-596.0,-595.98461384,17.523685,717.79016,-0.39989543,1.5403107,0.065004125,719.5655,182.73843
13636,217,0.0003,13536,86.23,40,337,-591.0,-590.99638083,21.122593,1379.6252,-1.4315265,1.4787334,0.061080273,1376.0654,183.26733
13936,218,0.0003,13836,88.94,40,345,-586.6,-586.64896215,21.352865,1462.6626,-0.2522335,1.5965905,0.054046523,1454.7229,185.31827
14236,219,0.0003,14136,91.48,40,353,-581.6,-581.55660839,33.999367,662.50183,-1.2241862,1.6575713,0.047812644,661.1404,186.06667
14536,220,0.0003,14436,93.64,40,360,-575.2,-575.2032205500001,27.720055,2080.3962,-1.2623453,1.6164,0.04348984,2080.9338,189.25159
14836,221,0.0003,14736,96.1,40,368,-569.8,-569.76887152,19.318167,1189.6188,-0.31089267,1.4542215,0.04209962,1192.6202,185.00194
14901,222,0.0003,14801,96.19,40,369,-569.4,-569.44265142,21.455025,1292.6829,1.086539,1.5987377,0.042320892,1301.251,184.39096
15201,223,0.0003,15101,98.99,40,377,-564.7,-564.68048176,11.659134,9.631621,-0.3984901,1.5718086,0.04218013,10.347233,180.18925
15501,224,0.0003,15401,101.72,40,384,-559.6,-559.59706107,11.231535,18.820986,-0.19158016,1.606921,0.040304728,22.75877,186.3904
15801,225,0.0003,15701,104.12,40,392,-553.1,-553.1300407499999,19.402473,25.301632,1.2473315,1.8183746,0.036882307,26.830795,192.3673
15863,226,0.0003,15763,104.54,40,394,-552.9,-552.92347324,33.75819,975.0264,-0.7165903,1.7082944,0.036192775,894.39795,185.54297
16163,227,0.0003,16063,107.2,40,401,-548.0,-548.02328212,10.44464,9.620802,-2.776743,1.9701945,0.033517133,10.897605,191.34206
16463,228,0.0003,16363,109.99,40,409,-542.8,-542.82511145,29.17096,538.34985,-1.1152594,1.7382535,0.030328108,537.0206,200.38376
16763,229,0.0003,16663,112.82,40,416,-538.0,-537.97318773,15.176543,22.50026,-0.79830706,1.6292684,0.028794622,13.516998,189.14977
17063,230,0.0003,16963,115.29,40,424,-533.1,-533.14147883,33.036964,504.97684,0.5012545,1.7205849,0.027226482,514.32245,199.72565
17100,231,0.0003,17000,115.48,40,425,-532.8,-532.8076086899999,38.141937,11.134983,-2.016956,1.7616817,0.02696607,7.573417,185.98248
17400,232,0.0003,17300,118.21,40,432,-527.5,-527.5229956,38.425728,480.12442,-0.530236,1.5112792,0.025294023,484.18912,199.40504
17700,233,0.0003,17600,120.92,40,440,-522.4,-522.42816499,6.943178,21.489483,-0.287569,1.8745583,0.02481244,19.900372,190.69504
18000,234,0.0003,17900,123.22,40,448,-516.9,-516.86853917,39.11072,6.860697,8.525055,0.7238954,0.023747139,14.51781,187.69617
18300,235,0.0003,18200,125.93,40,455,-512.4,-512.40477065,2.1893806,1.5114955,7.21378,1.3590984,0.028304238,3.8369215,185.03058
18600,236,0.0003,18500,128.67,40,463,-507.5,-507.48219064000006,18.892815,4.2461348,3.1700594,1.7342238,0.031634312,6.043212,188.11655
18900,237,0.0003,18800,131.38,40,470,-502.2,-502.23173565999997,10.246366,8.678555,-1.4062256,1.7435505,0.03271692,12.720781,198.07303
19200,238,0.0003,19100,133.96,40,478,-496.0,-496.04636014000005,8.60214,5.532225,-5.1837444,1.7271396,0.031141365,8.82429,190.31851
19500,239,0.0003,19400,136.73,40,485,-491.0,-491.01805186999997,4.520265,9.7743435,-3.45427,2.0605795,0.028708579,4.9697337,188.54443
19800,240,0.0003,19700,139.02,40,492,-485.7,-485.69209016,11.147102,358.99564,-5.7031665,1.8925778,0.026413025,364.22018,187.24953
20100,241,0.0003,20000,141.64,40,500,-480.6,-480.59026136,10.0762825,364.50677,0.5269186,1.667359,0.024953129,369.8936,193.67496
20400,242,0.0003,20300,143.25,40,507,-474.8,-474.77251405000004,15.722929,368.62842,-2.428652,1.7422607,0.023484586,358.7855,196.63892
20666,243,0.0003,20566,145.75,40,514,-475.8,-475.75844367999997,7.7719564,10.353331,-2.01984,1.647788,0.021962151,11.344733,185.03642
20966,244,0.0003,20866,148.0,40,521,-469.9,-469.88987957000006,10.890527,586.21234,-4.153036,1.972019,0.020356556,590.723,192.33893
21266,245,0.0003,21166,150.59,40,529,-464.8,-464.82039396999994,4.3898835,3.4383242,-1.7444189,1.7428669,0.021040944,3.3696916,188.46667
21566,246,0.0003,21466,153.07,40,537,-460.4,-460.42181179999994,13.341473,310.3328,5.9453063,1.5995868,0.023047833,313.9748,198.18912
21866,247,0.0003,21766,155.83,40,544,-457.8,-457.78272459,4.6655464,38.88792,3.4663224,1.6047158,0.026528994,42.729595,185.07812
22166,248,0.0003,22066,158.46,40,551,-452.6,-452.56239137999995,25.957558,56.0209,-0.46270946,1.4400334,0.027557962,69.890274,184.19714
22466,249,0.0003,22366,160.99,40,559,-447.0,-447.0362315499999,12.001261,290.1583,-3.2592251,1.9226007,0.026888767,303.54956,193.87167
22510,250,0.0003,22410,160.93,40,560,-446.0,-446.04543408999996,23.667698,267.49826,-4.4659777,1.814244,0.026621949,271.10535,186.10641
22810,251,0.0003,22710,163.03,40,567,-438.9,-438.9215480099999,10.603727,268.7048,-1.415266,1.9034579,0.024952974,264.29474,192.2697
23110,252,0.0003,23010,165.75,40,575,-433.3,-433.30530688999994,6.7538357,275.6436,2.8858056,1.7051888,0.024264285,277.69608,197.1112
23244,253,0.0003,23144,166.87,40,579,-433.4,-433.43535173000004,14.734119,13.156814,-2.1861038,1.8659495,0.023780452,13.675991,186.75781
23544,254,0.0003,23444,169.44,40,586,-428.6,-428.62022772000006,2.044599,329.47614,-2.9382374,1.7442799,0.022476366,324.15643,186.71338
23581,255,0.0003,23481,169.38,40,587,-428.4,-428.42930859000006,26.61738,7.098342,-2.8193722,1.85794,0.022251863,7.159846,197.11618
23881,256,0.0003,23781,171.76,40,595,-423.6,-423.56701359,3.8853846,4.8556356,-3.2212005,1.7905264,0.02050949,3.4954464,189.47415
24181,257,0.0003,24081,174.22,40,602,-418.2,-418.23334908000004,3.8578463,1390.5331,0.23312429,1.8079451,0.0198071,1403.9303,180.94664
24481,258,0.0003,24381,176.88,40,610,-418.3,-418.3112687200001,144.14355,21.876053,4.366949,1.4528065,0.021992657,25.116322,186.95992
24781,259,0.0003,24681,179.61,40,617,-415.8,-415.75146621000005,11.222368,28.566399,3.742582,1.3088484,0.023982285,55.951443,177.83698
25081,260,0.0003,24981,182.46,40,625,-415.1,-415.09868701000005,59.70022,250.28435,3.858115,1.3455367,0.025602303,251.43466,188.42082
25381,261,0.0003,25281,185.02,40,632,-410.9,-410.90008369000003,9.930296,770.6071,-0.12913033,1.6846395,0.026767256,857.0714,189.29045
25681,262,0.0003,25581,187.82,40,640,-407.4,-407.41544499,2.4234605,25.208168,-2.137949,1.5709047,0.026626375,36.589596,180.29337
25981,263,0.0003,25881,190.55,40,647,-401.7,-401.67144656999994,71.96095,31.463842,2.3341973,1.5384917,0.02619088,40.281876,188.16501
26019,264,0.0003,25919,190.58,40,648,-400.9,-400.87919254,6.43696,457.20502,0.5755727,1.8324795,0.02612592,449.56738,188.75237
26319,265,0.0003,26219,193.15,40,655,-395.6,-395.58273564999996,14.680706,204.5398,-1.6133106,1.939115,0.025349805,203.27652,189.70468
26619,266,0.0003,26519,195.8,40,663,-390.7,-390.69803267,3.2171483,3.1626809,-1.786888,1.9354892,0.02461068,2.4617505,185.64464
26919,267,0.0003,26819,198.13,40,671,-385.9,-385.8809090699999,20.217796,14.558867,0.02240321,1.7845614,0.023656491,15.015397,187.87744
27110,268,0.0003,27010,199.88,40,676,-386.2,-386.18150246,25.274582,18.646921,-1.6225802,1.8757167,0.02270112,15.004377,184.8596
27214,269,0.0003,27114,200.57,40,678,-386.2,-386.18465253999995,26.207754,1429.339,-1.5477123,1.6781583,0.022015966,1425.4362,191.94604
27514,270,0.0003,27414,203.23,40,686,-381.4,-381.35879005000004,18.339245,0.5520886,-2.491551,1.8579354,0.020643005,7.769211,174.10031
27814,271,0.0003,27714,206.03,40,694,-376.6,-376.61478577,26.72625,174.2299,-0.87958467,1.703203,0.019482724,177.58266,187.95323
28114,272,0.0003,28014,208.7,40,701,-371.3,-371.34971337999997,114.2655,1.4222312,-4.925704,1.9070305,0.018825283,2.6284757,174.2088
28414,273,0.0003,28314,211.45,40,709,-366.6,-366.55956714,52.482925,67.50835,1.8491837,2.043069,0.019095397,63.622673,182.0079
28714,274,0.0003,28614,214.2,40,716,-361.7,-361.74734391,11.28318,12.562329,-0.21489704,1.6822001,0.018438015,7.105221,176.99567
29014,275,0.0003,28914,216.91,40,724,-356.8,-356.79466048,75.288025,8.041894,1.7028961,1.5697625,0.018459646,7.3050194,190.57396
29314,276,0.0003,29214,219.7,40,731,-352.1,-352.1323165900001,0.39269227,0.47844824,0.0026471019,1.9795711,0.01948538,0.49463698,170.23972
29614,277,0.0003,29514,222.55,40,738,-347.5,-347.52096586,0.20861691,0.34995776,1.2461673,1.715018,0.019735808,0.16256383,169.53537
29914,278,0.0003,29814,225.19,40,746,-342.7,-342.71730289000004,26.15243,163.54764,3.5736022,1.5352623,0.020293469,168.32211,181.81725
30214,279,0.0003,30114,227.89,40,753,-337.8,-337.7751634,25.813396,15.803566,5.1299205,1.4709728,0.023888364,15.26878,174.87904
30514,280,0.0003,30414,230.74,40,760,-333.0,-333.00938485,4.323367,5.232584,4.3497844,1.3718562,0.027225468,5.3169947,183.6736
30545,281,0.0003,30445,230.88,40,761,-332.7,-332.73098187000005,18.521294,22.19312,8.237593,1.3541653,0.027575377,31.973253,174.66663
30845,282,0.0003,30745,233.56,40,768,-327.9,-327.89234439000006,11.506273,19.393005,1.0243442,1.6353863,0.029908864,50.70449,178.20493
31145,283,0.0003,31045,236.25,40,775,-322.9,-322.89682018999997,6.8633814,1554.6011,2.2110007,1.4886336,0.03030409,1567.107,179.16779
31229,284,0.0003,31129,236.79,40,777,-322.8,-322.76299384000004,101.29266,1522.0592,0.9532192,1.641167,0.030334162,1516.566,172.51213
31291,285,0.0003,31191,237.1,40,779,-322.6,-322.59777078999997,1.0988533,11.057175,-2.916369,1.8374658,0.03029748,4.2306366,168.60387
31591,286,0.0003,31491,239.94,40,786,-317.8,-317.76480642999996,17.36196,135.4681,-3.5658815,1.7320905,0.02836647,133.53633,190.16396
31891,287,0.0003,31791,242.67,40,793,-312.8,-312.79307123,12.846918,286.3919,1.0541335,1.8123968,0.026647737,292.35672,183.36188
31971,288,0.0003,31871,243.24,40,794,-312.8,-312.77232863999996,2.6572323,401.4718,2.4631188,1.7348032,0.026405117,420.6699,173.77005
32271,289,0.0003,32171,245.87,40,801,-307.8,-307.83480271,4.8335333,124.14999,-2.345959,1.403234,0.025613606,128.3693,168.44565
32571,290,0.0003,32471,248.6,40,809,-302.7,-302.69700838999995,0.18899694,2.6004891,-2.8125856,1.6739526,0.023761053,1.9543064,165.90334
32871,291,0.0003,32771,251.17,40,816,-297.6,-297.60531362,1.2276174,3.356664,-1.1570101,1.7755218,0.022319427,2.4956636,166.0766
33171,292,0.0003,33071,253.27,40,823,-292.4,-292.38079958,0.9212979,1.8263557,-3.814939,1.7910397,0.021029186,1.114953,161.47632
33471,293,0.0003,33371,255.61,40,830,-287.4,-287.43896170999994,0.19726157,6.478832,-1.9732506,1.7145245,0.020031357,4.5713415,164.52042
33771,294,0.0003,33671,257.52,40,838,-282.3,-282.31418204,11.512851,15.115069,-4.2405314,1.8614919,0.018812958,5.989006,160.45157
34071,295,0.0003,33971,260.2,40,845,-277.3,-277.3238347199999,10.736675,501.23007,0.7478576,1.6829116,0.018180992,520.3393,173.5329
34371,296,0.0003,34271,262.69,40,852,-272.0,-271.97600034999994,4.5861654,608.5731,-2.780768,1.6682673,0.017275458,603.8135,172.853
34458,297,0.0003,34358,260.56,40,855,-277.0,-276.9831290199999,0.62302405,1.3442554,-3.7222958,1.8680583,0.016883355,2.001319,157.66646
34758,298,0.0003,34658,260.56,40,862,-277.1,-277.10900107,2.5566564,2.615437,-1.842211,1.7820357,0.015775116,1.9791286,162.76575
35058,299,0.0003,34958,262.57,40,870,-272.2,-272.16296898,23.3212,387.262,-0.35700363,1.660102,0.015013109,416.37018,164.63388
35358,300,0.0003,35258,262.6,40,878,-265.5,-265.45078358,1.797677,0.95390695,-4.565094,1.5616738,0.01420907,1.0451711,165.88376
35658,301,0.0003,35558,263.25,40,885,-260.0,-260.02467608,1.5749598,97.79224,-2.1094713,1.6022434,0.01374979,102.17522,161.37381
35958,302,0.0003,35858,264.42,40,893,-254.5,-254.53375386999997,15.684487,117.927444,3.2950368,1.3773026,0.012884038,112.77332,165.71634
36258,303,0.0003,36158,264.42,40,900,-253.3,-253.32796145999998,1.9672515,116.19956,4.323304,1.0707369,0.013513602,101.778206,160.84793
36558,304,0.0003,36458,264.42,40,908,-253.5,-253.51883125,22.235434,10.0045805,1.3798387,1.377746,0.013840422,6.948801,167.63257
36858,305,0.0003,36758,264.42,40,915,-254.2,-254.16077855000003,36.690224,96.78912,1.1794937,1.5328987,0.013196645,102.60941,167.50307
36933,306,0.0003,36833,262.17,40,917,-259.0,-258.99492305,60.876923,180.20236,-3.486107,1.6603229,0.012912101,179.80522,165.57782
37233,307,0.0003,37133,262.17,40,925,-258.9,-258.88854531000004,35.45163,3.1341243,-1.6467227,1.6543704,0.0129332375,1.473629,152.85762
37533,308,0.0003,37433,262.17,40,933,-259.3,-259.33415512000005,7.162713,180.37901,-4.7542152,1.6388736,0.012608417,181.2554,151.61432
37833,309,0.0003,37733,262.17,40,940,-265.5,-265.51648851000004,1.5456352,177.42834,-2.1832016,1.5878401,0.012056804,179.50177,155.56995
38133,310,0.0003,38033,262.17,40,948,-265.7,-265.67031857999996,10.109404,2.8809004,0.9059062,1.3545156,0.011810887,2.3590028,162.32971
38433,311,0.0003,38333,262.17,40,955,-265.7,-265.68470272,28.605202,1617.78,0.3928073,1.755183,0.012065632,1627.2393,154.53195
38733,312,0.0003,38633,262.17,40,963,-265.4,-265.37737512,1.9402144,10.697139,-0.26301467,1.2903094,0.012220782,11.700364,154.57074
39033,313,0.0003,38933,262.17,40,970,-265.5,-265.48702205,0.4749192,178.87456,0.6759786,1.6044817,0.012648703,173.65765,147.95958
39333,314,0.0003,39233,262.7,40,978,-259.7,-259.65185031,46.624718,136.21248,2.5907907,1.5012013,0.012088979,145.79541,165.17009
39633,315,0.0003,39533,263.87,40,985,-254.0,-254.01678193999996,3.1924973,81.91629,-1.0123333,1.4610829,0.012118806,84.92538,157.76878
39933,316,0.0003,39833,265.97,40,992,-251.5,-251.50166299999998,6.6491337,76.97273,-1.3640656,1.5786562,0.0115831895,77.784744,162.10297
40107,317,0.0003,40007,264.71,40,997,-256.6,-256.61306816999996,0.8292849,2.5005097,-4.5797377,1.6816223,0.011148388,0.81127346,151.47784
40407,318,0.0003,40307,264.71,40,1005,-256.1,-256.05697228,3.0379617,5.2844405,-0.42808604,1.5151192,0.010463497,4.0828385,151.94443
40707,319,0.0003,40607,264.71,40,1012,-256.4,-256.36007122,2.072612,0.7287185,0.33286732,1.4087831,0.010067172,1.4984698,145.85175
41007,320,0.0003,40907,264.71,40,1020,-256.2,-256.16515926,50.408356,131.80396,-0.095933795,1.5569049,0.010314959,100.157684,152.80157
41307,321,0.0003,41207,264.71,40,1027,-256.6,-256.64729814000003,2.7008197,72.86748,-2.1069658,1.4125874,0.010412351,73.54949,155.32133
41607,322,0.0003,41507,267.06,40,1035,-252.1,-252.13515411999998,95.437256,44.970013,1.7157135,1.5359434,0.010823709,61.986736,154.77313
41907,323,0.0003,41807,267.06,40,1042,-251.9,-251.93713494,16.374134,1.7352705,3.7528002,1.5621891,0.011906052,2.0046487,146.7388
42207,324,0.0003,42107,267.06,40,1050,-251.5,-251.4897543,2.2368727,50.36748,1.1887157,1.656251,0.012260373,42.580166,153.30365
42507,325,0.0003,42407,267.06,40,1057,-252.9,-252.91576722,10.269211,4.6426024,1.2055562,1.8154777,0.013383584,3.3278842,153.46191
42807,326,0.0003,42707,269.44,40,1065,-248.0,-248.00992920999997,0.80842525,2.5050852,-2.8061047,2.059559,0.014048968,1.7170516,147.36931
42870,327,0.0003,42770,267.07,40,1066,-252.7,-252.65931495000004,7.014822,150.37395,-0.095915675,1.8772454,0.014029688,94.04188,149.05728
43170,328,0.0003,43070,267.07,40,1074,-252.5,-252.52780471000003,127.56679,25.669529,1.1762577,1.7082341,0.014172841,20.677546,148.65762
43470,329,0.0003,43370,267.07,40,1082,-252.4,-252.36614990000007,2.797909,68.830734,3.0730038,1.7097371,0.014812045,71.56075,155.14557
43770,330,0.0003,43670,267.07,40,1089,-261.4,-261.39041399000007,2.0826304,1131.0532,5.977708,1.5260572,0.015248229,1162.4314,142.93152
44070,331,0.0003,43970,269.7,40,1097,-256.9,-256.93814745000003,3.014082,220.67471,5.0883083,1.6326299,0.016352776,224.70857,154.76514
44370,332,0.0003,44270,269.7,40,1104,-257.1,-257.06685663,1.4543417,3.4111054,5.9514456,1.5503565,0.016791698,5.914194,151.0223
44670,333,0.0003,44570,269.7,40,1111,-257.1,-257.10675328,0.12552008,1.4885167,-0.8155001,1.8113503,0.016897328,2.239617,139.32228
44724,334,0.0003,44624,267.24,40,1113,-261.6,-261.6206323800001,0.1402414,0.329522,-5.2130585,2.0327868,0.016934086,0.49194315,137.7553
45024,335,0.0003,44924,267.24,40,1120,-261.1,-261.08346022,6.5620537,158.36406,2.6719015,1.6715395,0.0166395,153.68794,143.79475
45324,336,0.0003,45224,267.24,40,1128,-261.1,-261.08711543000004,32.491554,12.912464,2.2466474,1.8088502,0.017065948,6.496637,146.31216
45353,337,0.0003,45253,264.53,40,1128,-265.9,-265.92115678,1.7863578,10.402016,1.9004766,1.7907156,0.017123742,12.809578,143.48376
45653,338,0.0003,45553,264.53,40,1136,-275.2,-275.22670456,5.811449,1682.665,0.74214053,1.73808,0.018116063,1683.1342,149.70238
45953,339,0.0003,45853,264.53,40,1143,-276.9,-276.92759759999996,2.0814292,131.63644,4.557488,1.742873,0.019528037,136.10022,148.32718
46253,340,0.0003,46153,264.53,40,1150,-279.1,-279.12027087999996,0.029705022,142.35759,-1.7171168,1.8801966,0.020365713,142.40314,140.48274
46470,341,0.0003,46370,263.7,40,1155,-284.5,-284.51452623999995,12.410063,13.296259,-2.347521,1.9738073,0.020606544,31.977558,146.24777
46770,342,0.0003,46670,263.7,40,1162,-285.3,-285.31264047999997,0.12567514,0.739647,-1.7106507,1.8362882,0.01953553,0.7649396,134.9414
