steps,mean 100 episode reward per step,episodes,% time spent exploring,mean 100 episode reward
380600,-0.05120116384275205,2681,2,-3.4
380700,-0.05120116384275205,2681,2,-3.4
380800,-0.051370144899153446,2682,2,-3.4
380900,-0.051370144899153446,2682,2,-3.4
381000,-0.049122536729711924,2683,2,-3.2
381100,-0.05115670703207024,2685,2,-3.3
381200,-0.05115670703207024,2685,2,-3.3
381300,-0.05058339537020963,2686,2,-3.2
381400,-0.05058339537020963,2686,2,-3.2
381500,-0.05200435819289236,2688,2,-3.4
381600,-0.05233011193901241,2689,2,-3.4
381700,-0.0520582363026507,2691,2,-3.4
381800,-0.0520582363026507,2691,2,-3.4
381900,-0.0523973555900429,2692,2,-3.4
382000,-0.0523973555900429,2692,2,-3.4
382100,-0.05142271571420011,2693,2,-3.4
382200,-0.051835091112062574,2694,2,-3.4
382300,-0.05089233261175449,2695,2,-3.4
382400,-0.050524871825268027,2696,2,-3.4
382500,-0.05172423892839406,2697,2,-3.4
382600,-0.05111510473142106,2698,2,-3.4
382700,-0.05111510473142106,2698,2,-3.4
382800,-0.05112439724909363,2699,2,-3.4
382900,-0.05112439724909363,2699,2,-3.4
383000,-0.05183370312112437,2700,2,-3.5
383100,-0.05062727741805746,2701,2,-3.4
383200,-0.05031178617878797,2702,2,-3.4
383300,-0.05031178617878797,2702,2,-3.4
383400,-0.051539473124889996,2704,2,-3.4
383500,-0.05388279116386996,2706,2,-3.5
383600,-0.05388279116386996,2706,2,-3.5
383700,-0.05406161545492778,2708,2,-3.3
383800,-0.0537323555493288,2709,2,-3.3
383900,-0.054180970955892756,2710,2,-3.4
384000,-0.054180970955892756,2710,2,-3.4
384100,-0.05380280897377162,2711,2,-3.3
384200,-0.05380280897377162,2711,2,-3.3
384300,-0.05374302007699192,2712,2,-3.3
384400,-0.05374302007699192,2712,2,-3.3
384500,-0.05199675320607192,2713,2,-3.3
384600,-0.05199675320607192,2713,2,-3.3
384700,-0.05168579854017742,2714,2,-3.2
384800,-0.05168579854017742,2714,2,-3.2
384900,-0.05160597812438965,2715,2,-3.2
385000,-0.05160597812438965,2715,2,-3.2
385100,-0.05234692679867604,2716,2,-3.3
385200,-0.05234692679867604,2716,2,-3.3
385300,-0.052548118195457745,2717,2,-3.4
385400,-0.052548118195457745,2717,2,-3.4
385500,-0.050123951060508654,2719,2,-3.2
385600,-0.050500076455333644,2720,2,-3.3
385700,-0.050500076455333644,2720,2,-3.3
385800,-0.05036811643836229,2721,2,-3.2
385900,-0.049553658567871306,2722,2,-3.2
386000,-0.05041053424290196,2723,2,-3.3
386100,-0.05086881168954327,2724,2,-3.3
386200,-0.04962831050776282,2725,2,-3.3
386300,-0.04962831050776282,2725,2,-3.3
386400,-0.05086659547099336,2726,2,-3.6
386500,-0.05086659547099336,2726,2,-3.6
386600,-0.05033393333603776,2727,2,-3.5
386700,-0.050614203370399825,2728,2,-3.5
386800,-0.050614203370399825,2728,2,-3.5
386900,-0.050356317750708916,2729,2,-3.5
387000,-0.050356317750708916,2729,2,-3.5
387100,-0.050402880470177464,2730,2,-3.5
387200,-0.050402880470177464,2730,2,-3.5
387300,-0.04928698383512609,2731,2,-3.5
387400,-0.04931733044625229,2732,2,-3.5
387500,-0.05014341624366558,2733,2,-3.6
387600,-0.05014341624366558,2733,2,-3.6
387700,-0.04965924878573766,2735,2,-3.6
387800,-0.05093669427626328,2736,2,-3.6
387900,-0.05093669427626328,2736,2,-3.6
388000,-0.05093669427621141,2737,2,-3.6
388100,-0.05103874123827353,2738,2,-3.6
388200,-0.049721640642137375,2739,2,-3.5
388300,-0.05062164462817848,2740,2,-3.6
388400,-0.05062164462817848,2740,2,-3.6
388500,-0.049636260205149156,2741,2,-3.4
388600,-0.05203387030661992,2743,2,-3.4
388700,-0.05203387030661992,2743,2,-3.4
388800,-0.05202241772871228,2744,2,-3.4
388900,-0.05202241772871228,2744,2,-3.4
389000,-0.05135680333279982,2745,2,-3.4
389100,-0.050700826763901835,2746,2,-3.4
389200,-0.0504075316990856,2747,2,-3.4
389300,-0.05149512991083485,2749,2,-3.3
389400,-0.05304361570559818,2750,2,-3.3
389500,-0.05304361570559818,2750,2,-3.3
389600,-0.053010345070425666,2751,2,-3.3
389700,-0.053010345070425666,2751,2,-3.3
389800,-0.05384621478011791,2753,2,-3.4
389900,-0.0543851783116679,2754,2,-3.4
390000,-0.0543851783116679,2754,2,-3.4
390100,-0.054633423641717485,2755,2,-3.5
390200,-0.055257440042127993,2756,2,-3.5
390300,-0.055257440042127993,2756,2,-3.5
390400,-0.05421976696324953,2757,2,-3.4
390500,-0.05421976696324953,2757,2,-3.4
390600,-0.053956328995576286,2759,2,-3.5
390700,-0.053956328995576286,2759,2,-3.5
390800,-0.05386033609840918,2760,2,-3.5
390900,-0.05386033609840918,2760,2,-3.5
391000,-0.05340508217324927,2761,2,-3.5
391100,-0.05254058976986951,2762,2,-3.5
391200,-0.05254058976986951,2762,2,-3.5
391300,-0.052970827114782376,2764,2,-3.5
391400,-0.05377415488818132,2765,2,-3.4
391500,-0.052400457647351295,2766,2,-3.4
391600,-0.0537467837843986,2767,2,-3.4
391700,-0.0537467837843986,2767,2,-3.4
391800,-0.05323519520650391,2768,2,-3.4
391900,-0.05323519520650391,2768,2,-3.4
392000,-0.05322355565176198,2769,2,-3.4
392100,-0.05553777151708352,2771,2,-3.6
392200,-0.055128969821130316,2772,2,-3.5
392300,-0.055128969821130316,2772,2,-3.5
392400,-0.055310536376119865,2773,2,-3.6
392500,-0.055310536376119865,2773,2,-3.6
392600,-0.05528199254896457,2775,2,-3.6
392700,-0.05528199254896457,2775,2,-3.6
392800,-0.05541420952902821,2776,2,-3.6
392900,-0.05541420952902821,2776,2,-3.6
393000,-0.05453128023344353,2777,2,-3.5
393100,-0.05453128023344353,2777,2,-3.5
393200,-0.05367458105116934,2778,2,-3.5
393300,-0.05353143944099521,2779,2,-3.5
393400,-0.05464536623404041,2781,2,-3.5
393500,-0.05464536623404041,2781,2,-3.5
393600,-0.05499867172281432,2782,2,-3.6
393700,-0.05749128301746687,2783,2,-3.8
393800,-0.05749128301746687,2783,2,-3.8
393900,-0.05551740920169279,2784,2,-3.6
394000,-0.05551740920169279,2784,2,-3.6
394100,-0.05425009606540881,2785,2,-3.6
394200,-0.055408500415694555,2786,2,-3.8
394300,-0.055408500415694555,2786,2,-3.8
394400,-0.05529152861674854,2787,2,-3.7
394500,-0.05529152861674854,2787,2,-3.7
394600,-0.05612284694415977,2789,2,-3.7
394700,-0.05612284694415977,2789,2,-3.7
394800,-0.05608565197014598,2790,2,-3.7
394900,-0.05608565197014598,2790,2,-3.7
395000,-0.05444061184503851,2791,2,-3.7
395100,-0.05444061184503851,2791,2,-3.7
395200,-0.054263223226801306,2792,2,-3.7
395300,-0.054263223226801306,2792,2,-3.7
395400,-0.055487930167828214,2794,2,-3.6
395500,-0.055487930167828214,2794,2,-3.6
395600,-0.05502548374579333,2795,2,-3.6
395700,-0.055563867366016824,2796,2,-3.7
395800,-0.05655128521572604,2797,2,-3.7
395900,-0.055694641713141826,2798,2,-3.6
396000,-0.05608838401511038,2799,2,-3.6
396100,-0.05608838401511038,2799,2,-3.6
396200,-0.05538770988061709,2800,2,-3.5
396300,-0.05591987506770894,2801,2,-3.5
396400,-0.05543420166746351,2802,2,-3.5
396500,-0.0558439630733557,2803,2,-3.6
396600,-0.05584242611308397,2804,2,-3.6
396700,-0.054768855965612276,2805,2,-3.5
396800,-0.054768855965612276,2805,2,-3.5
396900,-0.05712611906633801,2807,2,-3.7
397000,-0.05611354698714315,2808,2,-3.7
397100,-0.05611354698714315,2808,2,-3.7
397200,-0.05537515436991687,2809,2,-3.7
397300,-0.05537515436991687,2809,2,-3.7
397400,-0.054647508201652595,2810,2,-3.6
397500,-0.054647508201652595,2810,2,-3.6
397600,-0.05475825733040532,2811,2,-3.6
397700,-0.05461039221198182,2812,2,-3.6
397800,-0.05461039221198182,2812,2,-3.6
397900,-0.0531965162905669,2813,2,-3.3
398000,-0.05463457007799406,2814,2,-3.4
398100,-0.05463457007799406,2814,2,-3.4
398200,-0.054626009112893274,2815,2,-3.4
398300,-0.05502225886333512,2816,2,-3.4
398400,-0.055973732724876664,2817,2,-3.4
398500,-0.05712937395283017,2818,2,-3.6
398600,-0.05712937395283017,2818,2,-3.6
398700,-0.05618131836859764,2819,2,-3.6
398800,-0.05618131836859764,2819,2,-3.6
398900,-0.05576159813045628,2820,2,-3.5
399000,-0.056221652651855775,2821,2,-3.6
399100,-0.056221652651855775,2821,2,-3.6
399200,-0.05555713547488922,2822,2,-3.5
399300,-0.05555713547488922,2822,2,-3.5
399400,-0.05529086035882836,2823,2,-3.5
399500,-0.05529086035882836,2823,2,-3.5
399600,-0.054433827800334955,2824,2,-3.4
399700,-0.054433827800334955,2824,2,-3.4
399800,-0.0549974737876038,2826,2,-3.4
399900,-0.056652300459445006,2827,2,-3.6
400000,-0.056652300459445006,2827,2,-3.6
400100,-0.05572286205322172,2828,2,-3.4
400200,-0.05572286205322172,2828,2,-3.4
400300,-0.055722839874305985,2829,2,-3.4
400400,-0.055722839874305985,2829,2,-3.4
400500,-0.05554736074402868,2830,2,-3.4
400600,-0.05594057211303295,2831,2,-3.4
400700,-0.05594057211303295,2831,2,-3.4
400800,-0.05577961791327994,2832,2,-3.4
400900,-0.05577961791327994,2832,2,-3.4
401000,-0.05482706666416862,2833,2,-3.3
401100,-0.05482706666416862,2833,2,-3.3
401200,-0.05415856315477331,2835,2,-3.2
401300,-0.05330612656221981,2836,2,-3.2
401400,-0.05330612656221981,2836,2,-3.2
401500,-0.05330612656222947,2837,2,-3.2
401600,-0.05330612656222947,2837,2,-3.2
401700,-0.05283065030860899,2838,2,-3.1
401800,-0.05339224664311109,2839,2,-3.2
401900,-0.05373505728037422,2840,2,-3.2
402000,-0.05517642999732354,2841,2,-3.5
402100,-0.05517642999732354,2841,2,-3.5
402200,-0.05366879364643293,2842,2,-3.4
402300,-0.05233600539597574,2843,2,-3.4
402400,-0.05233600539597574,2843,2,-3.4
402500,-0.05219529453376083,2844,2,-3.4
402600,-0.05283634772734367,2845,2,-3.5
402700,-0.05283634772734367,2845,2,-3.5
402800,-0.0534546181059069,2847,2,-3.5
402900,-0.0534546181059069,2847,2,-3.5
403000,-0.05189499549216543,2848,2,-3.4
403100,-0.05189499549216543,2848,2,-3.4
403200,-0.051297144000095746,2849,2,-3.4
403300,-0.05067577601651215,2850,2,-3.4
403400,-0.05067577601651215,2850,2,-3.4
403500,-0.05216682769510725,2852,2,-3.6
403600,-0.05216682769510725,2852,2,-3.6
403700,-0.052504855292442525,2854,2,-3.6
403800,-0.05385041144617324,2855,2,-3.7
403900,-0.05385041144617324,2855,2,-3.7
404000,-0.05349790250897628,2856,2,-3.7
404100,-0.0546859888501916,2857,2,-3.8
404200,-0.0546859888501916,2857,2,-3.8
404300,-0.05440640450913649,2858,2,-3.7
404400,-0.05322881540358523,2859,2,-3.6
404500,-0.05322881540358523,2859,2,-3.6
404600,-0.05378893484255509,2860,2,-3.7
404700,-0.05491202151269046,2861,2,-3.7
404800,-0.05491202151269046,2861,2,-3.7
404900,-0.054670031876156724,2863,2,-3.7
405000,-0.055225793883778185,2864,2,-3.7
405100,-0.055225793883778185,2864,2,-3.7
405200,-0.05400543283210364,2865,2,-3.7
405300,-0.05400543283210364,2865,2,-3.7
405400,-0.05401356850229955,2866,2,-3.7
405500,-0.05401356850229955,2866,2,-3.7
405600,-0.05229559447115926,2867,2,-3.6
405700,-0.05369334403383611,2869,2,-3.7
405800,-0.05358660371819871,2870,2,-3.7
405900,-0.05389604716838849,2871,2,-3.8
406000,-0.05389604716838849,2871,2,-3.8
406100,-0.053278195473266565,2872,2,-3.8
406200,-0.05562197940973083,2874,2,-3.8
406300,-0.054100681652324775,2875,2,-3.8
406400,-0.054100681652324775,2875,2,-3.8
406500,-0.0540071036479275,2876,2,-3.7
406600,-0.0540071036479275,2876,2,-3.7
406700,-0.05404225190853775,2877,2,-3.8
406800,-0.05404225190853775,2877,2,-3.8
406900,-0.05289888632495333,2878,2,-3.5
407000,-0.05335503989829823,2879,2,-3.5
407100,-0.05335503989829823,2879,2,-3.5
407200,-0.05259534874120602,2880,2,-3.5
407300,-0.05283127892485789,2881,2,-3.5
407400,-0.05283127892485789,2881,2,-3.5
407500,-0.052512351180338694,2882,2,-3.5
407600,-0.052512351180338694,2882,2,-3.5
407700,-0.053561436618750166,2885,2,-3.6
407800,-0.053561436618750166,2885,2,-3.6
407900,-0.053014996998338504,2886,2,-3.5
408000,-0.053014996998338504,2886,2,-3.5
408100,-0.052926239043091,2887,2,-3.5
408200,-0.052926239043091,2887,2,-3.5
408300,-0.05307466332610382,2888,2,-3.5
408400,-0.05307466332610382,2888,2,-3.5
408500,-0.05045295792662075,2889,2,-3.4
408600,-0.05045295792662075,2889,2,-3.4
408700,-0.05090018477372177,2890,2,-3.5
408800,-0.05090018477372177,2890,2,-3.5
408900,-0.05115079833498288,2891,2,-3.6
409000,-0.05115079833498288,2891,2,-3.6
409100,-0.051017998491515976,2892,2,-3.5
409200,-0.05301275509826569,2893,2,-3.6
409300,-0.05301275509826569,2893,2,-3.6
409400,-0.051106054811996496,2894,2,-3.5
409500,-0.051106054811996496,2894,2,-3.5
409600,-0.051799916644961926,2896,2,-3.5
409700,-0.051799916644961926,2896,2,-3.5
409800,-0.048656083459092905,2897,2,-3.2
409900,-0.04990330994529146,2898,2,-3.4
410000,-0.04990330994529146,2898,2,-3.4
410100,-0.04951813197779236,2899,2,-3.3
410200,-0.05018322092394719,2900,2,-3.4
410300,-0.0504933210435881,2901,2,-3.4
410400,-0.050659132680331335,2902,2,-3.4
410500,-0.050659132680331335,2902,2,-3.4
410600,-0.04937532862186523,2903,2,-3.2
410700,-0.048832240084082344,2904,2,-3.3
410800,-0.04952735637850843,2905,2,-3.3
410900,-0.04952735637850843,2905,2,-3.3
411000,-0.048659796470617175,2906,2,-3.2
411100,-0.046712382286633616,2907,2,-3.2
411200,-0.046712382286633616,2907,2,-3.2
411300,-0.046243068708180936,2908,2,-3.2
411400,-0.04714899201218902,2909,2,-3.2
411500,-0.04714899201218902,2909,2,-3.2
411600,-0.04741060544845706,2910,2,-3.3
411700,-0.04741060544845706,2910,2,-3.3
411800,-0.04737156308049841,2911,2,-3.3
411900,-0.04737156308049841,2911,2,-3.3
412000,-0.04748661274727021,2912,2,-3.3
412100,-0.04748661274727021,2912,2,-3.3
412200,-0.04890048866868508,2913,2,-3.6
412300,-0.04890048866868508,2913,2,-3.6
412400,-0.048768786456465624,2915,2,-3.5
412500,-0.049236546812405454,2916,2,-3.6
412600,-0.049236546812405454,2916,2,-3.6
412700,-0.04668902707857864,2917,2,-3.2
412800,-0.04668902707857864,2917,2,-3.2
412900,-0.04634307126489699,2918,2,-3.2
413000,-0.04634307126489699,2918,2,-3.2
413100,-0.04634713281156531,2919,2,-3.2
413200,-0.04634713281156531,2919,2,-3.2
413300,-0.0468021003340769,2920,2,-3.3
413400,-0.0468021003340769,2920,2,-3.3
413500,-0.0464054238369461,2921,2,-3.2
413600,-0.04830922237260147,2923,2,-3.3
413700,-0.04830922237260147,2923,2,-3.3
413800,-0.0483212217410059,2924,2,-3.3
413900,-0.0483212217410059,2924,2,-3.3
414000,-0.048362649172755665,2925,2,-3.3
414100,-0.048571302148674826,2926,2,-3.3
414200,-0.04764786290850537,2927,2,-3.2
414300,-0.04764786290850537,2927,2,-3.2
414400,-0.04807462377859808,2928,2,-3.3
414500,-0.04862488218959795,2929,2,-3.3
414600,-0.04937703114088886,2930,2,-3.4
414700,-0.04937703114088886,2930,2,-3.4
414800,-0.04875197961223158,2931,2,-3.4
414900,-0.04875197961223158,2931,2,-3.4
415000,-0.04880531554854576,2932,2,-3.4
415100,-0.0497588714803022,2933,2,-3.5
415200,-0.0497588714803022,2933,2,-3.5
415300,-0.049507065671396316,2935,2,-3.5
415400,-0.049507065671396316,2935,2,-3.5
415500,-0.04932340967173468,2936,2,-3.6
415600,-0.04932340967173468,2936,2,-3.6
415700,-0.049407690731978884,2937,2,-3.6
415800,-0.0514163833072348,2939,2,-3.6
415900,-0.0514163833072348,2939,2,-3.6
416000,-0.050336624117879605,2940,2,-3.6
416100,-0.050336624117879605,2940,2,-3.6
416200,-0.04973469713222151,2941,2,-3.5
416300,-0.04973469713222151,2941,2,-3.5
416400,-0.049734697132198316,2942,2,-3.5
416500,-0.049734697132198316,2942,2,-3.5
416600,-0.04918278335337264,2943,2,-3.5
416700,-0.04918278335337264,2943,2,-3.5
416800,-0.04851295351965556,2945,2,-3.2
416900,-0.04851295351965556,2945,2,-3.2
417000,-0.0482658020453725,2946,2,-3.2
417100,-0.04802493934931103,2947,2,-3.1
417200,-0.048898857746302093,2948,2,-3.2
417300,-0.04932565858707306,2949,2,-3.2
417400,-0.04932565858707306,2949,2,-3.2
417500,-0.04956654341045591,2951,2,-3.2
417600,-0.0490767828585917,2952,2,-3.2
417700,-0.0490767828585917,2952,2,-3.2
417800,-0.048911927690258504,2953,2,-3.2
417900,-0.048911927690258504,2953,2,-3.2
418000,-0.048578398753733196,2954,2,-3.2
418100,-0.047614457647885355,2955,2,-3.2
418200,-0.04811778822354924,2956,2,-3.2
418300,-0.04811778822354924,2956,2,-3.2
418400,-0.04691951899208104,2957,2,-3.1
418500,-0.04774623560418769,2958,2,-3.2
418600,-0.04853132571374579,2959,2,-3.3
418700,-0.04862894676192914,2960,2,-3.3
418800,-0.04862894676192914,2960,2,-3.3
418900,-0.04704132561245499,2961,2,-3.2
419000,-0.04704132561245499,2961,2,-3.2
419100,-0.04738723983782332,2962,2,-3.3
419200,-0.04748559407097054,2963,2,-3.3
419300,-0.04748559407097054,2963,2,-3.3
419400,-0.046181217576739514,2964,2,-3.2
419500,-0.046181217576739514,2964,2,-3.2
419600,-0.04587722546569507,2965,2,-3.2
419700,-0.04805251593555759,2966,2,-3.4
419800,-0.04805251593555759,2966,2,-3.4
419900,-0.0480450419254002,2967,2,-3.4
420000,-0.0480450419254002,2967,2,-3.4
420100,-0.04754876362274522,2968,2,-3.4
420200,-0.04829978806207866,2970,2,-3.4
420300,-0.046979314354729344,2971,2,-3.2
420400,-0.048020873696576614,2972,2,-3.3
420500,-0.048020873696576614,2972,2,-3.3
420600,-0.046635149664916546,2973,2,-3.2
420700,-0.046692541325502865,2974,2,-3.2
420800,-0.046692541325502865,2974,2,-3.2
420900,-0.0464129103365488,2976,2,-3.2
421000,-0.048191065746303455,2977,2,-3.2
421100,-0.048191065746303455,2977,2,-3.2
421200,-0.04926969258159574,2978,2,-3.4
421300,-0.04912728814521785,2979,2,-3.4
421400,-0.04912728814521785,2979,2,-3.4
421500,-0.04928895654806282,2980,2,-3.5
421600,-0.04928895654806282,2980,2,-3.5
421700,-0.04855492568218953,2981,2,-3.5
421800,-0.04855492568218953,2981,2,-3.5
421900,-0.04923164153976258,2983,2,-3.5
422000,-0.04909236555680594,2984,2,-3.5
422100,-0.048375326701547434,2985,2,-3.6
422200,-0.048375326701547434,2985,2,-3.6
422300,-0.04950213892917195,2987,2,-3.6
422400,-0.04950213892917195,2987,2,-3.6
422500,-0.04976308635328098,2988,2,-3.7
422600,-0.04976308635328098,2988,2,-3.7
422700,-0.051365173630990156,2990,2,-3.7
422800,-0.051365173630990156,2990,2,-3.7
422900,-0.050954890038940694,2991,2,-3.6
423000,-0.050954890038940694,2991,2,-3.6
423100,-0.05105976751771865,2992,2,-3.6
423200,-0.05105976751771865,2992,2,-3.6
423300,-0.04896493204668984,2993,2,-3.5
423400,-0.04896493204668984,2993,2,-3.5
423500,-0.04917954392798787,2994,2,-3.6
423600,-0.04917954392798787,2994,2,-3.6
423700,-0.0491346017908977,2995,2,-3.6
423800,-0.0491346017908977,2995,2,-3.6
423900,-0.04748541297492239,2996,2,-3.5
424000,-0.04748541297492239,2996,2,-3.5
424100,-0.04837814444203558,2997,2,-3.7
424200,-0.04837814444203558,2997,2,-3.7
424300,-0.047856903591047786,2998,2,-3.6
424400,-0.04984224739829677,3000,2,-3.6
424500,-0.049924504462592514,3001,2,-3.6
424600,-0.049924504462592514,3001,2,-3.6
424700,-0.050580280014363106,3003,2,-3.7
424800,-0.0502187179009347,3004,2,-3.7
424900,-0.050410507180982146,3005,2,-3.7
425000,-0.05111769545354503,3006,2,-3.8
425100,-0.05111769545354503,3006,2,-3.8
425200,-0.05081898207170175,3007,2,-3.7
425300,-0.05081898207170175,3007,2,-3.7
425400,-0.05122641361314897,3008,2,-3.8
425500,-0.05122641361314897,3008,2,-3.8
425600,-0.05072412759294859,3009,2,-3.8
425700,-0.05072412759294859,3009,2,-3.8
425800,-0.05178437215380827,3011,2,-3.8
425900,-0.05178437215380827,3011,2,-3.8
426000,-0.051820681434416746,3012,2,-3.8
426100,-0.05298650351323157,3013,2,-3.9
426200,-0.05298650351323157,3013,2,-3.9
426300,-0.05150512091988336,3015,2,-3.6
426400,-0.05150512091988336,3015,2,-3.6
426500,-0.050675921664009034,3016,2,-3.6
426600,-0.050675921664009034,3016,2,-3.6
426700,-0.05212885752076197,3017,2,-3.9
426800,-0.05212885752076197,3017,2,-3.9
426900,-0.05211995487608203,3018,2,-3.9
427000,-0.05541591074929701,3020,2,-3.9
427100,-0.05541591074929701,3020,2,-3.9
427200,-0.05538969100946835,3021,2,-3.9
427300,-0.055520906542760755,3022,2,-3.9
427400,-0.055520906542760755,3022,2,-3.9
427500,-0.05384036252964463,3023,2,-3.9
427600,-0.05384036252964463,3023,2,-3.9
427700,-0.05409341929825386,3024,2,-3.9
427800,-0.05558211549739504,3025,2,-4.0
427900,-0.05558211549739504,3025,2,-4.0
428000,-0.05456194820871957,3026,2,-4.0
428100,-0.05236302991395589,3027,2,-3.6
428200,-0.05236302991395589,3027,2,-3.6
428300,-0.052341262589321313,3028,2,-3.6
428400,-0.052341262589321313,3028,2,-3.6
428500,-0.052059056374802355,3029,2,-3.6
428600,-0.052059056374802355,3029,2,-3.6
428700,-0.05194072842304686,3030,2,-3.7
428800,-0.05194072842304686,3030,2,-3.7
428900,-0.05424746176210981,3032,2,-3.8
429000,-0.05424746176210981,3032,2,-3.8
429100,-0.053500173146219965,3033,2,-3.7
429200,-0.05424515483035469,3034,2,-3.8
429300,-0.05404297674541044,3035,2,-3.8
429400,-0.05622520512335805,3036,2,-3.9
429500,-0.05555211774092968,3037,2,-3.7
429600,-0.05555211774092968,3037,2,-3.7
429700,-0.05537505464733514,3038,2,-3.7
429800,-0.05537505464733514,3038,2,-3.7
429900,-0.053396460203614805,3039,2,-3.7
430000,-0.053396460203614805,3039,2,-3.7
430100,-0.05319777140272668,3040,2,-3.6
430200,-0.05362366662886932,3041,2,-3.7
430300,-0.05506331974440213,3042,2,-3.8
430400,-0.05506331974440213,3042,2,-3.8
430500,-0.055179771544876195,3043,2,-3.8
430600,-0.055179771544876195,3043,2,-3.8
430700,-0.056455815677502214,3044,2,-4.0
430800,-0.056455815677502214,3044,2,-4.0
430900,-0.05538140656516075,3045,2,-4.0
431000,-0.05524691094712289,3046,2,-4.0
431100,-0.05524691094712289,3046,2,-4.0
431200,-0.05464980840118725,3048,2,-3.9
431300,-0.05464980840118725,3048,2,-3.9
431400,-0.054230201562133304,3049,2,-3.8
431500,-0.05407981403864575,3050,2,-3.8
431600,-0.05407981403864575,3050,2,-3.8
431700,-0.05238965547018287,3051,2,-3.7
431800,-0.05238965547018287,3051,2,-3.7
431900,-0.05194156672921427,3052,2,-3.7
432000,-0.05250414849752561,3053,2,-3.7
432100,-0.05250414849752561,3053,2,-3.7
432200,-0.051325538861522316,3054,2,-3.5
432300,-0.051793456377377645,3055,2,-3.5
432400,-0.051793456377377645,3055,2,-3.5
432500,-0.05101751159156158,3056,2,-3.4
432600,-0.050455382843711406,3057,2,-3.3
432700,-0.05082113307716853,3058,2,-3.3
432800,-0.050658300505014256,3059,2,-3.3
432900,-0.0505104371437586,3060,2,-3.2
433000,-0.0505104371437586,3060,2,-3.2
433100,-0.050086271551589616,3061,2,-3.2
433200,-0.050086271551589616,3061,2,-3.2
433300,-0.0496867478436249,3062,2,-3.1
433400,-0.0496867478436249,3062,2,-3.1
433500,-0.049021181859288616,3063,2,-3.0
433600,-0.04984792366343511,3064,2,-3.1
433700,-0.05196311471661581,3065,2,-3.3
433800,-0.05196311471661581,3065,2,-3.3
433900,-0.050878121235437695,3067,2,-3.2
434000,-0.050878121235437695,3067,2,-3.2
434100,-0.05120172165747932,3068,2,-3.2
434200,-0.05129157345875965,3069,2,-3.2
434300,-0.05129157345875965,3069,2,-3.2
434400,-0.049431662522043916,3070,2,-3.2
434500,-0.04962401742795884,3071,2,-3.2
434600,-0.04896389273119129,3072,2,-3.1
434700,-0.04896389273119129,3072,2,-3.1
434800,-0.049179803121159035,3073,2,-3.2
434900,-0.04767267294749025,3074,2,-3.1
435000,-0.04767267294749025,3074,2,-3.1
435100,-0.04765407253887422,3075,2,-3.1
435200,-0.04810756157789647,3076,2,-3.2
435300,-0.04810756157789647,3076,2,-3.2
435400,-0.04693569888609067,3077,2,-3.3
435500,-0.04693569888609067,3077,2,-3.3
435600,-0.04705407281319811,3078,2,-3.3
435700,-0.04705407281319811,3078,2,-3.3
435800,-0.04563557787252506,3079,2,-3.1
435900,-0.04563557787252506,3079,2,-3.1
436000,-0.04568323212459042,3080,2,-3.1
436100,-0.04568323212459042,3080,2,-3.1
436200,-0.04498271848250206,3081,2,-3.0
436300,-0.045666264393411836,3082,2,-3.1
436400,-0.04519813779974217,3083,2,-3.1
436500,-0.04519813779974217,3083,2,-3.1
436600,-0.044866095768878775,3084,2,-3.1
436700,-0.04511618080843547,3085,2,-3.1
436800,-0.04511618080843547,3085,2,-3.1
436900,-0.045107294935528106,3086,2,-3.1
437000,-0.045107294935528106,3086,2,-3.1
437100,-0.04404801612645337,3087,2,-3.0
437200,-0.04443271784625858,3088,2,-3.1
437300,-0.04443271784625858,3088,2,-3.1
437400,-0.0444406588548951,3089,2,-3.1
437500,-0.0444406588548951,3089,2,-3.1
437600,-0.042818056879006416,3090,2,-3.1
437700,-0.042818056879006416,3090,2,-3.1
437800,-0.04330143999877736,3091,2,-3.2
437900,-0.0452612400445401,3092,2,-3.3
438000,-0.04575580163918496,3093,2,-3.3
438100,-0.04575580163918496,3093,2,-3.3
438200,-0.04725454284182758,3095,2,-3.3
438300,-0.04725454284182758,3095,2,-3.3
438400,-0.04752308290313446,3096,2,-3.4
438500,-0.04752308290313446,3096,2,-3.4
438600,-0.04752308290314604,3097,2,-3.4
438700,-0.04855950785800033,3098,2,-3.5
438800,-0.04855950785800033,3098,2,-3.5
438900,-0.04803731528713822,3099,2,-3.4
439000,-0.04803731528713822,3099,2,-3.4
439100,-0.04713001315234186,3101,2,-3.5
439200,-0.04802110010467829,3102,2,-3.5
439300,-0.04732009622555786,3103,2,-3.5
439400,-0.04732009622555786,3103,2,-3.5
439500,-0.04673885965679041,3104,2,-3.5
439600,-0.04673885965679041,3104,2,-3.5
439700,-0.04588145635752618,3105,2,-3.4
439800,-0.04588145635752618,3105,2,-3.4
439900,-0.045164138498094086,3106,2,-3.3
440000,-0.045896552175343726,3107,2,-3.4
440100,-0.045896552175343726,3107,2,-3.4
440200,-0.04554492877097548,3108,2,-3.4
440300,-0.04554492877097548,3108,2,-3.4
440400,-0.04513313044133151,3109,2,-3.3
440500,-0.04635490055691069,3110,2,-3.4
440600,-0.046027061042032136,3111,2,-3.4
440700,-0.0471090945693728,3112,2,-3.5
440800,-0.0471090945693728,3112,2,-3.5
440900,-0.04604939505346102,3113,2,-3.5
441000,-0.04604939505346102,3113,2,-3.5
441100,-0.047540139309369456,3115,2,-3.7
441200,-0.04846916731446604,3116,2,-3.8
