EpThisIter,entloss,entropy,EpisodesSoFar,surrgain,TimeElapsed,explained_variance_tdlam_before,EpLenMean,optimgain,meankl,EpRewMean,TimestepsSoFar,EpRew/step
6,0.0,0.49212426,1465,0.035207056,29834.03212952614,0.41681617498397827,169.825,0.035207056,0.011483688,-27.248268724999996,212992,-0.19446130877067125
6,0.0,0.59031487,1471,0.027698308,29982.013974905014,-0.1302417516708374,169.425,0.027698308,0.010639823,-26.016278825,214016,-0.19353044860693885
6,0.0,0.59790397,1477,0.034772653,30125.801849126816,0.41663408279418945,183.625,0.034772653,0.011403758,-26.975507100000005,215040,-0.17900676012222458
6,0.0,0.4716087,1483,0.029135764,30267.455913305283,0.11428695917129517,180.55,0.029135764,0.011113509,-26.927856724999998,216064,-0.18419502034031598
7,0.0,0.5943418,1490,0.033596285,30412.67140030861,0.45793312788009644,173.9,0.033596285,0.012969307,-26.52224265,217088,-0.18975842823139163
6,0.0,0.6587901,1496,0.03791086,30563.545870304108,0.2008610963821411,170.05,0.03791086,0.009540434,-26.131714199999998,218112,-0.1972222278108553
7,0.0,0.5545045,1503,0.022808984,30709.16252875328,0.47298866510391235,158.55,0.022808984,0.009839243,-23.149047475,219136,-0.20151419927925165
9,0.0,0.64751554,1512,0.03547444,30853.764429807663,0.2388617992401123,151.925,0.03547444,0.011777916,-22.8529011,220160,-0.20882624187482507
6,0.0,0.49450096,1518,0.020257812,31001.33126974106,0.18994140625,148.55,0.020257812,0.011804542,-23.018131275000002,221184,-0.20885158010726873
3,0.0,0.57797575,1521,0.031151246,31144.2468957901,0.3586995005607605,155.225,0.031151246,0.009632981,-22.6044535,222208,-0.2039874093501386
8,0.0,0.51492256,1529,0.020369349,31287.80780863762,0.26298272609710693,157.075,0.020369349,0.009237067,-23.578780350000002,223232,-0.20656707114649056
10,0.0,0.6043104,1539,0.030638397,31436.28620839119,0.24385380744934082,143.15,0.030638397,0.009963062,-23.496752175,224256,-0.2174286345305168
6,0.0,0.51019907,1545,0.031149738,31580.146387577057,0.121890127658844,142.45,0.031149738,0.010504107,-23.6556283,225280,-0.2248615151810899
6,0.0,0.5741341,1551,0.03231927,31721.39556503296,0.0995328426361084,150.575,0.03231927,0.009893804,-24.403176499999997,226304,-0.22107583974914516
5,0.0,0.66962177,1556,0.034886993,31866.04478621483,0.4219086766242981,162.75,0.034886993,0.011373985,-25.053791699999998,227328,-0.21379313003550315
6,0.0,0.6010282,1562,0.031444117,32012.197280406952,0.14437627792358398,153.35,0.031444117,0.011208001,-24.0512545,228352,-0.21550931567819273
7,0.0,0.5958945,1569,0.03709414,32155.864295959473,0.3461480140686035,148.45,0.03709414,0.014645123,-23.510660225,229376,-0.2188929019888366
6,0.0,0.6393193,1575,0.032028843,32299.352068662643,-0.03970062732696533,158.85,0.032028843,0.010200284,-23.771204775,230400,-0.2143895151248953
4,0.0,0.4072786,1579,0.028408863,32441.302317857742,0.3899381756782532,177.175,0.028408863,0.01004138,-25.183141274999997,231424,-0.20401541321860842
5,0.0,0.54552704,1584,0.033963475,32582.434113264084,0.5375209748744965,186.125,0.033963475,0.010738667,-26.006020349999993,232448,-0.19142920676093908
4,0.0,0.62292945,1588,0.03835305,32726.385309696198,0.31357860565185547,193.6,0.03835305,0.009584799,-24.70833845,233472,-0.17969774317248782
4,0.0,0.55258524,1592,0.031495757,32871.428684711456,0.5343675017356873,197.05,0.031495757,0.011977484,-26.979727975000003,234496,-0.18123961246975648
6,0.0,0.5330087,1598,0.03147283,33019.38768863678,0.5282712578773499,199.525,0.03147283,0.0097146565,-27.766689924999998,235520,-0.1890959880047835
3,0.0,0.5730958,1601,0.026643649,33161.66609668732,0.5581080913543701,207.95,0.026643649,0.006128502,-28.456062175,236544,-0.18644817485729087
5,0.0,0.52989674,1606,0.030029345,33303.65293431282,0.330119788646698,213.6,0.030029345,0.01138813,-28.621366424999998,237568,-0.17709435751470765
6,0.0,0.40692264,1612,0.013512872,33446.380710840225,0.10301858186721802,225.975,0.013512872,0.0070430106,-28.582146599999998,238592,-0.16079058711620456
5,0.0,0.48492283,1617,0.05836902,33592.0144944191,0.5898414850234985,221.3,0.05836902,0.009989878,-27.953539550000006,239616,-0.16408704930023216
6,0.0,0.6288536,1623,0.030052256,33733.372202157974,0.4835212826728821,208.475,0.030052256,0.011611259,-26.989504250000003,240640,-0.17303938632775662
7,0.0,0.60378337,1630,0.02859009,33876.591936826706,0.377541720867157,194.0,0.02859009,0.009334497,-26.335355725,241664,-0.18725027406669864
3,0.0,0.491898,1633,0.023965582,34017.43559718132,0.41328155994415283,197.775,0.023965582,0.011483182,-26.735949225000002,242688,-0.18546355863101632
7,0.0,0.5786493,1640,0.026561758,34162.34394264221,0.4752330183982849,185.1,0.026561758,0.010380688,-25.855615450000005,243712,-0.1950322763081129
6,0.0,0.48449373,1646,0.03372324,34307.03389906883,0.26181817054748535,179.35,0.03372324,0.013181508,-25.48358045,244736,-0.2029363850168501
4,0.0,0.5686699,1650,0.034799777,34452.26564526558,0.3050000071525574,182.1,0.034799777,0.009778225,-25.502045950000003,245760,-0.19694153584746749
7,0.0,0.5843044,1657,0.03461425,34595.84711098671,0.10806262493133545,178.875,0.03461425,0.009324999,-25.189805574999998,246784,-0.19684663202021857
7,0.0,0.60351616,1664,0.0359704,34739.414097070694,0.5225239992141724,172.85,0.0359704,0.010631274,-24.54416165,247808,-0.2034296987238235
6,0.0,0.5899601,1670,0.03314518,34883.72699570656,0.45893025398254395,178.225,0.03314518,0.010782956,-24.464854975,248832,-0.19638368788313745
5,0.0,0.63302964,1675,0.03606985,35030.68619298935,0.0836753249168396,168.0,0.03606985,0.01093838,-23.747286125,249856,-0.2008849155809779
5,0.0,0.5475467,1680,0.05204063,35173.465326070786,0.3705217242240906,178.525,0.05204063,0.01003649,-24.21345265,250880,-0.1865801850124002
4,0.0,0.5680192,1684,0.018715598,35316.07807826996,0.00480419397354126,186.525,0.018715598,0.010026166,-24.764398225,251904,-0.17998653651326904
6,0.0,0.64430034,1690,0.024162807,35457.54590368271,0.3166118264198303,182.225,0.024162807,0.010253038,-24.856678925,252928,-0.18777313234826104
7,0.0,0.52918476,1697,0.03407644,35602.54337692261,0.2669118642807007,178.75,0.03407644,0.013835031,-25.3216592,253952,-0.19013534006997118
7,0.0,0.5398927,1704,0.038685314,35747.6637532711,0.4379603862762451,182.825,0.038685314,0.010657954,-25.40859055,254976,-0.18536848598059835
5,0.0,0.40748456,1709,0.030604295,35893.068618535995,0.5054304003715515,177.775,0.030604295,0.011696184,-26.195859825000003,256000,-0.1958379794082774
5,0.0,0.59983635,1714,0.039870743,36041.727687358856,0.25961291790008545,185.925,0.039870743,0.011846206,-26.686924899999998,257024,-0.18805326166012842
6,0.0,0.5155223,1720,0.038367927,36184.9344265461,0.4117215871810913,184.3,0.038367927,0.010970567,-26.57912725,258048,-0.18749801644465264
5,0.0,0.5268141,1725,0.03418199,36331.63353180885,-0.7426878213882446,177.5,0.03418199,0.010497588,-26.9390273,259072,-0.19437880469578897
5,0.0,0.44242543,1730,0.036762703,36474.74111652374,0.36145472526550293,177.325,0.036762703,0.009804498,-27.05780095,260096,-0.19445773207989372
5,0.0,0.48883525,1735,0.01643133,36618.055537223816,0.3092653155326843,185.925,0.01643133,0.007876558,-29.011700825000002,261120,-0.19742808020711128
5,0.0,0.48360038,1740,0.023478583,36764.295016765594,0.11787229776382446,198.25,0.023478583,0.010669276,-30.180719,262144,-0.18894500221462046
7,0.0,0.477852,1747,0.022580445,36911.48275756836,0.06642484664916992,189.725,0.022580445,0.0110001005,-29.718711674999998,263168,-0.18824262280950177
3,0.0,0.40091363,1750,0.015526228,37059.499171733856,-0.10421311855316162,198.15,0.015526228,0.0068040406,-29.474925425,264192,-0.18052478454289472
8,0.0,0.4315459,1758,0.02697692,37204.03897738457,0.2962309718132019,185.0,0.02697692,0.014060895,-28.889061475,265216,-0.19584009856374096
4,0.0,0.59187645,1762,0.029015414,37344.92649888992,0.4497870206832886,192.625,0.029015414,0.010443853,-27.821916975,266240,-0.1856984791235352
6,0.0,0.38809657,1768,0.032613117,37489.143251657486,0.3444541096687317,193.725,0.032613117,0.010014156,-27.30685515,267264,-0.18779432273866678
5,0.0,0.5180791,1773,0.034650907,37637.60841059685,0.49974286556243896,183.225,0.034650907,0.009393756,-24.5590748,268288,-0.18697283388628344
10,0.0,0.49811777,1783,0.028945254,37783.6462097168,0.4923190474510193,167.1,0.028945254,0.011218871,-23.149215575000003,269312,-0.20880650539136197
4,0.0,0.57334125,1787,0.040810883,37928.10648274422,0.2076479196548462,173.0,0.040810883,0.012424253,-23.81217005,270336,-0.2068588281067551
5,0.0,0.5749611,1792,0.03003548,38075.19725203514,0.2935754656791687,172.75,0.03003548,0.013273855,-24.0076662,271360,-0.20476590119746302
5,0.0,0.3902463,1797,0.021711975,38218.087148189545,0.26992231607437134,178.175,0.021711975,0.0097975135,-24.637493300000003,272384,-0.19925257992534356
7,0.0,0.51198554,1804,0.03439583,38362.59568190575,0.4603572487831116,171.5,0.03439583,0.012233579,-25.30046635,273408,-0.20477944747037052
8,0.0,0.52280235,1812,0.045729842,38512.51159238815,0.11785721778869629,161.625,0.045729842,0.0124918595,-25.750596799999993,274432,-0.20594341628608656
6,0.0,0.61824805,1818,0.033954013,38656.3372323513,0.2178214192390442,168.6,0.033954013,0.010676786,-26.119136474999998,275456,-0.19631031776566302
6,0.0,0.5285637,1824,0.026780074,38799.743879556656,0.3846989870071411,175.975,0.026780074,0.0106964195,-26.499933724999998,276480,-0.1836629814886672
7,0.0,0.5316212,1831,0.032663524,38945.451651096344,0.2835056185722351,157.275,0.032663524,0.011436653,-24.540617349999998,277504,-0.1994529632870361
5,0.0,0.5387617,1836,0.035056055,39087.87773704529,0.126392662525177,161.875,0.035056055,0.013304169,-23.708306025,278528,-0.19513198199376683
6,0.0,0.5624386,1842,0.033533506,39237.403458595276,0.4485744833946228,158.275,0.033533506,0.011900261,-23.34073825,279552,-0.19675110590919467
5,0.0,0.5026342,1847,0.0140266195,39383.79237031937,0.23255908489227295,163.6,0.0140266195,0.006894372,-23.33660175,280576,-0.19297411083277133
5,0.0,0.6102571,1852,0.029980082,39529.59336733818,0.5286149680614471,177.925,0.029980082,0.011512352,-24.661587049999998,281600,-0.18605793112673014
7,0.0,0.63508767,1859,0.03975211,39673.17561388016,0.3168998956680298,171.075,0.03975211,0.012550219,-25.245111375,282624,-0.1972392602945658
7,0.0,0.43949097,1866,0.03191945,39815.95334291458,0.35842299461364746,171.225,0.03191945,0.011035856,-25.3764549,283648,-0.20010597851722486
7,0.0,0.5306318,1873,0.046922646,39964.318593502045,0.5839471518993378,167.05,0.046922646,0.011188074,-24.89153355,284672,-0.19977246281689243
5,0.0,0.52986044,1878,0.035752673,40109.7845518589,0.529059648513794,171.0,0.035752673,0.010685464,-25.744531799999997,285696,-0.19962523277205108
6,0.0,0.3873647,1884,0.026076056,40254.87610578537,0.12069487571716309,176.8,0.026076056,0.010924704,-27.2353836,286720,-0.19651467468809763
9,0.0,0.5816323,1893,0.033566795,40397.839742183685,0.1373978853225708,144.75,0.033566795,0.009782806,-24.47459705,287744,-0.2189111721049284
7,0.0,0.38734418,1900,0.039018907,40543.476506233215,0.587562769651413,153.125,0.039018907,0.011328009,-23.875565424999998,288768,-0.21618886429838366
7,0.0,0.5460775,1907,0.034259673,40689.30704879761,0.419217050075531,146.575,0.034259673,0.0103715705,-23.7464696,289792,-0.2201520401119693
7,0.0,0.38725728,1914,0.024825204,40833.22094964981,0.2915753126144409,151.45,0.024825204,0.009863902,-24.9034801,290816,-0.22232749913806565
8,0.0,0.44352192,1922,0.036007762,40979.85068798065,0.48777586221694946,135.75,0.036007762,0.011938536,-21.739177475,291840,-0.23225670476392396
8,0.0,0.5021363,1930,0.027089758,41125.41939115524,0.35734719038009644,140.325,0.027089758,0.012077846,-21.200064750000003,292864,-0.22871770763547436
5,0.0,0.50966066,1935,0.03340921,41270.44698095322,0.4610062837600708,148.05,0.03340921,0.012122011,-22.012110749999998,293888,-0.22484902233758594
5,0.0,0.3551172,1940,0.028079811,41415.31862950325,0.23393893241882324,149.1,0.028079811,0.013621144,-22.788326675,294912,-0.22420199694088838
7,0.0,0.5145477,1947,0.03859413,41560.18596076965,0.37570643424987793,153.75,0.03859413,0.011790281,-22.814704900000002,295936,-0.21486775927434604
6,0.0,0.41980615,1953,0.040394012,41703.781866550446,0.5984855890274048,153.425,0.040394012,0.012373732,-22.04878065,296960,-0.20926452356059694
4,0.0,0.3445339,1957,0.035356533,41847.45133829117,-0.02043759822845459,159.5,0.035356533,0.010999256,-24.0169617,297984,-0.20982775772626638
6,0.0,0.40463835,1963,0.030151973,41990.38876080513,0.6707346141338348,178.2,0.030151973,0.011053036,-26.117133149999994,299008,-0.1924412018956628
4,0.0,0.34748268,1967,0.023181893,42132.368389844894,0.4658185839653015,186.05,0.023181893,0.00882142,-26.868318875,300032,-0.1830440373480508
8,0.0,0.3226983,1975,0.028570972,42277.1792652607,0.33552318811416626,177.775,0.028570972,0.009984105,-25.524441175,301056,-0.18959164215803073
8,0.0,0.34324795,1983,0.019777924,42423.95483112335,0.553388774394989,168.5,0.019777924,0.0039373124,-25.5168878,302080,-0.19240243271784252
8,0.0,0.40689582,1991,0.020761728,42568.46791887283,0.30842506885528564,160.425,0.020761728,0.0039728764,-24.651492100000002,303104,-0.20058821186858392
7,0.0,0.3497975,1998,0.026416473,42712.00673222542,-0.07324647903442383,147.475,0.026416473,0.009754196,-23.191172125,304128,-0.2138056915582054
7,0.0,0.38349736,2005,0.03999796,42855.55255198479,0.5137331187725067,144.3,0.03999796,0.010260111,-23.140846599999996,305152,-0.21567722984409304
8,0.0,0.51504743,2013,0.036527492,43004.42114162445,0.5723952949047089,129.05,0.036527492,0.010619206,-22.777847625,306176,-0.22190649519544134
4,0.0,0.49876094,2017,0.029130347,43149.02654194832,0.23535972833633423,144.7,0.029130347,0.008567996,-24.531955600000003,307200,-0.21204603806434572
5,0.0,0.45164448,2022,0.023868265,43291.418312072754,0.2874597907066345,160.125,0.023868265,0.010827238,-25.9852503,308224,-0.2060687667154287
11,0.0,0.55341274,2033,0.027495347,43435.77894997597,0.33718669414520264,144.775,0.027495347,0.011207504,-24.7033475,309248,-0.20994089291230084
9,0.0,0.47046894,2042,0.036520503,43582.1731967926,0.4367268681526184,137.425,0.036520503,0.010087414,-23.464366425,310272,-0.20792301543557218
7,0.0,0.5581297,2049,0.029311338,43726.72698020935,0.5141970813274384,141.175,0.029311338,0.01077577,-22.794096525000004,311296,-0.20312993196446288
6,0.0,0.41409224,2055,0.022946715,43869.64488816261,-0.20770931243896484,143.35,0.022946715,0.008653102,-22.675805200000003,312320,-0.20063017045394274
8,0.0,0.31515276,2063,0.022895187,44012.99655652046,0.4335561990737915,124.9,0.022895187,0.0131468205,-20.8224776,313344,-0.2169916676281975
5,0.0,0.4535234,2068,0.027786208,44156.122923612595,0.3771248459815979,136.175,0.027786208,0.011771949,-21.929122725000003,314368,-0.21392871132975505
5,0.0,0.2901972,2073,0.014765166,44300.67422437668,-0.2255648374557495,149.95,0.014765166,0.0039990116,-22.048329875,315392,-0.20530904419275062
8,0.0,0.3679205,2081,0.031838432,44444.6894659996,0.2693493366241455,155.875,0.031838432,0.010616429,-21.785028099999998,316416,-0.21158239582935656
4,0.0,0.4887087,2085,0.020881709,44588.68747019768,0.1093524694442749,160.3,0.020881709,0.009995072,-22.845160175,317440,-0.2124627065602626
7,0.0,0.5146391,2092,0.02842097,44733.43984699249,0.3517014980316162,159.8,0.02842097,0.0092707,-22.343815475,318464,-0.21497811847004789
9,0.0,0.51081806,2101,0.037332892,44878.51377034187,0.44527119398117065,155.05,0.037332892,0.013103305,-21.66106065,319488,-0.21669816950786797
8,0.0,0.42017388,2109,0.03672406,45025.21346831322,0.5652017295360565,147.775,0.03672406,0.009763618,-20.697483124999998,320512,-0.21712059622915342
6,0.0,0.5693159,2115,0.032787308,45167.4294924736,0.29564785957336426,146.375,0.032787308,0.009426622,-21.50774145,321536,-0.22285769265627958
5,0.0,0.5381329,2120,0.027375959,45309.32613492012,0.5733052790164948,153.225,0.027375959,0.010254074,-22.810487000000002,322560,-0.20990272833246593
5,0.0,0.41971844,2125,0.03978344,45455.34400892258,0.3927510380744934,150.475,0.03978344,0.011571312,-22.496531150000003,323584,-0.21102124100842587
8,0.0,0.39582935,2133,0.0343555,45606.99522900581,0.42525655031204224,145.125,0.0343555,0.010906034,-22.886441050000002,324608,-0.21237693414214798
6,0.0,0.5305346,2139,0.029919349,45752.86835408211,0.607386440038681,157.0,0.029919349,0.010975229,-23.176720075,325632,-0.2048159923000262
8,0.0,0.49918008,2147,0.03273952,45898.623566150665,0.13929367065429688,163.775,0.03273952,0.014442268,-24.446296375,326656,-0.1976128475626175
5,0.0,0.5345353,2152,0.031638846,46047.084755420685,0.4497950077056885,171.2,0.031638846,0.010995708,-26.067794299999996,327680,-0.1928490628623023
7,0.0,0.6333412,2159,0.035292864,46189.433109521866,0.41409832239151,162.375,0.035292864,0.011763959,-24.512411774999997,328704,-0.19828180541136745
7,0.0,0.59568954,2166,0.032164358,46343.206342458725,0.7748745977878571,151.175,0.032164358,0.009859762,-23.4138929,329728,-0.2100522220483593
5,0.0,0.53745043,2171,0.033233337,46484.521069049835,0.11014425754547119,160.85,0.033233337,0.010113211,-24.465254100000003,330752,-0.21162850643451353
6,0.0,0.36727592,2177,0.035236232,46632.24568319321,0.1473904252052307,173.225,0.035236232,0.010269188,-25.934959749999997,331776,-0.19654231404495834
8,0.0,0.51729417,2185,0.01968659,46780.64839506149,0.7597920447587967,158.575,0.01968659,0.009857315,-23.511168675,332800,-0.20985863988503115
8,0.0,0.53204393,2193,0.038977306,46924.686519384384,0.4075503349304199,149.125,0.038977306,0.010697508,-21.721313650000003,333824,-0.2203817488582877
8,0.0,0.6007754,2201,0.03363096,47072.15928721428,0.694845587015152,138.05,0.03363096,0.013750585,-21.388927674999998,334848,-0.22267541627316553
8,0.0,0.5938692,2209,0.04518236,47217.51936125755,0.5309069454669952,128.575,0.04518236,0.009504627,-20.124882975,335872,-0.22303815113331998
6,0.0,0.4696684,2215,0.026650341,47362.50424575806,0.608180046081543,134.2,0.026650341,0.008490726,-20.462734450000003,336896,-0.21972408270762261
6,0.0,0.44363108,2221,0.10452311,47506.66617155075,0.481273889541626,141.2,0.10452311,0.014637895,-20.927642725,337920,-0.2158722991148431
7,0.0,0.45160136,2228,0.035348743,47649.95753002167,0.30512481927871704,139.3,0.035348743,0.011964227,-21.814007325,338944,-0.2228973230049857
6,0.0,0.5195354,2234,0.033334278,47792.81423473358,0.3851817846298218,152.425,0.033334278,0.00994087,-22.91071605,339968,-0.20875121953083003
8,0.0,0.5314664,2242,0.028053567,47938.219430446625,0.5952870845794678,150.675,0.028053567,0.011858832,-23.09529,340992,-0.21381386200534372
12,0.0,0.63221,2254,0.0345736,48083.00633573532,0.4670146107673645,132.45,0.0345736,0.0102551,-21.119373325,342016,-0.21920024833626622
8,0.0,0.4922235,2262,0.030227598,48228.51771116257,0.5171149671077728,118.325,0.030227598,0.010533251,-21.6887429,343040,-0.23702502666189237
5,0.0,0.6724947,2267,0.029105276,48372.33867883682,0.05885887145996094,131.925,0.029105276,0.011824908,-21.228991,344064,-0.21689009054679503
6,0.0,0.46534762,2273,0.03347617,48516.18912744522,0.48990708589553833,134.1,0.03347617,0.009813632,-21.110042575,345088,-0.21369593155503389
5,0.0,0.4182459,2278,0.030956067,48661.62421584129,-0.4140009880065918,137.325,0.030956067,0.011043923,-20.860413899999998,346112,-0.21623896335410037
6,0.0,0.55827904,2284,0.03226212,48812.66648721695,0.5140478312969208,146.3,0.03226212,0.012648346,-20.604838524999998,347136,-0.21294827890275006
5,0.0,0.59111536,2289,0.019875988,48957.57099080086,0.22062945365905762,165.425,0.019875988,0.010915394,-22.216262,348160,-0.19348907551603314
9,0.0,0.6356908,2298,0.01858409,49101.76164317131,0.4378994107246399,166.15,0.01858409,0.0043506115,-21.326057025,349184,-0.20039232171140817
6,0.0,0.50666136,2304,0.02292737,49246.118873119354,0.23712849617004395,163.375,0.02292737,0.009386654,-21.740666700000002,350208,-0.19727667385992417
10,0.0,0.44992498,2314,0.027418358,49397.77993154526,0.3289340138435364,152.45,0.027418358,0.010605538,-21.316353575,351232,-0.2132065864108335
4,0.0,0.4284748,2318,0.017988363,49543.40883207321,0.5281716883182526,155.325,0.017988363,0.0068068784,-22.282147200000004,352256,-0.20710161887179696
7,0.0,0.4667164,2325,0.028168008,49687.682706832886,0.18535643815994263,139.85,0.028168008,0.010862883,-21.978703425,353280,-0.21155293387893312
5,0.0,0.41551435,2330,0.025571808,49830.83722758293,-0.02873671054840088,151.875,0.025571808,0.009352476,-23.2208084,354304,-0.2042358229132591
7,0.0,0.42725855,2337,0.030115569,49974.855770111084,0.42107248306274414,157.575,0.030115569,0.011799947,-24.156362675,355328,-0.19395999297688032
7,0.0,0.5304093,2344,0.022347873,50120.01699137688,0.4754166603088379,157.3,0.022347873,0.009904862,-24.063024249999998,356352,-0.19712380533511561
7,0.0,0.29396737,2351,0.015024081,50266.54798078537,0.35852164030075073,160.975,0.015024081,0.0042787497,-24.937337574999997,357376,-0.19630412363396849
9,0.0,0.47899187,2360,0.027579326,50413.24411559105,0.4026358127593994,145.9,0.027579326,0.011331284,-23.111326374999997,358400,-0.2126273257700652
5,0.0,0.43487227,2365,0.029290272,50561.133993148804,0.37734276056289673,159.875,0.029290272,0.0110097425,-24.4754963,359424,-0.21074716247778316
8,0.0,0.47956306,2373,0.036509074,50702.890431165695,0.6162643730640411,137.125,0.036509074,0.012582163,-22.512992575,360448,-0.23014630819360207
6,0.0,0.39997303,2379,0.028495923,50848.19740772247,0.4246896505355835,144.775,0.028495923,0.012187923,-23.010614975,361472,-0.2254757117985732
6,0.0,0.4537567,2385,0.028980821,50992.21868634224,0.41511768102645874,152.475,0.028980821,0.010651081,-23.521752175,362496,-0.21384963076359806
5,0.0,0.5167744,2390,0.033114508,51137.600759744644,0.7199464440345764,154.35,0.033114508,0.011430767,-22.877309825,363520,-0.2111120196451278
3,0.0,0.55406064,2393,0.04746376,51281.14292216301,0.08285892009735107,172.05,0.04746376,0.013119348,-23.3558289,364544,-0.19469505563871756
12,0.0,0.5515962,2405,0.028966904,51430.626945734024,0.5428922772407532,151.775,0.028966904,0.01132684,-21.5377661,365568,-0.20177649106312626
7,0.0,0.4469648,2412,0.03125154,51575.22132897377,0.3867461681365967,157.775,0.03125154,0.01127604,-22.149283175,366592,-0.20043536241509657
9,0.0,0.4547772,2421,0.029266499,51718.16158270836,0.4367542266845703,146.525,0.029266499,0.009558076,-20.597134625000002,367616,-0.20933690497371232
6,0.0,0.46396804,2427,0.013020467,51864.35507631302,0.5346802473068237,137.575,0.013020467,0.0036526497,-20.1850412,368640,-0.21585450202826975
6,0.0,0.35213864,2433,0.028973382,52010.23460459709,0.5697225332260132,126.75,0.028973382,0.0131081585,-21.2383792,369664,-0.2276841895045568
7,0.0,0.53553367,2440,0.027703334,52155.546771764755,0.4210507869720459,138.475,0.027703334,0.010263972,-21.655451774999996,370688,-0.21752463345741244
7,0.0,0.4660182,2447,0.02037235,52298.32133936882,0.4786983132362366,147.225,0.02037235,0.004032311,-22.7744259,371712,-0.20555889592448526
7,0.0,0.30983222,2454,0.036046147,52443.15116858482,0.3835678696632385,143.8,0.036046147,0.011190777,-22.2672103,372736,-0.21246731453293705
4,0.0,0.503827,2458,0.04342763,52585.50366663933,0.13449519872665405,161.6,0.04342763,0.008686718,-23.372003475,373760,-0.19897682772970696
5,0.0,0.3773391,2463,0.022715803,52736.38622164726,0.6599113643169403,172.175,0.022715803,0.010868758,-24.18784335,374784,-0.19197657097994658
5,0.0,0.567378,2468,0.038888592,52881.5387904644,0.38839030265808105,169.125,0.038888592,0.012946603,-24.3507338,375808,-0.19734329337525208
6,0.0,0.43944538,2474,0.027180005,53026.32289671898,-0.08950960636138916,176.225,0.027180005,0.0112714935,-24.29941345,376832,-0.19058553816342622
5,0.0,0.39613873,2479,0.019050535,53176.54495596886,0.18075573444366455,179.95,0.019050535,0.009957207,-25.701887225,377856,-0.19400340376772254
4,0.0,0.3805288,2483,0.030175019,53323.32554745674,0.4043273329734802,192.025,0.030175019,0.012660663,-26.9197426,378880,-0.1916240318207846
5,0.0,0.44867197,2488,0.024602583,53468.62143611908,0.2148403525352478,197.625,0.024602583,0.012092723,-27.895215450000002,379904,-0.18969751342147062
5,0.0,0.38600624,2493,0.028631054,53611.556500434875,0.4060049057006836,205.0,0.028631054,0.011042963,-29.260997525,380928,-0.182519429189481
9,0.0,0.49951005,2502,0.030136615,53757.49894452095,0.35849320888519287,183.225,0.030136615,0.009237501,-27.728836950000005,381952,-0.1901960947222839
4,0.0,0.35272568,2506,0.012832552,53903.28980374336,0.34760332107543945,193.725,0.012832552,0.004801319,-29.102239125,382976,-0.18647976032939373
6,0.0,0.40967914,2512,0.033293158,54050.83707165718,0.4784005284309387,187.375,0.033293158,0.012809105,-30.201086350000004,384000,-0.20057339079281172
5,0.0,0.31997517,2517,0.014653681,54197.914630413055,0.3972681760787964,190.625,0.014653681,0.0039540553,-31.137789774999998,385024,-0.19442691326418599
6,0.0,0.4587681,2523,0.035238422,54341.16047024727,0.475990891456604,175.675,0.035238422,0.010298836,-29.186673475,386048,-0.20218546902344103
8,0.0,0.4314093,2531,0.023238555,54486.414430856705,0.4648282527923584,166.55,0.023238555,0.004283958,-27.841568674999998,387072,-0.20933716177266176
6,0.0,0.48750252,2537,0.014881748,54634.99725651741,0.5417492091655731,168.175,0.014881748,0.0039494555,-27.71453735,388096,-0.20874261093539043
6,0.0,0.38997328,2543,0.03698196,54779.62137508392,0.36713677644729614,171.25,0.03698196,0.004854161,-26.826607575000004,389120,-0.20474911834944987
8,0.0,0.40158036,2551,0.023676619,54926.253304719925,0.41683101654052734,158.1,0.023676619,0.011813028,-23.34216465,390144,-0.20656106998051751
5,0.0,0.39165682,2556,0.034242213,55071.377165555954,0.13121825456619263,163.125,0.034242213,0.011175905,-22.35503515,391168,-0.1974351260743465
5,0.0,0.34951943,2561,0.022240225,55216.384418964386,0.31296753883361816,168.125,0.022240225,0.009448527,-22.32034505,392192,-0.19368808515530753
6,0.0,0.41312715,2567,0.014271155,55362.17836809158,0.21811622381210327,162.9,0.014271155,0.003793707,-22.5417347,393216,-0.2035875000869365
8,0.0,0.37936652,2575,0.025145873,55506.650304317474,0.5853429436683655,164.375,0.025145873,0.010351015,-21.995373575,394240,-0.20778919348584646
11,0.0,0.53349686,2586,0.040986266,55656.257424116135,0.5666588544845581,131.875,0.040986266,0.013557038,-20.9036204,395264,-0.2289894173577728
7,0.0,0.5145978,2593,0.018307438,55802.16861605644,0.586929589509964,137.8,0.018307438,0.0043804767,-21.445534674999998,396288,-0.2181960296084103
5,0.0,0.35409093,2598,0.015136033,55949.07628726959,-0.04236710071563721,137.6,0.015136033,0.004386962,-22.01875085,397312,-0.22036113695793622
5,0.0,0.43896025,2603,0.03851736,56094.80663561821,0.2915559411048889,144.95,0.03851736,0.01370312,-23.00806755,398336,-0.21616703930279488
7,0.0,0.4056558,2610,0.01632087,56239.45178151131,0.5644271969795227,136.5,0.01632087,0.0043973443,-22.466115300000002,399360,-0.22560910665464462
5,0.0,0.4262691,2615,0.015903663,56386.93000125885,0.6798539161682129,150.55,0.015903663,0.0051088366,-24.018009275,400384,-0.2039909369599985
5,0.0,0.33309317,2620,0.017869353,56530.59154486656,0.5461212694644928,166.425,0.017869353,0.004508859,-25.6130865,401408,-0.1935869890965209
